playerid,Overall,Sum_Count
181512,top,1
181512,triples,1
181512,underhand,1
181512,up,1
181512,upthemiddle,1
181512,very,2
181512,weight,4
181512,well,2
181512,when,1
181512,wide,1
181512,will,5
181512,with,4
181512,work,1
181512,works,1
181512,wrists,1
181512,year,1
203451,,3
203451,a,9
203451,about,1
203451,aboveaverage,2
203451,accurate,1
203451,actionsinstincts,1
203451,add,3
203451,adjusting,1
203451,against,1
203451,aggressive,1
203451,all,2
203451,an,1
203451,and,6
203451,appears,1
203451,are,1
203451,arm,1
203451,as,2
203451,assignment,1
203451,at,2
203451,atbats,1
203451,average,1
203451,ball,1
203451,balls,1
203451,based,1
203451,bat,1
203451,be,4
203451,beat,1
203451,big,2
203451,bit,2
203451,body,2
203451,breaking,1
203451,business,1
203451,but,4
203451,butt,2
203451,can,2
203451,coming,1
203451,consistently,1
203451,couple,1
203451,do,2
203451,doesnt,1
203451,doubles,1
203451,drive,1
203451,drives,1
203451,enough,2
203451,fills,1
203451,fireplug,2
203451,foot,2
203451,frame,3
203451,from,1
203451,game,1
203451,gaptogap,1
203451,get,1
203451,gets,1
203451,goes,1
203451,good,2
203451,he,2
203451,hedge,1
203451,his,1
203451,hole,1
203451,in,4
203451,is,1
203451,isnt,1
203451,it,1
203451,knows,1
203451,legs,2
203451,like,2
203451,line,1
203451,load,1
203451,loft,1
203451,long,1
203451,looked,1
203451,make,1
203451,may,1
203451,might,2
203451,mix,1
203451,more,2
203451,move,1
203451,much,1
203451,not,1
203451,o,1
203451,of,3
203451,on,2
203451,or,1
203451,out,2
203451,over,1
203451,physically,1
203451,pitching,1
203451,place,1
203451,plays,1
203451,pop,1
203451,present,2
203451,project,1
203451,quickly,1
203451,room,2
203451,run,1
203451,runner,1
203451,s,1
203451,sameside,1
203451,shortstop,1
203451,significant,1
203451,simple,1
203451,slower,1
203451,speed,1
203451,spin,1
203451,stance,1
203451,stays,2
203451,step,1
203451,strength,3
203451,stretch,2
203451,strong,1
203451,stronger,1
203451,struggles,1
203451,stuff,1
203451,suspect,1
203451,swing,1
203451,tap,1
203451,than,1
203451,the,9
203451,there,1
203451,this,1
203451,throws,1
203451,time,1
203451,times,2
203451,to,10
203451,toe,1
203451,too,2
203451,tools,1
203451,tracks,1
203451,try,1
203451,underdeveloped,2
203451,underway,1
203451,unflappable,1
203451,upper,2
203451,wants,1
203451,well,3
203451,what,1
203451,wide,1
203451,with,1
203451,yet,1
203451,youd,1
203451,zone,1
188217,,1
188217,a,1
188217,accelerates,1
188217,actions,1
188217,an,2
188217,and,3
188217,approach,1
188217,arm,2
188217,asleep,1
188217,asset,1
188217,at,2
188217,athlete,2
188217,athleticism,1
188217,average,1
188217,backhand,1
188217,balls,1
188217,baseball,1
188217,bat,1
188217,belowaverage,1
188217,bottomofthescale,1
188217,build,2
188217,bulk,2
188217,but,2
188217,centerdiamond,2
188217,challenge,1
188217,changes,1
188217,clock,1
188217,consistent,1
188217,defender,1
188217,defenes,1
188217,defense,1
188217,defensive,1
188217,double,1
188217,doubles,1
188217,drive,1
188217,drives,1
188217,dynamic,1
188217,explosiveness,2
188217,features,2
188217,feel,1
188217,few,1
188217,finish,1
188217,firststep,2
188217,for,2
188217,fringe,1
188217,game,2
188217,games,1
188217,gaps,1
188217,ground,2
188217,hands,1
188217,hard,1
188217,hardhanded,1
188217,has,1
188217,his,1
188217,hit,1
188217,hits,1
188217,hitter,1
188217,home,1
188217,hometofirst,1
188217,impact,1
188217,improvement,1
188217,improving,1
188217,in,2
188217,infield,2
188217,internal,1
188217,into,3
188217,is,1
188217,it,1
188217,lacks,5
188217,laterally,1
188217,limited,1
188217,line,2
188217,made,1
188217,marginally,1
188217,middle,1
188217,mobility,1
188217,muscle,2
188217,natural,1
188217,not,1
188217,notable,1
188217,of,1
188217,offensive,1
188217,on,3
188217,play,1
188217,playable,1
188217,plays,4
188217,plus,2
188217,poor,1
188217,positions,1
188217,power,3
188217,pressure,1
188217,puts,2
188217,quickly,1
188217,range,1
188217,ranges,1
188217,raw,1
188217,run,1
188217,runner,1
188217,second,1
188217,short,1
188217,side,1
188217,singles,1
188217,skills,1
188217,slapcontact,1
188217,slowly,1
188217,small,2
188217,some,2
188217,speed,6
188217,speedbased,1
188217,standalone,1
188217,still,1
188217,strength,3
188217,sub,1
188217,surely,1
188217,swing,1
188217,switch,1
188217,that,1
188217,the,6
188217,threat,1
188217,times,1
188217,to,7
188217,tool,1
188217,topofthescale,1
188217,turn,3
188217,turning,1
188217,twitchy,2
188217,up,2
188217,velocity,1
188217,very,1
188217,vulnerable,1
188217,well,1
188217,when,1
188217,will,1
188217,wiry,2
188217,with,4
188217,working,1
183899,,3
183899,a,1
183899,ability,2
183899,accurate,2
183899,agile,1
183899,agility,1
183899,and,5
183899,arm,1
183899,average,2
183899,bad,1
183899,balanced,1
183899,barrel,1
183899,bat,1
183899,belowaverage,1
183899,body,2
183899,bottom,1
183899,carry,1
183899,cf,1
183899,chases,1
183899,conducive,1
183899,control,1
183899,could,2
183899,currently,1
183899,depth,1
183899,does,1
183899,efficient,1
183899,first,2
183899,for,1
183899,foul,1
183899,frame,2
183899,from,1
183899,gaptogap,1
183899,gear,1
183899,half,1
183899,highend,2
183899,hitter,1
183899,home,1
183899,in,2
183899,ingame,1
183899,instinctive,1
183899,is,4
183899,lacks,3
183899,lbs,2
183899,linear,1
183899,load,1
183899,loose,1
183899,many,1
183899,middle,1
183899,minimal,1
183899,moderate,1
183899,more,1
183899,muscle,2
183899,not,2
183899,nothing,1
183899,of,5
183899,off,1
183899,on,2
183899,ordinary,1
183899,out,2
183899,pitche,1
183899,pitches,1
183899,power,2
183899,present,1
183899,projectable,2
183899,put,2
183899,quiet,1
183899,raw,1
183899,reads,1
183899,recognize,1
183899,routes,1
183899,second,1
183899,showing,1
183899,shows,1
183899,skinny,2
183899,speed,3
183899,spin,1
183899,step,1
183899,strength,1
183899,swing,2
183899,the,1
183899,throws,1
183899,to,3
183899,too,1
183899,use,1
183899,wrists,1
183899,zone,1
170900,,1
170900,a,4
170900,accuracy,1
170900,actions,1
170900,again,1
170900,allow,1
170900,an,1
170900,and,4
170900,anymore,2
170900,arm,1
170900,at,2
170900,attempt,1
170900,average,1
170900,b,1
170900,balls,2
170900,barrel,1
170900,base,1
170900,bat,1
170900,belowaverage,5
170900,body,4
170900,but,1
170900,can,3
170900,casual,1
170900,charge,1
170900,control,1
170900,current,1
170900,depth,1
170900,did,1
170900,does,1
170900,doesnt,2
170900,dont,1
170900,either,1
170900,end,1
170900,even,1
170900,fair,1
170900,feel,1
170900,fielder,1
170900,fill,2
170900,first,1
170900,flat,2
170900,footwork,2
170900,for,2
170900,frame,2
170900,from,1
170900,game,1
170900,gaptogap,1
170900,get,1
170900,given,1
170900,hands,1
170900,has,1
170900,he,2
170900,him,1
170900,his,1
170900,hit,1
170900,hits,1
170900,hr,1
170900,i,1
170900,if,2
170900,intended,1
170900,lacks,2
170900,large,2
170900,level,3
170900,life,1
170900,linedrive,1
170900,loftily,1
170900,miss,1
170900,moving,2
170900,necessary,2
170900,not,5
170900,of,4
170900,off,2
170900,offensive,1
170900,out,2
170900,own,1
170900,part,1
170900,position,1
170900,power,3
170900,present,1
170900,project,1
170900,range,1
170900,raw,1
170900,repeating,1
170900,rushing,1
170900,slender,2
170900,some,2
170900,speed,1
170900,ss,4
170900,stance,1
170900,steal,1
170900,stick,2
170900,strength,2
170900,stroke,2
170900,sure,2
170900,target,1
170900,the,4
170900,through,1
170900,throw,1
170900,throws,1
170900,to,3
170900,too,1
170900,up,1
170900,upper,2
170900,well,1
170900,when,1
170900,with,4
170900,without,2
170900,year,1
170900,zone,1
171010,,2
171010,a,7
171010,about,1
171010,aggressive,2
171010,alford,1
171010,all,1
171010,already,2
171010,also,2
171010,an,1
171010,and,4
171010,approach,1
171010,are,1
171010,arm,2
171010,asset,1
171010,at,4
171010,athlete,3
171010,average,2
171010,away,1
171010,background,2
171010,backspin,1
171010,balls,4
171010,base,1
171010,basehits,1
171010,basepaths,1
171010,bases,1
171010,bat,3
171010,batting,1
171010,be,2
171010,behind,1
171010,belowaverage,1
171010,best,1
171010,big,1
171010,brea,1
171010,build,4
171010,but,4
171010,can,1
171010,carry,3
171010,center,2
171010,chest,2
171010,concerns,1
171010,concussion,2
171010,confrontation,1
171010,consistent,1
171010,consistently,2
171010,cover,1
171010,covers,1
171010,creates,1
171010,cutoff,1
171010,defender,1
171010,defense,1
171010,developed,2
171010,development,1
171010,did,2
171010,dislocated,2
171010,dl,3
171010,does,1
171010,doubleplus,1
171010,due,1
171010,effective,1
171010,efficiency,1
171010,either,1
171010,engaging,1
171010,enough,1
171010,even,2
171010,evident,2
171010,experience,1
171010,exposed,1
171010,extend,1
171010,field,1
171010,fields,1
171010,first,1
171010,flat,1
171010,fly,2
171010,football,2
171010,for,2
171010,found,1
171010,frame,2
171010,fresh,2
171010,from,4
171010,full,2
171010,game,1
171010,gap,2
171010,generate,1
171010,get,1
171010,gets,5
171010,given,1
171010,glides,1
171010,good,2
171010,grass,1
171010,half,1
171010,hand,2
171010,has,5
171010,he,3
171010,help,2
171010,high,2
171010,him,1
171010,hit,1
171010,hitter,1
171010,hitting,1
171010,hometofirst,1
171010,identifies,1
171010,impressive,2
171010,in,5
171010,injuries,3
171010,into,1
171010,is,1
171010,it,1
171010,its,1
171010,kick,1
171010,knee,1
171010,kneecap,2
171010,lack,1
171010,lacks,2
171010,lagging,1
171010,leadoff,1
171010,league,1
171010,leg,1
171010,legs,2
171010,level,1
171010,lift,1
171010,limited,1
171010,linedrive,1
171010,load,3
171010,long,2
171010,lower,1
171010,men,1
171010,mentality,1
171010,middle,1
171010,missed,4
171010,mistakes,1
171010,movement,1
171010,muscular,4
171010,neutral,1
171010,no,1
171010,not,4
171010,off,3
171010,on,5
171010,open,1
171010,peak,1
171010,pelvic,1
171010,physical,1
171010,physically,2
171010,plane,2
171010,plate,1
171010,play,1
171010,plays,1
171010,plus,4
171010,position,1
171010,potential,2
171010,power,3
171010,practice,1
171010,premium,1
171010,preswing,1
171010,pronounced,1
171010,quickly,2
171010,raw,2
171010,reads,2
171010,really,1
171010,right,3
171010,rotational,1
171010,routes,1
171010,runner,1
171010,rusty,1
171010,season,2
171010,seek,1
171010,set,1
171010,short,1
171010,should,2
171010,shy,1
171010,side,1
171010,smoothly,1
171010,some,3
171010,speed,8
171010,spin,1
171010,squared,1
171010,stance,1
171010,stays,1
171010,still,1
171010,strength,4
171010,stroke,1
171010,strong,1
171010,struggled,3
171010,success,1
171010,swing,4
171010,teammates,1
171010,the,7
171010,there,1
171010,this,3
171010,though,1
171010,three,2
171010,throwing,1
171010,time,2
171010,times,2
171010,timing,2
171010,to,13
171010,tool,1
171010,tools,1
171010,true,1
171010,tuck,1
171010,typically,1
171010,up,3
171010,uses,2
171010,utility,1
171010,viewings,2
171010,waist,2
171010,weapon,2
171010,weeks,2
171010,well,4
171010,when,2
171010,which,1
171010,with,10
171010,wont,1
171010,year,1
208304,,1
208304,a,4
208304,aboveaverage,1
208304,accuracy,1
208304,added,2
208304,ademan,1
208304,age,1
208304,aggressive,2
208304,allow,2
208304,and,5
208304,approach,1
208304,are,1
208304,arm,2
208304,as,2
208304,at,2
208304,athletic,3
208304,ave,1
208304,average,4
208304,bad,1
208304,balanced,1
208304,balls,1
208304,barrel,2
208304,base,1
208304,bases,1
208304,bat,6
208304,battoball,1
208304,body,2
208304,but,4
208304,carry,1
208304,carrying,1
208304,clock,1
208304,close,1
208304,control,1
208304,current,1
208304,defense,1
208304,displays,1
208304,down,1
208304,enough,2
208304,expand,1
208304,first,1
208304,flashy,1
208304,fluid,1
208304,for,6
208304,frame,2
208304,grow,1
208304,growth,2
208304,hands,1
208304,has,1
208304,have,1
208304,he,1
208304,him,1
208304,hit,1
208304,home,1
208304,into,1
208304,is,2
208304,kick,1
208304,lefthanded,1
208304,leg,1
208304,leverage,2
208304,load,1
208304,matures,2
208304,maturity,1
208304,mild,2
208304,moderate,1
208304,movements,1
208304,noisy,1
208304,not,1
208304,notch,1
208304,on,1
208304,path,1
208304,physical,1
208304,play,3
208304,plus,4
208304,position,1
208304,potential,1
208304,power,2
208304,preswing,1
208304,pull,1
208304,quick,1
208304,range,1
208304,raw,1
208304,room,2
208304,second,1
208304,short,1
208304,shortstop,2
208304,should,1
208304,shows,1
208304,side,1
208304,skills,2
208304,solid,3
208304,speed,4
208304,stance,1
208304,stick,1
208304,swing,1
208304,the,9
208304,thin,2
208304,to,10
208304,tool,1
208304,upright,1
208304,will,2
208304,with,3
208304,would,1
208304,young,1
208304,zone,1
181523,,4
181523,a,4
181523,aboveaverage,2
181523,accurate,1
181523,adding,2
181523,aggressive,2
181523,and,4
181523,another,2
181523,aquino,1
181523,arm,1
181523,as,1
181523,at,3
181523,average,1
181523,b,1
181523,balls,1
181523,baseball,1
181523,baserunner,1
181523,bat,2
181523,be,1
181523,behind,1
181523,below,1
181523,belowaverage,1
181523,better,1
181523,body,4
181523,burn,1
181523,but,2
181523,can,1
181523,carry,1
181523,catch,1
181523,contact,1
181523,could,3
181523,current,2
181523,decisionmaking,1
181523,developing,1
181523,discipline,1
181523,even,1
181523,fills,1
181523,frame,1
181523,from,1
181523,full,2
181523,given,1
181523,glove,1
181523,good,1
181523,grow,1
181523,hands,1
181523,has,1
181523,he,1
181523,high,1
181523,his,1
181523,hit,2
181523,hits,1
181523,hitter,1
181523,improve,2
181523,is,2
181523,jailbreak,1
181523,just,1
181523,kick,1
181523,lacks,1
181523,large,2
181523,leg,1
181523,length,1
181523,levers,2
181523,line,1
181523,loads,1
181523,loft,1
181523,long,3
181523,needs,1
181523,now,1
181523,on,2
181523,out,1
181523,physical,2
181523,pitch,1
181523,plate,1
181523,play,1
181523,player,1
181523,plus,3
181523,poor,1
181523,pounds,2
181523,present,3
181523,profile,1
181523,projection,2
181523,raw,2
181523,reads,1
181523,recognition,1
181523,remaining,2
181523,right,1
181523,runner,1
181523,runners,1
181523,runs,1
181523,see,2
181523,should,2
181523,shoulder,1
181523,size,1
181523,skills,3
181523,slender,2
181523,slow,1
181523,some,2
181523,speed,2
181523,stance,1
181523,start,1
181523,struggles,1
181523,suggests,1
181523,swing,1
181523,tall,1
181523,than,1
181523,there,1
181523,throw,1
181523,throwing,1
181523,to,6
181523,tool,1
181523,u,1
181523,up,1
181523,utility,1
181523,velo,1
181523,volatility,1
181523,will,2
181523,with,5
197936,,1
197936,a,3
197936,ability,1
197936,aboveaverage,5
197936,add,3
197936,all,1
197936,and,1
197936,are,1
197936,arm,1
197936,as,5
197936,at,6
197936,athlete,3
197936,average,5
197936,back,1
197936,balanced,2
197936,ball,1
197936,balls,1
197936,base,2
197936,baseball,1
197936,bat,4
197936,be,1
197936,been,1
197936,bit,1
197936,both,1
197936,burst,1
197936,but,2
197936,can,1
197936,carry,1
197936,character,1
197936,closer,1
197936,conditioned,2
197936,confident,1
197936,contact,2
197936,continues,1
197936,control,1
197936,could,1
197936,covers,1
197936,creates,2
197936,develop,1
197936,doesnt,2
197936,drive,1
197936,drives,1
197936,drop,2
197936,easy,1
197936,effort,1
197936,enough,2
197936,even,1
197936,experien,1
197936,experience,1
197936,few,1
197936,field,1
197936,fielding,1
197936,fields,1
197936,first,2
197936,flags,1
197936,frame,2
197936,from,2
197936,gains,2
197936,game,1
197936,gaps,1
197936,get,1
197936,getting,1
197936,glove,1
197936,ground,1
197936,grounders,1
197936,hands,2
197936,hard,1
