"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Rene Reyes","Mexican (AAA)","28","4","15","17","2","2","0","0","0","2","1","2","0","1","0","0","0","1","0","0",".133","1774"
"Steve Stanley","Athletics (AA)","26","7","30","32","4","3","1","0","0","3","4","2","0","3","0","0","0","0","1","0",".133","sa202297"
"Alvis Ojeda","Dodgers (AA)","22","22","15","17","2","1","0","0","1","1","2","0","0","7","0","1","1","0","0","0",".133","sa244189"
"Luis Lajara","Diamondbacks (A-)","21","4","15","15","2","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0",".133","sa284890"
"Julio Santana","Rangers (A-)","20","5","15","18","2","2","0","0","0","1","0","2","0","10","0","0","0","0","0","1",".133","sa294082"
"Angel Cota","Mexican (AAA)","23","20","15","20","2","2","0","0","0","5","1","5","0","3","0","0","0","1","0","0",".133","sa3001389"
"Ignacio Arauz","Mexican (AAA)","34","14","30","37","4","2","2","0","0","5","3","6","0","4","0","0","1","0","0","0",".133","sa3001402"
"Nate Anderson","Rockies (A)","22","10","30","31","4","4","0","0","0","1","1","1","0","8","0","0","0","3","0","0",".133","sa329125"
"Mathew Kent","- - -","25","39","128","135","17","13","2","0","2","9","9","6","0","39","1","0","0","3","0","0",".133","sa208902"
"Yancarlo Franco","Twins (R)","17","40","128","148","17","11","5","0","1","10","6","14","0","30","1","2","3","1","4","1",".133","sa3001441"
"Angel Rondon","Diamondbacks (R)","18","44","113","120","15","10","5","0","0","8","8","6","0","33","1","0","0","3","4","0",".133","sa3001568"
"Orlando Guevara","- - -","22","22","53","63","7","6","1","0","0","0","2","6","0","19","2","0","2","2","0","0",".132","sa254621"
"Jesse Brownell","Rockies (R)","24","20","53","56","7","6","1","0","0","3","1","1","0","17","1","0","1","3","0","2",".132","sa291155"
"Brian Cooper","Giants (AAA)","31","17","23","30","3","3","0","0","0","0","1","2","0","4","0","0","5","1","0","0",".130","1295"
"Dana Eveland","Brewers (AAA)","22","13","23","26","3","2","1","0","0","1","3","3","0","10","0","0","0","1","0","0",".130","5508"
"Pedro Mendez","Blue Jays (R)","18","16","23","29","3","3","0","0","0","3","1","6","0","12","0","0","0","1","0","0",".130","sa3000500"
"Jose Domingo","Astros (R)","19","25","69","82","9","5","2","1","1","7","9","11","0","41","1","1","0","0","3","1",".130","sa3001418"
"Mike Marbry","Braves (R)","21","10","23","27","3","2","1","0","0","4","0","4","0","10","0","0","0","1","0","0",".130","sa331348"
"Joel Roa","Tigers (A)","22","54","162","169","21","16","3","0","2","7","9","5","0","56","1","1","0","4","1","1",".130","sa202773"
"Jason Hirsh","Astros (AAA)","24","15","31","37","4","4","0","0","0","3","2","2","0","14","1","0","3","0","0","0",".129","6293"
"Francisco Perez","Mexican (AAA)","35","14","31","36","4","3","1","0","0","0","2","4","0","8","0","0","1","0","0","0",".129","sa3001134"
"Samuel Martinez","Mets (R)","18","30","78","88","10","8","1","1","0","4","2","5","0","36","4","0","1","1","0","1",".128","sa392371"
"Grolmann Gonzalez","Orioles (R)","17","23","55","68","7","6","1","0","0","13","5","12","0","20","0","0","1","2","3","2",".127","sa455979"
"Andy Busch","- - -","24","46","118","131","15","12","2","0","1","6","9","8","0","53","1","1","3","1","0","1",".127","sa293209"
"Timothy Johnson","Astros (R)","19","28","71","87","9","7","2","0","0","4","5","10","0","20","3","0","3","1","2","0",".127","sa290206"
"Garrett Guest","White Sox (A+)","23","66","150","185","19","18","1","0","0","13","7","21","0","31","2","2","10","5","2","0",".127","sa253575"
"Kevin Jarvis","Diamondbacks (AAA)","36","10","16","19","2","2","0","0","0","1","2","2","0","5","0","0","1","0","0","0",".125","1037"
"Jason Roach","- - -","30","13","24","24","3","2","1","0","0","1","0","0","0","10","0","0","0","0","0","0",".125","1740"
"Beltran Perez","Nationals (AA)","24","12","16","19","2","2","0","0","0","0","1","0","0","5","1","0","2","0","0","0",".125","2116"
"Tom Gorzelanny","Pirates (AAA)","23","4","8","8","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".125","6244"
"Kyle Denney","Nationals (AAA)","28","6","8","9","1","1","0","0","0","0","1","0","0","4","0","0","1","0","0","0",".125","7192"
"Gio Gonzalez","Phillies (AA)","20","11","16","21","2","2","0","0","0","2","2","1","0","7","0","0","4","0","0","0",".125","7448"
"Adam Thomas","- - -","27","10","8","8","1","1","0","0","0","0","1","0","0","5","0","0","0","0","0","0",".125","sa198952"
"Federico Baez","- - -","24","29","16","17","2","1","1","0","0","1","0","0","0","4","0","0","1","0","0","0",".125","sa201250"
"Richard Giannotti","Cardinals (A)","22","7","16","21","2","2","0","0","0","2","2","5","0","4","0","0","0","1","0","0",".125","sa262262"
"Courtney Billingslea","Mets (R)","20","27","96","104","12","6","3","0","3","8","6","6","0","47","2","0","0","0","3","1",".125","sa291736"
"Tom Paterson","Phillies (A+)","23","5","8","9","1","1","0","0","0","0","1","0","0","2","0","1","0","0","0","1",".125","sa295213"
"Manuel Pinto","Mariners (R)","21","5","8","10","1","1","0","0","0","0","1","2","0","2","0","0","0","0","0","0",".125","sa3001235"
"Bienvenido Arias","Mets (R)","18","33","72","90","9","9","0","0","0","12","4","11","0","12","6","0","1","3","1","2",".125","sa3001280"
"Jose Rodriguez","- - -","17","16","32","49","4","4","0","0","0","4","6","14","0","9","3","0","0","1","2","1",".125","sa3001512"
"Jose Duran","Mexican (AAA)","21","8","8","9","1","1","0","0","0","2","1","0","0","1","1","0","0","0","0","0",".125","sa3001580"
"Brent Lacy","Indians (A-)","23","19","56","65","7","7","0","0","0","5","2","6","0","16","2","0","1","0","2","1",".125","sa326834"
"Spence Nagy","Rockies (A-)","21","3","8","8","1","1","0","0","0","1","0","0","0","4","0","0","0","0","0","0",".125","sa327724"
"Chih-Hsiang Huang","Red Sox (R)","18","26","72","79","9","5","3","0","1","5","5","6","0","22","0","1","0","2","0","0",".125","sa328956"
"Carlos Mojica","Astros (R)","18","17","40","45","5","5","0","0","0","0","2","4","0","7","1","0","0","1","0","2",".125","sa455712"
"Manuel Lopez","Mexican (AAA)","19","18","16","18","2","1","1","0","0","2","0","2","0","9","0","0","0","0","0","1",".125","sa509652"
"Noe Becerra","Mexican (AAA)","19","6","8","10","1","1","0","0","0","1","0","2","0","3","0","0","0","0","0","0",".125","sa509705"
"Paul Chiaffredo","Pirates (AAA)","30","51","129","140","16","9","6","0","1","8","8","6","0","45","1","0","4","2","1","1",".124","sa209463"
"Carlos Luis","Orioles (R)","20","37","105","125","13","10","2","0","1","8","4","15","0","50","5","0","0","3","1","1",".124","sa3000072"
"Francisco Santana","- - -","18","32","89","100","11","10","1","0","0","13","4","7","0","23","2","0","2","2","1","0",".124","sa502529"
"Desi Relaford","Cardinals (AAA)","32","11","33","38","4","4","0","0","0","0","3","3","0","7","0","2","0","1","0","0",".121","1096"
"Garrett Mock","- - -","23","18","33","35","4","4","0","0","0","2","1","1","0","14","0","0","1","0","0","0",".121","7335"
"Hunter Harrigan","- - -","23","20","58","68","7","4","2","0","1","4","4","4","0","30","6","0","0","0","0","2",".121","sa326772"
"Les Walrond","Cubs (AAA)","29","21","25","31","3","3","0","0","0","1","0","2","0","7","0","0","4","2","0","0",".120","1735"
"Ezequiel Astacio","Astros (AAA)","26","18","25","30","3","2","1","0","0","0","1","0","0","15","0","0","5","0","0","0",".120","2169"
"Junior Guerra","Braves (A)","21","13","50","52","6","2","3","0","1","5","6","0","0","12","1","0","1","1","0","0",".120","5702"
"Andres Heredia","Yankees (R)","18","30","75","94","9","8","1","0","0","9","7","17","0","36","0","1","1","1","3","0",".120","sa3001241"
"Todd Self","- - -","27","23","67","79","8","6","2","0","0","4","3","11","0","29","0","0","1","0","0","0",".119","2933"
"Jose Hernandez","Mariners (R)","18","20","42","49","5","5","0","0","0","4","2","3","0","10","0","0","4","1","0","0",".119","sa504755"
"Yusmeiro Petit","Marlins (AAA)","21","10","17","21","2","2","0","0","0","1","1","2","0","8","0","0","2","0","0","0",".118","4020"
"Willy Osorio","Braves (R)","20","5","17","18","2","1","1","0","0","0","0","1","0","7","0","0","0","0","0","0",".118","sa3001232"
"Armando Rodriguez","Mexican (AAA)","19","19","34","39","4","4","0","0","0","0","1","5","0","10","0","0","0","0","0","0",".118","sa3001435"
"Wary Polanco","Padres (R)","18","40","111","126","13","11","2","0","0","7","9","12","0","31","1","2","0","2","0","1",".117","sa456467"
"Junior Moreno","Red Sox (A-)","21","17","60","67","7","5","2","0","0","4","1","5","0","24","2","0","0","3","0","0",".117","sa295971"
"Luis Velasquez","Rangers (R)","19","37","86","105","10","10","0","0","0","9","5","16","0","23","2","0","1","1","3","1",".116","sa3001276"
"Pedro Santos","Rangers (R)","19","15","43","51","5","3","2","0","0","2","1","6","0","6","1","0","1","0","0","0",".116","sa3001520"
"Dan Curtis","- - -","26","19","26","33","3","3","0","0","0","2","1","2","0","7","0","0","5","1","0","0",".115","sa209869"
"Garry Savas","Brewers (R)","23","11","26","33","3","3","0","0","0","2","1","5","0","4","1","0","1","0","1","1",".115","sa298469"
"Marcos Chavez","Cardinals (R)","17","35","52","74","6","4","0","2","0","8","3","12","0","19","6","0","4","1","3","1",".115","sa3001450"
"Pedro Arias","Diamondbacks (R)","17","31","78","85","9","6","3","0","0","5","4","6","0","24","1","0","0","0","0","0",".115","sa3001547"
"Manuel De La Cruz","Nationals (R)","19","48","114","131","13","9","4","0","0","8","5","12","1","62","5","0","0","2","0","3",".114","sa3001498"
"Jahir Montilla","- - -","17","24","53","61","6","5","1","0","0","7","2","6","0","20","2","0","0","0","1","0",".113","sa3001557"
"Stephen Puhl","- - -","21","21","53","57","6","4","2","0","0","5","4","1","0","8","0","1","2","0","1","0",".113","sa328007"
"Cristian Rijo","Mariners (R)","17","37","98","106","11","7","4","0","0","8","3","7","0","21","0","1","0","2","0","0",".112","sa3000458"
"Greg Norton","Devil Rays (AAA)","33","3","9","10","1","1","0","0","0","0","1","1","0","3","0","0","0","0","0","0",".111","1388"
"Jason Shiell","Braves (AAA)","29","5","9","10","1","0","0","0","1","1","2","0","0","5","1","0","0","0","0","0",".111","1625"
"Matt White","Phillies (AAA)","28","8","9","11","1","1","0","0","0","0","0","0","0","6","0","0","2","0","0","0",".111","1720"
"Tom Shearn","- - -","28","11","9","15","1","1","0","0","0","1","0","0","0","5","0","0","6","0","0","0",".111","2040"
"Kyle Drabek","Phillies (R)","18","3","9","11","1","1","0","0","0","1","0","2","0","3","0","0","0","0","0","0",".111","4359"
"Matt Kinney","Giants (AAA)","29","16","27","32","3","2","1","0","0","2","1","1","0","13","0","0","4","0","0","0",".111","737"
"J.A. Happ","Phillies (AA)","23","4","9","13","1","1","0","0","0","0","0","0","0","4","0","0","4","0","0","0",".111","7410"
"Miguel Pinango","Mets (AA)","23","6","9","11","1","1","0","0","0","0","1","0","0","4","0","0","2","0","0","0",".111","sa200795"
"Jeff Urgelles","- - -","24","4","9","10","1","1","0","0","0","0","0","1","0","2","0","0","0","1","0","0",".111","sa226011"
"John Hudgins","- - -","24","6","9","12","1","1","0","0","0","0","0","2","0","6","0","0","1","0","0","0",".111","sa226488"
"Ryan Searage","Pirates (A-)","23","17","54","55","6","5","1","0","0","2","3","1","0","22","0","0","0","0","0","1",".111","sa293093"
"Sandy Hernandez","- - -","19","13","27","33","3","3","0","0","0","3","0","4","0","11","2","0","0","0","0","0",".111","sa3000529"
"Jairo Martinez","Mexican (AAA)","22","15","18","21","2","2","0","0","0","2","1","3","0","4","0","0","0","1","0","0",".111","sa3001248"
"Gerinson Perez","Mets (R)","18","4","9","9","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".111","sa3001526"
"Marquise Cody","White Sox (R)","21","3","9","9","1","0","1","0","0","1","0","0","0","3","0","0","0","2","0","0",".111","sa329006"
"Jeff Stevens","Braves (R)","22","6","9","10","1","1","0","0","0","2","1","1","0","2","0","0","0","1","0","0",".111","sa331044"
"Paul Winterling","- - -","22","31","92","104","10","4","4","0","2","9","10","10","0","32","1","1","0","0","2","1",".109","sa295641"
"Albenis Machado","Cubs (AA)","27","17","37","41","4","3","1","0","0","1","0","4","1","9","0","0","0","1","0","0",".108","sa211408"
"Yoni Lasso","- - -","21","19","37","43","4","3","1","0","0","4","0","4","0","10","2","0","0","0","0","0",".108","sa294211"
"Andrew Good","Nationals (AAA)","26","20","28","35","3","3","0","0","0","2","0","3","0","10","0","0","4","0","0","0",".107","1690"
"Zach Jackson","Brewers (AAA)","23","14","28","31","3","2","1","0","0","2","0","0","0","8","0","0","3","0","0","0",".107","8356"
"Jake Elder","Diamondbacks (R)","23","9","28","31","3","2","0","0","1","4","2","2","0","4","1","0","0","4","0","0",".107","sa293087"
"Laynore Rosa","Royals (R)","19","15","28","35","3","2","1","0","0","3","3","4","0","5","1","2","0","5","0","0",".107","sa3001416"
"Frank Cruz","- - -","17","30","66","81","7","5","1","1","0","7","5","12","0","23","0","1","2","0","2","1",".106","sa329233"
"Eleazar Cuevas","Nationals (R)","19","54","123","148","13","10","2","0","1","12","2","19","0","50","2","1","3","1","6","4",".106","sa3000608"
"Jason Romano","Devil Rays (AAA)","27","13","38","43","4","4","0","0","0","2","0","4","0","9","0","0","1","2","0","1",".105","1278"
"Cesar Carrillo","- - -","22","10","19","22","2","1","1","0","0","1","1","3","0","9","0","0","0","0","0","0",".105","4697"
"T.J. Nall","- - -","25","22","38","40","4","3","0","0","1","2","3","0","0","14","0","0","2","0","0","0",".105","sa198576"
"Justin Reid","Dodgers (AAA)","29","28","19","22","2","2","0","0","0","1","0","1","0","8","0","0","2","0","0","0",".105","sa198676"
"Craig Kuzmic","Blue Jays (AA)","29","6","19","25","2","1","1","0","0","4","2","5","0","10","1","0","0","1","0","0",".105","sa208884"
"Chris Begg","Giants (AA)","26","11","19","27","2","2","0","0","0","2","0","3","0","9","0","0","5","1","0","0",".105","sa226474"
"Daniel Fernandez","Rangers (R)","17","30","57","74","6","5","1","0","0","4","2","16","0","28","0","1","0","1","2","1",".105","sa3001519"
"Philip Barzilla","Astros (AAA)","27","19","29","34","3","3","0","0","0","0","0","0","0","12","0","0","5","0","0","1",".103","3486"
"Ryan Bethel","Devil Rays (A)","24","30","87","106","9","8","1","0","0","7","3","13","0","14","2","0","4","2","2","1",".103","sa291101"
"Roberto Rodriguez","Diamondbacks (R)","17","41","97","115","10","7","3","0","0","8","6","12","0","42","3","0","0","1","2","3",".103","sa455605"
"Javier Santana","Orioles (R)","18","45","136","177","14","14","0","0","0","20","2","36","0","56","2","0","3","0","8","4",".103","sa455972"
"Robert Rodriguez","- - -","25","21","39","42","4","4","0","0","0","1","4","2","0","8","0","1","0","2","0","0",".103","sa201825"
"Gabriel Garcia","Rangers (R)","19","14","39","44","4","4","0","0","0","2","0","2","0","8","1","0","2","4","0","1",".103","sa3001279"
"Raul Valdes","Cubs (AAA)","28","6","10","10","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".100","1953"
"Pedro Liriano","Giants (AAA)","25","15","10","10","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".100","2119"
"Matt Harrison","Braves (AA)","20","9","20","21","2","2","0","0","0","0","1","0","0","10","0","0","1","0","0","0",".100","5551"
"Sean White","Braves (AA)","25","16","20","23","2","1","1","0","0","0","0","1","0","9","0","0","2","1","0","0",".100","5564"
"J.R. Mathes","Cubs (AA)","24","23","40","50","4","4","0","0","0","2","1","3","0","14","1","0","6","2","0","0",".100","sa254188"
"Juvenal Ibarra","Mexican (AAA)","31","14","10","12","1","1","0","0","0","2","0","2","0","2","0","0","0","2","0","0",".100","sa3001397"
"Adair Betegon","Dodgers (R)","17","12","30","33","3","2","1","0","0","5","1","1","0","9","0","0","2","1","0","0",".100","sa3001486"
"Jose Ramirez","- - -","21","11","30","36","3","2","0","0","1","3","2","6","0","6","0","0","0","1","1","0",".100","sa328610"
"Paul Keck","Mariners (R)","22","4","10","12","1","0","1","0","0","1","2","0","0","3","2","0","0","0","0","0",".100","sa330038"
"Claudio Fukunaga","Nationals (R)","18","46","110","139","11","10","0","1","0","16","6","21","0","35","4","0","4","1","3","3",".100","sa503264"
"Nate Weidenaar","Braves (R)","19","29","51","58","5","4","1","0","0","6","2","5","0","11","1","0","1","0","2","1",".098","sa302346"
"Emile Thiel","Orioles (R)","19","10","31","38","3","2","1","0","0","3","2","7","0","15","0","0","0","0","0","0",".097","sa296822"
"Daniel Batz","Marlins (A)","24","28","83","92","8","4","4","0","0","5","3","7","0","10","1","1","0","4","0","0",".096","sa253824"
"Mike Ekstrom","Padres (AA)","22","10","21","24","2","0","2","0","0","3","3","1","0","10","0","0","2","0","0","0",".095","7488"
"James Garcia","- - -","26","18","21","30","2","2","0","0","0","1","0","3","0","14","0","0","6","0","0","0",".095","sa201466"
"Jason Twomley","- - -","23","17","42","51","4","1","3","0","0","4","1","7","0","20","1","1","0","2","0","0",".095","sa293571"
"Corey Thurman","- - -","27","19","32","37","3","2","1","0","0","1","3","0","0","10","0","0","5","0","0","0",".094","1324"
"Joan Martinez","- - -","22","18","43","47","4","2","1","0","1","3","3","4","0","16","0","0","0","0","0","1",".093","sa291129"
"Ricky Ledee","- - -","32","7","22","24","2","2","0","0","0","1","2","2","0","7","0","0","0","0","0","0",".091","1407"
"Rich Hill","Cubs (AAA)","26","11","22","25","2","1","1","0","0","1","0","1","0","15","0","0","2","0","0","0",".091","4806"
"Hung-Chih Kuo","Dodgers (AAA)","24","16","11","12","1","0","0","0","1","1","5","0","0","6","0","1","0","0","0","0",".091","7016"
"Erick Burke","Padres (AAA)","28","31","11","12","1","0","0","1","0","1","0","0","0","5","0","0","1","0","0","0",".091","sa198746"
"Ben Julianel","Marlins (AA)","26","7","11","11","1","0","1","0","0","1","0","0","0","1","0","0","0","2","0","0",".091","sa200186"
"Ryan Basner","- - -","24","29","11","11","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".091","sa225703"
"Willy Mota","Red Sox (A)","20","4","11","13","1","0","1","0","0","0","0","2","0","5","0","0","0","0","0","0",".091","sa254639"
"Angel Rosario","Diamondbacks (R)","20","5","11","11","1","1","0","0","0","2","1","0","0","4","0","0","0","0","0","0",".091","sa3001167"
"Daniel Cruz","Orioles (R)","18","26","66","76","6","4","1","1","0","4","4","10","0","40","0","0","0","2","0","0",".091","sa3001500"
"Mike Pierce","Orioles (A-)","22","15","22","25","2","1","1","0","0","1","2","3","0","8","0","0","0","1","0","1",".091","sa328317"
"Marcial De La Nieve","Red Sox (R)","17","17","34","40","3","3","0","0","0","2","0","3","0","18","3","0","0","1","0","0",".088","sa3001533"
"Harold Eckert","Dodgers (AAA)","28","20","23","31","2","2","0","0","0","1","0","0","0","10","0","0","8","1","0","0",".087","sa200791"
"Jonathan Bautista","Giants (R)","21","19","23","38","2","1","1","0","0","7","1","14","0","5","0","0","1","1","1","0",".087","sa3000511"
"Luis De La Cruz","Angels (R)","19","14","23","27","2","1","0","0","1","2","3","2","0","15","2","0","0","0","1","1",".087","sa3001184"
"Mike Dunn","Yankees (A)","21","14","35","43","3","1","2","0","0","7","2","8","0","13","0","0","0","1","1","1",".086","9948"
"Justin Germano","Reds (AAA)","23","6","12","13","1","1","0","0","0","0","1","0","0","7","0","0","1","0","0","0",".083","1938"
"Mike Gosling","Reds (AAA)","25","6","12","12","1","1","0","0","0","0","1","0","0","9","0","0","0","0","0","0",".083","2204"
"Anthony Reyes","Cardinals (AAA)","24","8","12","16","1","1","0","0","0","0","0","0","0","6","0","0","4","0","0","0",".083","7105"
"Joe Mays","Reds (AAA)","30","6","12","14","1","1","0","0","0","0","1","1","0","2","0","0","1","0","0","0",".083","740"
"Steven Register","Rockies (AA)","23","7","12","15","1","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0",".083","7463"
"Jeff Housman","Brewers (AA)","24","10","12","13","1","1","0","0","0","0","1","0","0","4","0","0","1","0","0","0",".083","sa202261"
"Rene Aqueron","- - -","24","16","48","53","4","4","0","0","0","5","1","5","0","9","0","0","0","0","2","0",".083","sa291135"
"Cesar Sosa","Padres (R)","17","46","123","145","10","9","1","0","0","9","8","18","0","58","2","1","1","2","1","1",".081","sa3001525"
"Randy Wells","- - -","23","17","25","29","2","2","0","0","0","1","2","2","0","5","1","1","0","0","0","0",".080","4535"
"Jermaine Williams","Phillies (R)","19","23","76","79","6","5","1","0","0","4","1","2","0","21","1","0","0","4","2","0",".079","sa291526"
"Jose Acevedo","Rockies (AAA)","28","7","13","16","1","1","0","0","0","0","0","1","0","8","0","0","2","0","0","0",".077","307"
"Billy Traber","Nationals (AAA)","26","14","26","31","2","2","0","0","0","1","1","1","0","10","0","0","4","0","0","0",".077","410"
"Garrett Broshuis","Giants (AA)","24","8","13","15","1","1","0","0","0","0","0","0","0","8","0","0","2","0","0","0",".077","sa254031"
"John Hardy","Phillies (A)","23","11","39","41","3","2","1","0","0","1","1","2","0","12","0","0","0","2","0","0",".077","sa254912"
"Christopher Haupt","Marlins (R)","19","19","26","35","2","2","0","0","0","3","1","6","0","9","2","0","1","0","1","0",".077","sa294681"
"Daniel Sandoval","- - -","21","20","39","44","3","1","2","0","0","0","4","5","0","6","0","0","0","1","0","2",".077","sa295220"
"Andrew Smith","Astros (A-)","22","6","13","15","1","1","0","0","0","3","1","2","0","6","0","0","0","0","0","0",".077","sa329638"
"Murray Hopley","Padres (R)","18","10","13","22","1","1","0","0","0","3","1","7","0","6","0","0","2","0","0","0",".077","sa331347"
"Samuel Jiuz","Mets (R)","18","24","27","34","2","1","1","0","0","4","2","4","0","19","3","0","0","0","0","1",".074","sa3001294"
"Chris Shaver","Cubs (AA)","24","23","41","49","3","3","0","0","0","3","4","3","0","25","0","0","5","2","0","0",".073","sa254185"
"Jesse Floyd","Giants (AA)","25","8","14","17","1","1","0","0","0","0","3","2","0","5","0","0","1","1","0","0",".071","sa226346"
"Francisco Esparragoza","Mexican (AAA)","23","14","14","17","1","1","0","0","0","0","0","1","0","4","1","0","1","0","0","0",".071","sa508061"
"D.J. Houlton","Dodgers (AAA)","26","17","29","35","2","2","0","0","0","1","0","3","0","22","0","0","3","1","0","0",".069","3566"
"Matt Palmer","- - -","27","14","29","30","2","1","1","0","0","1","0","0","0","14","0","0","1","0","0","0",".069","4457"
"Matt Wright","- - -","24","14","29","31","2","2","0","0","0","0","0","1","0","13","0","0","1","0","0","0",".069","sa199851"
"Xan Barksdale","Braves (A+)","24","17","44","45","3","1","0","0","2","4","4","1","0","19","0","0","0","2","0","0",".068","sa262096"
"Sal Fasano","- - -","34","5","15","15","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0",".067","1205"
"Pete Laforest","Padres (R)","28","5","15","18","1","1","0","0","0","1","0","3","0","7","0","0","0","0","0","0",".067","1821"
"Justin Hampson","Rockies (AAA)","26","18","15","21","1","1","0","0","0","0","0","1","0","6","0","0","5","0","0","0",".067","2209"
"Chris Lambert","- - -","23","9","15","17","1","1","0","0","0","0","1","0","0","3","0","0","2","0","0","1",".067","8047"
"Justin Echols","- - -","25","11","15","20","1","1","0","0","0","1","0","0","0","7","0","0","5","0","0","0",".067","sa198691"
"David Maust","Nationals (AA)","27","9","15","16","1","1","0","0","0","0","1","0","0","6","0","0","1","0","0","0",".067","sa200721"
"Bobby Brownlie","- - -","25","36","15","19","1","0","0","0","1","1","1","2","0","3","1","0","1","0","0","0",".067","sa202919"
"Jordan Pals","Cardinals (AA)","25","9","15","21","1","1","0","0","0","0","0","2","0","10","0","0","4","0","0","0",".067","sa225917"
"Manuel Molina","Angels (R)","17","27","60","75","4","3","0","0","1","4","8","9","0","32","4","1","1","2","1","2",".067","sa3001476"
"Dennis Tankersley","Cardinals (AAA)","27","19","31","40","2","2","0","0","0","1","0","0","0","12","0","0","9","0","0","0",".065","1054"
"Homer Bailey","Reds (AA)","20","10","16","19","1","1","0","0","0","1","1","2","0","10","0","1","0","0","0","0",".063","8362"
"Chris Baker","Astros (AAA)","28","18","16","17","1","0","1","0","0","1","3","1","0","8","0","0","0","0","0","0",".063","sa198470"
"Camilo Vazquez","Reds (AA)","22","8","16","16","1","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0",".063","sa202824"
"Ernesto Capella","Giants (R)","17","6","16","18","1","1","0","0","0","0","3","2","0","5","0","0","0","3","0","0",".063","sa3001563"
"Angel Guzman","Cubs (AAA)","24","9","17","21","1","1","0","0","0","2","0","1","0","4","0","0","3","0","0","0",".059","2145"
"Norberto Batista","Marlins (A)","22","12","17","19","1","1","0","0","0","1","0","1","0","5","0","0","1","0","0","0",".059","sa288317"
"Carlos Morales","Cubs (R)","17","17","34","42","2","2","0","0","0","3","4","7","0","14","1","0","0","1","1","0",".059","sa3001481"
"Melvin Guerrero","Rangers (R)","18","15","35","41","2","0","1","0","1","3","3","5","0","17","0","1","0","1","1","1",".057","sa3000553"
"Mervin Gonzalez","Rangers (R)","17","7","18","21","1","1","0","0","0","2","1","2","0","7","1","0","0","0","2","0",".056","sa3001586"
"Edward Valdez","Reds (AA)","26","25","37","41","2","2","0","0","0","1","1","0","0","10","0","0","4","0","0","0",".054","sa202544"
"Miguel Arrendell","Astros (R)","18","15","37","45","2","2","0","0","0","3","0","5","0","12","2","0","1","1","0","1",".054","sa503458"
"Jared Gothreaux","Astros (AAA)","26","21","38","43","2","2","0","0","0","2","3","0","0","18","0","0","5","2","0","0",".053","sa201612"
"John Walk","Pirates (R)","23","10","19","23","1","0","1","0","0","2","0","3","0","9","1","0","0","2","0","0",".053","sa295506"
"Henry Lugo","Mets (R)","20","10","19","25","1","1","0","0","0","1","1","6","0","10","0","0","0","0","1","0",".053","sa3000065"
"James Lasala","- - -","22","12","19","23","1","1","0","0","0","0","2","4","0","3","0","0","0","0","0","0",".053","sa328200"
"Valentin Ramos","Mets (R)","17","5","19","20","1","1","0","0","0","0","0","1","0","7","0","0","0","0","0","0",".053","sa328231"
"Taylor Teagarden","Rangers (R)","22","7","20","29","1","1","0","0","0","4","1","9","0","7","0","0","0","0","1","0",".050","5199"
"Miguel Asencio","Rockies (AAA)","25","23","20","24","1","1","0","0","0","2","1","0","0","9","0","0","4","0","0","0",".050","586"
"Abraham Borquez","Mexican (AAA)","20","12","20","20","1","1","0","0","0","0","1","0","0","7","0","0","0","1","0","0",".050","sa3000621"
"Jerome Williams","Cubs (AAA)","24","16","21","29","1","1","0","0","0","1","0","3","0","9","0","0","5","1","0","0",".048","1137"
"Pedro Moreno","- - -","20","9","21","21","1","1","0","0","0","1","0","0","0","6","0","0","0","0","1","1",".048","sa323418"
"Marc Kaiser","Rockies (AA)","24","11","22","25","1","0","0","0","1","2","2","0","0","4","0","0","3","3","0","0",".045","sa225732"
"Ricardo Rodriguez","- - -","28","12","23","29","1","1","0","0","0","3","0","2","0","11","0","0","4","1","0","0",".043","1585"
"Juan Mateo","Cubs (AA)","23","14","23","28","1","1","0","0","0","1","1","3","0","13","0","0","2","0","0","0",".043","3753"
"Ryan O'Malley","Cubs (AAA)","26","20","24","31","1","1","0","0","0","3","0","3","0","13","0","0","4","0","0","0",".042","4412"
"Ryan Pressley","Angels (R)","19","10","25","26","1","1","0","0","0","2","1","1","0","13","0","0","0","0","1","0",".040","sa291719"
"Michael Trapani","Tigers (R)","23","12","29","33","1","0","1","0","0","1","0","3","0","6","1","0","0","1","0","0",".034","sa329129"
"Kerry Ligtenberg","Cubs (AAA)","35","34","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","100"
"Brad Clontz","Marlins (AAA)","35","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","1002360"
