"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jim Henderson","- - -","28","5",".500","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","40.0 %","2","13","15","6653"
"JB Shuck","Astros (AAA)","24","419",".323","2.34","22.5 %","54.3 %","23.2 %","24.7 %","0.0 %","39.0 %","22.6 %","38.4 %","3.0 %","663","898","1561","6677"
"Shairon Martis","Nationals (AA)","24","26",".200","3.00","11.1 %","66.7 %","22.2 %","100.0 %","0.0 %","63.6 %","27.3 %","9.1 %","24.2 %","26","69","95","6781"
"Julio Teheran","Braves (AAA)","20","21",".273","3.00","20.0 %","60.0 %","20.0 %","50.0 %","0.0 %","7.7 %","30.8 %","61.5 %","9.1 %","20","57","77","6797"
"Nelson Figueroa","- - -","37","19",".083","3.50","18.2 %","63.6 %","18.2 %","50.0 %","0.0 %","40.0 %","26.7 %","33.3 %","14.3 %","16","47","63","683"
"Sam Freeman","Cardinals (AA)","24","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","6","6","12","6832"
"Collin Balester","Nationals (AAA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","1","1","6883"
"Johnny Cueto","Reds (AAA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","3","3","6893"
"Henry Sosa","- - -","25","14",".286","4.00","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","25.0 %","62.5 %","12.5 %","21.3 %","12","35","47","6936"
"Kevin Mulvey","Diamondbacks (AAA)","26","22",".083","3.50","10.0 %","70.0 %","20.0 %","50.0 %","0.0 %","33.3 %","26.7 %","40.0 %","14.3 %","11","45","56","6947"
"Ryan Kalish","- - -","23","103",".288","1.46","12.3 %","52.1 %","35.6 %","38.5 %","0.0 %","46.6 %","19.2 %","34.3 %","11.0 %","140","242","382","6962"
"Brandon Dickson","Cardinals (AAA)","26","46",".258","4.60","9.7 %","74.2 %","16.1 %","20.0 %","0.0 %","38.2 %","20.6 %","41.2 %","15.7 %","24","97","121","6979"
"Merkin Valdez","Dodgers (AAA)","29","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","16.7 %","0","6","6","7019"
"Rhiner Cruz","Mets (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","711"
"Sergio Escalona","Astros (AAA)","26","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","1","2","7122"
"Chris Withrow","Dodgers (AA)","22","36",".526","2.00","21.1 %","52.6 %","26.3 %","0.0 %","0.0 %","15.0 %","30.0 %","55.0 %","17.4 %","40","104","144","7161"
"Ryan Mattheus","- - -","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","1","5","7169"
"B.J. Rosenberg","Phillies (AA)","25","8",".000","1.00","0.0 %","50.0 %","50.0 %","50.0 %","0.0 %","40.0 %","40.0 %","20.0 %","28.6 %","0","14","14","7183"
"Casey Blake","- - -","37","24",".417","0.57","8.3 %","33.3 %","58.3 %","14.3 %","0.0 %","33.3 %","25.0 %","41.7 %","14.7 %","34","61","95","719"
"Joe Inglett","Astros (AAA)","33","37",".105","6.50","16.7 %","72.2 %","11.1 %","0.0 %","0.0 %","57.9 %","15.8 %","26.3 %","8.2 %","66","81","147","7254"
"Craig Stammen","Nationals (AAA)","27","31",".333","10.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","33.3 %","27.8 %","38.9 %","15.2 %","26","86","112","7274"
"Carlos Gonzalez","Rockies (AAA)","25","10",".300","0.50","10.0 %","30.0 %","60.0 %","16.7 %","0.0 %","30.0 %","40.0 %","30.0 %","7.4 %","8","19","27","7287"
"Clay Timpner","Tigers (AAA)","28","31",".125","0.67","16.7 %","33.3 %","50.0 %","58.3 %","0.0 %","37.5 %","16.7 %","45.8 %","5.0 %","49","72","121","7333"
"Garrett Mock","- - -","28","5",".333","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","10.5 %","7","12","19","7335"
"Steven Jackson","- - -","29","7",".600","4.00","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","0.0 %","60.0 %","40.0 %","19.2 %","8","18","26","7341"
"Matt Tolbert","Twins (AAA)","29","73",".160","1.17","22.0 %","42.0 %","36.0 %","16.7 %","0.0 %","38.5 %","25.0 %","36.5 %","8.0 %","125","188","313","7365"
"Dan Otero","- - -","26","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","3","3","6","7385"
"Dillon Gee","Mets (AAA)","25","3",".000","0.00","0.0 %","0.0 %","100.0 %","50.0 %","0.0 %","0.0 %","0.0 %","100.0 %","27.3 %","3","8","11","7396"
"Geno Espineli","- - -","28","4",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","7.1 %","4","10","14","7405"
"J.A. Happ","Astros (AAA)","28","6",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","25.0 %","75.0 %","0.0 %","4.0 %","9","16","25","7410"
"Jim Miller","Rockies (AAA)","29","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","2","7","9","7458"
"A.J. Pierzynski","White Sox (AAA)","34","11",".250","2.50","12.5 %","62.5 %","25.0 %","50.0 %","0.0 %","62.5 %","0.0 %","37.5 %","9.4 %","8","24","32","746"
"Craig Tatum","Orioles (AAA)","28","77",".241","0.91","15.4 %","40.4 %","44.2 %","21.7 %","0.0 %","45.5 %","21.8 %","32.7 %","6.2 %","105","171","276","7468"
"Wyatt Toregas","Pirates (AAA)","28","67",".178","1.07","31.0 %","35.7 %","33.3 %","14.3 %","0.0 %","56.5 %","15.2 %","28.3 %","8.5 %","105","154","259","7471"
"Jack Egbert","- - -","28","7",".000","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","36.8 %","3","16","19","7487"
"Tommy Layne","- - -","26","28",".286","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","20.2 %","33","66","99","7501"
"Jonathan Sanchez","Giants (AAA)","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","0","4","7507"
"Collin McHugh","Mets (AA)","24","8",".500","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","33.3 %","50.0 %","16.7 %","20.0 %","1","14","15","7531"
"Lucas Harrell","Astros (AAA)","26","18",".500","3.00","33.3 %","50.0 %","16.7 %","0.0 %","0.0 %","14.3 %","14.3 %","71.4 %","10.4 %","28","49","77","7541"
"Nick Vincent","Padres (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","1","3","4","7555"
"Fernando Rodriguez Jr.","Astros (AAA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","2","6","7558"
"Colt Hynes","- - -","26","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","20.0 %","2","3","5","7560"
"Justin Freeman","Reds (AA)","24","3",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","25.0 %","2","6","8","7568"
"Jordan Lyles","Astros (AAA)","20","11",".500","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","12.5 %","14","26","40","7593"
"Tommy Milone","Nationals (AAA)","24","33",".474","3.25","10.5 %","68.4 %","21.1 %","50.0 %","0.0 %","30.4 %","34.8 %","34.8 %","1.9 %","30","75","105","7608"
"Chad Reineke","Reds (AAA)","29","18",".300","1.50","0.0 %","60.0 %","40.0 %","50.0 %","0.0 %","20.0 %","10.0 %","70.0 %","10.2 %","15","44","59","7641"
"Chris Leroux","- - -","27","8",".500","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","24.0 %","3","22","25","7645"
"Juan Nicasio","Rockies (AA)","24","12",".286","1.50","28.6 %","42.9 %","28.6 %","50.0 %","0.0 %","11.1 %","44.4 %","44.4 %","14.7 %","6","28","34","7731"
"Mike Fiers","- - -","26","40",".238","1.11","5.0 %","50.0 %","45.0 %","22.2 %","0.0 %","26.1 %","30.4 %","43.5 %","21.0 %","40","117","157","7754"
"Vladimir Guerrero","Orioles (AA)","36","4",".250","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","75.0 %","0.0 %","25.0 %","0.0 %","0","4","4","778"
"Miguel Rojas","- - -","22","290",".320","2.07","12.4 %","59.0 %","28.6 %","28.3 %","0.0 %","28.9 %","26.2 %","44.9 %","7.0 %","379","639","1018","7802"
"Chris Schwinden","Mets (AAA)","24","15",".167","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","0.0 %","28.6 %","71.4 %","9.7 %","20","42","62","7851"
"Jose De La Torre","Mets (AAA)","25","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","1","2","3","787"
"Jonathan Lucroy","Brewers (AA)","25","17",".300","1.00","20.0 %","40.0 %","40.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","1.5 %","39","27","66","7870"
"Josh Lindblom","Dodgers (AA)","24","5",".000","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","33.3 %","66.7 %","0.0 %","8.7 %","10","13","23","7882"
"Christian Friedrich","Rockies (AA)","23","21",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","14.8 %","23","58","81","7942"
"Cory Gearrin","Braves (AAA)","25","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","12.5 %","6","10","16","7947"
"Brian Schneider","Phillies (AA)","34","27",".300","1.14","25.0 %","40.0 %","35.0 %","28.6 %","0.0 %","70.0 %","10.0 %","20.0 %","20.5 %","12","32","44","795"
"Matt Daley","Rockies (AAA)","29","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","1","3","4","7952"
"C.J. Fick","Cardinals (AAA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","2","6","7978"
"Anthony Bass","Padres (AA)","23","10",".333","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","40.0 %","40.0 %","20.0 %","17.7 %","8","26","34","7982"
"Hanley Ramirez","Marlins (A+)","27","22",".526","2.50","26.3 %","52.6 %","21.1 %","50.0 %","0.0 %","47.4 %","21.1 %","31.6 %","6.9 %","4","25","29","8001"
"Eric Stults","Rockies (AAA)","31","2","1.000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","3","7","10","8011"
"Thomas Diamond","Cubs (AAA)","28","6",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","18.8 %","3","13","16","8025"
"Adam Lind","Blue Jays (A+)","27","12",".667","4.00","44.4 %","44.4 %","11.1 %","0.0 %","0.0 %","44.4 %","44.4 %","11.1 %","15.0 %","8","12","20","8027"
"Paul Clemens","- - -","23","43",".227","3.50","10.0 %","70.0 %","20.0 %","0.0 %","0.0 %","32.0 %","24.0 %","44.0 %","13.4 %","44","105","149","8037"
"Mike Parisi","Dodgers (AAA)","28","11",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","16.7 %","50.0 %","17.4 %","15","31","46","8070"
"Dan Jennings","- - -","24","3",".500","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","28.6 %","1","6","7","8073"
"Stephen Fife","Dodgers (AA)","24","11",".000","3.00","0.0 %","75.0 %","25.0 %","100.0 %","0.0 %","25.0 %","0.0 %","75.0 %","11.9 %","14","28","42","8077"
"Bryan Shaw","- - -","23","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","5","6","8110"
"Jason Giambi","Rockies (AAA)","40","8",".600","0.00","25.0 %","0.0 %","75.0 %","0.0 %","0.0 %","80.0 %","0.0 %","20.0 %","11.1 %","13","23","36","818"
"Nick Greenwood","Cardinals (AA)","23","4",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","10.0 %","0","10","10","8182"
"Dee Gordon","- - -","23","325",".379","3.12","17.6 %","62.4 %","20.0 %","11.8 %","0.0 %","31.6 %","32.3 %","36.1 %","6.6 %","379","751","1130","8203"
"Taylor Tankersley","Mets (AAA)","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","1","3","4","8249"
"Billy Buckner","Rockies (AAA)","27","25",".176","4.00","28.6 %","57.1 %","14.3 %","100.0 %","0.0 %","58.8 %","23.5 %","17.7 %","14.6 %","22","67","89","8253"
"Derek Jeter","Yankees (AA)","37","6",".667","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","20.0 %","9","6","15","826"
"Sean Gallagher","Pirates (AAA)","25","18",".143","6.00","14.3 %","85.7 %","0.0 %","0.0 %","0.0 %","45.5 %","27.3 %","27.3 %","13.6 %","16","43","59","8261"
"Ross Ohlendorf","Pirates (AAA)","28","2",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","50.0 %","2","6","8","8268"
"Casey Coleman","Cubs (AAA)","23","24",".615","1.33","46.2 %","30.8 %","23.1 %","0.0 %","0.0 %","27.8 %","27.8 %","44.4 %","10.4 %","23","54","77","8270"
"Randy Keisler","Dodgers (AAA)","35","31",".278","0.75","17.6 %","35.3 %","47.1 %","0.0 %","0.0 %","57.1 %","38.1 %","4.8 %","13.1 %","35","64","99","830"
"JC Ramirez","Phillies (AA)","22","11",".200","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","45.5 %","1","21","22","8302"
"Lucas Luetge","Brewers (AA)","24","6",".250","2.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","13.0 %","4","19","23","8337"
"Denard Span","Twins (AAA)","27","40",".235","5.25","24.2 %","63.6 %","12.1 %","0.0 %","0.0 %","42.9 %","20.0 %","37.1 %","4.6 %","44","86","130","8347"
"Alberto Cabrera","- - -","22","42",".286","8.00","18.2 %","72.7 %","9.1 %","100.0 %","0.0 %","25.0 %","35.0 %","40.0 %","16.3 %","41","100","141","8352"
"Homer Bailey","Reds (AAA)","25","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","30.8 %","4","9","13","8362"
"Erik Davis","Nationals (AA)","24","18",".143","6.00","14.3 %","85.7 %","0.0 %","0.0 %","0.0 %","30.0 %","30.0 %","40.0 %","11.5 %","11","41","52","8422"
"Jordan Norberto","Diamondbacks (AAA)","24","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","4","4","8","8432"
"Alfonso Soriano","Cubs (AAA)","35","13",".111","0.75","12.5 %","37.5 %","50.0 %","25.0 %","0.0 %","44.4 %","22.2 %","33.3 %","14.0 %","10","33","43","847"
"Jenrry Mejia","Mets (AAA)","21","4",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","18.2 %","2","9","11","8476"
"Jeff Beliveau","Cubs (AA)","24","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20.0 %","0","5","5","8504"
"Tyler Cloyd","Phillies (AA)","24","13",".182","4.50","0.0 %","81.8 %","18.2 %","0.0 %","0.0 %","45.5 %","18.2 %","36.4 %","15.8 %","2","17","19","8536"
"Edgmer Escalona","Rockies (AAA)","24","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","14.3 %","1","6","7","8574"
"Clay Zavada","Diamondbacks (AA)","27","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","38.5 %","6","7","13","8577"
"Brian Stokes","Diamondbacks (AAA)","31","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","3","6","9","8653"
"Donovan Hand","- - -","25","6",".667","0.00","66.7 %","0.0 %","33.3 %","0.0 %","0.0 %","0.0 %","25.0 %","75.0 %","8.7 %","7","16","23","8728"
"Zack Segovia","Brewers (AAA)","28","4",".250","1.00","33.3 %","33.3 %","33.3 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","5","6","8742"
"Tanner Roark","Nationals (AA)","24","15",".444","7.00","11.1 %","77.8 %","11.1 %","100.0 %","0.0 %","18.2 %","45.5 %","36.4 %","20.0 %","3","37","40","8753"
"Wade Miley","- - -","24","34",".241","9.50","22.2 %","70.4 %","7.4 %","0.0 %","0.0 %","33.3 %","23.3 %","43.3 %","8.8 %","20","71","91","8779"
"Arcenio Leon","- - -","24","5",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","30.0 %","9","11","20","8846"
"Scott Maine","Cubs (AAA)","26","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","5.9 %","6","11","17","885"
"Ryan Cook","- - -","24","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","10.0 %","3","7","10","8855"
"Scott Carroll","Reds (AAA)","26","19",".400","3.00","20.0 %","60.0 %","20.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","14.5 %","17","52","69","888"
"Oscar Robles","Mexican (AAA)","35","10",".286","6.00","0.0 %","85.7 %","14.3 %","100.0 %","0.0 %","62.5 %","25.0 %","12.5 %","3.6 %","11","17","28","8975"
"J.J. Hoover","- - -","23","14",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","22.9 %","10","38","48","9037"
"Justin Smoak","Mariners (AAA)","24","15",".000","2.33","0.0 %","70.0 %","30.0 %","33.3 %","0.0 %","40.0 %","30.0 %","30.0 %","7.6 %","25","28","53","9054"
"Jaye Chapman","- - -","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","100.0 %","0","3","3","9096"
"Nathan Eovaldi","Dodgers (AA)","21","27",".357","9.00","30.8 %","69.2 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","9.3 %","31","66","97","9132"
"Erik Hamren","- - -","24","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","20.0 %","2","3","5","9133"
"Ryan Verdugo","Giants (AA)","24","10",".333","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","21.6 %","10","27","37","9154"
"Charles Brewer","Diamondbacks (AA)","23","16",".286","2.00","14.3 %","57.1 %","28.6 %","50.0 %","0.0 %","57.1 %","0.0 %","42.9 %","18.2 %","19","47","66","9155"
"Alan Johnson","Rockies (AAA)","27","26",".333","1.75","8.3 %","58.3 %","33.3 %","25.0 %","0.0 %","41.2 %","23.5 %","35.3 %","14.1 %","14","64","78","917"
"Kenshin Kawakami","Braves (AA)","36","8",".500","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","33.3 %","33.3 %","33.3 %","9.4 %","11","21","32","9225"
"Simon Castro","- - -","23","14",".429","6.00","0.0 %","85.7 %","14.3 %","0.0 %","0.0 %","50.0 %","12.5 %","37.5 %","16.7 %","7","41","48","9243"
"Rob Scahill","Rockies (AA)","24","25",".375","2.67","21.4 %","57.1 %","21.4 %","33.3 %","0.0 %","23.5 %","29.4 %","47.1 %","13.5 %","26","70","96","9286"
"Patrick Corbin","Diamondbacks (AA)","21","40",".280","1.86","13.0 %","56.5 %","30.4 %","28.6 %","0.0 %","44.4 %","22.2 %","33.3 %","8.0 %","45","80","125","9323"
"Jared Hughes","- - -","25","12",".000","1.67","0.0 %","62.5 %","37.5 %","0.0 %","0.0 %","12.5 %","37.5 %","50.0 %","15.2 %","9","24","33","9325"
"Michael Crotta","- - -","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","1","1","9337"
"Brett Sinkbeil","Pirates (AA)","26","7",".250","3.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","8","13","21","9364"
"Wes Helms","Braves (AAA)","35","40",".231","1.00","25.0 %","37.5 %","37.5 %","22.2 %","0.0 %","30.8 %","23.1 %","46.2 %","15.1 %","76","109","185","94"
"Dallas Keuchel","- - -","23","22",".182","3.50","10.0 %","70.0 %","20.0 %","0.0 %","0.0 %","33.3 %","16.7 %","50.0 %","14.0 %","29","71","100","9434"
"Barry Zito","Giants (AAA)","33","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","944"
"Phil Irwin","Pirates (AA)","24","16",".000","4.00","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","29.6 %","11","43","54","9489"
"Pat Burrell","- - -","34","13",".300","1.00","40.0 %","30.0 %","30.0 %","66.7 %","0.0 %","60.0 %","0.0 %","40.0 %","20.6 %","10","24","34","949"
"Jay Buente","Marlins (AAA)","27","10",".333","0.50","0.0 %","33.3 %","66.7 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","14.3 %","9","26","35","9494"
"Drew Carpenter","Phillies (AAA)","26","4",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","5.9 %","7","10","17","9533"
"David Freese","Cardinals (AAA)","28","14",".300","1.67","20.0 %","50.0 %","30.0 %","33.3 %","0.0 %","30.0 %","0.0 %","70.0 %","10.2 %","18","31","49","9549"
"P.J. Walters","Cardinals (AAA)","26","33",".188","1.40","25.0 %","43.8 %","31.3 %","20.0 %","0.0 %","20.0 %","20.0 %","60.0 %","9.1 %","39","71","110","9557"
"Austin Bibens-Dirkx","- - -","26","32",".143","2.40","10.5 %","63.2 %","26.3 %","0.0 %","0.0 %","20.8 %","29.2 %","50.0 %","7.0 %","43","86","129","9559"
"Mike McClendon","Brewers (AAA)","26","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","4","5","9587"
"Mike Zagurski","Phillies (AAA)","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","33.3 %","0","3","3","9683"
"Chipper Jones","Braves (A)","39","6",".333","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","0.0 %","8","6","14","97"
"Joe Kelly","Cardinals (AA)","23","13",".375","6.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","55.6 %","33.3 %","11.1 %","20.0 %","9","31","40","9761"
"Rex Brothers","Rockies (AAA)","23","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","28.6 %","2","5","7","9794"
"Carlos Fisher","Reds (AAA)","28","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","2","2","9832"
"Travis Wood","Reds (AAA)","24","9",".250","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","20.7 %","8","21","29","9884"
"Garrett Olson","Pirates (AAA)","27","14",".000","1.00","66.7 %","33.3 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","8.9 %","19","37","56","9889"
"Chris Rusin","- - -","24","36",".261","2.80","5.0 %","70.0 %","25.0 %","20.0 %","0.0 %","32.0 %","48.0 %","20.0 %","8.1 %","36","88","124","9895"
"Chris Volstad","Marlins (AAA)","24","5",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","2","9","11","9901"
"Pedro Villarreal","Reds (AA)","23","29",".143","1.00","23.1 %","38.5 %","38.5 %","20.0 %","0.0 %","20.0 %","20.0 %","60.0 %","21.6 %","26","76","102","9904"
"Justin Thomas","Pirates (AAA)","27","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","25.0 %","0","8","8","9910"
"Matt Maloney","Reds (AAA)","27","14",".500","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","44.4 %","11.1 %","44.4 %","12.0 %","13","37","50","9920"
"Todd Redmond","Braves (AAA)","26","15",".250","2.00","25.0 %","50.0 %","25.0 %","50.0 %","0.0 %","44.4 %","22.2 %","33.3 %","8.1 %","23","39","62","9943"
"Aaron Thompson","- - -","24","15",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","20.0 %","60.0 %","20.0 %","34.2 %","4","37","41","999"
"Sergio Palafox","Mexican (AAA)","31","49",".233","2.67","19.5 %","58.5 %","22.0 %","22.2 %","0.0 %","56.8 %","22.7 %","20.5 %","8.1 %","55","106","161","sa184890"
"Roque Sanchez","Mexican (AAA)","36","47",".310","1.67","23.8 %","47.6 %","28.6 %","16.7 %","0.0 %","54.8 %","21.4 %","23.8 %","9.3 %","45","106","151","sa185192"
"Fernando Villaescusa","Mexican (AAA)","26","7",".000","0.50","0.0 %","33.3 %","66.7 %","50.0 %","0.0 %","25.0 %","25.0 %","50.0 %","5.3 %","16","22","38","sa185423"
"Wilfredo Arano","Mexican (AAA)","34","48",".270","0.88","11.1 %","41.7 %","47.2 %","29.4 %","0.0 %","43.2 %","29.7 %","27.0 %","2.9 %","68","103","171","sa185554"
"Francisco Valdez","Mexican (AAA)","42","48",".205","1.07","21.6 %","40.5 %","37.8 %","42.9 %","0.0 %","46.2 %","23.1 %","30.8 %","12.1 %","54","112","166","sa185584"
"Victor Bojorquez","Mexican (AAA)","37","37",".313","0.69","29.0 %","29.0 %","41.9 %","15.4 %","0.0 %","34.4 %","37.5 %","28.1 %","8.5 %","38","91","129","sa185640"
"Ramon Valdez","Mexican (AAA)","34","19",".364","0.60","20.0 %","30.0 %","50.0 %","20.0 %","0.0 %","27.3 %","27.3 %","45.5 %","4.2 %","26","45","71","sa185646"
"Octavio Sandoval","Mexican (AAA)","38","16",".083","1.00","0.0 %","50.0 %","50.0 %","83.3 %","0.0 %","58.3 %","0.0 %","41.7 %","6.4 %","18","45","63","sa185699"
"Carlos Leyva","- - -","22","103",".250","2.00","19.2 %","53.8 %","26.9 %","19.0 %","0.0 %","37.8 %","23.2 %","39.0 %","13.4 %","48","109","157","sa185700"
