"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Omar Luna","Rays (A+)","22","275","4.0 %","11.6 %","0.34",".185",".219",".216",".435",".031","5.1",".211","-0.3","7","-23.0",".207","24","sa392852"
"Jose Soledad","Tigers (R)","16","133","1.5 %","18.0 %","0.08",".194",".206",".233",".439",".039","4.1",".231","0.7","3","-14.7",".207","16","sa505039"
"Julio Gonzalez","Mexican (AAA)","24","86","8.1 %","32.6 %","0.25",".179",".244",".218",".462",".038","2.5",".275","0.1","-1","-12.4",".207","-4","sa3001591"
"Erick Gonzalez","Twins (R)","18","25","8.0 %","28.0 %","0.29",".095",".240",".095",".335",".000","3.4",".143","-0.7","1","-2.5",".207","24","sa509863"
"Luis Nieves","- - -","20","196","3.1 %","13.8 %","0.22",".189",".211",".227",".438",".038","5.4",".213","0.7","6","-17.0",".206","25","sa455740"
"Kyle Reynolds","- - -","25","114","5.3 %","26.3 %","0.20",".150",".195",".252",".447",".103","3.8",".187","-0.2","2","-11.4",".205","15","sa294506"
"Doug Thennis","White Sox (R)","23","37","13.5 %","43.2 %","0.31",".094",".216",".188",".404",".094","6.5",".133","0.4","1","-4.4",".205","14","sa454984"
"Marcus Jones","Nationals (A)","22","38","7.9 %","21.1 %","0.38",".176",".237",".176",".413",".000","1.6",".222","0.0","1","-3.4",".204","23","sa454562"
"Zach Stewart","- - -","22","11","0.0 %","27.3 %","0.00",".200",".182",".300",".482",".100","2.6",".250","0.0","0","-1.1",".204","16","7397"
"Moises Arias","- - -","20","54","9.3 %","27.8 %","0.33",".146",".226",".146",".372",".000","2.1",".212","0.0","2","-5.4",".204","23","sa3001767"
"Danny Meier","Astros (A-)","23","15","0.0 %","53.3 %","0.00",".143",".200",".214",".414",".071","5.0",".333","0.2","0","-1.3",".204","26","sa454690"
"Casey Coleman","Cubs (AA)","21","41","4.9 %","17.1 %","0.29",".194",".231",".194",".425",".000","0.9",".233","0.0","1","-3.9",".204","16","8270"
"Tobi Stoner","- - -","24","19","0.0 %","15.8 %","0.00",".222",".222",".222",".444",".000","1.1",".267","0.0","0","-1.9",".204","13","4591"
"Gregorio Machado","Phillies (R)","17","99","5.1 %","30.3 %","0.17",".149",".219",".184",".403",".034","5.6",".224","-1.9","2","-11.2",".204","14","sa504878"
"Guillermo Toribio","- - -","22","165","7.3 %","22.4 %","0.32",".150",".222",".184",".406",".034","4.5",".198","-0.4","4","-15.3",".203","22","sa396227"
"David Washington","Cardinals (R)","18","92","6.5 %","31.5 %","0.21",".165",".228",".165",".393",".000","2.6",".250","0.1","3","-7.5",".202","28","12110"
"Jorky Infante","Dodgers (R)","18","41","9.8 %","17.1 %","0.57",".143",".225",".143",".368",".000","5.6",".172","0.4","1","-4.2",".202","21","sa506936"
"Juan Centeno","Mets (A-)","19","120","4.2 %","15.0 %","0.28",".164",".212",".200",".412",".036","4.5",".194","-0.3","3","-10.2",".201","24","7168"
"Tim Corcoran","- - -","31","22","9.1 %","27.3 %","0.33",".158",".238",".158",".396",".000","0.1",".231","0.0","0","-2.4",".201","10","2351"
"Adam Ottavino","Cardinals (AAA)","23","37","8.1 %","45.9 %","0.18",".154",".241",".154",".395",".000","0.4",".444","0.0","0","-4.3",".201","9","1247"
"Jose Camarena","Braves (AA)","25","100","7.0 %","15.0 %","0.47",".157",".222",".202",".424",".045","1.9",".184","-0.2","2","-9.8",".201","14","sa295111"
"Corey Adamson","Padres (R)","17","55","7.3 %","30.9 %","0.24",".143",".222",".163",".385",".020","1.8",".219","0.0","1","-6.2",".200","18","sa508178"
"Kyle Snyder","Mets (AAA)","31","11","0.0 %","27.3 %","0.00",".182",".182",".273",".455",".091","0.1",".250","0.0","0","-1.1",".200","14","1689"
"Jose Altuve","Nationals (R)","21","63","7.9 %","9.5 %","0.83",".143",".213",".161",".374",".018","3.2",".160","-0.2","2","-6.5",".200","20","sa3000520"
"Rosmer Nunez","Phillies (R)","17","62","6.5 %","19.4 %","0.33",".127",".226",".145",".371",".018","5.4",".163","0.3","1","-7.2",".200","12","sa504876"
"Jose Rodriguez","Angels (R)","19","80","3.8 %","38.8 %","0.10",".145",".188",".211",".398",".066","8.4",".244","0.4","2","-8.3",".200","20","sa505264"
"Rudy van Heydoorn","- - -","20","143","7.0 %","32.9 %","0.21",".123",".197",".208",".405",".085","4.1",".173","-1.3","4","-16.1",".199","18","sa502614"
"Christopher Sedon","Tigers (A-)","21","155","6.5 %","36.8 %","0.18",".137",".221",".165",".386",".029","6.6",".232","-0.5","4","-13.5",".199","22","sa501608"
"Wade LeBlanc","Padres (AAA)","24","27","11.1 %","29.6 %","0.38",".100",".250",".100",".350",".000","0.1",".167","0.0","0","-3.2",".198","7","5221"
"Yorman Bazardo","Astros (AAA)","24","37","10.8 %","32.4 %","0.33",".100",".206",".200",".406",".100","1.6",".118","0.0","0","-4.3",".198","7","3143"
"Jose Sanchez","Dodgers (R)","19","5","0.0 %","40.0 %","0.00",".200",".200",".200",".400",".000","0.1",".333","0.0","0","-0.5",".198","19","sa3000795"
"Steve Cilladi","- - -","22","47","6.4 %","40.4 %","0.16",".119",".213",".167",".379",".048","2.6",".217","0.0","1","-5.4",".198","17","sa502596"
"Jason Hirsh","Rockies (AAA)","27","12","16.7 %","33.3 %","0.50",".100",".250",".100",".350",".000","0.1",".167","0.0","0","-1.4",".197","7","6293"
"Ricardo Perez","Braves (R)","17","14","7.1 %","21.4 %","0.33",".154",".214",".154",".368",".000","2.1",".200","-0.4","0","-1.5",".197","18","sa3001858"
"Raldy Cabrera","White Sox (R)","19","14","7.1 %","14.3 %","0.50",".154",".214",".154",".368",".000","0.1",".182","0.0","0","-1.5",".197","18","sa507103"
"Leonardo Rodriguez","Mexican (AAA)","28","91","5.5 %","14.3 %","0.38",".159",".222",".183",".405",".024","0.9",".186","0.1","-1","-13.9",".196","-11","sa508189"
"Rick van den Hurk","Marlins (AAA)","24","14","7.1 %","57.1 %","0.13",".167",".231",".167",".397",".000","2.6",".500","0.0","0","-1.7",".196","6","5099"
"Joey Schoenfeld","Pirates (R)","18","19","21.1 %","26.3 %","0.80",".000",".263",".000",".263",".000","3.0",".000","-0.2","1","-1.6",".196","24","sa501582"
"Alexander Diaz","Rays (R)","17","149","2.0 %","26.8 %","0.08",".179",".195",".214",".408",".034","3.5",".245","-0.1","4","-12.8",".195","24","sa501978"
"Jason Tyner","- - -","32","96","6.3 %","13.5 %","0.46",".153",".223",".176",".400",".024","5.3",".178","-0.3","1","-10.3",".195","10","1232"
"Jose Fulgencio","- - -","22","127","0.8 %","25.2 %","0.03",".182",".187",".248",".435",".066","6.2",".244","0.2","2","-13.4",".195","15","sa491878"
"Dwight Childs","- - -","20","50","6.0 %","22.0 %","0.27",".093",".204",".163",".367",".070","2.9",".097","-0.4","1","-4.5",".195","20","sa502025"
"Gustavo Chacin","- - -","28","19","0.0 %","10.5 %","0.00",".188",".188",".250",".438",".063","0.1",".214","0.0","0","-1.9",".194","16","2060"
"Mike Jones","- - -","26","19","0.0 %","21.1 %","0.00",".188",".188",".250",".438",".063","2.6",".250","0.0","0","-2.0",".194","8","sa201265"
"Andres Santoni","Reds (R)","18","37","2.7 %","37.8 %","0.07",".063",".189",".156",".345",".094","7.5",".111","-0.4","1","-4.0",".194","16","sa506275"
"Franklin Alcala","Rays (R)","18","38","7.9 %","50.0 %","0.16",".086",".158",".257",".415",".171","1.1",".071","0.0","0","-4.6",".194","8","sa504991"
"Daniel Elorriaga-Matra","Braves (R)","20","123","5.7 %","27.6 %","0.21",".127",".203",".191",".394",".064","3.0",".179","-0.4","2","-13.2",".193","16","sa392182"
"Chad Lundahl","Braves (A+)","24","212","2.8 %","16.0 %","0.18",".157",".189",".225",".414",".069","2.9",".179","-0.2","3","-22.3",".193","12","sa331349"
"Bryan Kervin","- - -","24","179","5.0 %","24.6 %","0.20",".157",".208",".199",".407",".042","3.9",".205","-1.0","2","-19.0",".193","9","sa454911"
"Brian Buck","Cardinals (A)","23","60","11.7 %","31.7 %","0.37",".100",".237",".100",".337",".000","3.4",".161","-0.9","1","-6.3",".192","13","sa389442"
"Mike Burns","Brewers (AAA)","30","27","0.0 %","18.5 %","0.00",".211",".211",".211",".421",".000","2.6",".286","0.0","0","-3.3",".192","3","2932"
"Reinaldo Pestana","Astros (A)","22","111","6.3 %","21.6 %","0.29",".141",".206",".182",".387",".040","0.5",".176","0.0","2","-11.0",".192","15","sa329059"
"Harold Baines","White Sox (R)","21","82","8.5 %","15.9 %","0.54",".147",".220",".160",".380",".013","2.0",".177","-0.9","1","-8.9",".191","14","sa503666"
"Buddy Munroe","- - -","21","89","4.5 %","28.1 %","0.16",".145",".182",".229",".411",".084","2.0",".190","0.0","1","-9.8",".190","13","sa502119"
"Logan Gelbrich","Padres (A+)","23","50","6.0 %","22.0 %","0.27",".152",".204",".196",".400",".043","0.8",".200","0.0","0","-6.3",".190","4","sa455294"
"Eduardo Garcia","Mariners (R)","19","77","5.2 %","28.6 %","0.18",".157",".208",".171",".379",".014","5.1",".220","0.4","1","-9.6",".190","6","sa3001624"
"Victor Mercedes","Dodgers (AA)","30","142","5.6 %","16.9 %","0.33",".148",".199",".211",".410",".063","5.8",".176","-0.4","1","-15.2",".189","7","sa200069"
"Roberto Perez","Nationals (R)","18","39","5.1 %","33.3 %","0.15",".167",".211",".167",".377",".000","3.0",".261","-0.4","1","-3.5",".189","20","sa501528"
"Jose Flores","Giants (A)","21","55","10.9 %","18.2 %","0.60",".122",".218",".143",".361",".020","4.9",".154","0.2","1","-5.6",".188","13","sa328831"
"Alejandro Ortiz","Mexican (AAA)","19","5","0.0 %","0.0 %","0.00",".200",".200",".200",".400",".000","0.1",".200","0.0","0","-0.8",".187","-17","sa508095"
"Justin Tordi","- - -","25","288","3.8 %","30.2 %","0.13",".156",".194",".197",".391",".041","3.3",".224","0.1","3","-29.1",".187","9","sa298508"
"Xavier Cedeno","Rockies (AA)","22","6","0.0 %","16.7 %","0.00",".200",".200",".200",".400",".000","0.1",".250","0.0","0","-0.7",".186","2","36"
"Andy Graham","Rockies (AA)","25","5","0.0 %","40.0 %","0.00",".200",".200",".200",".400",".000","0.1",".333","0.0","0","-0.6",".186","2","sa328123"
"Brayan Arias","Reds (R)","17","49","4.1 %","28.6 %","0.14",".133",".204",".133",".337",".000","2.5",".194","-1.1","1","-5.6",".186","12","sa506272"
"Jose Norberto","Nationals (R)","18","15","0.0 %","66.7 %","0.00",".143",".200",".143",".343",".000","2.6",".500","0.0","0","-1.7",".186","12","sa512894"
"Jeremy Jeffress","Brewers (AA)","21","7","0.0 %","14.3 %","0.00",".200",".200",".200",".400",".000","0.1",".250","0.0","0","-0.8",".186","4","9490"
"Orlando Guevara","- - -","25","27","0.0 %","40.7 %","0.00",".174",".208",".174",".382",".000","0.1",".333","0.0","0","-2.9",".185","6","sa254621"
"Jose De La Torre","Mets (AA)","23","5","0.0 %","20.0 %","0.00",".200",".200",".200",".400",".000","2.6",".250","0.0","0","-0.6",".185","2","787"
"Tim McNab","- - -","29","5","0.0 %","40.0 %","0.00",".200",".200",".200",".400",".000","0.1",".333","0.0","0","-0.6",".185","20","sa202275"
"Melvin Ray","Dodgers (R)","20","98","5.1 %","56.1 %","0.09",".130",".173",".217",".391",".087","6.8",".278","0.7","1","-12.3",".185","9","sa460145"
"Jonathan Baksh","Blue Jays (A+)","24","9","11.1 %","44.4 %","0.25",".125",".222",".125",".347",".000","0.1",".250","0.0","0","-0.9",".184","9","sa326832"
"Esteylin Feliz","Orioles (R)","20","58","5.2 %","27.6 %","0.19",".132",".193",".151",".344",".019","5.5",".189","0.2","1","-6.7",".184","11","sa3000882"
"Greg Dowling","Athletics (A+)","25","53","13.2 %","20.8 %","0.64",".111",".245",".133",".379",".022","1.1",".147","0.0","0","-7.0",".183","0","sa327390"
"Cory VanAllen","Nationals (AA)","24","12","8.3 %","41.7 %","0.20",".125",".222",".125",".347",".000","0.1",".333","0.0","0","-1.4",".183","1","sa326742"
"Adiel Gorosave","Mexican (AAA)","20","72","0.0 %","31.9 %","0.00",".181",".181",".222",".403",".042","2.6",".265","0.1","-2","-11.9",".183","-20","sa3001851"
"James Russell","- - -","23","16","6.3 %","31.3 %","0.20",".133",".188",".200",".388",".067","1.6",".200","0.0","0","-1.9",".183","-1","4089"
"Steve Hammond","Giants (AAA)","27","30","0.0 %","40.0 %","0.00",".138",".167",".241",".408",".103","7.5",".235","0.4","0","-3.9",".183","-3","sa290199"
"Randy Wells","Cubs (AAA)","26","9","0.0 %","11.1 %","0.00",".200",".200",".200",".400",".000","0.1",".250","0.0","0","-1.2",".182","-3","4535"
"Tim Stauffer","- - -","27","6","0.0 %","16.7 %","0.00",".200",".200",".200",".400",".000","2.6",".250","0.0","0","-0.8",".182","-3","6432"
"Jaime Garcia","Cardinals (AAA)","22","10","0.0 %","30.0 %","0.00",".200",".200",".200",".400",".000","2.6",".286","0.0","0","-1.3",".182","-3","8137"
"Clay Hensley","- - -","29","30","0.0 %","46.7 %","0.00",".143",".143",".286",".429",".143","2.6",".231","0.0","0","-3.9",".182","-1","4593"
"Chase Wright","Brewers (AAA)","26","28","3.6 %","39.3 %","0.09",".174",".208",".174",".382",".000","0.8",".333","0.0","0","-3.7",".182","-3","3593"
"Kurt Birkins","Rockies (AAA)","28","10","10.0 %","40.0 %","0.25",".125",".222",".125",".347",".000","2.6",".250","0.0","0","-1.3",".182","-3","7266"
"Jose Sayegh","Athletics (R)","17","97","3.1 %","50.5 %","0.06",".143",".196",".143",".339",".000","3.1",".310","-0.5","1","-11.4",".182","9","sa506050"
"David Stewart","Reds (R)","20","20","0.0 %","20.0 %","0.00",".158",".200",".158",".358",".000","1.6",".200","0.0","0","-1.9",".182","15","sa502091"
"Brandon Kintzler","Brewers (AA)","24","4","25.0 %","25.0 %","1.00",".000",".250",".000",".250",".000","0.1",".000","0.0","0","-0.5",".182","1","9939"
"Matthew Sartor","Dodgers (AA)","24","4","25.0 %","50.0 %","0.50",".000",".250",".000",".250",".000","0.1",".000","0.0","0","-0.5",".182","1","sa397969"
"Burke Badenhop","Marlins (AAA)","26","4","25.0 %","50.0 %","0.50",".000",".250",".000",".250",".000","0.1",".000","0.0","0","-0.5",".182","-4","9736"
"Henry Bonilla","Dodgers (AAA)","30","8","25.0 %","12.5 %","2.00",".000",".250",".000",".250",".000","0.1",".000","0.0","0","-1.1",".182","-4","sa199018"
"Jorge Guerra","- - -","21","65","4.6 %","20.0 %","0.23",".131",".185",".180",".365",".049","4.6",".167","0.0","1","-6.4",".181","13","sa503272"
"Geoff Blum","Astros (AAA)","36","7","0.0 %","14.3 %","0.00",".143",".143",".286",".429",".143","0.1",".167","0.0","0","-0.9",".181","-4","550"
"Manuel Ferrer","Diamondbacks (A+)","24","141","8.5 %","34.0 %","0.25",".127",".201",".167",".368",".040","1.6",".192","-0.2","0","-18.9",".181","-2","sa323904"
"Todd Redmond","Braves (AAA)","24","20","5.0 %","45.0 %","0.11",".167",".211",".167",".377",".000","2.6",".333","0.0","0","-2.3",".181","1","9943"
"Claudio Fukunaga","Rays (R)","21","67","4.5 %","16.4 %","0.27",".161",".200",".161",".361",".000","3.6",".196","-0.2","1","-6.4",".181","15","sa503264"
"Ben Broussard","White Sox (AAA)","32","27","11.1 %","18.5 %","0.60",".130",".222",".130",".353",".000","3.8",".158","0.2","0","-3.1",".180","0","312"
"Nelson Figueroa","Mets (AAA)","35","10","10.0 %","10.0 %","1.00",".125",".222",".125",".347",".000","2.6",".143","0.0","0","-1.1",".180","0","683"
"Sandy Madera","Red Sox (AAA)","28","18","11.1 %","16.7 %","0.67",".125",".222",".125",".347",".000","0.1",".154","0.0","0","-2.1",".180","0","sa208622"
"Oliver Garcia","Mariners (R)","18","23","4.3 %","34.8 %","0.13",".136",".174",".182",".356",".045","1.1",".214","0.0","0","-2.7",".180","9","sa506286"
"Ryne Price","- - -","23","69","10.1 %","20.3 %","0.50",".098",".203",".131",".334",".033","6.3",".128","0.2","0","-8.9",".180","0","sa455881"
"Hector Barrios","Phillies (R)","18","56","1.8 %","7.1 %","0.25",".170",".196",".170",".366",".000","0.8",".180","0.1","0","-7.4",".180","0","sa3001854"
"Miguel Torres","Mexican (AAA)","21","39","2.6 %","12.8 %","0.20",".139",".205",".139",".344",".000","2.6",".161","0.0","-1","-6.5",".180","-22","sa509440"
"Astin Jacobo","Rays (R)","20","65","4.6 %","46.2 %","0.10",".133",".172",".200",".372",".067","7.2",".258","-1.0","1","-6.3",".179","14","sa392993"
"Rafael Arroyo","- - -","26","112","14.3 %","34.8 %","0.41",".065",".216",".098",".314",".033","4.2",".111","0.4","0","-12.1",".179","4","sa253969"
"Evan Button","Diamondbacks (A-)","22","15","0.0 %","20.0 %","0.00",".143",".200",".143",".343",".000","0.1",".182","0.0","0","-2.0",".178","-1","sa502105"
"Fleming Baez","- - -","28","67","7.5 %","25.4 %","0.29",".143",".213",".161",".374",".018","1.4",".205","0.0","-1","-8.6",".178","-6","sa198843"
"Tim Dillard","Brewers (AAA)","25","44","4.5 %","25.0 %","0.18",".162",".205",".162",".367",".000","1.1",".231","0.0","0","-5.9",".177","-6","5518"
"Eric Perlozzo","Indians (A+)","24","30","13.3 %","16.7 %","0.80",".080",".207",".120",".327",".040","2.6",".100","0.0","0","-3.5",".177","2","sa392926"
"Will Inman","- - -","22","30","0.0 %","23.3 %","0.00",".192",".192",".192",".385",".000","0.1",".263","0.0","0","-3.9",".177","-5","sa290185"
"Adam Coe","- - -","21","47","2.1 %","31.9 %","0.07",".174",".191",".174",".365",".000","2.0",".258","-0.4","0","-5.0",".176","7","sa326848"
"Brett Willemburg","- - -","24","42","11.9 %","31.0 %","0.38",".108",".214",".108",".322",".000","5.8",".167","0.2","0","-4.6",".175","5","sa202242"
"Julio A. Martinez","Marlins (R)","18","19","15.8 %","21.1 %","0.75",".063",".211",".063",".273",".000","2.6",".083","0.0","0","-2.3",".175","6","sa506881"
"Clayton Mortensen","Cardinals (AAA)","24","29","6.9 %","24.1 %","0.29",".115",".179",".192",".371",".077","9.1",".158","0.2","0","-4.0",".174","-9","3166"
"Justin Jones","Nationals (AA)","24","15","0.0 %","40.0 %","0.00",".143",".200",".143",".343",".000","0.1",".250","0.0","0","-1.8",".174","-5","sa202707"
"Kyle Cofield","Braves (AA)","22","33","3.0 %","45.5 %","0.07",".167",".194",".167",".360",".000","2.6",".333","0.0","0","-4.0",".173","-4","sa290212"
"Mark Ellis","- - -","32","38","2.6 %","7.9 %","0.33",".162",".184",".189",".373",".027","1.3",".176","0.0","0","-5.3",".173","-9","1443"
"Alexander Smit","Reds (AA)","23","17","5.9 %","41.2 %","0.14",".083",".214",".083",".298",".000","2.6",".200","0.0","0","-2.0",".172","-5","sa226235"
"Charles Kingrey","Cardinals (A+)","24","50","4.0 %","36.0 %","0.11",".128",".180",".170",".350",".043","2.6",".207","0.0","0","-5.5",".172","1","sa389402"
"Wilmer Santana","Diamondbacks (R)","17","15","13.3 %","33.3 %","0.40",".077",".200",".077",".277",".000","1.6",".125","0.0","0","-1.9",".170","3","sa506782"
"Yudelmis Hernandez","Blue Jays (R)","22","80","10.0 %","43.8 %","0.23",".101",".190",".130",".320",".029","0.4",".194","0.0","1","-8.3",".170","8","sa503284"
"Justin Lehr","- - -","31","18","5.6 %","33.3 %","0.17",".143",".200",".143",".343",".000","2.6",".250","0.0","0","-2.1",".169","-3","2163"
"David Welch","Brewers (AA)","26","26","0.0 %","30.8 %","0.00",".182",".182",".182",".364",".000","0.1",".286","0.0","0","-3.2",".169","-7","sa290474"
"Andru Sierra","Astros (R)","17","29","17.2 %","37.9 %","0.45",".042",".207",".042",".249",".000","7.2",".077","0.8","0","-3.7",".169","2","sa505304"
"Zach Booker","- - -","24","13","15.4 %","30.8 %","0.50",".000",".231",".000",".231",".000","0.1",".000","0.0","0","-1.5",".168","-1","sa390285"
"Roger Tomas","Tigers (A+)","23","103","4.9 %","15.5 %","0.31",".141",".180",".185",".365",".043","1.9",".165","0.0","0","-11.6",".168","-2","sa390690"
"Kyle Bloom","Pirates (AA)","26","11","0.0 %","36.4 %","0.00",".200",".182",".200",".382",".000","0.1",".286","0.0","0","-1.4",".168","-9","sa254347"
"Cesar Marquez","Mets (R)","17","79","3.8 %","24.1 %","0.16",".097",".167",".167",".333",".069","8.0",".115","0.1","-1","-11.2",".168","-8","sa3001733"
"Ian Kinsler","Rangers (AA)","27","9","11.1 %","11.1 %","1.00",".000",".222",".000",".222",".000","2.6",".000","0.0","0","-1.2",".168","-10","6195"
"Yancarlo Angulo","Mexican (AAA)","22","40","5.0 %","25.0 %","0.20",".135",".179",".162",".342",".027","6.5",".185","0.1","-2","-7.1",".168","-30","sa329105"
"John Koronka","Marlins (AAA)","28","29","6.9 %","41.4 %","0.17",".130",".200",".130",".330",".000","0.8",".273","0.0","0","-4.1",".167","-13","2130"
"Hector Casillas","Mexican (AAA)","26","31","3.2 %","16.1 %","0.20",".133",".161",".200",".361",".067","0.8",".160","0.0","-1","-5.5",".167","-30","sa3001349"
"Josh Dunn","Mets (R)","18","34","8.8 %","23.5 %","0.38",".100",".182",".133",".315",".033","1.6",".136","0.0","0","-3.6",".166","6","sa502187"
"Esmil Rogers","- - -","23","25","4.0 %","40.0 %","0.10",".150",".190",".150",".340",".000","4.3",".300","-0.5","0","-3.5",".166","-11","6317"
"Matthew Payne","Pirates (A-)","23","34","5.9 %","11.8 %","0.50",".129",".176",".161",".338",".032","1.6",".143","0.0","0","-3.8",".166","1","sa455184"
"Juan Castro","Dodgers (AAA)","37","11","0.0 %","27.3 %","0.00",".182",".182",".182",".364",".000","2.6",".250","0.0","0","-1.6",".166","-14","315"
"Winder Torres","Phillies (R)","18","60","3.3 %","26.7 %","0.13",".109",".183",".127",".311",".018","7.3",".154","0.6","0","-6.4",".166","5","sa503852"
"Francisco Rivera","Mexican (AAA)","29","33","6.1 %","15.2 %","0.40",".133",".188",".133",".321",".000","0.1",".160","0.0","-1","-6.0",".164","-32","sa210352"
"Brandon Menchaca","Reds (A)","24","41","2.4 %","17.1 %","0.14",".150",".171",".175",".346",".025","2.2",".182","0.0","0","-5.2",".164","-5","sa389273"
"Delwyn Young","Dodgers (AAA)","27","10","10.0 %","20.0 %","0.50",".111",".200",".111",".311",".000","0.1",".143","0.0","0","-1.5",".164","-15","4563"
"Nicholas Bidois","Blue Jays (R)","17","9","22.2 %","33.3 %","0.67",".000",".222",".000",".222",".000","0.1",".000","0.0","0","-1.0",".164","4","sa491619"
"Trinidad Robles","- - -","35","61","8.2 %","14.8 %","0.56",".098",".193",".137",".330",".039","5.1",".119","0.1","-3","-11.3",".163","-33","sa3001247"
"Stephen Englund","Nationals (A)","21","110","8.2 %","43.6 %","0.19",".109",".182",".139",".320",".030","4.1",".208","-0.2","0","-13.3",".163","-4","sa326544"
"Scott Diamond","Braves (AA)","22","27","7.4 %","18.5 %","0.40",".125",".192",".125",".317",".000","2.0",".158","0.0","0","-3.4",".163","-11","5089"
"Brad Wilkerson","Red Sox (AAA)","32","10","10.0 %","40.0 %","0.25",".111",".200",".111",".311",".000","0.1",".200","0.0","0","-1.3",".162","-12","804"
"Pedro Iturbe","Mexican (AAA)","40","21","9.5 %","0.0 %","2.00",".105",".190",".105",".296",".000","1.1",".105","0.0","-1","-3.9",".162","-34","sa3001364"
"Travis Chick","Dodgers (AA)","25","28","10.7 %","17.9 %","0.60",".091",".200",".091",".291",".000","0.8",".118","0.0","0","-3.6",".161","-12","4524"
"Bryan Augenstein","- - -","22","11","18.2 %","18.2 %","1.00",".000",".222",".000",".222",".000","0.1",".000","0.0","0","-1.4",".161","-8","936"
"Ryan Doran","Reds (R)","22","39","5.1 %","35.9 %","0.14",".135",".179",".135",".315",".000","6.8",".217","0.4","0","-4.3",".160","2","sa491879"
"Chris Ahearn","Padres (R)","23","56","5.4 %","25.0 %","0.21",".098",".179",".118",".296",".020","6.5",".135","0.1","0","-8.2",".160","-6","sa502978"
"Aaron Thompson","- - -","22","37","2.7 %","37.8 %","0.07",".121",".171",".152",".323",".030","2.0",".211","0.0","-1","-4.8",".160","-7","999"
"Miles Head","Red Sox (R)","18","32","9.4 %","25.0 %","0.38",".103",".188",".103",".291",".000","0.6",".143","0.0","0","-3.6",".158","1","sa502921"
"Brett Whiteside","Brewers (A+)","21","31","3.2 %","51.6 %","0.06",".071",".161",".143",".304",".071","5.1",".167","0.0","0","-3.7",".157","-9","sa327839"
"Alex Jamieson","Rays (AAA)","26","31","9.7 %","29.0 %","0.33",".107",".194",".107",".301",".000","2.6",".158","0.0","-1","-4.1",".157","-16","sa295168"
"Freizer Pedron","Pirates (A-)","22","6","0.0 %","50.0 %","0.00",".167",".167",".167",".333",".000","0.1",".333","0.0","0","-0.7",".157","-5","sa455984"
"Jose Dubeau","Angels (R)","18","62","0.0 %","45.2 %","0.00",".150",".145",".183",".328",".033","2.6",".265","0.0","0","-8.5",".156","-5","sa3001856"
"Richard Hidalgo","Mexican (AAA)","34","6","0.0 %","0.0 %","0.00",".167",".167",".167",".333",".000","0.1",".167","0.0","0","-1.1",".156","-37","sa3001074"
"Wilfredo Castanos","Mexican (AAA)","21","13","0.0 %","15.4 %","0.00",".167",".167",".167",".333",".000","0.1",".200","0.0","-1","-2.5",".156","-37","sa509256"
"Alex Gonzalez","Reds (AAA)","32","15","13.3 %","6.7 %","2.00",".077",".200",".077",".277",".000","1.6",".083","0.0","0","-2.0",".156","-16","520"
"Alwin Perez","Royals (A)","22","19","0.0 %","52.6 %","0.00",".167",".167",".167",".333",".000","0.1",".375","0.0","0","-2.5",".156","-10","sa328850"
"Daniel Nunez","Mexican (AAA)","27","24","8.3 %","29.2 %","0.29",".091",".167",".136",".303",".045","5.5",".133","-0.3","-1","-4.5",".155","-37","sa509257"
"Jeremy Papelbon","- - -","26","27","11.1 %","55.6 %","0.20",".087",".192",".087",".279",".000","0.8",".250","0.0","-1","-3.6",".155","-15","sa327832"
"Ryan Gugel","- - -","21","35","8.6 %","51.4 %","0.17",".094",".171",".125",".296",".031","6.3",".214","0.2","0","-4.2",".155","-6","sa504423"
"Jerome Gamble","- - -","29","6","0.0 %","50.0 %","0.00",".167",".167",".167",".333",".000","0.1",".333","0.0","0","-0.8",".155","-10","sa184238"
"Kyle Winters","Marlins (AA)","22","7","0.0 %","0.0 %","0.00",".167",".167",".167",".333",".000","0.1",".167","0.0","0","-0.9",".155","-17","sa291447"
"Matt Kinney","Giants (AAA)","32","30","3.3 %","30.0 %","0.11",".115",".148",".192",".340",".077","2.6",".176","0.0","-1","-4.6",".155","-21","737"
"Jacinto Cipriota","Rays (R)","19","5","0.0 %","20.0 %","0.00",".000",".200",".000",".200",".000","0.1",".000","0.0","0","-0.6",".154","-2","sa510311"
"Jhorge Liccien","Yankees (R)","18","90","7.8 %","20.0 %","0.39",".100",".182",".100",".282",".000","2.0",".129","-0.1","0","-10.4",".154","-2","sa503876"
"Shon Landry","Rangers (A-)","23","22","9.1 %","36.4 %","0.25",".056",".190",".056",".246",".000","5.9",".100","0.2","0","-3.3",".154","-16","sa502661"
"Slade Heathcott","Yankees (R)","18","11","9.1 %","18.2 %","0.50",".100",".182",".100",".282",".000","0.1",".125","0.0","0","-1.3",".154","-2","10336"
"Jose Bernardo Lopez","Mexican (AAA)","19","40","2.5 %","17.5 %","0.14",".135",".158",".162",".320",".027","6.2",".167","-0.1","-2","-7.7",".152","-40","sa509274"
"Stephen Randolph","Dodgers (AAA)","35","7","0.0 %","0.0 %","0.00",".167",".167",".167",".333",".000","0.1",".167","0.0","0","-1.1",".152","-23","1655"
