"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Cheslor Cuthbert","Royals (AAA)","23","107",".324","0.78","20.0 %","35.0 %","45.0 %","16.7 %","19.4 %","49.4 %","22.2 %","28.4 %","7.9 %","187","246","433","10473"
"Jose Ruiz","Mexican (AAA)","31","467",".287","1.64","20.8 %","49.2 %","30.0 %","25.0 %","19.4 %","51.4 %","19.0 %","29.7 %","8.6 %","630","1029","1659","sa523975"
"Darin Ruf","Phillies (AAA)","29","390",".324","1.11","20.8 %","41.6 %","37.6 %","15.5 %","19.4 %","44.6 %","29.5 %","25.9 %","10.5 %","580","932","1512","9929"
"Nellie Rodriguez","Indians (AA)","22","579",".339","0.71","24.9 %","31.1 %","43.9 %","16.4 %","19.4 %","43.6 %","28.9 %","27.6 %","14.9 %","936","1404","2340","sa658264"
"Brad Snyder","Mexican (AAA)","34","113",".369","0.90","16.9 %","39.4 %","43.7 %","9.7 %","19.4 %","50.7 %","23.9 %","25.4 %","9.0 %","210","268","478","6052"
"Dustin Garneau","Rockies (AAA)","28","211",".302","0.50","17.0 %","27.7 %","55.3 %","23.1 %","19.2 %","46.2 %","27.6 %","26.2 %","10.6 %","287","506","793","9433"
"Matt Jones","Dodgers (A)","22","344",".323","1.81","21.9 %","50.3 %","27.8 %","10.6 %","19.1 %","40.8 %","22.4 %","36.8 %","14.6 %","595","849","1444","sa829383"
"Denis Phipps","Mexican (AAA)","30","174",".269","1.07","20.9 %","40.9 %","38.2 %","28.6 %","19.0 %","54.9 %","20.4 %","24.8 %","15.2 %","253","437","690","6968"
"AJ Reed","Astros (AAA)","23","296",".337","0.81","25.5 %","33.3 %","41.1 %","15.2 %","19.0 %","44.7 %","23.9 %","31.5 %","10.5 %","447","692","1139","16246"
"Yoan Moncada","- - -","21","491",".387","1.53","28.3 %","43.4 %","28.3 %","8.9 %","19.0 %","46.0 %","27.0 %","27.0 %","11.9 %","787","1133","1920","17232"
"Ryan O'Hearn","- - -","22","564",".358","1.31","21.6 %","44.4 %","33.9 %","10.3 %","19.0 %","39.9 %","25.9 %","34.2 %","15.7 %","835","1344","2179","sa829141"
"Miguelangel Sierra","- - -","18","246",".287","0.74","24.1 %","32.3 %","43.6 %","15.5 %","19.0 %","44.8 %","32.2 %","23.1 %","25.0 %","208","479","687","sa872750"
"Zoilo Almonte","- - -","27","458",".307","1.43","23.0 %","45.4 %","31.6 %","17.0 %","18.9 %","43.2 %","26.2 %","30.6 %","10.6 %","629","1085","1714","6732"
"Tommy Joseph","Phillies (AAA)","24","100",".346","1.09","19.3 %","42.2 %","38.6 %","12.5 %","18.8 %","58.3 %","23.8 %","17.9 %","9.7 %","100","219","319","10349"
"Austin Hedges","Padres (AAA)","23","334",".329","0.76","24.8 %","32.4 %","42.7 %","31.3 %","18.8 %","47.8 %","25.0 %","27.2 %","14.8 %","313","774","1087","12976"
"Fernando Perez","Padres (A+)","22","186",".241","1.00","17.9 %","41.0 %","41.0 %","22.9 %","18.8 %","41.0 %","20.5 %","38.5 %","17.1 %","231","430","661","sa657942"
"Tyler Horan","Giants (AA)","25","323",".322","1.59","19.4 %","49.5 %","31.1 %","14.1 %","18.8 %","45.0 %","26.5 %","28.4 %","11.9 %","475","734","1209","sa709555"
"Brandon Brosher","- - -","21","164",".256","1.22","13.4 %","47.6 %","39.0 %","28.1 %","18.8 %","58.8 %","23.5 %","17.7 %","18.3 %","221","397","618","sa738646"
"Simeon Lucas","- - -","20","109",".385","1.38","25.5 %","43.1 %","31.4 %","0.0 %","18.8 %","36.4 %","36.4 %","27.3 %","44.0 %","63","187","250","sa829142"
"Luis Silverio","- - -","21","116",".263","0.91","20.8 %","37.7 %","41.6 %","21.9 %","18.8 %","50.0 %","20.7 %","29.3 %","13.9 %","133","257","390","sa876098"
"Aaron Schnurbusch","White Sox (R)","22","291",".485","2.69","28.9 %","51.8 %","19.3 %","3.1 %","18.8 %","32.8 %","27.5 %","39.8 %","11.2 %","475","657","1132","sa918721"
"Derek Campbell","Phillies (A+)","25","219",".285","1.02","16.2 %","42.3 %","41.5 %","13.6 %","18.6 %","49.3 %","25.7 %","25.0 %","12.2 %","255","492","747","sa709040"
"Rudy Flores","- - -","25","462",".385","1.13","23.0 %","40.8 %","36.2 %","3.9 %","18.6 %","40.3 %","33.7 %","26.0 %","18.1 %","592","1102","1694","sa621607"
"Tyler White","Astros (AAA)","25","190",".221","0.69","16.9 %","33.8 %","49.3 %","12.9 %","18.6 %","44.4 %","29.2 %","26.4 %","7.7 %","303","481","784","15564"
"Eric Haase","Indians (AA)","23","246",".250","0.83","20.7 %","36.0 %","43.3 %","27.7 %","18.5 %","52.9 %","19.0 %","28.1 %","16.0 %","352","649","1001","sa601042"
"Jorge Saez","- - -","25","212",".304","0.75","14.3 %","36.8 %","48.9 %","9.2 %","18.5 %","54.7 %","23.0 %","22.3 %","15.0 %","280","507","787","sa658909"
"Kristian Brito","Mariners (A-)","21","201",".380","1.82","14.4 %","55.2 %","30.4 %","10.5 %","18.4 %","49.2 %","27.7 %","23.1 %","26.7 %","175","395","570","sa658163"
"Bobby Dalbec","Red Sox (A-)","21","143",".473","1.00","21.6 %","39.2 %","39.2 %","13.2 %","18.4 %","45.0 %","29.0 %","26.0 %","12.2 %","197","361","558","sa857701"
"Byron Buxton","Twins (AAA)","22","209",".382","0.80","18.8 %","36.1 %","45.1 %","30.0 %","18.3 %","45.5 %","28.4 %","26.1 %","13.4 %","279","536","815","14161"
"Peter O'Brien","Diamondbacks (AAA)","25","434",".332","0.58","20.1 %","29.3 %","50.6 %","25.2 %","18.3 %","38.0 %","33.5 %","28.5 %","18.3 %","557","1105","1662","13288"
"Dermis Garcia","Yankees (R)","18","230",".262","0.44","10.5 %","27.2 %","62.3 %","29.6 %","18.3 %","51.7 %","25.9 %","22.4 %","31.4 %","156","367","523","sa881025"
"Christin Stewart","- - -","22","542",".291","0.54","17.3 %","29.1 %","53.6 %","20.7 %","18.3 %","53.9 %","22.1 %","24.0 %","12.0 %","886","1290","2176","sa858826"
"Sandy Madera","- - -","35","403",".354","1.57","23.9 %","46.5 %","29.6 %","11.8 %","18.3 %","45.6 %","29.1 %","25.3 %","10.2 %","504","815","1319","sa208622"
"Roberto Lopez","Mexican (AAA)","30","175",".293","1.14","21.7 %","41.7 %","36.7 %","11.4 %","18.2 %","54.3 %","27.6 %","18.1 %","10.6 %","252","408","660","sa454598"
"Felix Perez","Mexican (AAA)","31","271",".339","0.94","20.7 %","38.3 %","41.0 %","27.3 %","18.2 %","52.9 %","21.5 %","25.7 %","9.4 %","403","637","1040","sa547904"
"Tim Remes","- - -","24","68",".189","0.59","12.5 %","32.5 %","55.0 %","27.3 %","18.2 %","51.2 %","34.2 %","14.6 %","26.2 %","83","150","233","sa659193"
"Jon Kemmer","Astros (AAA)","25","452",".342","1.06","25.3 %","38.5 %","36.3 %","14.1 %","18.2 %","37.0 %","30.6 %","32.4 %","14.5 %","595","1106","1701","sa738208"
"Kal Simmons","Diamondbacks (R)","22","54",".457","1.64","21.6 %","48.6 %","29.7 %","9.1 %","18.2 %","50.0 %","31.6 %","18.4 %","11.2 %","76","120","196","sa857755"
"Yhordegny Kelly","Blue Jays (R)","19","257",".386","3.50","29.3 %","55.0 %","15.7 %","22.7 %","18.2 %","47.9 %","22.2 %","29.9 %","29.2 %","193","334","527","sa917180"
"Mitch Haniger","- - -","25","548",".358","1.01","22.3 %","39.1 %","38.5 %","18.1 %","18.1 %","51.6 %","24.5 %","23.9 %","7.7 %","914","1294","2208","14274"
"Rob Segedin","Dodgers (AAA)","27","424",".356","0.92","22.8 %","37.0 %","40.1 %","20.7 %","18.1 %","45.0 %","27.5 %","27.5 %","11.3 %","567","997","1564","11446"
"Aderlin Rodriguez","Orioles (A+)","24","542",".345","1.06","21.8 %","40.3 %","37.9 %","29.2 %","18.1 %","49.5 %","24.1 %","26.4 %","14.4 %","631","1265","1896","sa511026"
"Jairo Beras","Rangers (A+)","21","441",".315","0.89","18.9 %","38.2 %","42.8 %","17.2 %","18.0 %","50.3 %","26.4 %","23.3 %","20.5 %","439","924","1363","sa740444"
"Daric Barton","Mexican (AAA)","30","390",".264","0.71","18.5 %","33.9 %","47.6 %","15.3 %","18.0 %","43.0 %","28.7 %","28.3 %","7.1 %","715","812","1527","5928"
"Jasrado Chisholm","Diamondbacks (R)","18","270",".363","1.72","21.4 %","49.7 %","28.9 %","14.0 %","18.0 %","44.6 %","20.9 %","34.5 %","16.9 %","316","630","946","sa919327"
"Moises Perez","Brewers (R)","17","175",".245","1.18","19.8 %","43.4 %","36.8 %","20.5 %","17.9 %","56.8 %","19.8 %","23.4 %","31.0 %","93","217","310","sa916732"
"Jose Manuel Orozco","Mexican (AAA)","25","227",".318","1.13","13.8 %","45.7 %","40.6 %","12.5 %","17.9 %","45.8 %","23.9 %","30.3 %","14.8 %","325","559","884","sa505268"
"Danny Hayes","White Sox (AAA)","25","217",".293","0.75","25.2 %","32.1 %","42.7 %","33.9 %","17.9 %","44.8 %","26.1 %","29.1 %","10.1 %","373","501","874","sa621374"
"Cam O'Brien","Blue Jays (R)","23","116",".317","0.79","20.6 %","34.9 %","44.4 %","28.6 %","17.9 %","58.5 %","18.5 %","23.1 %","26.6 %","95","149","244","sa827184"
"Jose Herrera","Diamondbacks (R)","19","154",".311","1.89","25.0 %","49.1 %","25.9 %","14.3 %","17.9 %","56.8 %","21.6 %","21.6 %","8.9 %","192","336","528","sa830295"
"Chris Dominguez","Red Sox (AAA)","29","298",".270","1.47","15.1 %","50.5 %","34.4 %","19.2 %","17.8 %","46.7 %","22.4 %","30.8 %","17.3 %","314","731","1045","9718"
"Mac Williamson","Giants (AAA)","25","226",".306","1.10","15.0 %","44.4 %","40.5 %","25.8 %","17.7 %","44.9 %","24.7 %","30.4 %","13.7 %","290","550","840","14158"
"Tyler Austin","- - -","24","444",".363","1.09","26.4 %","38.5 %","35.2 %","9.4 %","17.7 %","44.4 %","24.9 %","30.7 %","9.1 %","766","1115","1881","11850"
"Trey Mancini","- - -","24","611",".346","1.68","24.3 %","47.5 %","28.3 %","12.4 %","17.7 %","41.8 %","26.4 %","31.8 %","13.5 %","854","1513","2367","15149"
"Corey Brown","Dodgers (AAA)","30","469",".333","0.70","17.8 %","33.8 %","48.3 %","11.5 %","17.7 %","49.6 %","24.5 %","25.9 %","17.1 %","721","1171","1892","2650"
"Carlos Perez","Angels (AAA)","25","40",".379","0.59","15.6 %","31.3 %","53.1 %","11.8 %","17.6 %","37.5 %","46.9 %","15.6 %","7.7 %","55","100","155","10642"
"Jesus Aguilar","Indians (AAA)","26","578",".255","0.85","22.5 %","35.6 %","42.0 %","15.3 %","17.6 %","51.6 %","25.3 %","23.1 %","10.5 %","887","1369","2256","11342"
"Justin O'Conner","- - -","24","71",".298","1.24","19.1 %","44.7 %","36.2 %","5.9 %","17.6 %","54.0 %","24.0 %","22.0 %","17.8 %","60","125","185","sa548314"
"Jordan Paroubeck","- - -","21","182",".395","0.91","19.8 %","38.3 %","42.0 %","11.8 %","17.6 %","50.0 %","23.2 %","26.8 %","23.1 %","243","467","710","sa737621"
"Luis Hidalgo","Cubs (R)","20","178",".218","0.69","23.9 %","31.0 %","45.1 %","17.6 %","17.6 %","63.9 %","15.1 %","21.0 %","27.5 %","91","225","316","sa826653"
"Gregory McCall","Brewers (A+)","24","64",".200","0.94","21.4 %","38.1 %","40.5 %","41.2 %","17.6 %","52.3 %","22.7 %","25.0 %","17.1 %","79","149","228","sa829162"
"Luis Laurencio","Tigers (R)","17","212",".294","1.26","28.0 %","40.2 %","31.8 %","23.5 %","17.6 %","45.5 %","24.1 %","30.4 %","38.9 %","106","311","417","sa917009"
"Renaigel Martis","Astros (R)","18","119",".328","2.29","17.6 %","57.4 %","25.0 %","47.1 %","17.6 %","49.3 %","23.9 %","26.8 %","28.2 %","84","154","238","sa917289"
"Aaron Judge","Yankees (AAA)","24","410",".319","0.75","25.0 %","32.1 %","42.9 %","22.2 %","17.6 %","42.4 %","28.8 %","28.8 %","11.7 %","690","1029","1719","15640"
"Johnny Monell","Mets (AAA)","30","461",".294","1.61","16.3 %","51.6 %","32.0 %","15.7 %","17.6 %","40.8 %","28.3 %","30.9 %","10.5 %","698","997","1695","2783"
"David Lyon","Rangers (A+)","26","235",".278","0.42","16.7 %","24.6 %","58.7 %","28.4 %","17.6 %","49.6 %","25.6 %","24.8 %","16.6 %","315","504","819","sa658989"
"Anderson Tejeda","- - -","18","288",".353","1.60","20.9 %","48.7 %","30.5 %","17.5 %","17.5 %","51.3 %","21.6 %","27.1 %","24.1 %","185","500","685","sa872474"
"Travis Blankenhorn","- - -","19","251",".358","1.37","16.7 %","48.1 %","35.2 %","12.3 %","17.5 %","40.8 %","28.4 %","30.8 %","24.2 %","167","448","615","sa874969"
"Jonathan Aceves","Mexican (AAA)","38","306",".367","2.55","29.0 %","51.0 %","20.0 %","30.0 %","17.5 %","57.5 %","18.8 %","23.7 %","8.9 %","505","688","1193","sa206467"
"Johan Mieses","Dodgers (A+)","20","514",".297","0.61","16.5 %","31.7 %","51.8 %","34.4 %","17.5 %","54.7 %","22.8 %","22.5 %","18.2 %","643","1215","1858","sa747574"
"Ignacio Valdez","Tigers (R)","20","180",".238","0.54","12.6 %","30.6 %","56.8 %","36.5 %","17.5 %","67.0 %","16.1 %","17.0 %","29.4 %","86","271","357","sa657563"
"Francisco Peguero","Mexican (AAA)","28","448",".352","1.99","22.1 %","51.8 %","26.1 %","17.4 %","17.4 %","37.2 %","23.6 %","39.2 %","12.1 %","574","1043","1617","5496"
"Chase Vallot","- - -","19","365",".352","0.52","24.3 %","26.0 %","49.7 %","18.6 %","17.4 %","54.9 %","25.1 %","20.0 %","17.5 %","531","832","1363","sa828684"
"Adonis Garcia","Braves (AAA)","31","80",".386","0.96","25.0 %","36.7 %","38.3 %","26.1 %","17.4 %","44.3 %","23.0 %","32.8 %","8.6 %","109","217","326","13777"
"Kyle Skipworth","- - -","26","123",".190","1.48","13.6 %","51.5 %","34.8 %","21.7 %","17.4 %","47.1 %","32.4 %","20.6 %","20.7 %","175","275","450","5298"
"Ricardo Valencia","Rangers (A)","23","146",".293","2.13","25.0 %","51.0 %","24.0 %","17.4 %","17.4 %","53.1 %","22.9 %","24.0 %","6.6 %","214","328","542","sa658082"
"Moises Nunez","- - -","19","123",".366","1.26","27.8 %","40.3 %","31.9 %","26.1 %","17.4 %","65.3 %","13.3 %","21.3 %","35.2 %","67","186","253","sa872582"
"Desmond Lindsay","- - -","19","150",".379","1.70","27.1 %","45.9 %","27.1 %","4.3 %","17.4 %","40.0 %","18.9 %","41.1 %","10.9 %","247","315","562","sa874792"
"Sam Hilliard","Rockies (A)","22","527",".357","1.34","24.7 %","43.1 %","32.2 %","16.3 %","17.3 %","34.7 %","28.7 %","36.6 %","16.2 %","748","1265","2013","sa829542"
"Daniel Vogelbach","- - -","23","563",".328","1.14","20.2 %","42.4 %","37.4 %","18.8 %","17.3 %","44.3 %","24.1 %","31.6 %","5.3 %","1062","1399","2461","14130"
"Alex Liddi","Mexican (AAA)","27","462",".336","0.73","20.8 %","33.4 %","45.7 %","14.9 %","17.2 %","41.5 %","30.4 %","28.1 %","12.9 %","698","1106","1804","5411"
"Randal Grichuk","Cardinals (AAA)","24","86",".258","0.66","13.4 %","34.3 %","52.2 %","17.1 %","17.1 %","60.3 %","14.7 %","25.0 %","7.2 %","102","191","293","10243"
"Miguel Mercedes","Athletics (A-)","20","278",".313","1.07","17.1 %","42.9 %","40.0 %","27.1 %","17.1 %","45.5 %","21.9 %","32.6 %","14.0 %","403","688","1091","sa736689"
"Trenton Kemp","Red Sox (A)","20","349",".360","0.97","18.9 %","40.0 %","41.1 %","17.1 %","17.1 %","55.0 %","21.2 %","23.8 %","17.3 %","521","898","1419","sa829348"
"Steven Moya","Tigers (AAA)","24","426",".327","0.99","25.3 %","37.2 %","37.5 %","29.1 %","17.1 %","39.8 %","23.7 %","36.6 %","16.7 %","488","1055","1543","11854"
"Drew Ward","- - -","21","471",".324","1.88","16.6 %","54.4 %","29.0 %","12.2 %","17.1 %","44.8 %","22.8 %","32.4 %","12.0 %","723","1046","1769","sa737690"
"Julio Rodriguez","Cardinals (R)","19","170",".320","1.15","27.3 %","38.8 %","33.9 %","24.4 %","17.1 %","51.2 %","24.8 %","24.0 %","16.2 %","87","184","271","sa917669"
"Jorge Alfaro","Phillies (AA)","23","435",".347","1.63","21.4 %","48.6 %","29.9 %","13.6 %","17.0 %","42.0 %","26.2 %","31.8 %","16.2 %","462","1012","1474","12180"
"Bradley Zimmer","- - -","23","557",".362","1.51","23.0 %","46.3 %","30.7 %","14.8 %","17.0 %","39.1 %","32.1 %","28.8 %","14.4 %","943","1324","2267","16221"
"Keon Broxton","Brewers (AAA)","26","199",".391","0.98","19.1 %","40.0 %","40.9 %","12.8 %","17.0 %","43.2 %","22.0 %","34.8 %","13.7 %","321","496","817","9253"
"Ricky Alvarez","Mexican (AAA)","27","469",".354","1.16","13.6 %","46.5 %","39.9 %","19.1 %","17.0 %","42.4 %","23.1 %","34.4 %","13.3 %","502","1081","1583","sa462415"
"Jhailyn Ortiz","Phillies (R)","17","197",".286","1.02","15.2 %","42.9 %","42.0 %","25.5 %","17.0 %","55.0 %","20.8 %","24.2 %","36.1 %","80","283","363","sa920180"
"Gio Brusa","Giants (A-)","22","238",".329","1.12","18.8 %","42.9 %","38.3 %","13.6 %","16.9 %","44.9 %","22.4 %","32.7 %","16.6 %","277","561","838","sa659068"
"Isiah Gilliam","Yankees (R)","19","239",".290","1.10","16.8 %","43.6 %","39.6 %","18.6 %","16.9 %","40.0 %","20.0 %","40.0 %","35.2 %","87","362","449","sa829343"
"Brad Zunica","Padres (A)","20","435",".355","1.16","26.3 %","39.5 %","34.2 %","20.5 %","16.9 %","43.0 %","24.5 %","32.5 %","24.7 %","539","1065","1604","sa875647"
"Mike Zunino","Mariners (AAA)","25","327",".318","0.73","17.8 %","34.7 %","47.4 %","27.7 %","16.8 %","56.3 %","24.2 %","19.5 %","11.2 %","481","744","1225","13265"
"Chase McDonald","Astros (AA)","24","434",".277","1.20","19.3 %","44.0 %","36.7 %","25.7 %","16.8 %","45.9 %","23.8 %","30.3 %","16.1 %","554","1011","1565","sa706987"
"Mike Ahmed","Dodgers (A+)","24","450",".340","0.85","19.6 %","36.9 %","43.5 %","17.7 %","16.8 %","49.3 %","25.2 %","25.5 %","10.4 %","683","1058","1741","sa705802"
"Jason Martin","Astros (A+)","20","462",".310","0.71","18.5 %","33.8 %","47.7 %","27.0 %","16.8 %","51.4 %","27.6 %","21.1 %","10.9 %","731","1067","1798","sa737834"
"Domingo Santana","- - -","23","52",".333","1.00","17.2 %","41.4 %","41.4 %","8.3 %","16.7 %","34.5 %","20.7 %","44.8 %","9.5 %","118","114","232","10348"
"Travis Taijeron","Mets (AAA)","27","541",".381","0.89","26.5 %","34.7 %","38.8 %","8.8 %","16.7 %","47.7 %","29.7 %","22.7 %","13.4 %","932","1346","2278","11935"
"Desmond Jennings","Rays (A+)","29","16",".231","0.83","21.4 %","35.7 %","42.9 %","16.7 %","16.7 %","50.0 %","14.3 %","35.7 %","9.3 %","18","36","54","1965"
"Josh Reddick","Athletics (AAA)","29","26",".111","1.67","15.8 %","52.6 %","31.6 %","16.7 %","16.7 %","63.2 %","21.1 %","15.8 %","8.3 %","40","68","108","3892"
"Chris Gimenez","Rangers (AA)","33","29",".313","1.17","23.5 %","41.2 %","35.3 %","0.0 %","16.7 %","35.3 %","35.3 %","29.4 %","8.7 %","45","59","104","7324"
"Matt Carpenter","Cardinals (AA)","30","13",".429","0.17","12.5 %","12.5 %","75.0 %","0.0 %","16.7 %","50.0 %","50.0 %","0.0 %","8.6 %","22","36","58","8090"
"Francisco Mendez","Mexican (AAA)","38","254",".266","1.12","15.9 %","44.4 %","39.7 %","23.3 %","16.7 %","49.7 %","20.3 %","30.1 %","11.0 %","393","601","994","sa203683"
"Dan Rohlfing","- - -","27","170",".346","1.87","21.8 %","50.9 %","27.3 %","20.0 %","16.7 %","42.6 %","23.5 %","33.9 %","10.3 %","218","393","611","sa389665"
"Jason Hagerty","Padres (AAA)","28","145",".320","2.46","17.0 %","59.0 %","24.0 %","8.3 %","16.7 %","52.5 %","21.8 %","25.7 %","10.2 %","226","365","591","sa501451"
"Antonio Lamas","Mexican (AAA)","26","427",".347","1.79","21.2 %","50.5 %","28.3 %","29.8 %","16.7 %","43.7 %","23.1 %","33.2 %","5.7 %","708","1038","1746","sa502224"
"Ricardo Vazquez","Mexican (AAA)","31","39",".182","0.50","21.7 %","26.1 %","52.2 %","16.7 %","16.7 %","50.0 %","25.0 %","25.0 %","10.5 %","61","101","162","sa509432"
"Eduardo Mendivil","Mexican (AAA)","24","46",".179","3.00","14.3 %","64.3 %","21.4 %","0.0 %","16.7 %","51.7 %","20.7 %","27.6 %","19.0 %","56","102","158","sa658698"
"Matt Pare","Giants (A)","25","164",".255","1.28","23.4 %","43.0 %","33.6 %","16.7 %","16.7 %","49.1 %","19.4 %","31.5 %","10.7 %","218","364","582","sa707788"
"Jeff McNeil","Mets (AA)","24","14",".200","0.50","18.2 %","27.3 %","54.5 %","16.7 %","16.7 %","45.5 %","36.4 %","18.2 %","5.8 %","20","32","52","sa709024"
"Emmanuel Tapia","Indians (A-)","20","237",".364","2.08","15.9 %","56.8 %","27.3 %","11.1 %","16.7 %","37.4 %","22.3 %","40.3 %","17.1 %","332","612","944","sa736698"
"Richard Gonzalez","Astros (A+)","22","30",".385","0.83","15.4 %","38.5 %","46.2 %","16.7 %","16.7 %","71.4 %","7.1 %","21.4 %","20.4 %","35","73","108","sa827128"
"Jose Caraballo","Royals (R)","19","191",".341","1.22","31.6 %","37.6 %","30.8 %","36.1 %","16.7 %","50.0 %","30.0 %","20.0 %","32.3 %","65","245","310","sa828151"
"Ramon Laureano","- - -","21","505",".410","1.37","26.3 %","42.6 %","31.1 %","13.3 %","16.7 %","44.8 %","23.1 %","32.1 %","11.2 %","767","1114","1881","sa829185"
"Yousamot Cota","Mexican (AAA)","22","80",".308","0.96","16.1 %","41.1 %","42.9 %","29.2 %","16.7 %","45.6 %","19.3 %","35.1 %","13.7 %","106","187","293","sa869754"
"Manuel Cruz","- - -","20","117",".313","2.00","23.9 %","50.7 %","25.4 %","22.2 %","16.7 %","52.8 %","19.4 %","27.8 %","20.1 %","106","277","383","sa870915"
"Justin Garcia","Astros (R)","22","25",".214","1.00","20.0 %","40.0 %","40.0 %","50.0 %","16.7 %","40.0 %","26.7 %","33.3 %","40.9 %","4","40","44","sa875725"
"Mattingly Romanin","Blue Jays (A-)","23","47",".259","1.83","32.0 %","44.0 %","24.0 %","0.0 %","16.7 %","50.0 %","28.6 %","21.4 %","14.4 %","62","63","125","sa876324"
"Adrian Pernalete","Rangers (R)","17","46",".333","2.67","15.4 %","61.5 %","23.1 %","0.0 %","16.7 %","55.6 %","11.1 %","33.3 %","32.9 %","28","57","85","sa918034"
"Hosea Nelson","Indians (R)","19","113",".377","2.50","20.8 %","56.6 %","22.6 %","33.3 %","16.7 %","53.6 %","33.9 %","12.5 %","49.2 %","52","194","246","sa918155"
"Cody Bellinger","- - -","20","477",".289","0.59","21.2 %","29.1 %","49.7 %","12.1 %","16.6 %","41.6 %","33.8 %","24.7 %","10.4 %","823","1150","1973","15998"
"Rowdy Tellez","Blue Jays (AA)","21","514",".324","1.00","20.8 %","39.6 %","39.6 %","20.9 %","16.5 %","43.1 %","27.3 %","29.6 %","7.8 %","860","1174","2034","sa738437"
"Harrison Bader","- - -","22","517",".330","1.24","21.6 %","43.5 %","35.0 %","12.2 %","16.5 %","50.9 %","24.9 %","24.3 %","11.6 %","713","1219","1932","18030"
"Brendan Rodgers","Rockies (A)","19","491",".319","1.26","23.3 %","42.8 %","33.9 %","9.6 %","16.5 %","51.3 %","23.4 %","25.4 %","14.1 %","570","1121","1691","sa874238"
"Connor Panas","Blue Jays (A)","23","383",".274","0.91","16.3 %","39.8 %","43.9 %","24.7 %","16.5 %","48.9 %","27.1 %","24.0 %","15.1 %","544","898","1442","sa875228"
"Hunter Renfroe","Padres (AAA)","24","563",".339","0.84","19.3 %","36.9 %","43.9 %","22.0 %","16.5 %","49.3 %","28.2 %","22.5 %","14.4 %","598","1300","1898","15464"
