"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Nestor Jacobs","Royals (R)","20","19",".267","6.00","6.7 %","80.0 %","13.3 %","0.0 %","0.0 %","53.3 %","20.0 %","26.7 %","26.7 %","1","29","30","sa456435"
"Kai Gronauer","Mets (R)","21","50",".410","2.78","12.8 %","64.1 %","23.1 %","0.0 %","0.0 %","40.0 %","42.5 %","17.5 %","14.3 %","12","58","70","sa456436"
"Juan Padron","Nationals (R)","22","157",".264","0.89","13.6 %","40.7 %","45.7 %","35.1 %","0.0 %","48.9 %","26.7 %","24.4 %","27.5 %","119","201","320","sa456437"
"Chris Fox","Angels (R)","22","68",".439","4.17","13.9 %","69.4 %","16.7 %","33.3 %","0.0 %","51.2 %","7.3 %","41.5 %","17.4 %","58","74","132","sa456463"
"Jhon Goncalves","Twins (R)","19","110",".311","1.03","16.9 %","42.3 %","40.8 %","17.2 %","0.0 %","45.3 %","32.0 %","22.7 %","17.3 %","74","123","197","sa456464"
"Jose Guevara","Cubs (R)","20","56",".429","1.33","25.0 %","42.9 %","32.1 %","22.2 %","0.0 %","25.0 %","35.7 %","39.3 %","33.6 %","38","84","122","sa456465"
"Carmelo Penaloza","- - -","21","75",".364","3.25","19.0 %","61.9 %","19.0 %","12.5 %","0.0 %","39.1 %","10.9 %","50.0 %","28.7 %","29","107","136","sa456466"
"Wary Polanco","Padres (R)","20","36",".250","1.50","13.0 %","52.2 %","34.8 %","50.0 %","0.0 %","66.7 %","12.5 %","20.8 %","16.4 %","13","48","61","sa456467"
"Mike Zaccardo","Phillies (A-)","23","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","75.0 %","0","4","4","sa456472"
"Ismael Cardona","- - -","19","68",".275","1.65","4.3 %","59.6 %","36.2 %","11.8 %","0.0 %","41.2 %","15.7 %","43.1 %","33.3 %","17","91","108","sa456509"
"Brett Sellers","Nationals (R)","22","100",".305","1.50","9.1 %","54.5 %","36.4 %","15.0 %","0.0 %","43.3 %","26.7 %","30.0 %","22.8 %","59","138","197","sa456510"
"Will White","- - -","22","82",".340","2.50","8.7 %","65.2 %","26.1 %","16.7 %","0.0 %","18.4 %","36.7 %","44.9 %","34.5 %","35","110","145","sa456599"
"Brandon Fowler","Royals (R)","19","16",".375","0.75","12.5 %","37.5 %","50.0 %","25.0 %","0.0 %","62.5 %","25.0 %","12.5 %","8.1 %","17","20","37","sa456601"
"Roberto Ramos","Red Sox (R)","19","52",".333","0.88","11.1 %","41.7 %","47.2 %","47.1 %","0.0 %","41.0 %","15.4 %","43.6 %","35.7 %","15","69","84","sa456602"
"Wilfri Pena","Nationals (R)","21","17",".154","0.38","15.4 %","23.1 %","61.5 %","12.5 %","0.0 %","53.9 %","15.4 %","30.8 %","10.7 %","9","19","28","sa456607"
"Demetrius Washington","Angels (R)","18","20",".500","6.00","12.5 %","75.0 %","12.5 %","0.0 %","0.0 %","50.0 %","12.5 %","37.5 %","9.4 %","10","22","32","sa456661"
"Dani Arias","Nationals (A-)","20","139",".310","2.90","7.1 %","69.0 %","23.8 %","25.0 %","0.0 %","45.6 %","23.3 %","31.1 %","30.9 %","51","195","246","sa456662"
"Ludwig Glaser","Angels (R)","20","44",".242","2.43","22.6 %","54.8 %","22.6 %","28.6 %","0.0 %","44.1 %","14.7 %","41.2 %","20.6 %","21","52","73","sa457105"
"Randy Molina","Mariners (R)","21","159",".304","1.32","20.7 %","45.0 %","34.2 %","23.7 %","0.0 %","40.0 %","20.0 %","40.0 %","19.5 %","71","201","272","sa457106"
"Giovanni Ortiz","Mets (R)","20","48",".467","1.50","16.7 %","50.0 %","33.3 %","10.0 %","0.0 %","35.5 %","38.7 %","25.8 %","28.2 %","40","134","174","sa457150"
"Orlando Rodriguez","Mets (R)","19","14",".333","2.00","0.0 %","66.7 %","33.3 %","66.7 %","0.0 %","55.6 %","22.2 %","22.2 %","43.5 %","2","21","23","sa457151"
"Janensis Guerrero","- - -","19","89",".221","1.11","12.3 %","46.2 %","41.5 %","29.6 %","0.0 %","45.6 %","25.0 %","29.4 %","22.7 %","25","116","141","sa457152"
"Matt Olson","Royals (R)","23","16",".125","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","50.0 %","12.5 %","37.5 %","44.1 %","4","30","34","sa457567"
"Yan Carlos Hiciano","- - -","21","75",".264","0.79","15.7 %","37.3 %","47.1 %","25.0 %","0.0 %","56.6 %","24.5 %","18.9 %","21.7 %","40","89","129","sa458619"
"David Golliner","- - -","22","64",".341","1.58","18.4 %","50.0 %","31.6 %","25.0 %","0.0 %","39.0 %","24.4 %","36.6 %","42.9 %","18","101","119","sa458791"
"Wilfredo Sosa","- - -","19","188",".241","0.73","10.2 %","38.0 %","51.9 %","23.2 %","0.0 %","43.9 %","31.6 %","24.6 %","31.2 %","87","259","346","sa458862"
"Joshua Rodriguez","Mariners (R)","20","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","50.0 %","0","6","6","sa458863"
"Jason Altenhof","Orioles (A-)","21","33",".273","2.33","4.8 %","66.7 %","28.6 %","16.7 %","0.0 %","50.0 %","4.6 %","45.5 %","28.3 %","16","44","60","sa458864"
"Moko Moanaroa","Red Sox (R)","18","40",".160","2.29","4.2 %","66.7 %","29.2 %","28.6 %","0.0 %","32.0 %","28.0 %","40.0 %","21.3 %","17","58","75","sa458865"
"Javier Brown","Twins (R)","21","58",".324","2.22","12.1 %","60.6 %","27.3 %","11.1 %","0.0 %","34.3 %","14.3 %","51.4 %","35.9 %","29","77","106","sa458867"
"Joe Blackburn","Phillies (A-)","22","57",".282","2.75","18.9 %","59.5 %","21.6 %","12.5 %","0.0 %","43.6 %","25.6 %","30.8 %","30.0 %","22","78","100","sa459105"
"Melvin Ray","Dodgers (R)","19","40",".261","2.00","10.0 %","60.0 %","30.0 %","50.0 %","0.0 %","60.9 %","21.7 %","17.4 %","42.2 %","18","65","83","sa460145"
"Patrick Mahoney","Cubs (A-)","22","14",".083","2.67","8.3 %","66.7 %","25.0 %","0.0 %","0.0 %","33.3 %","8.3 %","58.3 %","0.0 %","1","15","16","sa461014"
"Nolan Brannon","Angels (R)","22","5",".250","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","75.0 %","0.0 %","25.0 %","0.0 %","4","4","8","sa461440"
"Ricky Alvarez","Angels (R)","19","48",".324","1.45","22.9 %","45.7 %","31.4 %","45.5 %","0.0 %","38.5 %","23.1 %","38.5 %","20.3 %","9","60","69","sa462415"
"Maikol Gonzalez","- - -","22","112",".429","3.00","12.2 %","65.9 %","22.0 %","11.1 %","0.0 %","33.3 %","26.4 %","40.2 %","11.7 %","53","127","180","sa462938"
"Derek Gianakas","Orioles (R)","22","38",".172","0.44","17.9 %","25.0 %","57.1 %","18.8 %","0.0 %","48.3 %","27.6 %","24.1 %","14.0 %","16","41","57","sa463210"
"Darrick Hale","- - -","23","66",".359","1.46","13.5 %","51.4 %","35.1 %","30.8 %","0.0 %","30.8 %","20.5 %","48.7 %","32.3 %","34","93","127","sa463211"
"Peter Whatley","Mariners (R)","23","39",".300","3.00","3.4 %","72.4 %","24.1 %","42.9 %","0.0 %","50.0 %","12.5 %","37.5 %","13.8 %","11","47","58","sa463777"
"Jesse Shriner","- - -","23","16",".231","2.00","0.0 %","66.7 %","33.3 %","25.0 %","0.0 %","61.5 %","23.1 %","15.4 %","31.8 %","0","22","22","sa466022"
"Vic Cegles","Nationals (R)","22","7",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","33.3 %","0.0 %","66.7 %","30.8 %","1","12","13","sa466446"
"Travis Jones","Royals (R)","19","19",".333","0.75","12.5 %","37.5 %","50.0 %","25.0 %","0.0 %","44.4 %","11.1 %","44.4 %","35.7 %","12","30","42","sa471319"
"Min Sung","Cubs (A)","25","5",".000","0.50","0.0 %","33.3 %","66.7 %","50.0 %","0.0 %","66.7 %","33.3 %","0.0 %","30.0 %","4","6","10","sa472882"
"Frederic Hanvi","Twins (R)","19","3",".500","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","1","2","3","sa472883"
"Francisco Guzman","Cubs (R)","20","199",".356","1.49","15.2 %","50.7 %","34.1 %","21.3 %","0.0 %","31.8 %","31.1 %","37.2 %","18.6 %","80","242","322","sa498035"
"Edwin Garcia","Rangers (R)","17","250",".333","1.75","12.0 %","56.0 %","32.0 %","16.1 %","0.0 %","37.2 %","27.2 %","35.6 %","14.7 %","154","276","430","sa499640"
"Eduardo Dehesa","Mexican (AAA)","22","56",".415","2.44","18.4 %","57.9 %","23.7 %","22.2 %","0.0 %","56.1 %","24.4 %","19.5 %","16.4 %","49","134","183","sa502222"
"Antonio Lamas","Mexican (AAA)","18","24",".250","5.00","10.0 %","75.0 %","15.0 %","0.0 %","0.0 %","45.0 %","15.0 %","40.0 %","9.9 %","22","59","81","sa502224"
"Enrique Trujillo","Mexican (AAA)","21","65",".271","1.92","19.1 %","53.2 %","27.7 %","46.2 %","0.0 %","26.5 %","20.4 %","53.1 %","7.6 %","67","145","212","sa502230"
"Jose Valdez","Cubs (R)","20","211",".286","1.07","10.1 %","46.4 %","43.5 %","35.0 %","0.0 %","31.5 %","36.9 %","31.5 %","22.4 %","96","257","353","sa502537"
"Astolfo Inciarte","- - -","20","283",".326","0.88","11.6 %","41.4 %","47.0 %","27.7 %","0.0 %","36.3 %","28.3 %","35.4 %","14.6 %","147","298","445","sa502538"
"Gerson Montilla","Diamondbacks (R)","18","245",".303","0.83","11.9 %","39.9 %","48.2 %","21.0 %","0.0 %","42.9 %","33.9 %","23.2 %","24.2 %","117","292","409","sa502539"
"Jean Almanzar","Angels (R)","19","308",".294","1.05","12.6 %","44.8 %","42.6 %","19.4 %","0.0 %","45.5 %","28.7 %","25.8 %","15.2 %","126","329","455","sa502565"
"Jimmy Gonzalez","Blue Jays (R)","20","97",".318","1.89","12.7 %","57.1 %","30.2 %","10.5 %","0.0 %","36.4 %","31.8 %","31.8 %","33.1 %","27","139","166","sa502568"
"Ydwin Villegas","Giants (R)","17","274",".258","1.30","9.0 %","51.4 %","39.5 %","31.4 %","0.0 %","47.4 %","25.3 %","27.4 %","20.8 %","178","302","480","sa502602"
"Argenis Martinez","Indians (R)","18","246",".327","1.28","11.5 %","49.7 %","38.9 %","26.2 %","0.0 %","35.5 %","32.0 %","32.5 %","21.7 %","148","294","442","sa502607"
"Angel Zapata","Mariners (R)","20","192",".290","1.27","12.8 %","48.8 %","38.4 %","50.0 %","0.0 %","33.8 %","30.9 %","35.3 %","28.7 %","60","250","310","sa502615"
"Daniel Garce","Padres (R)","19","206",".292","1.04","20.7 %","40.5 %","38.8 %","37.8 %","0.0 %","32.0 %","34.4 %","33.6 %","36.1 %","86","305","391","sa502623"
"Jorge Minyety","Padres (R)","17","274",".349","0.92","20.1 %","38.4 %","41.5 %","34.8 %","0.0 %","39.5 %","30.8 %","29.7 %","14.6 %","259","283","542","sa502628"
"Alex Gonzalez","- - -","16","207",".266","1.52","7.0 %","56.1 %","36.8 %","31.0 %","0.0 %","46.5 %","30.7 %","22.8 %","26.5 %","142","250","392","sa502796"
"Adrian Martinez","Royals (R)","17","227",".291","1.49","12.7 %","52.2 %","35.0 %","34.5 %","0.0 %","38.4 %","38.4 %","23.3 %","19.7 %","148","258","406","sa502807"
"Luis Piterson","Royals (R)","18","209",".286","0.97","11.8 %","43.4 %","44.7 %","22.1 %","0.0 %","44.5 %","33.5 %","22.0 %","16.5 %","87","229","316","sa502815"
"Yeudy Brazoban","Athletics (R)","19","169",".308","0.83","11.3 %","40.3 %","48.4 %","15.0 %","0.0 %","36.9 %","30.8 %","32.3 %","24.3 %","62","205","267","sa502939"
"Gernaldo Castillo","Athletics (R)","18","177",".213","1.13","9.4 %","48.0 %","42.5 %","37.0 %","0.0 %","47.0 %","26.9 %","26.1 %","8.3 %","105","173","278","sa502943"
"Elvis Garcia","Athletics (R)","18","211",".293","1.27","16.3 %","46.9 %","36.9 %","42.4 %","0.0 %","40.3 %","34.1 %","25.6 %","13.6 %","63","224","287","sa502958"
"Douglas Landaeta","Athletics (R)","19","192",".303","1.23","13.2 %","47.9 %","38.9 %","19.6 %","0.0 %","46.8 %","35.1 %","18.2 %","20.1 %","65","224","289","sa502960"
"Diomedes Lopez","Athletics (R)","19","102",".348","1.11","12.3 %","46.2 %","41.5 %","25.9 %","0.0 %","48.5 %","28.8 %","22.7 %","38.2 %","35","151","186","sa502962"
"Adrian Aviles","Dodgers (R)","19","261",".325","1.23","13.3 %","47.9 %","38.8 %","39.7 %","0.0 %","47.7 %","28.7 %","23.6 %","26.1 %","110","323","433","sa502967"
"Juan Polonia","Royals (R)","18","122",".311","2.50","16.9 %","59.3 %","23.7 %","35.7 %","0.0 %","35.4 %","41.5 %","23.1 %","37.2 %","68","182","250","sa502984"
"Juan Chavez","Padres (R)","18","9",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","44.4 %","4","14","18","sa502991"
"Marcos Perez","Cubs (R)","18","21",".278","0.45","0.0 %","31.3 %","68.8 %","45.5 %","0.0 %","44.4 %","27.8 %","27.8 %","17.9 %","4","24","28","sa503003"
"Andres Quezada","Cubs (R)","22","3",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","12.5 %","4","4","8","sa503005"
"Aury Diaz","Marlins (R)","18","279",".320","1.42","15.6 %","49.5 %","34.9 %","11.9 %","0.0 %","53.5 %","24.8 %","21.8 %","19.5 %","159","322","481","sa503014"
"Melvin De La Cruz","Pirates (R)","18","115",".379","1.23","15.5 %","46.6 %","37.9 %","4.5 %","0.0 %","35.3 %","38.2 %","26.5 %","40.0 %","53","167","220","sa503028"
"Jhonatan Arias","Twins (R)","19","159",".294","1.00","9.6 %","45.2 %","45.2 %","25.0 %","0.0 %","45.4 %","26.1 %","28.6 %","20.9 %","71","192","263","sa503157"
"Elys Blanco","Braves (R)","19","212",".384","1.29","15.6 %","47.5 %","36.9 %","17.8 %","0.0 %","44.4 %","26.2 %","29.4 %","18.4 %","195","229","424","sa503219"
"Luis Bryan","Astros (R)","17","172",".182","1.11","5.6 %","49.6 %","44.8 %","44.6 %","0.0 %","42.1 %","24.8 %","33.1 %","26.3 %","56","210","266","sa503227"
"David Calderon","Orioles (R)","18","103",".303","2.07","27.0 %","49.2 %","23.8 %","26.7 %","0.0 %","36.2 %","29.0 %","34.8 %","23.2 %","75","123","198","sa503228"
"Moises Ciriaco","Orioles (R)","19","264",".297","1.06","12.5 %","45.0 %","42.5 %","32.9 %","0.0 %","37.6 %","28.1 %","34.3 %","16.2 %","106","288","394","sa503230"
"Luis Contreras","Braves (R)","17","163",".304","0.94","17.0 %","40.2 %","42.9 %","22.9 %","0.0 %","35.9 %","29.9 %","34.2 %","24.3 %","79","193","272","sa503236"
"Abraham De Leon","Athletics (R)","19","179",".279","1.83","13.6 %","55.9 %","30.5 %","25.0 %","0.0 %","44.6 %","24.0 %","31.4 %","16.3 %","147","178","325","sa503246"
"Edgar Duran","Phillies (R)","17","183",".262","2.46","8.6 %","65.0 %","26.4 %","13.5 %","0.0 %","36.7 %","26.0 %","37.3 %","23.0 %","41","224","265","sa503253"
"Pedro Feliz","Astros (R)","17","158",".316","1.83","12.8 %","56.4 %","30.9 %","13.8 %","0.0 %","29.3 %","28.3 %","42.4 %","22.6 %","135","184","319","sa503258"
"Ricardo Garcia","Astros (R)","19","181",".357","0.75","13.9 %","36.9 %","49.2 %","13.3 %","0.0 %","46.1 %","22.7 %","31.3 %","9.5 %","134","181","315","sa503265"
"Raywilly Gomez","Diamondbacks (R)","18","273",".348","1.21","10.6 %","49.0 %","40.4 %","18.8 %","0.0 %","37.4 %","36.0 %","26.5 %","10.3 %","168","277","445","sa503268"
"Felix Gonzalez","Rays (R)","18","180",".222","1.61","8.4 %","56.5 %","35.1 %","21.7 %","0.0 %","44.5 %","24.1 %","31.4 %","30.9 %","43","235","278","sa503269"
"Jaynnertt Melenciano","Orioles (R)","20","208",".307","1.28","13.9 %","48.4 %","37.7 %","23.9 %","0.0 %","44.2 %","28.3 %","27.5 %","29.9 %","83","262","345","sa503300"
"Michael Noboa","- - -","21","184",".288","1.18","10.1 %","48.6 %","41.3 %","26.7 %","0.0 %","36.8 %","36.0 %","27.2 %","24.2 %","140","220","360","sa503306"
"Luis Paulino","Phillies (R)","19","192",".361","0.86","14.0 %","39.7 %","46.3 %","17.9 %","0.0 %","41.3 %","31.0 %","27.8 %","32.0 %","72","253","325","sa503316"
"Miguel Arrendell","Astros (R)","20","258",".335","1.41","13.0 %","50.9 %","36.0 %","19.0 %","0.0 %","46.7 %","32.1 %","21.2 %","15.0 %","246","260","506","sa503458"
"Luis Polanco","Cardinals (R)","18","151",".290","0.80","14.9 %","37.9 %","47.1 %","26.8 %","0.0 %","47.8 %","27.8 %","24.4 %","20.4 %","110","164","274","sa503466"
"Joel Polanco","Orioles (R)","22","116",".315","1.72","9.2 %","57.5 %","33.3 %","13.8 %","0.0 %","35.5 %","32.3 %","32.3 %","9.6 %","51","115","166","sa503467"
"Antonio Sepulveda","- - -","16","179",".330","0.87","16.0 %","39.0 %","45.0 %","24.4 %","0.0 %","36.5 %","28.0 %","35.5 %","29.3 %","97","237","334","sa503469"
"Nestor Molina","Blue Jays (R)","19","10",".000","1.00","0.0 %","50.0 %","50.0 %","50.0 %","0.0 %","25.0 %","50.0 %","25.0 %","11.1 %","20","7","27","sa503616"
"Victor Soto","Royals (R)","19","211",".357","0.80","15.4 %","37.5 %","47.1 %","20.3 %","0.0 %","33.1 %","40.0 %","26.9 %","22.1 %","122","240","362","sa503842"
"Justino Cuevas","Nationals (R)","19","194",".319","1.46","25.6 %","44.2 %","30.2 %","30.8 %","0.0 %","49.3 %","25.7 %","25.0 %","16.0 %","115","223","338","sa503847"
"Anyi Tejeda","Orioles (R)","19","182",".216","1.19","14.2 %","46.7 %","39.2 %","27.7 %","0.0 %","39.2 %","28.8 %","32.0 %","40.9 %","22","264","286","sa503848"
"Winder Torres","Phillies (R)","17","78",".313","2.75","6.3 %","68.8 %","25.0 %","33.3 %","0.0 %","24.0 %","22.0 %","54.0 %","23.7 %","39","100","139","sa503852"
"Cristian Vasquez","Rays (R)","18","159",".300","1.52","14.7 %","51.5 %","33.8 %","30.4 %","0.0 %","46.0 %","20.3 %","33.8 %","41.2 %","113","251","364","sa503855"
"Felix Sanchez","Red Sox (R)","18","152",".341","1.13","23.8 %","40.5 %","35.7 %","30.0 %","0.0 %","44.9 %","23.6 %","31.5 %","28.5 %","106","196","302","sa503859"
"Jefry Sierra","- - -","18","119",".221","1.03","5.1 %","48.1 %","46.8 %","45.9 %","0.0 %","27.1 %","36.5 %","36.5 %","34.2 %","35","149","184","sa503861"
"Julio Rodriguez","Tigers (R)","18","184",".281","1.30","16.1 %","47.4 %","36.5 %","26.0 %","0.0 %","47.3 %","29.1 %","23.7 %","11.1 %","76","195","271","sa503872"
"Jose Toussen","Yankees (R)","18","275",".333","1.38","14.6 %","49.4 %","36.0 %","17.2 %","0.0 %","32.6 %","28.4 %","39.0 %","20.9 %","157","327","484","sa503878"
"Saul Gonzalez","Marlins (R)","19","4",".667","0.00","66.7 %","0.0 %","33.3 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","33.3 %","0","6","6","sa503882"
"Orlando Tovar","Mets (R)","20","4",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","0","4","4","sa503886"
"Robin Rosario","Athletics (R)","17","143",".350","1.02","12.1 %","44.4 %","43.4 %","30.2 %","0.0 %","41.9 %","32.4 %","25.7 %","28.9 %","53","182","235","sa503890"
"Jose Vargas","Astros (R)","17","166",".318","1.33","12.3 %","50.0 %","37.7 %","32.5 %","0.0 %","53.3 %","29.9 %","16.8 %","34.8 %","74","219","293","sa503893"
"Omar Bencomo","Rays (R)","19","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","0","4","sa503950"
"Miguel Pena","Diamondbacks/Reds (R)","17","5",".333","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","4","4","8","sa504011"
"Diogenes Rosario","Diamondbacks (R)","19","13",".286","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","42.9 %","42.9 %","14.3 %","34.6 %","4","22","26","sa504012"
"Leonel Escobar","Red Sox (R)","17","182",".333","1.76","15.7 %","53.7 %","30.6 %","24.3 %","0.0 %","39.5 %","27.9 %","32.6 %","21.6 %","94","202","296","sa504182"
"Limbert Rivas","Cardinals (R)","18","76",".326","2.00","4.5 %","63.6 %","31.8 %","35.7 %","0.0 %","53.2 %","17.0 %","29.8 %","26.1 %","35","107","142","sa504698"
"Anthony Fonseca","Cardinals (R)","19","223",".314","1.68","13.1 %","54.5 %","32.4 %","25.5 %","0.0 %","46.8 %","23.7 %","29.5 %","20.4 %","110","243","353","sa504700"
"Hayrich Martina","Cardinals (R)","17","110",".208","1.58","10.1 %","55.1 %","34.8 %","29.2 %","0.0 %","39.2 %","28.4 %","32.4 %","30.3 %","53","142","195","sa504706"
"Francisco Guzman","Cardinals (R)","20","29",".286","2.00","10.0 %","60.0 %","30.0 %","16.7 %","0.0 %","52.4 %","4.8 %","42.9 %","5.9 %","18","33","51","sa504728"
"Larry Gonzalez","Mariners (R)","20","141",".233","1.40","8.8 %","53.1 %","38.1 %","30.2 %","0.0 %","48.7 %","23.5 %","27.7 %","15.1 %","31","155","186","sa504756"
"Franklin Diaz","Mariners (R)","17","59",".290","1.90","6.5 %","61.3 %","32.3 %","10.0 %","0.0 %","29.0 %","25.8 %","45.2 %","27.6 %","25","91","116","sa504758"
"Rigoberto Rangel","Mariners (R)","19","193",".315","1.12","12.3 %","46.4 %","41.3 %","14.0 %","0.0 %","47.6 %","22.8 %","29.7 %","16.7 %","83","216","299","sa504759"
"Kenny Hart","Mariners (R)","18","129",".261","1.44","8.2 %","54.1 %","37.6 %","15.6 %","0.0 %","51.1 %","21.1 %","27.8 %","35.6 %","33","175","208","sa504760"
"Reginald Lampe","Mariners (R)","18","68",".244","1.62","15.0 %","52.5 %","32.5 %","46.2 %","0.0 %","34.2 %","24.4 %","41.5 %","32.1 %","38","96","134","sa504777"
"Yidid Batista","Mariners (R)","18","240",".294","2.50","7.4 %","66.1 %","26.5 %","24.0 %","0.0 %","37.8 %","29.9 %","32.3 %","14.2 %","52","271","323","sa504779"
"Jorge Agudelo","Mariners (R)","19","216",".342","1.69","4.3 %","60.1 %","35.5 %","30.6 %","0.0 %","55.4 %","16.2 %","28.4 %","19.5 %","99","250","349","sa504780"
"Roberto Velasquez","Mariners (R)","18","231",".298","1.26","8.0 %","51.2 %","40.7 %","33.3 %","0.0 %","52.9 %","15.1 %","32.0 %","17.4 %","103","247","350","sa504782"
"Jose Bellorin","Mets (R)","17","197",".349","1.85","5.8 %","61.2 %","33.1 %","12.5 %","0.0 %","46.9 %","29.2 %","23.9 %","26.1 %","97","263","360","sa504822"
"Albert Cordero","Mets (R)","18","46",".293","1.19","10.3 %","48.7 %","41.0 %","12.5 %","0.0 %","46.3 %","24.4 %","29.3 %","19.0 %","4","54","58","sa504824"
"Ismael Tijerina","Mets (R)","18","175",".237","1.90","8.3 %","60.2 %","31.6 %","14.3 %","0.0 %","33.6 %","25.2 %","41.3 %","15.2 %","64","199","263","sa504825"
"Luis Unda","Phillies (R)","18","148",".267","1.02","10.3 %","45.3 %","44.4 %","28.8 %","0.0 %","44.2 %","20.0 %","35.8 %","12.3 %","57","163","220","sa504864"
"Eduards Tolo","Phillies (R)","17","175",".326","1.28","10.9 %","50.0 %","39.1 %","14.0 %","0.0 %","48.5 %","21.3 %","30.2 %","12.5 %","81","200","281","sa504865"
"Luis Cardona","Pirates (R)","19","27",".429","1.38","9.5 %","52.4 %","38.1 %","12.5 %","0.0 %","38.1 %","19.1 %","42.9 %","20.5 %","13","31","44","sa504937"
"David Pino","Pirates (R)","17","33",".250","2.17","0.0 %","68.4 %","31.6 %","33.3 %","0.0 %","38.1 %","23.8 %","38.1 %","22.4 %","23","44","67","sa504942"
"Ashley Ponce","Mets (R)","17","81",".231","2.06","2.0 %","66.0 %","32.0 %","31.3 %","0.0 %","45.3 %","22.6 %","32.1 %","16.9 %","55","93","148","sa504945"
"Ronald Acosta","Rays (R)","17","37",".286","1.56","4.2 %","58.3 %","37.5 %","22.2 %","0.0 %","46.4 %","14.3 %","39.3 %","29.8 %","1","56","57","sa504974"
