"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Juan Centeno","Mets (R)","18","75","10.7 %","10.7 %","1.00",".206",".315",".222",".537",".016","2.5",".236","-0.1","6","-2.9",".279","68","7168"
"Wilder Parra","Astros (R)","17","118","3.4 %","22.9 %","0.15",".234",".267",".306",".574",".072","2.1",".301","0.2","9","-4.7",".279","66","sa503892"
"Douglas McNulty","Mets (R)","23","193","4.1 %","20.2 %","0.21",".201",".254",".363",".617",".162","3.8",".222","-0.3","17","-8.0",".279","68","sa455709"
"Ben Petsch","Twins (A)","23","77","13.0 %","16.9 %","0.77",".224",".325",".239",".563",".015","3.5",".278","-0.6","6","-2.5",".279","72","sa389298"
"Jose Rangel","Brewers (R)","20","177","10.2 %","23.2 %","0.44",".191",".297",".250",".547",".059","7.6",".261","1.2","15","-9.6",".279","62","sa393862"
"Juan Urdaneta","- - -","19","190","12.1 %","30.0 %","0.40",".190",".298",".221",".519",".031","3.9",".292","-1.0","16","-8.1",".279","66","sa507034"
"Ross Oeder","Cardinals (A)","23","121","6.6 %","22.3 %","0.30",".183",".252",".349",".601",".165","2.7",".195","-0.6","10","-3.9",".279","72","sa389443"
"Keith Hernandez","Tigers (R)","23","108","13.0 %","23.1 %","0.56",".178",".315",".211",".526",".033","3.3",".246","0.2","9","-4.2",".279","68","sa455753"
"Alfonso Soriano","- - -","32","6","16.7 %","33.3 %","0.50",".200",".333",".200",".533",".000","2.6",".333","0.0","0","-0.3",".279","59","847"
"Phillip Britton","- - -","23","323","3.4 %","13.3 %","0.26",".243",".274",".342",".616",".100","4.3",".263","0.2","27","-14.1",".279","66","sa288764"
"Audy Ciriaco","Tigers (A)","21","444","3.6 %","15.3 %","0.24",".240",".269",".343",".612",".103","6.1",".269","-0.1","37","-14.3",".279","72","sa294300"
"Chris Anderson","- - -","22","105","13.3 %","38.1 %","0.35",".200",".308",".278",".585",".078","0.7",".360","0.0","9","-3.8",".279","71","sa392824"
"Ramon Castillo","Diamondbacks (A-)","19","165","2.4 %","14.5 %","0.17",".222",".267",".320",".587",".098","3.5",".248","-0.6","12","-8.3",".279","60","sa455603"
"Justin Tordi","- - -","24","240","9.6 %","20.0 %","0.48",".217",".302",".275",".577",".058","0.5",".275","0.0","18","-9.0",".279","68","sa298508"
"Josh Lopez","Giants (R)","19","150","8.7 %","30.0 %","0.29",".195",".271",".313",".583",".117","8.1",".277","0.5","13","-8.2",".278","61","sa393450"
"Vicni Pereira","Royals (R)","17","177","13.0 %","27.7 %","0.47",".179",".294",".225",".519",".046","6.2",".262","0.8","15","-7.6",".278","66","sa506349"
"Ruben Tejada","Mets (A+)","18","555","7.4 %","13.9 %","0.53",".229",".293",".296",".588",".066","4.7",".265","-0.3","43","-20.2",".278","68","5519"
"Andrick Villalobos","Dodgers (R)","22","79","5.1 %","7.6 %","0.67",".229",".299",".257",".556",".029","2.7",".250","-0.6","7","-3.1",".278","68","sa456096"
"Franklin Contreras","Athletics (R)","18","174","13.2 %","18.4 %","0.72",".172",".282",".255",".537",".083","6.2",".212","0.1","14","-7.5",".278","66","sa506056"
"Arlon Quiroz","- - -","21","180","7.2 %","22.2 %","0.33",".247",".303",".285",".588",".038","7.9",".317","1.5","15","-6.3",".278","71","sa392378"
"Joe Blackburn","Phillies (A-)","22","57","8.8 %","22.8 %","0.38",".212",".281",".308",".588",".096","5.1",".282","0.0","5","-2.0",".278","71","sa459105"
"Cody Clark","- - -","26","115","4.3 %","16.5 %","0.26",".198",".246",".387",".632",".189","3.9",".193","-0.2","9","-5.9",".278","58","6019"
"Nicholas Giarraputo","- - -","20","223","6.3 %","22.4 %","0.28",".240",".297",".299",".596",".059","3.6",".316","0.3","19","-8.0",".278","71","sa327709"
"Jaime Garcia","- - -","21","26","7.7 %","23.1 %","0.33",".190",".261",".381",".642",".190","3.1",".267","0.0","2","-1.4",".278","62","8137"
"C.J. Lee","- - -","23","359","5.3 %","23.4 %","0.23",".235",".281",".324",".606",".089","6.0",".307","-2.0","31","-13.0",".278","70","sa390290"
"Freddie Thon","- - -","24","139","2.2 %","8.6 %","0.25",".231",".259",".358",".617",".127","2.3",".235","-0.4","11","-6.2",".278","64","sa254490"
"Johermyn Chavez","Blue Jays (A)","19","439","5.7 %","29.2 %","0.20",".211",".272",".323",".595",".112","4.8",".290","-0.3","36","-14.5",".278","71","sa328855"
"Bill Shaughnessy","Padres (R)","22","51","9.8 %","27.5 %","0.36",".222",".294",".267",".561",".044","6.0",".313","0.4","4","-2.8",".278","61","sa456433"
"Jose Garcia","- - -","20","460","8.5 %","16.3 %","0.52",".218",".295",".282",".576",".064","7.5",".263","3.6","38","-15.8",".277","70","sa392832"
"Clint Sammons","Braves (AAA)","25","305","6.9 %","19.7 %","0.35",".237",".295",".313",".608",".076","3.7",".298","0.4","24","-12.5",".277","66","8243"
"Manuel Lopez","Mexican (AAA)","21","177","6.2 %","22.0 %","0.28",".256",".301",".274",".576",".018","2.7",".333","-2.3","11","-11.3",".277","50","sa509652"
"Freddy Galvis","Phillies (A)","18","523","7.5 %","11.1 %","0.67",".238",".300",".288",".588",".050","4.8",".263","-0.5","45","-19.1",".277","70","6609"
"Cirilo Cumberbatch","Indians (A+)","21","408","7.1 %","16.7 %","0.43",".236",".299",".290",".589",".055","3.7",".280","-0.7","34","-17.7",".277","66","sa254554"
"Mitch LeVier","Athletics (A-)","20","186","4.8 %","28.0 %","0.17",".241",".282",".294",".576",".053","4.9",".345","0.0","14","-9.6",".277","59","sa454850"
"Nicholas Moresi","- - -","23","282","6.4 %","26.2 %","0.24",".220",".278",".325",".603",".106","5.5",".287","-1.0","24","-11.7",".277","67","sa326688"
"Devin Thomas","Tigers (A+)","23","137","11.7 %","27.0 %","0.43",".171",".287",".282",".569",".111","6.2",".221","0.0","10","-5.1",".277","67","sa390622"
"Jimmy Gonzalez","Blue Jays (R)","20","97","5.2 %","24.7 %","0.21",".233",".281",".289",".570",".056","5.8",".318","-0.2","8","-3.9",".277","67","sa502568"
"James Simmons","Giants (A)","22","386","5.7 %","34.2 %","0.17",".232",".277",".325",".602",".093","7.6",".352","0.5","33","-14.2",".277","70","sa326261"
"Jeanfred Brito","- - -","20","223","6.7 %","11.7 %","0.58",".240",".294",".294",".588",".054","6.2",".274","-0.6","18","-8.0",".277","70","sa393000"
"Rob Cosby","Astros (AA)","27","388","3.6 %","12.4 %","0.29",".222",".253",".371",".624",".149","3.8",".229","0.4","28","-20.8",".277","57","sa198044"
"Vince Bongiovanni","Diamondbacks (AA)","25","6","16.7 %","33.3 %","0.50",".200",".333",".200",".533",".000","0.1",".333","0.0","0","-0.3",".277","58","sa293557"
"Jackson Williams","- - -","22","358","8.4 %","21.5 %","0.39",".205",".292",".292",".583",".087","2.3",".254","-1.2","30","-15.8",".276","65","8524"
"Frank Pfister","Reds (R)","21","154","4.5 %","10.4 %","0.44",".236",".281",".293",".574",".057","3.1",".260","-0.7","13","-6.3",".276","66","sa455407"
"Dennis Perez","Orioles (R)","19","100","10.0 %","11.0 %","0.91",".213",".290",".270",".560",".056","2.9",".241","-0.2","8","-4.1",".276","66","sa455539"
"Jhoan Mejia","Astros (R)","19","124","6.5 %","9.7 %","0.67",".198",".282",".243",".526",".045","4.9",".222","0.4","10","-5.5",".276","64","sa3001631"
"Taylor Holiday","Yankees (A)","24","200","6.5 %","24.0 %","0.27",".215",".291",".297",".588",".081","5.3",".273","0.8","17","-7.5",".276","70","sa390398"
"Braedyn Pruitt","- - -","23","253","12.3 %","11.1 %","1.11",".218",".315",".250",".565",".032","3.5",".246","0.1","21","-9.3",".276","68","sa390386"
"Robert Jacobsen","- - -","23","146","7.5 %","33.6 %","0.22",".212",".276",".318",".594",".106","6.9",".317","0.7","12","-5.4",".276","70","sa328156"
"Tommy Watkins","Twins (AAA)","28","265","9.4 %","11.7 %","0.81",".219",".300",".296",".596",".077","5.7",".249","-0.9","20","-11.2",".276","65","2465"
"David Ross","- - -","31","78","9.0 %","29.5 %","0.30",".203",".269",".348",".617",".145","4.6",".261","0.0","6","-3.2",".276","65","1551"
"Lance Niekro","Astros (AAA)","29","58","10.3 %","12.1 %","0.86",".212",".293",".308",".601",".096","3.7",".227","0.2","4","-3.6",".276","54","1832"
"Vladimir Frias","- - -","21","249","3.6 %","16.5 %","0.22",".244",".289",".285",".574",".041","7.0",".292","-1.1","18","-13.1",".276","58","sa455557"
"Preston Mattingly","Dodgers (A)","20","358","4.5 %","30.2 %","0.15",".224",".263",".337",".600",".113","6.4",".311","0.5","29","-12.3",".276","70","sa326504"
"Jose Pirela","Yankees (R)","18","153","5.2 %","12.4 %","0.42",".234",".288",".277",".564",".043","6.0",".268","-0.3","12","-6.3",".276","66","5485"
"Osman Marval","Braves (R)","21","84","7.1 %","14.3 %","0.50",".213",".289",".267",".556",".053","6.3",".254","0.1","7","-3.5",".276","66","sa455718"
"Martire Garcia","Athletics (R)","21","65","7.7 %","15.4 %","0.50",".207",".262",".293",".555",".086","4.2",".224","-0.5","5","-2.9",".276","64","sa3001511"
"Daniel Garcia","Marlins (A)","20","309","6.8 %","21.4 %","0.32",".215",".275",".319",".594",".104","3.9",".255","0.4","26","-11.7",".276","69","sa327043"
"Daniel Carroll","- - -","19","362","5.2 %","27.9 %","0.19",".216",".295",".278",".573",".063","8.7",".309","2.5","28","-14.8",".276","68","sa390372"
"Rey Lebron","Mariners (R)","18","121","9.1 %","33.9 %","0.27",".196",".283",".243",".526",".047","7.5",".318","-0.1","10","-5.4",".276","64","sa3000792"
"Cole Miles","Braves (A)","21","492","7.1 %","15.0 %","0.47",".239",".296",".289",".585",".050","7.2",".285","1.9","42","-18.6",".276","69","sa326096"
"Constancio Virgen","Mexican (AAA)","26","135","12.6 %","23.0 %","0.55",".198",".313",".225",".538",".027","1.7",".272","-0.3","8","-8.8",".275","49","sa3001328"
"Brett Newsome","Nationals (R)","21","63","7.9 %","28.6 %","0.28",".189",".295",".245",".540",".057","8.4",".286","0.3","5","-2.6",".275","66","sa455969"
"Jake Long","- - -","22","170","6.5 %","27.1 %","0.24",".247",".294",".297",".592",".051","1.4",".345","-0.4","13","-6.3",".275","67","sa326119"
"Cory Middleton","Tigers (A)","22","279","8.6 %","21.9 %","0.39",".194",".280",".304",".583",".109","3.5",".231","-0.1","22","-9.7",".275","70","sa253643"
"Patrick Cottrell","Rays (AA)","26","224","6.3 %","15.2 %","0.41",".223",".275",".320",".595",".097","4.8",".249","0.0","16","-11.7",".275","58","sa253292"
"Garrett Olson","- - -","23","503","5.2 %","13.5 %","0.38",".226",".275",".318",".593",".092","5.1",".249","-0.4","39","-18.4",".275","68","sa326715"
"T.J. Bohn","Phillies (AAA)","28","348","7.2 %","24.4 %","0.29",".215",".280",".326",".606",".111","4.4",".281","-0.2","27","-14.9",".275","64","4592"
"Joe Bowen","- - -","20","231","14.7 %","29.4 %","0.50",".186",".310",".237",".547",".052","3.6",".286","-0.1","19","-8.3",".275","69","sa327653"
"Jake Eigsti","- - -","24","258","7.0 %","15.1 %","0.46",".223",".283",".305",".588",".082","5.6",".263","0.1","21","-9.8",".275","68","sa328431"
"Leance Soto","Blue Jays (A-)","23","156","1.3 %","30.1 %","0.04",".238",".253",".344",".598",".106","6.7",".327","0.8","13","-5.8",".275","68","sa291092"
"Omar Viloria","Cardinals (R)","17","41","9.8 %","19.5 %","0.50",".171",".293",".229",".521",".057","2.0",".222","0.1","3","-1.8",".275","63","sa3001842"
"Cesar Quintero","Astros (A+)","25","431","6.0 %","24.4 %","0.25",".224",".274",".332",".605",".107","5.9",".285","0.5","35","-19.5",".275","64","sa328448"
"Chris Volstad","Marlins (AA)","21","26","0.0 %","19.2 %","0.00",".238",".238",".381",".619",".143","1.1",".267","0.0","2","-1.4",".275","57","9901"
"Anderson Moscat","Phillies (R)","19","99","11.1 %","31.3 %","0.35",".200",".306",".224",".530",".024","3.0",".315","-0.9","8","-4.5",".275","64","sa3001771"
"Chase Williams","Padres (R)","23","153","14.4 %","19.6 %","0.73",".169",".294",".238",".533",".069","6.6",".220","0.6","13","-8.8",".275","59","sa456434"
"Michael Jones","Yankees (R)","21","55","9.1 %","32.7 %","0.28",".184",".273",".286",".558",".102","3.1",".290","0.1","4","-2.3",".275","65","sa454759"
"Jhaysson Agustin","Rockies (A-)","23","43","9.3 %","32.6 %","0.29",".211",".279",".289",".569",".079","1.1",".320","0.0","3","-2.3",".275","58","sa328496"
"Omar Luna","Rays (A)","21","413","3.9 %","14.0 %","0.28",".251",".282",".318",".600",".067","6.4",".292","-0.7","35","-15.9",".275","69","sa392852"
"Jose Lozada","- - -","22","295","6.1 %","17.6 %","0.35",".218",".270",".327",".597",".109","5.4",".254","-1.1","25","-11.3",".275","68","sa454600"
"Mark Redman","Rockies (AAA)","34","12","8.3 %","50.0 %","0.17",".200",".333",".200",".533",".000","1.6",".500","0.0","1","-0.8",".274","53","491"
"Hancer Vargas","White Sox (R)","19","157","5.7 %","12.1 %","0.47",".241",".296",".285",".581",".044","6.6",".273","-0.3","13","-7.1",".274","65","sa380403"
"Daniel Garce","Padres (R)","19","206","8.3 %","29.6 %","0.28",".193",".288",".227",".514",".033","3.9",".292","-0.3","16","-9.5",".274","63","sa502623"
"Yensy Perez","Blue Jays (R)","20","106","2.8 %","20.8 %","0.14",".227",".276",".289",".565",".062","7.2",".280","1.6","8","-4.5",".274","65","sa455713"
"Geraldo Valentin","- - -","25","396","4.0 %","9.8 %","0.41",".245",".278",".329",".607",".084","3.1",".261","-1.3","29","-21.8",".274","57","sa244356"
"Allen Caldwell","Royals (R)","20","220","7.7 %","20.0 %","0.39",".201",".268",".327",".595",".126","4.6",".235","-0.9","19","-10.0",".274","65","sa455075"
"Chad Lundahl","- - -","23","328","1.8 %","15.5 %","0.12",".246",".261",".348",".609",".102","3.2",".278","-0.6","27","-13.2",".274","68","sa331349"
"Chad Rice","Pirates (A-)","23","175","10.3 %","21.1 %","0.49",".212",".294",".278",".572",".066","4.9",".272","-0.3","14","-6.6",".274","68","sa388987"
"Wesley Stone","Blue Jays (A)","21","58","8.6 %","31.0 %","0.28",".231",".293",".288",".582",".058","2.5",".343","0.0","5","-2.1",".274","69","sa290224"
"Enrique Osorio","- - -","23","216","5.6 %","16.2 %","0.34",".230",".280",".306",".586",".077","3.5",".264","-1.9","13","-14.4",".274","48","sa509128"
"Joe Munoz","- - -","22","163","3.1 %","17.8 %","0.17",".243",".288",".283",".571",".039","5.2",".298","0.4","13","-6.8",".274","66","sa392381"
"Manuel Ferrer","Diamondbacks (A+)","23","373","9.9 %","22.0 %","0.45",".213",".315",".241",".555",".028","2.6",".279","-2.6","29","-20.3",".274","59","sa323904"
"Eric Harryman","Tigers (A-)","23","108","5.6 %","19.4 %","0.29",".194",".245",".347",".592",".153","3.3",".203","-0.2","9","-4.1",".274","68","sa399075"
"Travis Reagan","Nationals (A)","23","221","9.0 %","17.6 %","0.51",".215",".296",".277",".574",".063","1.9",".257","-1.0","18","-8.6",".274","68","sa448190"
"Jerry Gonzalez-Lopez","Angels (A)","22","307","7.8 %","18.9 %","0.41",".216",".303",".260",".563",".045","5.2",".274","-0.1","24","-11.0",".274","69","sa390278"
"Mark Carver","Pirates (A-)","23","129","7.8 %","28.7 %","0.27",".217",".289",".278",".567",".061","2.3",".308","-0.3","10","-4.9",".274","68","sa455183"
"Jose Duran","Brewers (R)","21","150","7.3 %","25.3 %","0.29",".221",".284",".309",".593",".088","3.9",".292","-0.2","12","-9.9",".274","55","sa454735"
"Yowill Espinal","Royals (R)","17","206","1.0 %","20.4 %","0.05",".240",".248",".348",".596",".108","8.1",".285","1.6","17","-12.1",".274","58","sa455943"
"Thomas Collaro","- - -","25","336","7.7 %","31.5 %","0.25",".202",".265",".341",".606",".139","3.4",".273","0.2","24","-17.6",".274","58","sa202677"
"Anthony Reyes","Cardinals (AAA)","26","13","7.7 %","46.2 %","0.17",".167",".231",".417",".647",".250","2.6",".200","0.0","1","-0.8",".274","53","7105"
"Adan Munoz","- - -","30","291","5.8 %","10.0 %","0.59",".214",".278",".321",".598",".107","3.7",".218","1.1","18","-19.7",".273","47","sa201393"
"Erick Monzon","- - -","26","316","9.5 %","25.3 %","0.38",".204",".281",".304",".584",".100","6.2",".267","1.3","23","-17.1",".273","57","sa262098"
"Gerardo Avila","- - -","21","87","5.7 %","26.4 %","0.22",".238",".279",".338",".617",".100","3.9",".316","0.0","7","-3.6",".273","64","sa328834"
"Eric Perlozzo","Orioles (A-)","23","171","5.8 %","18.1 %","0.32",".241",".288",".285",".573",".044","2.2",".291","-0.5","14","-6.5",".273","67","sa392926"
"Casey Kelly","- - -","18","141","4.3 %","29.8 %","0.14",".215",".255",".331",".586",".115","4.9",".300","-0.3","11","-5.9",".273","66","9174"
"Charlie Fermaint","Brewers (A+)","22","503","7.2 %","19.7 %","0.36",".212",".277",".305",".583",".093","5.5",".255","1.5","37","-20.3",".273","64","sa244004"
"Danny Santiesteban","Twins (A+)","23","314","6.4 %","25.5 %","0.25",".213",".268",".322",".589",".108","4.5",".272","-0.6","23","-12.7",".273","64","sa288798"
"Emmanuel Quiles","Padres (A-)","18","164","8.5 %","20.7 %","0.41",".211",".288",".259",".547",".048","1.9",".268","-0.3","12","-9.0",".273","56","sa390612"
"Travis Jones","Royals (R)","19","19","15.8 %","36.8 %","0.43",".188",".316",".188",".503",".000","0.6",".333","0.0","2","-1.1",".273","58","sa471319"
"Tomas Francisco","Rays (R)","20","92","1.1 %","19.6 %","0.06",".241",".261",".345",".606",".103","1.3",".286","0.1","8","-4.3",".273","64","sa455670"
"Hector Gimenez","- - -","25","309","7.4 %","22.0 %","0.34",".211",".270",".332",".603",".121","2.6",".254","-0.1","23","-13.3",".273","63","2172"
"Nathan Haynes","Rays (AAA)","28","297","3.7 %","19.9 %","0.19",".253",".287",".318",".604",".065","6.1",".312","1.1","22","-13.4",".272","62","17"
"Ozzie Chavez","- - -","24","299","6.4 %","17.4 %","0.37",".232",".282",".328",".611",".096","5.1",".271","0.2","21","-19.7",".272","52","sa200296"
"Shane Lowe","Rockies (R)","20","128","10.9 %","36.7 %","0.30",".189",".278",".315",".593",".126","6.4",".302","-1.6","10","-8.6",".272","54","sa328417"
"Derrick Arnold","- - -","24","254","5.9 %","22.8 %","0.26",".232",".282",".313",".595",".082","5.6",".301","0.3","19","-12.1",".272","60","sa253855"
"Matt Sheely","Red Sox (A+)","21","229","8.3 %","21.4 %","0.39",".218",".293",".286",".579",".068","8.3",".285","1.5","18","-12.8",".272","58","sa326113"
"Hector Rodriguez","Astros (R)","18","116","8.6 %","25.0 %","0.34",".214",".296",".214",".509",".000","4.2",".297","-0.1","9","-5.5",".272","62","sa505287"
"Welinson Baez","Phillies (A+)","23","182","5.5 %","26.9 %","0.20",".216",".265",".329",".595",".114","5.3",".282","0.2","13","-7.5",".272","64","sa244326"
"Chone Figgins","Angels (AAA)","30","12","16.7 %","25.0 %","0.67",".200",".333",".200",".533",".000","2.6",".286","0.0","1","-0.8",".272","52","1580"
"Henry Moreno","Indians (R)","17","94","5.3 %","19.1 %","0.28",".202",".280",".238",".518",".036","1.6",".258","-0.4","7","-4.5",".272","62","sa3001816"
"Jhonatan Gomez","Rays (R)","19","90","13.3 %","15.6 %","0.86",".179",".289",".218",".507",".038","5.0",".219","-0.7","7","-4.3",".272","62","sa506139"
"Ryan Dent","Red Sox (A-)","19","238","12.2 %","36.6 %","0.33",".154",".267",".299",".565",".144","8.8",".225","1.7","19","-9.3",".272","67","sa389941"
"Chris Rahl","Diamondbacks (AA)","24","450","5.8 %","25.6 %","0.23",".216",".264",".328",".592",".112","5.7",".282","-1.5","31","-24.7",".272","55","sa291400"
"Leon Johnson","Cubs (A)","23","136","8.8 %","13.2 %","0.67",".220",".308",".246",".554",".025","3.6",".260","-0.6","10","-5.1",".272","67","sa328418"
"Mitch Hilligoss","Yankees (A+)","23","498","6.2 %","12.2 %","0.51",".241",".287",".298",".585",".057","4.2",".274","-0.1","36","-20.6",".272","64","sa326805"
"Johnny Raburn","Rays (AA)","29","394","7.9 %","11.9 %","0.66",".235",".295",".283",".578",".048","6.7",".267","1.0","27","-21.7",".272","55","sa198964"
"Daniel Yepez","White Sox (R)","17","205","5.4 %","18.0 %","0.30",".192",".279",".237",".516",".045","5.0",".239","0.2","16","-9.8",".272","62","sa507098"
"Gary Cates","- - -","26","153","0.7 %","8.5 %","0.08",".260",".280",".308",".588",".048","2.6",".286","0.2","11","-7.1",".272","59","sa198033"
"Lonnie Lechelt","- - -","22","143","5.6 %","46.2 %","0.12",".197",".252",".341",".593",".144","9.2",".349","1.8","11","-5.7",".272","66","sa455173"
"Brendan Monaghan","Orioles (A)","23","160","11.3 %","23.8 %","0.47",".197",".297",".263",".560",".066","3.5",".263","-0.6","13","-6.6",".271","66","sa392123"
"Hayden Parrott","- - -","20","204","4.9 %","23.0 %","0.21",".217",".266",".312",".578",".095","4.0",".266","-0.9","16","-8.0",".271","66","sa327140"
"Martin Serrata","Orioles (R)","19","220","6.4 %","16.8 %","0.38",".216",".271",".266",".537",".050","6.5",".261","0.2","17","-10.6",".271","61","sa507119"
"Yordany Ramirez","Astros (AAA)","23","457","2.4 %","14.2 %","0.17",".231",".254",".382",".636",".150","6.4",".242","-0.4","32","-30.4",".271","51","sa201860"
"Chris Dunn","Marlins (A+)","24","167","5.4 %","15.6 %","0.35",".253",".295",".279",".574",".026","5.6",".300","0.4","12","-7.0",".271","63","sa390450"
"Sergio Santos","- - -","24","417","5.0 %","17.3 %","0.29",".228",".266",".341",".607",".113","4.4",".264","0.1","30","-19.2",".271","61","4734"
"Shawn Estes","Padres (AAA)","35","12","0.0 %","25.0 %","0.00",".333",".300",".333",".633",".000","1.6",".429","0.0","1","-0.8",".271","51","873"
"Brian Chavez","- - -","22","32","0.0 %","34.4 %","0.00",".250",".250",".344",".594",".094","1.9",".381","0.0","2","-1.3",".271","67","sa393014"
"Charles Hinojosa","Mets (R)","19","54","1.9 %","18.5 %","0.10",".226",".241",".340",".580",".113","2.1",".262","-0.1","4","-2.4",".271","63","sa457149"
"Jose Alegria","Diamondbacks/Reds (R)","17","139","8.6 %","18.7 %","0.46",".206",".281",".238",".519",".032","2.5",".260","-0.9","11","-6.7",".271","61","sa3001826"
"Eddy Rodriguez","- - -","22","276","5.8 %","25.7 %","0.23",".205",".262",".319",".581",".114","2.0",".254","0.0","20","-11.9",".271","62","6870"
"Maxwell Sapp","Astros (A)","20","291","10.3 %","26.5 %","0.39",".200",".282",".294",".576",".094","1.4",".263","-0.6","23","-12.1",".271","66","sa326486"
"Michael Swinson","Cardinals (R)","18","112","9.8 %","26.8 %","0.37",".192",".286",".253",".538",".061","7.0",".275","0.2","9","-5.1",".271","63","sa455197"
"Matthew Morizio","Royals (A+)","24","204","13.7 %","16.2 %","0.85",".172",".299",".254",".553",".083","7.0",".212","0.8","16","-10.0",".271","62","sa327175"
"Kevyn Feiner","Reds (A)","21","291","5.2 %","19.6 %","0.26",".235",".283",".295",".578",".060","5.8",".291","0.3","22","-11.2",".270","66","sa294419"
"Luis Castillo","Nationals (R)","18","100","11.0 %","35.0 %","0.31",".148",".310",".148",".458",".000","2.8",".261","-1.1","8","-4.9",".270","61","sa386980"
"Guillermo Toribio","Cardinals (R)","21","171","12.9 %","25.1 %","0.51",".212",".314",".226",".540",".014","5.2",".298","0.6","14","-8.3",".270","63","sa396227"
"Michael Moreno","Reds (R)","20","53","5.7 %","24.5 %","0.23",".213",".283",".234",".517",".021","1.0",".286","0.0","4","-2.6",".270","61","sa3001540"
"Todd Balduf","- - -","23","97","10.3 %","16.5 %","0.63",".190",".281",".286",".567",".095","3.7",".221","-0.4","7","-4.0",".270","66","sa328960"
"Lee Ellis","Orioles (A-)","23","133","9.8 %","30.1 %","0.33",".210",".288",".269",".557",".059","3.6",".316","0.2","10","-5.4",".270","65","sa396252"
"Josh Labandeira","- - -","29","201","10.0 %","21.4 %","0.47",".208",".297",".277",".575",".069","1.6",".260","-0.5","14","-11.9",".270","56","2191"
"Garrison Lassiter","Yankees (R)","18","24","4.2 %","25.0 %","0.17",".261",".292",".261",".553",".000","4.9",".353","0.2","2","-1.1",".270","63","sa455519"
"Brennan King","- - -","27","379","4.5 %","19.0 %","0.24",".236",".280",".315",".595",".080","2.1",".280","-0.1","27","-17.9",".270","60","sa198210"
"Matt Tupman","Royals (AAA)","28","320","6.9 %","13.8 %","0.50",".229",".285",".313",".597",".083","2.9",".254","-0.4","22","-21.6",".270","50","4381"
"Micah Schnurstein","White Sox (AA)","23","322","6.2 %","16.5 %","0.38",".218",".277",".304",".581",".085","5.8",".251","1.3","21","-18.2",".270","54","sa201545"
"Nick Punto","Twins (A+)","30","13","7.7 %","7.7 %","1.00",".250",".308",".250",".558",".000","4.3",".273","0.2","1","-0.6",".270","62","1429"
"Jackson Melian","- - -","28","184","3.8 %","19.0 %","0.20",".217",".247",".366",".613",".149","3.6",".239","-0.3","13","-9.3",".270","59","sa75569"
"D'Arby Myers","- - -","19","444","6.3 %","18.0 %","0.35",".219",".274",".303",".577",".084","7.2",".268","1.2","34","-18.9",".270","65","sa326716"
"Gustavo Molina","Mets (AAA)","26","250","6.4 %","22.4 %","0.29",".206",".272",".329",".601",".123","1.2",".241","0.1","17","-16.9",".270","50","2861"
"Gian Guzman","Cubs (A)","19","100","6.0 %","11.0 %","0.55",".202",".258",".326",".584",".124","4.9",".208","-0.8","8","-3.9",".270","66","sa392841"
"Jose Lotito","Pirates (R)","20","65","6.2 %","23.1 %","0.27",".200",".246",".317",".563",".117","7.6",".261","0.3","5","-3.0",".270","60","sa3001143"
"Carlos George","Brewers (R)","19","181","2.8 %","22.7 %","0.12",".234",".258",".316",".574",".082","6.4",".305","-1.0","14","-11.2",".270","56","sa455776"
"Luis Hernandez","Mets (R)","20","162","6.8 %","20.4 %","0.33",".180",".275",".252",".527",".072","2.6",".217","0.2","11","-7.6",".270","60","sa3001611"
"Joe Becker","- - -","22","267","7.5 %","26.6 %","0.28",".222",".293",".272",".565",".050","5.6",".315","0.7","21","-13.5",".270","59","sa392145"
"Bob Keppel","Marlins (AAA)","26","40","5.0 %","17.5 %","0.29",".242",".278",".333",".611",".091","5.5",".296","0.6","3","-2.7",".269","50","2229"
"Ruben Quinones","Mexican (AAA)","28","219","2.7 %","10.5 %","0.26",".240",".260",".332",".592",".091","3.4",".253","0.4","13","-15.5",".269","45","sa3001234"
"Herbert Hudson","Athletics (R)","22","73","11.0 %","16.4 %","0.67",".164",".301",".197",".498",".033","5.1",".204","-0.1","6","-4.5",".269","56","sa389438"
"Rafael Sanchez","Twins (R)","18","50","12.0 %","52.0 %","0.23",".182",".280",".227",".507",".045","3.5",".444","-0.4","4","-2.5",".269","60","sa3001812"
"C.J. Ebarb","Blue Jays (A)","25","164","6.7 %","29.3 %","0.23",".231",".274",".320",".594",".088","1.5",".317","-0.4","12","-6.5",".269","66","sa326570"
"Eli Whiteside","- - -","28","194","6.7 %","17.0 %","0.39",".229",".280",".320",".600",".091","3.1",".259","0.4","13","-12.6",".269","51","3536"
"Sal Fasano","Braves (AAA)","36","92","5.4 %","23.9 %","0.23",".193",".272",".325",".597",".133","2.8",".237","-0.1","7","-4.4",".269","60","1205"
"Carlos Alvarez","Mexican (AAA)","20","63","6.3 %","14.3 %","0.44",".224",".274",".293",".567",".069","2.6",".250","0.1","4","-4.5",".269","45","sa509271"
"J.C. Rodriguez","Phillies (R)","19","62","14.5 %","32.3 %","0.45",".176",".300",".216",".516",".039","2.3",".290","-0.1","5","-2.9",".269","62","sa455117"
