"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Geulin Beltre","Royals (A+)","21","461",".306","1.61","9.6 %","55.8 %","34.7 %","11.4 %","4.8 %","42.2 %","26.9 %","30.9 %","25.4 %","196","675","871","sa463212"
"Brent Keys","Marlins (A)","21","422",".352","1.63","15.6 %","52.3 %","32.1 %","18.1 %","4.8 %","43.7 %","22.8 %","33.5 %","8.6 %","158","447","605","sa501959"
"Jerome Pena","- - -","23","233",".366","1.02","15.9 %","42.4 %","41.7 %","19.0 %","4.8 %","50.6 %","22.8 %","26.6 %","22.2 %","158","370","528","sa503393"
"Diego Ledezma","Athletics (R)","21","80",".333","1.10","17.0 %","43.4 %","39.6 %","33.3 %","4.8 %","36.2 %","29.3 %","34.5 %","20.9 %","35","94","129","sa506049"
"Felipe Gutierrez","- - -","22","89",".234","1.57","15.6 %","51.6 %","32.8 %","33.3 %","4.8 %","40.9 %","27.3 %","31.8 %","6.5 %","89","205","294","sa509122"
"Emmanuel Daniel","Braves (R)","20","76",".232","1.19","13.2 %","47.2 %","39.6 %","28.6 %","4.8 %","45.8 %","30.5 %","23.7 %","35.6 %","9","109","118","sa547786"
"Luis Villegas","Royals (R)","19","101",".265","1.52","17.2 %","50.0 %","32.8 %","28.6 %","4.8 %","40.6 %","24.6 %","34.8 %","16.1 %","64","116","180","sa547944"
"Isaias Tejeda","Yankees (A-)","20","120",".202","0.83","14.4 %","38.9 %","46.7 %","31.0 %","4.8 %","37.6 %","24.7 %","37.6 %","17.3 %","57","145","202","sa550534"
"Jose Morel","Braves (R)","18","234",".255","0.92","13.6 %","41.4 %","45.0 %","33.3 %","4.8 %","44.2 %","29.3 %","26.5 %","25.9 %","144","312","456","sa596856"
"Alixon Suarez","Red Sox (R)","17","278",".311","0.89","11.2 %","41.9 %","46.9 %","21.4 %","4.8 %","54.0 %","18.7 %","27.3 %","19.9 %","191","316","507","sa597001"
"Peter Lavin","Phillies (A+)","24","486",".309","1.25","21.8 %","43.5 %","34.7 %","23.8 %","4.8 %","38.9 %","20.6 %","40.5 %","22.0 %","168","608","776","sa598644"
"Evan Frazar","Indians (A-)","21","140",".341","0.83","15.4 %","38.5 %","46.2 %","28.6 %","4.8 %","45.2 %","24.7 %","30.1 %","35.9 %","42","203","245","sa599342"
"Kevin Thompson","Dodgers (R)","23","115",".280","2.10","13.3 %","58.7 %","28.0 %","19.0 %","4.8 %","44.2 %","19.5 %","36.4 %","29.7 %","39","156","195","sa599575"
"Arvicent Perez","Tigers (R)","18","108",".310","2.29","19.8 %","55.8 %","24.4 %","28.6 %","4.8 %","39.3 %","18.0 %","42.7 %","21.0 %","26","122","148","sa655950"
"Dawel Lugo","Blue Jays (R)","17","183",".252","1.76","15.3 %","54.0 %","30.7 %","19.0 %","4.8 %","39.5 %","22.5 %","38.1 %","24.6 %","36","224","260","sa659207"
"Alex Hudak","- - -","22","123",".414","1.48","22.4 %","46.3 %","31.3 %","4.8 %","4.8 %","43.7 %","25.4 %","31.0 %","37.2 %","53","189","242","sa659452"
"Cheslor Cuthbert","Royals (A+)","19","517",".274","1.26","12.3 %","49.0 %","38.7 %","23.6 %","4.7 %","43.5 %","21.9 %","34.7 %","19.0 %","216","698","914","10473"
"Jeremy Nowak","Orioles (A+)","24","501",".363","1.01","11.9 %","44.2 %","43.9 %","12.8 %","4.7 %","41.3 %","28.0 %","30.7 %","20.6 %","382","875","1257","sa549111"
"Daniel Pertusati","- - -","22","389",".283","0.93","15.2 %","40.8 %","43.9 %","23.6 %","4.7 %","45.0 %","25.0 %","30.0 %","11.0 %","292","630","922","sa455260"
"Boss Moanaroa","Red Sox (A)","20","448",".357","0.98","16.7 %","41.3 %","42.1 %","20.8 %","4.7 %","48.8 %","22.7 %","28.5 %","23.7 %","387","665","1052","sa503858"
"Ryan Wright","- - -","22","531",".308","0.67","13.9 %","34.4 %","51.7 %","16.5 %","4.7 %","41.6 %","26.0 %","32.4 %","15.2 %","222","674","896","sa577732"
"Joey Wendle","Indians (A-)","22","267",".349","1.11","17.5 %","43.3 %","39.2 %","20.0 %","4.7 %","46.4 %","25.7 %","27.9 %","13.2 %","83","311","394","13853"
"Estarlyn Morales","Mariners (R)","19","258",".274","0.86","14.1 %","39.7 %","46.2 %","36.5 %","4.7 %","45.6 %","25.4 %","29.0 %","14.2 %","153","285","438","sa547982"
"Kerry Jenkins","- - -","23","293",".337","0.93","17.2 %","39.9 %","42.9 %","23.5 %","4.7 %","51.0 %","27.6 %","21.4 %","32.8 %","74","381","455","sa598345"
"Diego Madero","Mexican (AAA)","20","227",".292","0.87","11.7 %","41.1 %","47.2 %","30.6 %","4.7 %","50.5 %","26.1 %","23.4 %","8.9 %","260","520","780","sa651307"
"Jeff McVaney","- - -","22","302",".296","0.99","21.4 %","39.1 %","39.5 %","29.4 %","4.7 %","43.4 %","25.4 %","31.1 %","25.4 %","94","375","469","sa658125"
"Alfredo Amezaga","Cubs (AAA)","34","439",".308","1.15","17.2 %","44.3 %","38.6 %","21.1 %","4.7 %","42.7 %","24.3 %","33.0 %","8.5 %","573","1070","1643","1"
"Brock Stassi","- - -","22","254",".275","1.39","16.4 %","48.6 %","35.0 %","26.6 %","4.7 %","44.9 %","27.3 %","27.8 %","17.2 %","132","304","436","12244"
"Luis Arredondo","Mexican (AAA)","40","247",".335","1.55","12.4 %","53.2 %","34.4 %","6.3 %","4.7 %","40.2 %","20.6 %","39.2 %","4.8 %","342","564","906","sa185277"
"Lucas Herbst","- - -","21","198",".261","1.14","12.7 %","46.5 %","40.8 %","26.6 %","4.7 %","54.9 %","22.2 %","22.8 %","28.2 %","34","250","284","sa546989"
"Drew Heid","- - -","24","470",".300","1.24","12.8 %","48.3 %","38.9 %","23.4 %","4.7 %","34.2 %","22.8 %","43.0 %","8.7 %","555","966","1521","sa548464"
"Charley Thurber","Mets (A)","22","391",".315","1.97","17.7 %","54.5 %","27.7 %","31.3 %","4.7 %","46.3 %","20.7 %","33.1 %","31.7 %","199","599","798","sa577878"
"Shawon Dunston Jr.","- - -","19","255",".309","1.34","13.8 %","49.4 %","36.8 %","28.1 %","4.7 %","43.7 %","22.4 %","33.9 %","25.1 %","101","326","427","sa598172"
"Henry Alejandro Rodriguez","- - -","22","383",".318","1.25","20.2 %","44.4 %","35.4 %","20.6 %","4.7 %","50.3 %","21.2 %","28.5 %","12.1 %","426","845","1271","7983"
"Chris Taylor","- - -","21","218",".354","2.02","19.3 %","54.0 %","26.7 %","11.6 %","4.7 %","44.2 %","25.5 %","30.3 %","12.2 %","138","255","393","13757"
"Tug Hulett","- - -","29","321",".344","0.99","25.3 %","37.1 %","37.6 %","16.3 %","4.7 %","48.7 %","22.7 %","28.6 %","10.2 %","439","730","1169","7451"
"Wang-Wei Lin","Twins (A)","24","426",".277","1.63","16.6 %","51.7 %","31.7 %","18.6 %","4.7 %","47.8 %","23.4 %","28.9 %","18.6 %","255","539","794","sa393001"
"Kelvin De Leon","- - -","21","397",".280","1.43","18.0 %","48.2 %","33.7 %","20.9 %","4.7 %","41.2 %","23.3 %","35.5 %","20.9 %","351","734","1085","sa503247"
"Carlos Garcia","Royals (R)","20","241",".309","2.44","13.5 %","61.4 %","25.1 %","20.9 %","4.7 %","39.5 %","25.4 %","35.1 %","16.8 %","107","286","393","sa506356"
"Ryan LaPensee","- - -","23","374",".309","1.78","13.1 %","55.6 %","31.3 %","15.1 %","4.7 %","35.8 %","19.8 %","44.4 %","19.6 %","166","532","698","sa526548"
"Mel Rojas Jr.","Pirates (A+)","22","546",".300","1.47","16.5 %","49.6 %","33.9 %","18.6 %","4.7 %","46.1 %","22.4 %","31.5 %","20.0 %","347","911","1258","sa548194"
"Manuel Joseph","Tigers (R)","18","235",".327","0.78","10.5 %","39.2 %","50.3 %","19.8 %","4.7 %","46.6 %","32.0 %","21.4 %","18.9 %","105","276","381","sa657562"
"Lance Roenicke","- - -","24","171",".336","1.21","19.5 %","44.1 %","36.4 %","37.2 %","4.7 %","55.4 %","12.4 %","32.2 %","22.8 %","96","312","408","sa658627"
"Tommy La Stella","- - -","23","376",".300","0.92","13.8 %","41.4 %","44.8 %","18.5 %","4.6 %","50.0 %","24.5 %","25.5 %","8.9 %","225","425","650","12371"
"Stephen Yarrow","Giants (A-)","23","191",".254","0.63","10.9 %","34.5 %","54.6 %","18.5 %","4.6 %","34.1 %","27.8 %","38.1 %","30.2 %","75","279","354","sa526843"
"Manny Hernandez","- - -","19","233",".268","0.98","13.4 %","43.0 %","43.6 %","20.0 %","4.6 %","48.7 %","21.2 %","30.1 %","25.5 %","89","295","384","sa547987"
"Jake Skole","- - -","20","315",".272","1.26","15.0 %","47.4 %","37.6 %","30.8 %","4.6 %","36.3 %","26.3 %","37.4 %","26.4 %","232","484","716","sa548177"
"Carter Jurica","Giants (A+)","23","459",".347","1.07","18.5 %","42.1 %","39.4 %","13.8 %","4.6 %","44.3 %","26.8 %","28.9 %","12.8 %","397","778","1175","sa548259"
"Fernando Pujadas","Giants (R)","20","217",".326","0.75","16.2 %","36.0 %","47.8 %","24.6 %","4.6 %","44.9 %","17.4 %","37.7 %","18.5 %","157","243","400","sa548638"
"Mike Gallic","Padres (A)","23","329",".339","1.88","16.5 %","54.5 %","29.0 %","15.4 %","4.6 %","44.5 %","24.2 %","31.4 %","28.2 %","117","443","560","sa598485"
"Nick DelGuidice","Royals (R)","23","193",".311","0.77","22.8 %","33.6 %","43.6 %","23.1 %","4.6 %","48.4 %","27.7 %","23.9 %","19.9 %","72","220","292","sa598829"
"Cody Rogers","Rays (A+)","23","413",".319","1.37","19.2 %","46.7 %","34.1 %","16.1 %","4.6 %","42.1 %","27.7 %","30.3 %","29.2 %","180","593","773","sa501523"
"Adonis Pacheco","Twins (R)","20","246",".379","0.63","13.4 %","33.5 %","53.0 %","25.3 %","4.6 %","47.7 %","22.4 %","29.9 %","21.7 %","129","308","437","sa548089"
"Joe Panik","Giants (A+)","21","605",".317","1.48","19.5 %","48.1 %","32.4 %","19.0 %","4.6 %","37.9 %","23.4 %","38.7 %","8.1 %","587","1003","1590","11936"
"Luke Maile","Rays (A-)","21","252",".320","1.30","14.6 %","48.3 %","37.1 %","18.2 %","4.5 %","52.2 %","18.1 %","29.7 %","19.4 %","137","295","432","13355"
"David Bote","Cubs (R)","19","150",".301","2.36","14.9 %","59.8 %","25.3 %","27.3 %","4.5 %","42.7 %","26.0 %","31.3 %","21.4 %","90","191","281","14593"
"Tony Campana","Cubs (AAA)","26","165",".358","3.05","17.6 %","62.0 %","20.4 %","22.7 %","4.5 %","30.8 %","31.6 %","37.6 %","9.3 %","188","351","539","4964"
"Jose Yepez","Braves (AAA)","31","294",".295","1.67","17.4 %","51.6 %","31.0 %","16.7 %","4.5 %","48.6 %","20.2 %","31.2 %","5.2 %","399","671","1070","sa209508"
"Ryan Patterson","Marlins (AA)","29","181",".270","0.71","19.3 %","33.6 %","47.1 %","16.7 %","4.5 %","47.2 %","26.4 %","26.4 %","8.8 %","247","423","670","sa290196"
"Ronald Bermudez","- - -","24","214",".304","1.80","20.6 %","51.0 %","28.4 %","18.2 %","4.5 %","42.3 %","26.4 %","31.3 %","12.5 %","221","530","751","sa455626"
"Everett Williams","Padres (A+)","21","432",".319","1.27","11.3 %","49.6 %","39.0 %","10.0 %","4.5 %","37.2 %","27.0 %","35.8 %","34.2 %","166","675","841","sa500803"
"Kelvin Duran","- - -","21","124",".259","2.32","9.9 %","63.0 %","27.2 %","36.4 %","4.5 %","57.0 %","15.1 %","27.9 %","30.3 %","31","180","211","sa505519"
"Alan Sanchez","Mexican (AAA)","23","112",".281","2.45","13.6 %","61.4 %","25.0 %","40.9 %","4.5 %","39.6 %","17.6 %","42.9 %","8.7 %","115","264","379","sa545731"
"Adam Weisenburger","- - -","23","251",".264","2.02","16.9 %","55.6 %","27.5 %","13.6 %","4.5 %","33.3 %","28.6 %","38.1 %","12.2 %","290","505","795","sa546626"
"Ryan Fisher","Marlins (A+)","24","404",".315","0.86","22.3 %","36.0 %","41.7 %","14.5 %","4.5 %","32.6 %","27.2 %","40.2 %","25.5 %","189","579","768","sa549201"
"Brent Peterson","Reds (R)","19","162",".357","3.00","17.0 %","62.3 %","20.8 %","13.6 %","4.5 %","29.2 %","24.8 %","46.0 %","19.4 %","73","200","273","sa549276"
"Kelly Cross","- - -","20","105",".250","0.86","26.8 %","33.9 %","39.3 %","27.3 %","4.5 %","44.8 %","19.0 %","36.2 %","41.6 %","38","171","209","sa549738"
"Leo Rodriguez","Dodgers (R)","20","140",".260","2.27","18.2 %","56.8 %","25.0 %","27.3 %","4.5 %","48.5 %","15.2 %","36.4 %","19.6 %","61","174","235","sa550613"
"Dionis Hinojosa","Brewers (R)","21","131",".375","1.64","24.7 %","46.8 %","28.6 %","31.8 %","4.5 %","33.3 %","25.9 %","40.7 %","34.7 %","43","199","242","sa557661"
"Alejandro Garcia","Phillies (R)","17","89",".150","1.23","16.9 %","45.8 %","37.3 %","40.9 %","4.5 %","48.4 %","17.7 %","33.9 %","34.3 %","30","116","146","sa596039"
"Pedro Coa","Astros (R)","19","104",".259","2.05","14.1 %","57.7 %","28.2 %","18.2 %","4.5 %","42.2 %","31.1 %","26.7 %","8.6 %","34","105","139","sa596865"
"Jorge Rivero","- - -","23","193",".327","1.73","18.4 %","51.7 %","29.9 %","11.4 %","4.5 %","41.7 %","27.2 %","31.1 %","26.8 %","51","248","299","sa596986"
"Emmanuel Hernandez","Giants (R)","18","78",".426","0.86","8.9 %","42.2 %","48.9 %","22.7 %","4.5 %","47.9 %","20.8 %","31.3 %","28.9 %","28","121","149","sa597155"
"Casey Rasmus","- - -","22","166",".267","1.43","10.8 %","52.5 %","36.7 %","25.0 %","4.5 %","52.9 %","20.3 %","26.8 %","33.1 %","37","235","272","sa598550"
"Drew Leachman","Twins (A)","23","468",".310","1.54","19.1 %","49.0 %","31.9 %","13.6 %","4.5 %","38.7 %","26.8 %","34.5 %","17.3 %","237","578","815","sa598602"
"Trey Martin","- - -","19","262",".361","1.36","12.4 %","50.6 %","37.1 %","15.2 %","4.5 %","40.7 %","27.0 %","32.3 %","30.6 %","74","348","422","sa599037"
"Neal Pritchard","- - -","23","216",".322","1.11","19.1 %","42.6 %","38.3 %","13.6 %","4.5 %","45.5 %","24.8 %","29.8 %","26.6 %","143","353","496","sa599386"
"Jonathan Keener","Cardinals (A-)","22","136",".304","0.61","22.0 %","29.7 %","48.4 %","18.2 %","4.5 %","49.5 %","30.5 %","20.0 %","33.9 %","33","200","233","sa599492"
"Spencer Dickinson","- - -","22","122",".309","1.91","20.0 %","52.5 %","27.5 %","13.6 %","4.5 %","43.9 %","23.2 %","32.9 %","21.6 %","87","154","241","sa600032"
"Kevin Ross","Pirates (R)","18","79",".258","1.09","19.3 %","42.1 %","38.6 %","31.8 %","4.5 %","60.0 %","13.3 %","26.7 %","25.7 %","13","92","105","sa658113"
"Mike Meyers","Red Sox (R)","18","100",".545","0.82","28.6 %","32.1 %","39.3 %","27.3 %","4.5 %","45.6 %","29.8 %","24.6 %","45.5 %","32","166","198","sa658197"
"Brennan Metzger","- - -","22","154",".253","1.02","7.3 %","46.9 %","45.8 %","29.5 %","4.5 %","54.1 %","20.4 %","25.5 %","12.7 %","111","156","267","sa658539"
"Delta Cleary Jr.","- - -","22","556",".350","1.47","15.2 %","50.4 %","34.4 %","9.8 %","4.5 %","40.3 %","24.0 %","35.8 %","24.7 %","273","761","1034","sa463884"
"Michael Wing","- - -","23","346",".268","0.93","13.0 %","41.9 %","45.1 %","19.8 %","4.5 %","48.8 %","20.9 %","30.2 %","30.1 %","106","525","631","sa392185"
"Sean Kazmar Jr.","- - -","27","246",".250","0.72","16.8 %","34.8 %","48.4 %","21.3 %","4.5 %","43.2 %","24.0 %","32.8 %","8.5 %","296","556","852","7349"
"Carlos Alonso","Phillies (A+)","24","379",".313","1.44","21.9 %","46.0 %","32.0 %","22.5 %","4.5 %","45.5 %","27.3 %","27.3 %","17.0 %","180","460","640","sa525881"
"Mark Canha","Marlins (A+)","23","478",".339","1.00","19.8 %","40.1 %","40.1 %","30.6 %","4.5 %","45.7 %","23.6 %","30.7 %","15.6 %","283","607","890","11445"
"Jason Bourgeois","Royals (AAA)","30","247",".262","1.33","19.6 %","45.9 %","34.5 %","25.4 %","4.5 %","39.5 %","24.5 %","36.0 %","6.2 %","345","562","907","2225"
"Tim Torres","Rockies (AA)","28","341",".309","1.52","18.4 %","49.3 %","32.4 %","20.9 %","4.5 %","39.6 %","23.2 %","37.2 %","12.4 %","518","773","1291","sa328090"
"Tyler Kuhn","- - -","25","525",".310","1.28","24.8 %","42.3 %","32.9 %","14.9 %","4.5 %","36.3 %","27.3 %","36.5 %","8.4 %","578","1171","1749","sa455308"
"Kevin David","- - -","24","287",".301","1.52","13.3 %","52.3 %","34.4 %","17.9 %","4.5 %","47.5 %","23.3 %","29.2 %","27.5 %","111","430","541","sa503073"
"Jacob Anderson","Blue Jays (R)","19","215",".288","0.43","16.5 %","25.2 %","58.3 %","16.4 %","4.5 %","47.1 %","26.5 %","26.5 %","41.9 %","73","340","413","sa597752"
"Ryan Goetz","Marlins (A)","24","440",".303","1.37","19.0 %","46.8 %","34.3 %","11.6 %","4.5 %","38.2 %","25.4 %","36.4 %","18.4 %","208","524","732","sa598324"
"Rene Tosoni","- - -","25","355",".264","1.28","19.9 %","44.9 %","35.2 %","27.8 %","4.4 %","51.3 %","21.5 %","27.2 %","10.1 %","391","749","1140","7099"
"Wes Timmons","Athletics (AAA)","33","181",".234","1.44","16.7 %","49.2 %","34.1 %","20.0 %","4.4 %","54.0 %","19.4 %","26.6 %","2.7 %","272","390","662","sa201757"
"Kurt Mertins","- - -","26","145",".248","1.24","9.0 %","50.5 %","40.5 %","17.8 %","4.4 %","42.2 %","26.7 %","31.0 %","7.8 %","180","308","488","sa327723"
"Bryan Brito","- - -","20","222",".275","1.36","9.4 %","52.1 %","38.5 %","22.2 %","4.4 %","48.4 %","21.4 %","30.2 %","49.3 %","51","379","430","sa506254"
"Seth Conner","- - -","20","199",".355","1.40","12.9 %","50.8 %","36.3 %","13.3 %","4.4 %","39.4 %","23.6 %","37.0 %","23.9 %","133","244","377","sa550142"
"Kes Carter","- - -","22","185",".327","0.87","20.8 %","36.8 %","42.5 %","28.9 %","4.4 %","40.0 %","27.3 %","32.7 %","25.3 %","127","240","367","sa597800"
"Jhoan Urena","Mets (R)","17","288",".319","1.08","11.0 %","46.2 %","42.9 %","15.6 %","4.4 %","43.7 %","24.8 %","31.5 %","26.9 %","97","364","461","sa657511"
"Ronniel Demorizi","Blue Jays (R)","16","152",".233","0.82","6.8 %","42.0 %","51.1 %","17.8 %","4.4 %","46.3 %","31.6 %","22.1 %","32.7 %","79","212","291","sa657555"
"Jose Salazar","- - -","28","276",".375","1.44","16.6 %","49.2 %","34.2 %","17.6 %","4.4 %","43.0 %","20.8 %","36.2 %","7.3 %","374","643","1017","sa328608"
"Corey Jones","- - -","24","277",".272","1.29","22.0 %","44.0 %","34.0 %","23.5 %","4.4 %","46.2 %","25.5 %","28.4 %","9.2 %","332","593","925","sa546893"
"Jesus Rivas","Athletics (R)","18","205",".239","0.87","8.6 %","42.4 %","48.9 %","27.9 %","4.4 %","44.6 %","23.7 %","31.8 %","30.9 %","59","274","333","sa596835"
"Josh Prince","Brewers (AA)","24","596",".301","1.10","15.4 %","44.3 %","40.3 %","13.8 %","4.4 %","45.9 %","26.2 %","27.9 %","7.9 %","936","1326","2262","6746"
"Daniel Fornes","- - -","32","255",".255","0.79","18.1 %","36.2 %","45.7 %","30.8 %","4.4 %","51.7 %","21.2 %","27.1 %","6.8 %","339","526","865","sa211074"
"Rob Brantly","- - -","22","388",".334","1.25","17.4 %","45.8 %","36.8 %","22.8 %","4.4 %","50.0 %","20.4 %","29.6 %","10.3 %","404","805","1209","10655"
"Jose Lopez","- - -","28","79",".426","0.74","35.5 %","27.4 %","37.1 %","30.4 %","4.3 %","62.9 %","17.7 %","19.4 %","5.2 %","121","188","309","3114"
"Travis Buck","- - -","28","96",".373","1.26","23.5 %","42.6 %","33.8 %","21.7 %","4.3 %","47.8 %","26.1 %","26.1 %","10.7 %","142","213","355","4646"
"Anthony Jackson","- - -","28","200",".292","1.48","14.9 %","50.7 %","34.3 %","15.2 %","4.3 %","43.3 %","26.2 %","30.5 %","7.9 %","273","400","673","sa327792"
"Leonardo Gil","- - -","24","259",".379","4.48","16.0 %","68.7 %","15.3 %","0.0 %","4.3 %","36.1 %","27.7 %","36.1 %","15.9 %","324","616","940","sa392778"
"Jason Esposito","Orioles (A)","21","512",".262","1.63","14.2 %","53.3 %","32.6 %","28.7 %","4.3 %","38.6 %","23.3 %","38.1 %","30.7 %","154","743","897","sa454765"
"John Murrian","Tigers (AA)","24","73",".286","1.00","19.3 %","40.4 %","40.4 %","26.1 %","4.3 %","47.4 %","29.8 %","22.8 %","9.8 %","70","165","235","sa501551"
"Stephen Perez","- - -","21","104",".362","1.00","16.4 %","41.8 %","41.8 %","21.7 %","4.3 %","44.1 %","23.7 %","32.2 %","42.7 %","22","182","204","sa501997"
"Carlos Escobar","- - -","21","95",".315","0.96","16.7 %","40.7 %","42.6 %","0.0 %","4.3 %","50.9 %","27.3 %","21.8 %","28.5 %","63","130","193","sa503390"
"Luis Cortez","- - -","20","90",".204","1.13","9.3 %","48.1 %","42.6 %","43.5 %","4.3 %","58.9 %","16.1 %","25.0 %","36.2 %","13","139","152","sa505040"
"Tim Ferguson","Royals (A)","23","416",".315","1.38","12.5 %","50.8 %","36.7 %","26.1 %","4.3 %","47.3 %","20.7 %","32.0 %","15.2 %","182","507","689","sa526812"
"Juan Carlos Gamboa","Mets (A-)","21","166",".227","2.91","15.1 %","63.2 %","21.7 %","39.1 %","4.3 %","37.7 %","21.1 %","41.2 %","23.2 %","92","205","297","sa542553"
"Danny Oh","Yankees (A-)","22","100",".239","1.78","7.2 %","59.4 %","33.3 %","4.3 %","4.3 %","27.8 %","16.7 %","55.6 %","30.6 %","38","135","173","sa546797"
"Pedro Gonzalez","Royals (R)","20","126",".316","0.83","11.6 %","40.0 %","48.4 %","23.9 %","4.3 %","44.3 %","26.8 %","28.9 %","18.3 %","41","156","197","sa548079"
"Rowan Wick","Cardinals (R)","19","86",".196","1.13","3.9 %","51.0 %","45.1 %","26.1 %","4.3 %","51.9 %","16.7 %","31.5 %","32.9 %","27","119","146","sa549441"
"Kyle Gaedele","Padres (A)","22","476",".348","1.03","18.2 %","41.6 %","40.2 %","26.1 %","4.3 %","43.0 %","28.9 %","28.2 %","30.0 %","241","660","901","sa579865"
"Kevin Calderon","Indians (R)","18","97",".221","1.48","10.9 %","53.1 %","35.9 %","8.7 %","4.3 %","36.1 %","31.9 %","31.9 %","25.5 %","36","125","161","sa596919"
"Larry Greene","Phillies (A-)","19","303",".378","2.26","17.6 %","57.1 %","25.3 %","4.3 %","4.3 %","31.3 %","20.3 %","48.4 %","21.5 %","186","419","605","sa597759"
"Kenny Peoples-Walls","Cardinals (R)","18","164",".325","1.07","15.9 %","43.4 %","40.7 %","19.6 %","4.3 %","42.2 %","26.7 %","31.0 %","26.8 %","45","224","269","sa597960"
"Michael Johnson","- - -","23","293",".292","1.87","18.0 %","53.4 %","28.6 %","15.2 %","4.3 %","41.4 %","23.6 %","35.1 %","26.5 %","176","409","585","sa599345"
"Andrew Campbell","- - -","20","129",".235","1.91","13.0 %","57.1 %","29.9 %","17.4 %","4.3 %","42.2 %","20.5 %","37.4 %","26.8 %","50","189","239","sa599826"
"Francisco Silva","Phillies (R)","21","98",".277","1.57","6.3 %","57.1 %","36.5 %","34.8 %","4.3 %","38.1 %","23.8 %","38.1 %","16.1 %","51","104","155","sa601311"
"Kristian Brito","Mariners (R)","17","115",".278","1.83","8.5 %","59.2 %","32.4 %","26.1 %","4.3 %","56.2 %","23.3 %","20.6 %","39.9 %","23","185","208","sa658163"
"Ryan Mathews","Athletics (R)","22","66",".280","1.04","6.0 %","48.0 %","46.0 %","21.7 %","4.3 %","47.1 %","23.5 %","29.4 %","16.2 %","22","83","105","sa658637"
"Charles Epperson","Rays (A-)","22","114",".279","1.57","11.9 %","53.7 %","34.3 %","30.4 %","4.3 %","47.8 %","24.6 %","27.5 %","41.3 %","40","173","213","sa659441"
