"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Matt Yourkin","Giants (AAA)","30","7","14.3 %","28.6 %","0.50",".200",".333",".200",".533",".000","0.1",".333","0.0","1","-0.4",".273","55","sa245874"
"Manny Del Campo","- - -","29","53","11.3 %","22.6 %","0.50",".196",".302",".261",".563",".065","0.4",".242","0.1","4","-3.6",".273","50","sa245573"
"Mark Ginther","Diamondbacks (A-)","22","235","6.8 %","20.9 %","0.33",".195",".260",".312",".571",".116","4.1",".233","0.2","18","-10.1",".273","64","sa547011"
"Luis Madrid","Braves (R)","19","124","4.8 %","9.7 %","0.50",".216",".293",".252",".545",".036","2.0",".242","0.0","10","-3.9",".273","72","sa550742"
"Sam Honeck","Mets (A)","25","19","21.1 %","26.3 %","0.80",".133",".316",".200",".516",".067","0.6",".200","0.0","1","-0.9",".273","62","sa501650"
"Francisco Aponte","- - -","21","216","6.9 %","14.4 %","0.48",".231",".286",".297",".584",".067","6.0",".271","-0.3","17","-10.2",".273","62","sa504935"
"Roberto Pena","- - -","20","322","4.7 %","18.0 %","0.26",".237",".273",".322",".595",".085","2.3",".282","-0.9","25","-16.5",".273","60","sa548359"
"Humberto Quintero","- - -","32","117","2.6 %","20.5 %","0.13",".245",".276",".345",".621",".100","1.5",".302","0.0","8","-7.1",".273","54","1824"
"Ron Miller","Marlins (R)","18","142","4.2 %","35.9 %","0.12",".182",".225",".356",".581",".174","4.4",".253","0.0","11","-4.5",".272","71","sa658148"
"Hilario Villa","Mariners (R)","19","107","12.1 %","21.5 %","0.57",".163",".274",".283",".556",".120","5.4",".194","0.3","8","-6.0",".272","56","sa655978"
"Ketel Marte","- - -","18","286","4.9 %","13.3 %","0.37",".249",".287",".279",".566",".030","7.2",".291","1.3","21","-12.3",".272","63","13613"
"Osvaldo Almengo","Red Sox (R)","19","111","8.1 %","28.8 %","0.28",".177",".270",".260",".531",".083","4.0",".246","0.2","9","-5.2",".272","62","sa657506"
"Claudio Vargas","Brewers (AAA)","34","30","0.0 %","33.3 %","0.00",".286",".286",".321",".607",".036","0.3",".444","0.0","2","-1.8",".272","54","1695"
"Cory Jensen","Tigers (R)","22","110","10.9 %","12.7 %","0.86",".178",".287",".256",".543",".078","4.0",".192","0.4","9","-3.5",".272","71","sa659312"
"Tyler Burnett","Astros (A)","23","52","13.5 %","23.1 %","0.58",".178",".288",".267",".555",".089","3.6",".219","0.1","4","-2.5",".272","61","sa549272"
"James McCann","- - -","22","407","4.4 %","17.9 %","0.25",".237",".278",".311",".589",".074","3.6",".286","0.1","29","-17.6",".272","62","12859"
"James Harris","Rays (R)","18","196","11.2 %","19.4 %","0.58",".182",".284",".282",".566",".100","6.4",".229","-2.5","16","-8.8",".272","65","sa597804"
"Tyler Thornburg","- - -","23","28","0.0 %","25.0 %","0.00",".200",".231",".360",".591",".160","2.6",".235","0.0","2","-1.4",".272","70","10688"
"Dave Bush","Phillies (AAA)","32","13","15.4 %","30.8 %","0.50",".222",".333",".222",".556",".000","1.1",".333","0.0","1","-0.5",".272","63","4635"
"Jeff Francis","Reds (AAA)","31","8","12.5 %","0.0 %","1.00",".200",".333",".200",".533",".000","0.1",".200","0.0","1","-0.3",".272","63","4684"
"Raoul Torrez","- - -","24","267","7.9 %","27.3 %","0.29",".207",".281",".304",".585",".097","4.3",".275","0.4","20","-14.6",".272","57","sa502769"
"Carlos Duran","Phillies (R)","17","164","9.1 %","21.3 %","0.43",".204",".284",".275",".559",".070","3.5",".257","-1.5","12","-9.4",".272","56","sa655917"
"Hector Guevara","Rays (A+)","20","406","5.9 %","10.8 %","0.55",".234",".281",".297",".578",".063","3.4",".255","-1.5","31","-16.5",".272","65","sa504966"
"Casey Benjamin","Mexican (AAA)","31","50","10.0 %","34.0 %","0.29",".205",".286",".295",".581",".091","1.0",".308","0.0","3","-3.4",".272","49","sa226348"
"Fernando Martinez","Mexican (AAA)","25","16","12.5 %","31.3 %","0.40",".143",".250",".357",".607",".214","1.6",".125","0.0","1","-1.1",".271","49","sa594046"
"Jeff Farnham","Yankees (AA)","24","116","12.1 %","22.4 %","0.54",".192",".298",".263",".561",".071","4.7",".250","0.4","8","-5.2",".271","61","sa502337"
"Nick Longmire","- - -","23","425","5.9 %","26.6 %","0.22",".221",".272",".314",".585",".093","5.4",".293","-1.1","33","-17.1",".271","65","sa546653"
"Rochendrick Alexander","Orioles (R)","17","88","5.7 %","31.8 %","0.18",".210",".273",".259",".532",".049","5.0",".321","-0.5","7","-4.2",".271","62","sa657597"
"Carlos Valenzuela","Phillies (R)","21","170","5.9 %","23.5 %","0.25",".187",".253",".310",".563",".123","6.2",".237","0.2","13","-5.6",".271","70","sa507262"
"Erick Abreu","Astros (AA)","28","6","16.7 %","0.0 %","1.00",".200",".333",".200",".533",".000","2.6",".200","0.0","0","-0.2",".271","65","sa262077"
"Doug Bernier","Yankees (AAA)","32","208","13.0 %","23.6 %","0.55",".201",".307",".253",".560",".052","1.5",".278","-0.7","15","-8.8",".271","63","4518"
"Jonatan Hinojosa","Twins (R)","19","151","10.6 %","21.9 %","0.48",".174",".273",".250",".523",".076","8.2",".232","0.1","12","-7.2",".271","62","sa550597"
"Tanner Rahier","Reds (R)","18","219","9.6 %","19.6 %","0.49",".192",".266",".311",".577",".119","5.0",".220","-0.2","19","-14.3",".271","57","sa657956"
"Gustavo Gomez","Braves (R)","20","34","8.8 %","26.5 %","0.33",".226",".294",".226",".520",".000","0.1",".318","0.1","3","-1.6",".271","62","sa597510"
"Gustavo Molina","- - -","30","140","3.6 %","22.1 %","0.16",".197",".230",".379",".609",".182","1.0",".208","0.0","10","-6.0",".271","62","2861"
"Jacob Anderson","Blue Jays (R)","19","215","5.1 %","33.5 %","0.15",".194",".271",".304",".575",".110","5.6",".288","-0.9","18","-9.8",".271","65","sa597752"
"Tommy Manzella","- - -","29","340","9.1 %","27.1 %","0.34",".221",".294",".268",".562",".047","2.3",".313","-1.1","22","-16.9",".271","59","3789"
"Corderious Dodd","Cardinals (R)","20","115","7.8 %","37.4 %","0.21",".190",".287",".250",".537",".060","0.9",".316","0.0","9","-3.8",".271","70","sa549285"
"Ronniel Demorizi","Blue Jays (R)","16","152","11.2 %","25.0 %","0.45",".178",".282",".233",".514",".054","3.8",".233","-0.6","12","-7.3",".271","61","sa657555"
"Yovan Gonzalez","Reds (A)","22","347","5.5 %","15.9 %","0.35",".230",".272",".315",".587",".085","2.7",".260","-1.0","27","-14.5",".271","65","sa502678"
"Darnell McDonald","- - -","33","147","10.2 %","23.8 %","0.43",".194",".286",".295",".580",".101","3.3",".239","-0.6","10","-6.3",".271","63","1867"
"Kyle Hoppy","- - -","21","203","11.8 %","13.8 %","0.86",".188",".289",".256",".544",".068","3.6",".212","-0.2","15","-8.2",".271","68","sa502348"
"Carlos Sosa","Padres (AA)","30","73","13.7 %","28.8 %","0.48",".159",".274",".302",".576",".143","3.8",".200","0.0","6","-3.0",".271","65","sa606586"
"Collin Kuhn","White Sox (A)","23","81","9.9 %","28.4 %","0.35",".172",".321",".188",".508",".016","2.6",".268","-1.0","6","-4.0",".271","60","sa546840"
"Mitchell Martes","Athletics (R)","17","22","13.6 %","45.5 %","0.30",".167",".286",".222",".508",".056","1.6",".375","0.0","2","-1.1",".271","61","sa692031"
"Charles Epperson","Rays (A-)","22","114","7.0 %","29.8 %","0.24",".194",".272",".282",".553",".087","6.5",".279","-0.9","9","-3.8",".271","70","sa659441"
"Tim Kennelly","- - -","25","258","3.9 %","18.2 %","0.21",".242",".267",".339",".606",".097","4.4",".279","0.4","18","-11.6",".271","61","sa293973"
"Horacio Vasquez","Mexican (AAA)","26","164","4.3 %","17.7 %","0.24",".240",".273",".329",".601",".089","3.3",".284","-1.6","11","-11.4",".271","48","sa509736"
"Randy Perez","Mariners (R)","23","33","12.1 %","33.3 %","0.36",".115",".273",".231",".503",".115","6.2",".133","0.0","3","-1.6",".271","61","sa506149"
"Kyrell Hudson","Phillies (A)","21","239","4.2 %","30.5 %","0.14",".224",".277",".297",".574",".073","7.5",".327","1.3","18","-11.8",".271","60","sa501256"
"Ercilio De La Cruz","Angels (R)","19","40","15.0 %","25.0 %","0.60",".182",".308",".182",".490",".000","2.2",".261","-0.6","3","-1.9",".271","61","sa551248"
"Alan Sanchez","Mexican (AAA)","23","112","2.7 %","15.2 %","0.18",".243",".264",".346",".609",".103","7.0",".281","-0.1","7","-7.8",".270","48","sa545731"
"Josh Stinson","Brewers (AA)","24","37","0.0 %","24.3 %","0.00",".250",".250",".344",".594",".094","1.9",".348","0.0","2","-1.7",".270","59","3219"
"Santiago Huchin","Mexican (AAA)","23","90","12.2 %","17.8 %","0.69",".208",".307",".247",".554",".039","6.1",".262","0.3","6","-6.3",".270","48","sa508253"
"Franmy Pena","- - -","20","62","4.8 %","22.6 %","0.21",".179",".258",".304",".562",".125","4.5",".220","0.2","4","-4.4",".270","53","sa549196"
"Felix Munoz","Marlins (A-)","20","132","3.0 %","24.2 %","0.13",".224",".258",".312",".570",".088","1.8",".283","-0.1","10","-4.5",".270","70","sa506830"
"Wilman Martinez","Athletics (R)","19","116","6.9 %","14.7 %","0.47",".204",".284",".233",".517",".029","2.3",".241","-0.6","9","-5.6",".270","61","sa549219"
"Jesus Abreu","- - -","20","58","13.8 %","29.3 %","0.47",".184",".310",".204",".514",".020","0.6",".281","0.0","4","-2.6",".270","61","sa548060"
"Ryan Bolden","Angels (R)","20","121","17.4 %","33.1 %","0.53",".133",".289",".235",".524",".102","6.2",".193","-0.7","10","-8.0",".270","56","sa548168"
"Stephen Hunt","- - -","23","257","10.1 %","16.3 %","0.62",".206",".294",".283",".577",".076","1.8",".242","-0.5","19","-15.1",".270","56","sa392084"
"Jarod Berggren","Rockies (A-)","22","99","8.1 %","25.3 %","0.32",".205",".278",".273",".551",".068","5.0",".274","-0.2","7","-4.5",".270","62","sa599491"
"Kevin Mager","- - -","23","141","6.4 %","18.4 %","0.35",".205",".279",".268",".546",".063","2.5",".257","-0.4","11","-4.8",".270","70","sa621502"
"Rainel Rosario","- - -","23","432","8.6 %","24.8 %","0.35",".213",".282",".288",".571",".075","3.4",".280","-0.4","32","-18.1",".270","64","sa396238"
"Zach Maggard","- - -","23","173","3.5 %","33.5 %","0.10",".193",".231",".366",".597",".174","3.6",".258","0.0","13","-7.4",".270","64","sa526943"
"Scott Gorgen","- - -","25","27","0.0 %","18.5 %","0.00",".261",".261",".348",".609",".087","1.6",".333","0.0","2","-1.6",".270","58","sa454525"
"Erick Fernandez","Nationals (A+)","23","111","9.0 %","18.0 %","0.50",".237",".312",".247",".559",".010","1.6",".295","0.0","8","-5.0",".269","63","sa550270"
"Justin Maxwell","- - -","28","19","0.0 %","42.1 %","0.00",".222",".263",".333",".596",".111","2.6",".400","0.0","1","-1.1",".269","58","6827"
"Andy Leer","Twins (A+)","24","322","12.1 %","28.0 %","0.43",".186",".297",".253",".549",".067","3.1",".261","-1.4","24","-13.6",".269","64","sa549745"
"Patrick Reyes","Pirates (R)","19","101","14.9 %","26.7 %","0.56",".148",".303",".173",".476",".025","2.0",".222","-1.1","8","-4.9",".269","61","sa605615"
"Travis Adair","- - -","24","284","9.5 %","13.4 %","0.71",".226",".299",".282",".581",".056","4.1",".257","0.5","21","-12.8",".269","61","sa455263"
"Carlos Gomez","Brewers (A)","26","14","7.1 %","28.6 %","0.25",".154",".214",".385",".599",".231","2.6",".125","0.0","1","-0.6",".269","64","4881"
"Eldred Barnett","Giants (R)","23","26","0.0 %","50.0 %","0.00",".240",".240",".360",".600",".120","5.5",".500","-0.3","2","-1.7",".269","55","sa599406"
"Gregory Valencia","Mets (R)","19","200","12.5 %","30.0 %","0.42",".164",".280",".228",".508",".064","5.1",".243","-0.6","15","-9.8",".269","60","sa657395"
"Logan Vick","Indians (A-)","21","86","12.8 %","17.4 %","0.73",".181",".302",".222",".525",".042","4.8",".224","0.5","7","-3.0",".269","69","sa579780"
"Dylan Child","Pirates (R)","21","40","7.5 %","22.5 %","0.33",".152",".282",".242",".524",".091","8.5",".208","0.2","3","-1.4",".269","69","sa549982"
"C.J. Ziegler","Mexican (AAA)","26","86","9.3 %","26.7 %","0.35",".182",".267",".338",".605",".156","2.6",".231","0.1","5","-6.1",".269","47","sa454779"
"Adam Bryant","Twins (A)","23","318","4.4 %","17.6 %","0.25",".243",".279",".301",".580",".057","4.0",".293","-1.8","25","-13.7",".269","64","sa598264"
"Felix Castillo","Marlins (R)","21","89","9.0 %","9.0 %","1.00",".197",".307",".211",".517",".013","2.2",".221","0.0","7","-3.1",".269","69","sa550543"
"Ray Chang","Twins (AAA)","28","297","6.7 %","13.1 %","0.51",".241",".304",".271",".574",".030","2.8",".279","-0.7","21","-13.2",".269","61","sa295642"
"Jordan Poole","- - -","20","146","6.8 %","39.7 %","0.17",".205",".264",".295",".559",".091","5.2",".351","-0.9","11","-5.1",".269","69","sa658317"
"Yadil Mujica","- - -","27","296","7.4 %","13.5 %","0.55",".226",".289",".281",".571",".056","4.0",".262","-3.1","20","-13.6",".269","60","sa491177"
"Jake DePew","Rays (A-)","20","169","10.7 %","14.2 %","0.75",".204",".289",".252",".541",".048","3.5",".236","0.4","13","-6.0",".268","69","sa548454"
"Kolby Byrd","Cardinals (A-)","22","80","7.5 %","20.0 %","0.38",".222",".278",".278",".556",".056","1.8",".281","-0.1","6","-2.8",".268","69","sa599051"
"Cesar Hernandez","Rays (R)","17","154","3.2 %","32.5 %","0.10",".194",".247",".326",".573",".132","3.1",".258","-0.7","11","-9.2",".268","54","sa656491"
"Stephen Yarrow","Giants (A-)","23","191","8.4 %","25.7 %","0.33",".199",".263",".298",".561",".099","3.5",".254","-1.3","14","-8.8",".268","61","sa526843"
"Hendry Jimenez","Nationals (A)","22","207","5.8 %","18.4 %","0.32",".205",".259",".321",".580",".116","5.4",".240","-0.2","15","-10.6",".268","59","sa503845"
"Jose Jimenez","- - -","25","280","8.2 %","17.5 %","0.47",".225",".289",".289",".577",".063","1.9",".267","-0.3","21","-16.4",".268","55","sa502566"
"Dan Pellegrino","Orioles (R)","23","42","7.1 %","21.4 %","0.33",".194",".286",".250",".536",".056","0.1",".250","0.0","3","-1.5",".268","68","sa550407"
"Tim Roberson","Red Sox (A-)","22","76","6.6 %","22.4 %","0.29",".203",".250",".319",".569",".116","0.6",".231","-0.1","6","-2.7",".268","68","sa546786"
"Kevin Torres","Rangers (A)","22","233","5.2 %","17.6 %","0.29",".236",".277",".297",".574",".061","1.6",".280","-0.2","17","-12.1",".268","59","sa454965"
"Jacniel Cabrera","Orioles (R)","17","85","9.4 %","25.9 %","0.36",".183",".301",".183",".484",".000","6.3",".265","0.3","6","-4.3",".268","60","sa657411"
"Erik Gonzalez","Indians (A-)","20","230","4.8 %","21.7 %","0.22",".220",".264",".299",".563",".079","7.2",".278","1.2","18","-8.2",".268","68","13369"
"Nino Leyja","Athletics (A+)","21","178","8.4 %","26.4 %","0.32",".211",".278",".304",".583",".093","5.3",".286","-0.2","13","-11.4",".267","53","sa455298"
"Jesus Ronco","Pirates (R)","19","57","7.0 %","19.3 %","0.36",".174",".283",".217",".500",".043","4.8",".229","-0.6","4","-2.9",".267","59","sa657424"
"Mario Yepez","- - -","24","191","7.3 %","18.3 %","0.40",".219",".280",".290",".570",".071","4.6",".257","0.1","14","-8.9",".267","62","sa502546"
"Nick Rickles","Athletics (A)","22","372","4.6 %","19.6 %","0.23",".220",".257",".328",".584",".107","2.3",".260","-1.0","28","-16.5",".267","63","sa546837"
"Wendell Fairley","- - -","24","182","8.8 %","25.8 %","0.34",".211",".285",".280",".564",".068","4.1",".296","0.0","13","-10.0",".267","57","sa389910"
"Yunior Santana","Brewers (R)","18","166","12.0 %","38.6 %","0.31",".175",".274",".245",".519",".070","4.6",".286","0.9","12","-8.4",".267","59","sa657251"
"Matt Scioscia","Angels (A)","23","290","3.4 %","18.6 %","0.19",".234",".271",".303",".574",".069","2.4",".281","-0.8","22","-13.0",".267","63","sa599572"
"Ronny Gil","Cardinals (A+)","23","460","5.9 %","21.1 %","0.28",".224",".275",".293",".568",".069","5.0",".285","0.1","33","-20.3",".267","62","sa506568"
"Gary Moran","Braves (AA)","27","40","12.5 %","20.0 %","0.63",".179",".324",".179",".502",".000","3.2",".250","0.2","3","-2.0",".267","57","sa503366"
"Jordan Galvez","Pirates (R)","20","141","6.4 %","16.3 %","0.39",".202",".272",".258",".530",".056","7.1",".248","-1.6","10","-7.1",".267","59","sa546568"
"Emerson Landoni","- - -","23","230","6.1 %","15.2 %","0.40",".220",".274",".301",".576",".081","4.0",".250","-2.8","17","-10.8",".267","61","sa455907"
"Gabriel Cenas","Blue Jays (R)","18","192","6.8 %","24.0 %","0.28",".192",".271",".267",".538",".076","3.6",".248","0.2","14","-6.9",".267","68","sa596839"
"Ryan Jenkins","Royals (AA)","25","136","4.4 %","20.6 %","0.21",".240",".274",".310",".584",".070","1.2",".307","-0.1","10","-6.1",".267","62","sa549876"
"Chad Lewis","- - -","20","220","6.4 %","26.8 %","0.24",".219",".271",".289",".559",".070","1.4",".291","-0.6","17","-9.5",".267","64","sa548287"
"Brooks Raley","- - -","24","27","7.4 %","29.6 %","0.25",".238",".292",".286",".577",".048","0.4",".357","0.0","2","-1.6",".267","57","10061"
"Patrick Palmeiro","White Sox (R)","22","173","5.8 %","24.3 %","0.24",".219",".266",".313",".578",".094","3.5",".280","0.0","12","-13.3",".267","48","sa455450"
"James Brooks","- - -","23","149","5.4 %","26.2 %","0.21",".214",".278",".282",".560",".069","6.3",".301","0.2","11","-5.5",".267","67","sa658515"
"Kai Gronauer","- - -","25","141","7.1 %","19.9 %","0.36",".209",".270",".302",".572",".093","4.3",".250","0.6","10","-6.7",".266","59","sa456436"
"Mark Fleury","Reds (AA)","24","236","15.3 %","30.5 %","0.50",".160",".300",".230",".530",".070","2.7",".246","-0.3","15","-11.7",".266","56","sa501230"
"John Eshleman","- - -","23","65","10.8 %","16.9 %","0.64",".211",".297",".246",".542",".035","1.8",".261","-0.1","5","-3.5",".266","58","sa501615"
"Lance Zawadzki","- - -","27","205","4.4 %","20.0 %","0.22",".224",".262",".323",".585",".099","5.3",".270","0.4","13","-10.8",".266","57","2369"
"Jimmy Comerota","- - -","25","211","10.4 %","10.9 %","0.96",".201",".289",".245",".534",".043","4.1",".221","-0.5","15","-10.1",".266","59","sa549325"
"Cory Brownsten","Braves (A)","24","270","8.5 %","16.7 %","0.51",".206",".283",".269",".552",".063","5.1",".249","0.5","19","-14.3",".266","57","sa549187"
"Williams Jerez","Red Sox (A-)","20","87","3.4 %","14.9 %","0.23",".241",".276",".277",".553",".036","4.0",".286","0.1","7","-3.2",".266","67","sa597797"
"Joshua Magee","Astros (R)","20","31","3.2 %","12.9 %","0.25",".241",".267",".310",".577",".069","5.5",".280","-0.1","2","-1.5",".266","61","sa549377"
"Michael Mitchell","Rockies (AA)","26","494","3.8 %","19.2 %","0.20",".236",".274",".310",".584",".074","5.8",".288","-1.2","36","-22.4",".266","61","sa389918"
"Alfredo Patino","Royals (R)","19","125","9.6 %","21.6 %","0.44",".209",".298",".218",".517",".009","5.5",".277","-0.5","10","-8.7",".266","54","sa551259"
"Juan Carlos Gamboa","Mets (A-)","21","166","12.7 %","18.1 %","0.70",".186",".294",".229",".523",".043","2.1",".227","-1.3","13","-6.2",".266","67","sa542553"
"Dustin Houle","Brewers (R)","18","194","6.7 %","17.0 %","0.39",".206",".271",".280",".551",".074","2.3",".246","-0.6","16","-13.5",".266","53","sa598106"
"Jimmy Rider","- - -","22","152","11.2 %","16.4 %","0.68",".185",".291",".231",".522",".046","5.7",".226","0.5","11","-5.7",".266","67","sa658768"
"Christian Diaz","Giants (R)","18","39","10.3 %","28.2 %","0.36",".129",".270",".258",".528",".129","6.1",".158","0.2","3","-2.7",".266","53","sa598424"
"Rob Johnson","Mets (AAA)","29","178","5.1 %","14.6 %","0.35",".207",".253",".335",".588",".128","5.1",".219","-0.2","12","-8.3",".266","59","8029"
"Francisco Esparragoza","Mexican (AAA)","29","161","5.0 %","14.9 %","0.33",".243",".291",".284",".575",".041","1.9",".290","-0.6","10","-11.9",".266","45","sa508061"
"Christian Bethancourt","Braves (AA)","20","288","3.8 %","15.6 %","0.24",".243",".275",".291",".566",".049","4.8",".281","-0.9","18","-14.4",".265","56","10028"
"Ben Theriot","Royals (AA)","24","27","7.4 %","29.6 %","0.25",".261",".308",".261",".569",".000","0.3",".375","0.0","2","-1.2",".265","61","sa501557"
"Terrence Dayleg","- - -","24","425","4.7 %","17.6 %","0.27",".226",".273",".291",".564",".065","2.5",".269","-0.4","30","-21.7",".265","58","sa502108"
"Jose Mojica","Yankees (A+)","23","379","4.2 %","16.4 %","0.26",".226",".265",".305",".570",".079","3.7",".266","-1.2","27","-17.2",".265","61","sa328848"
"Jean Luc Blaquiere","Mets (AAA)","26","41","17.1 %","34.1 %","0.50",".176",".317",".206",".523",".029","1.4",".300","0.0","3","-1.9",".265","59","sa284807"
"Daniel Devonshire","Blue Jays (R)","20","34","14.7 %","35.3 %","0.42",".148",".324",".148",".472",".000","2.3",".267","0.0","3","-1.3",".265","67","sa659064"
"Edwin Maysonet","Brewers (AAA)","30","259","6.2 %","16.6 %","0.37",".208",".268",".320",".588",".113","4.3",".239","-0.1","17","-17.3",".265","49","5735"
"Brian Pena","Astros (R)","18","86","12.8 %","20.9 %","0.61",".183",".294",".197",".491",".014","0.6",".236","0.2","6","-4.5",".265","58","sa657841"
"Nestor Velazquez","Diamondbacks/Reds (R)","19","199","9.5 %","19.1 %","0.50",".207",".292",".213",".505",".006","4.1",".265","-2.5","14","-10.4",".265","58","sa596172"
"Moises Lendor","Padres (R)","19","81","2.5 %","39.5 %","0.06",".213",".253",".280",".533",".067","8.4",".372","-0.7","6","-4.2",".265","58","sa597227"
"Jorge Tillero","Nationals (R)","18","102","7.8 %","14.7 %","0.53",".200",".287",".211",".498",".011","3.0",".240","-0.4","7","-5.3",".265","58","sa597511"
"Jack Lopez","- - -","19","303","5.3 %","14.5 %","0.36",".230",".281",".285",".566",".055","7.5",".273","1.2","23","-14.2",".265","61","sa598270"
"Raymond Hunnicutt","Orioles (R)","18","112","11.6 %","20.5 %","0.57",".170",".295",".213",".507",".043","5.5",".211","1.0","8","-4.2",".264","66","sa658944"
"Jose Gonzalez","Rockies (AA)","25","191","5.8 %","20.9 %","0.28",".230",".282",".287",".569",".057","2.7",".291","-0.7","14","-8.9",".264","60","sa456023"
"Chris Dominguez","- - -","25","375","2.4 %","25.9 %","0.09",".235",".259",".331",".590",".097","3.2",".307","-0.1","24","-21.8",".264","53","9718"
"Deshun Dixon","Rays (A-)","20","160","10.6 %","30.0 %","0.35",".193",".283",".264",".547",".071","5.9",".283","0.5","12","-6.1",".264","66","sa548481"
"Omar Oses","Tigers (R)","19","139","8.6 %","28.8 %","0.30",".181",".273",".233",".505",".052","5.3",".263","-1.8","10","-7.3",".264","58","sa546561"
"Rony Peralta","Marlins (A-)","21","107","10.3 %","21.5 %","0.48",".183",".269",".269",".538",".086","2.7",".243","-0.3","8","-4.1",".264","66","sa503012"
"Cody Ross","Red Sox (AAA)","31","9","11.1 %","0.0 %","1.00",".143",".333",".143",".476",".000","2.6",".143","0.0","1","-0.4",".264","58","1760"
"Carlos De Los Santos","- - -","21","112","4.5 %","17.9 %","0.25",".248",".284",".267",".552",".020","8.3",".301","1.1","8","-4.5",".264","65","sa547773"
"J.C. Sulbaran","Reds (AA)","22","24","0.0 %","41.7 %","0.00",".235",".235",".353",".588",".118","2.6",".571","0.0","1","-1.2",".264","54","sa455559"
"Michael Albaladejo","Nationals (R)","22","52","5.8 %","13.5 %","0.43",".234",".294",".234",".528",".000","5.3",".275","0.4","4","-2.0",".264","66","sa660585"
"Yordanys Perez","- - -","28","210","3.3 %","19.0 %","0.18",".215",".251",".323",".574",".108","2.6",".248","-1.3","13","-10.8",".264","55","sa599503"
"Martin Rosario","Dodgers (R)","20","121","5.8 %","24.0 %","0.24",".218",".271",".245",".517",".027","3.0",".296","0.4","9","-6.4",".263","57","sa658206"
"Brandon Bantz","- - -","25","127","4.7 %","22.8 %","0.21",".223",".260",".339",".599",".116","2.7",".271","-0.3","8","-8.7",".263","49","9442"
"Nicholas Gallego","Diamondbacks (A)","23","220","4.5 %","15.9 %","0.29",".220",".274",".285",".559",".065","5.0",".267","-1.4","16","-10.4",".263","61","sa526813"
"Richard Jones","Cubs (A+)","24","226","3.5 %","27.0 %","0.13",".224",".265",".300",".565",".076","3.5",".309","-0.1","16","-10.6",".263","60","sa501607"
"Jorge Ariza","Reds (R)","20","55","7.3 %","14.5 %","0.50",".178",".278",".222",".500",".044","2.6",".205","0.1","4","-2.9",".263","57","sa596316"
"Randy Wells","Cubs (AAA)","29","11","9.1 %","18.2 %","0.50",".200",".273",".300",".573",".100","1.6",".250","0.0","1","-0.8",".263","48","4535"
"Davi Alvarado","Tigers (R)","17","107","7.5 %","8.4 %","0.89",".202",".279",".255",".534",".053","6.3",".224","-0.6","7","-6.8",".263","50","sa656524"
"Daniel Hinojosa","Mexican (AAA)","27","87","3.4 %","39.1 %","0.09",".229",".256",".337",".593",".108","9.5",".388","0.8","5","-6.6",".263","43","sa509451"
"Chris O'Dowd","- - -","21","100","15.0 %","25.0 %","0.60",".181",".303",".217",".520",".036","5.9",".254","0.4","7","-5.4",".263","55","sa503377"
"Wilfredo Solano","Athletics (A-)","19","209","4.8 %","16.3 %","0.29",".217",".263",".286",".549",".069","4.1",".255","0.4","15","-8.2",".263","65","sa547778"
"Julio Rodriguez","Royals (AA)","22","220","3.2 %","14.1 %","0.23",".234",".276",".294",".569",".060","1.8",".271","-0.1","15","-10.5",".263","59","sa503872"
"Yunior De La Cruz","Brewers (R)","22","140","10.7 %","11.4 %","0.94",".191",".279",".226",".505",".035","1.5",".212","0.3","10","-7.5",".263","57","sa601442"
"Kurt Mertins","- - -","26","145","4.8 %","13.1 %","0.37",".229",".278",".298",".575",".069","3.7",".248","-0.5","10","-8.1",".263","54","sa327723"
"Leonel Escobar","Red Sox (A)","21","35","8.6 %","20.0 %","0.43",".194",".265",".290",".555",".097","1.6",".250","0.0","2","-2.0",".263","55","sa504182"
"Danny Oh","Yankees (A-)","22","100","8.0 %","20.0 %","0.40",".198",".260",".286",".546",".088","4.6",".239","-0.3","7","-4.0",".262","65","sa546797"
"Kelvin Castro","Yankees (A+)","24","222","4.1 %","21.6 %","0.19",".227",".259",".309",".568",".082","5.5",".281","-0.7","15","-10.6",".262","59","sa392421"
"Randy Reyes","Rockies (R)","19","33","3.0 %","24.2 %","0.13",".250",".273",".250",".523",".000","3.7",".333","-0.4","2","-1.8",".262","56","sa696310"
"Albert Cordero","Mets (A)","22","288","9.7 %","14.9 %","0.65",".194",".276",".270",".546",".075","1.6",".223","-1.1","20","-16.2",".262","55","sa504824"
"Raynay Guerrero","Diamondbacks/Reds (R)","19","140","5.0 %","23.6 %","0.21",".180",".243",".281",".524",".102","1.1",".223","0.2","10","-7.6",".262","56","sa657460"
"Webster Rivas","Dodgers (R)","21","27","7.4 %","25.9 %","0.29",".208",".296",".208",".505",".000","0.4",".294","0.0","2","-2.0",".262","51","sa547912"
"Junior Arias","Reds (A)","20","388","5.2 %","24.7 %","0.21",".208",".255",".313",".568",".105","8.2",".263","2.5","28","-18.8",".262","60","sa506265"
"Tyler Greene","- - -","19","322","7.1 %","37.9 %","0.19",".195",".252",".300",".553",".106","4.5",".310","-0.2","23","-14.3",".262","62","sa598427"
"Jose Lopez","Yankees (R)","20","64","7.8 %","23.4 %","0.33",".207",".270",".241",".511",".034","1.0",".279","0.1","4","-3.5",".262","56","sa551285"
