"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Travis Jones","- - -","21","264","8.7 %","14.0 %","0.62",".364",".445",".541",".986",".177","9.1",".411","2.4","60","18.5",".439","147","sa829805"
"Jabari Blash","Padres (AAA)","27","291","16.5 %","30.2 %","0.55",".285",".419",".617","1.036",".332","4.1",".367","-0.4","63","25.0",".439","165","11247"
"Sherten Apostel","Pirates (R)","18","259","21.6 %","18.9 %","1.14",".258",".422",".495",".917",".237","5.4",".296","-0.9","52","19.6",".439","161","sa917364"
"Franklin Labour","Giants (R)","19","221","11.8 %","13.6 %","0.87",".317",".412",".495",".906",".177","7.2",".351","-0.5","44","16.6",".438","161","sa916848"
"Mike Zunino","Mariners (AAA)","26","45","8.9 %","11.1 %","0.80",".293",".356",".707","1.063",".415","0.7",".226","0.0","10","3.8",".438","164","13265"
"Jared Barnes","- - -","21","86","10.5 %","18.6 %","0.56",".307",".388",".560",".948",".253","4.8",".357","-0.5","17","7.3",".437","173","sa3005149"
"Bryant Quijada","Rockies (R)","17","79","17.7 %","24.1 %","0.74",".322",".449",".441",".889",".119","2.2",".442","-0.3","16","5.9",".437","160","sa3004882"
"Tyler Saladino","White Sox (AAA)","27","23","13.0 %","30.4 %","0.43",".350",".435",".550",".985",".200","0.9",".500","0.0","5","2.1",".437","179","10807"
"David Parrett","- - -","23","9","11.1 %","33.3 %","0.33",".250",".333",".625",".958",".375","2.6",".250","0.0","2","0.7",".436","179","sa922035"
"Asael Sanchez","- - -","23","125","9.6 %","19.2 %","0.50",".360",".427",".541",".968",".180","4.5",".434","-0.1","25","9.0",".436","155","sa868927"
"Jacoby Ellsbury","Yankees (AAA)","33","8","0.0 %","0.0 %","0.00",".375",".375",".625","1.000",".250","6.5",".375","0.2","2","0.7",".435","177","4727"
"Jordan Schafer","- - -","30","47","14.9 %","14.9 %","1.00",".350",".447",".500",".947",".150","7.7",".424","-0.1","10","3.8",".435","163","9883"
"Connor Hoover","Mariners (R)","20","185","23.2 %","24.9 %","0.93",".267",".481",".405",".886",".137","8.8",".398","1.3","40","14.7",".435","157","sa3004061"
"Justin Yurchak","White Sox (R)","20","269","16.0 %","12.3 %","1.30",".345",".448",".520",".968",".175","3.4",".375","0.6","60","17.0",".434","139","sa915590"
"Andrew Brodbeck","Cardinals (R)","24","23","13.0 %","13.0 %","1.00",".333",".435",".500",".935",".167","6.8",".375","0.0","5","1.8",".434","163","sa875312"
"Fernando Kelli","Cubs (R)","18","310","11.9 %","17.1 %","0.70",".320",".437",".443",".880",".123","9.4",".383","5.7","61","22.4",".434","158","sa917351"
"Jesus Castillo","Mexican (AAA)","34","481","13.9 %","13.1 %","1.06",".342",".435",".548",".982",".205","3.3",".365","0.0","96","33.3",".433","153","sa508184"
"Ben Spitznagel","Athletics (R)","22","115","15.7 %","11.3 %","1.38",".337",".460",".457",".917",".120","8.4",".392","0.7","25","9.0",".433","156","sa3004175"
"Oswaldo Arcia","- - -","26","413","11.1 %","21.5 %","0.52",".320",".404",".623","1.028",".303","4.4",".362","-0.2","88","33.0",".432","161","10306"
"Cristopher Cespedes","- - -","19","195","8.2 %","13.8 %","0.59",".314",".381",".523",".905",".209","5.7",".345","-0.8","38","13.8",".432","157","sa872783"
"Lucas Duda","Mets (A+)","31","19","15.8 %","31.6 %","0.50",".250",".368",".625",".993",".375","2.6",".250","0.0","4","1.6",".432","178","2502"
"Harrison Wenson","- - -","22","175","14.9 %","21.7 %","0.68",".283",".411",".623","1.035",".341","2.2",".286","0.2","39","10.8",".431","138","sa738936"
"Rainel Rosario","Mexican (AAA)","28","468","10.9 %","15.8 %","0.69",".331",".406",".572",".978",".241","4.0",".350","-0.4","93","31.8",".431","152","sa396238"
"Shervyen Newton","Mets (R)","18","303","16.5 %","18.8 %","0.88",".311",".433",".444",".877",".133","7.0",".398","0.9","59","21.3",".431","157","sa917119"
"Jose Pirela","Padres (AAA)","27","201","7.5 %","12.9 %","0.58",".331",".387",".635","1.022",".304","7.1",".329","0.2","42","15.8",".431","160","5485"
"Shane Carle","Rockies (AAA)","25","5","0.0 %","40.0 %","0.00",".400",".400",".600","1.000",".200","2.6",".667","0.0","1","0.4",".430","160","15258"
"Terence Connelly","- - -","23","84","14.3 %","17.9 %","0.80",".352",".440",".521",".962",".169","3.6",".429","0.1","19","5.4",".430","141","sa827357"
"Cyle Hankerd","Mexican (AAA)","32","398","10.3 %","16.3 %","0.63",".321",".415",".556",".970",".235","4.3",".354","0.6","79","26.7",".430","151","sa326676"
"Max Ramirez","Mexican (AAA)","32","373","13.9 %","15.3 %","0.91",".325",".429",".524",".953",".199","1.6",".355","0.2","74","25.0",".430","151","5039"
"Aaron Familia","Brewers (R)","18","237","14.8 %","29.5 %","0.50",".289",".422",".455",".876",".166","4.3",".422","0.2","46","16.4",".430","156","sa916733"
"Ivan Herrera","Cardinals (R)","17","201","9.0 %","17.9 %","0.50",".335",".425",".441",".866",".106","2.4",".415","-0.1","39","13.8",".429","155","sa3003191"
"Sam McMillan","Tigers (R)","18","143","13.3 %","11.9 %","1.12",".288",".441",".432",".873",".144","4.7",".315","-0.3","28","10.2",".427","159","sa3004277"
"Ruben Santana","Twins (R)","19","185","9.7 %","9.7 %","1.00",".340",".418",".453",".871",".113","7.2",".378","-0.6","35","12.4",".427","154","sa917167"
"Daniel Mayora","- - -","31","364","8.5 %","14.3 %","0.60",".370",".429",".514",".942",".144","4.5",".418","2.2","71","23.3",".427","149","sa291160"
"Henderson De Oleo","Indians (R)","19","166","16.3 %","22.3 %","0.73",".263",".410",".451",".861",".188","5.6",".322","0.5","32","11.1",".427","154","sa872784"
"Ismael Rosado","Indians/Brewers (R)","20","83","9.6 %","6.0 %","1.60",".352",".439",".408",".847",".056","4.9",".379","0.0","16","5.5",".426","153","sa917129"
"Tim Lynch","Yankees (A+)","24","234","7.3 %","17.9 %","0.40",".310",".368",".573",".940",".263","2.6",".333","-1.1","43","18.2",".425","173","sa918167"
"Bryndan Arredondo","Orioles (R)","22","47","21.3 %","14.9 %","1.43",".286",".468",".371",".840",".086","0.8",".333","0.0","9","3.3",".425","157","sa3004369"
"Justin Greene","- - -","31","438","10.0 %","18.3 %","0.55",".354",".426",".513",".939",".159","7.1",".421","0.6","85","27.3",".425","148","sa455434"
"Zoilo Almonte","Mexican (AAA)","28","497","9.3 %","16.9 %","0.55",".355",".421",".536",".957",".181","2.1",".410","0.5","96","31.0",".425","148","6732"
"Logan Farrar","- - -","22","243","7.8 %","15.6 %","0.50",".341",".413",".495",".909",".154","5.7",".399","1.0","47","19.4",".424","166","sa3004126"
"Nolan Jones","Indians (A-)","19","265","16.2 %","22.6 %","0.72",".317",".430",".482",".912",".165","5.0",".417","0.2","49","20.6",".424","171","sa917941"
"Greg Deichmann","Athletics (A-)","22","195","14.4 %","20.5 %","0.70",".274",".385",".530",".915",".256","6.6",".316","0.4","36","15.1",".424","171","sa3004977"
"Beder Gutierrez","Rangers (R)","20","189","14.3 %","16.4 %","0.87",".289",".403",".467",".870",".178","6.4",".328","0.8","36","12.3",".424","152","sa883721"
"Taylor Bryant","Cardinals (R)","22","165","16.4 %","16.4 %","1.00",".324",".436",".441",".878",".118","4.8",".394","0.3","32","11.4",".424","156","sa3004607"
"Leonel Valera","Dodgers (R)","17","216","11.6 %","19.4 %","0.60",".317",".405",".462",".867",".145","7.7",".403","0.4","41","13.9",".423","152","sa917320"
"Corey Brown","Mexican (AAA)","31","462","15.8 %","26.8 %","0.59",".291",".406",".562",".967",".270","7.0",".367","3.3","89","28.1",".423","147","2650"
"Brandon Guyer","Indians (AAA)","31","20","10.0 %","20.0 %","0.50",".267",".450",".467",".917",".200","2.0",".300","0.0","4","1.6",".423","169","2636"
"Casey Golden","Rockies (R)","22","240","7.1 %","30.8 %","0.23",".288",".372",".654","1.026",".365","7.3",".345","1.2","51","12.5",".423","132","sa873997"
"Robbie Coman","Cardinals (R)","23","55","3.6 %","9.1 %","0.40",".353",".382",".529",".911",".176","1.8",".370","0.0","10","3.8",".423","156","sa3004236"
"Saul Soto","Mexican (AAA)","38","468","16.7 %","12.4 %","1.34",".332",".440",".487",".927",".155","1.4",".364","0.1","90","28.4",".423","146","sa211076"
"Troy Tulowitzki","Blue Jays (A+)","32","17","17.6 %","17.6 %","1.00",".286",".412",".500",".912",".214","0.6",".300","0.0","3","1.3",".423","171","3531"
"Steven Sensley","- - -","21","208","9.6 %","23.6 %","0.41",".292",".370",".584",".954",".292","3.5",".333","0.0","42","15.7",".422","157","sa738492"
"Ryan Vilade","Rockies (R)","18","146","18.5 %","21.2 %","0.87",".308",".438",".496",".934",".188","5.8",".378","-1.6","31","7.5",".422","132","sa3004256"
"Ben Breazeale","Orioles (A-)","22","236","15.7 %","23.7 %","0.66",".318",".428",".467",".895",".149","3.3",".419","0.6","44","17.9",".422","170","sa3002753"
"Isaac Galloway","- - -","27","179","8.9 %","20.7 %","0.43",".327",".397",".553",".950",".226","4.8",".372","2.0","34","12.5",".421","159","sa454974"
"Ryan McMahon","- - -","22","519","7.9 %","17.7 %","0.45",".355",".403",".583",".986",".228","5.2",".403","0.8","103","37.5",".421","157","15112"
"Ciro Barrios","Rangers (R)","20","30","13.3 %","33.3 %","0.40",".320",".433",".400",".833",".080","4.8",".533","0.3","6","1.9",".421","151","sa832477"
"Ronaldo Urdaneta","Astros (R)","18","240","14.6 %","18.3 %","0.80",".312",".420",".427",".847",".116","8.5",".386","2.4","45","15.0",".421","151","sa917292"
"Jorge Bonifacio","Royals (AAA)","24","57","10.5 %","14.0 %","0.75",".314",".386",".608",".994",".294","3.0",".325","0.0","11","4.0",".420","153","12174"
"Iraj Serrano","Athletics (R)","18","184","14.7 %","12.0 %","1.23",".329",".444",".390",".835",".062","6.5",".381","1.1","34","11.4",".420","150","sa916710"
"Alejandro Ortiz","Mexican (AAA)","27","182","7.7 %","17.0 %","0.45",".354",".412",".530",".943",".177","2.3",".415","-1.5","34","10.6",".420","145","sa508095"
"Gavin Stupienski","- - -","23","92","6.5 %","19.6 %","0.33",".354",".402",".573",".975",".220","1.7",".413","0.1","19","4.8",".420","132","sa913367"
"Brewer Hicklen","- - -","21","181","9.9 %","25.4 %","0.39",".321",".409",".532",".941",".212","9.1",".430","1.3","37","9.8",".420","138","sa3004159"
"Austin Hays","- - -","21","563","4.4 %","15.1 %","0.29",".329",".365",".593",".958",".264","3.9",".341","-1.8","107","41.7",".420","164","19363"
"Rhys Hoskins","Phillies (AAA)","24","475","13.5 %","15.8 %","0.85",".284",".385",".581",".966",".297","4.7",".281","-0.1","90","35.9",".419","166","16472"
"Jean Montero","Indians (R)","18","184","15.8 %","21.2 %","0.74",".272",".415",".422",".837",".150","8.3",".352","0.5","34","11.3",".419","150","sa917386"
"Shawn Zarraga","Dodgers (AA)","28","20","10.0 %","10.0 %","1.00",".278",".350",".611",".961",".333","2.6",".267","0.0","4","1.5",".419","163","sa456095"
"Robby Rinn","Royals (R)","24","322","11.2 %","10.9 %","1.03",".355",".429",".511",".939",".156","4.5",".387","-0.1","68","15.6",".419","130","sa918595"
"Chris Roberson","Mexican (AAA)","37","468","7.9 %","13.7 %","0.58",".344",".397",".572",".969",".228","6.6",".370","-0.1","88","26.8",".419","144","3577"
"Luke Voit","Cardinals (AAA)","26","307","9.4 %","17.3 %","0.55",".327",".407",".565",".972",".238","2.3",".368","-0.4","61","20.9",".419","152","14811"
"Marcus Mastrobuoni","Cubs (R)","23","154","12.3 %","11.7 %","1.06",".308",".390",".541",".931",".233","2.7",".315","-0.3","32","10.2",".418","148","sa857732"
"Jefrey Souffront","Dodgers (R)","20","138","13.8 %","18.1 %","0.76",".299",".406",".504",".910",".205","6.0",".345","-0.1","28","9.1",".418","148","sa872529"
"Tristen Lutz","- - -","18","187","8.6 %","22.5 %","0.38",".311",".398",".559",".957",".248","6.2",".369","-1.5","39","10.5",".418","137","sa3004968"
"Luis Arraez","Twins (A+)","20","13","0.0 %","0.0 %","0.00",".385",".385",".538",".923",".154","3.3",".385","0.0","2","0.9",".418","168","sa828153"
"Rayner Damian","Rangers (R)","20","56","16.1 %","21.4 %","0.75",".295",".429",".409",".838",".114","8.2",".394","0.3","10","3.4",".418","149","sa874247"
"Jonathan Rodriguez","- - -","27","544","14.9 %","21.7 %","0.69",".303",".408",".518",".926",".215","2.7",".361","0.3","98","39.7",".418","169","sa503023"
"Jeremy Barfield","- - -","28","399","8.5 %","22.6 %","0.38",".293",".368",".589",".957",".296","2.5",".319","0.3","75","28.5",".418","161","sa327073"
"Starling Heredia","- - -","18","234","10.3 %","29.5 %","0.35",".325",".397",".555",".952",".230","7.4",".459","-0.6","49","16.7",".417","144","sa917328"
"Jett Bandy","- - -","27","58","10.3 %","8.6 %","1.20",".319",".431",".532",".963",".213","1.9",".317","-0.5","11","3.8",".417","152","12508"
"Dustin Frailey","Tigers (A+)","23","111","14.4 %","18.0 %","0.80",".348",".468",".404",".872",".056","3.2",".441","-0.2","20","8.0",".417","167","sa918405"
"Eloy Jimenez","- - -","20","369","9.5 %","19.5 %","0.49",".312",".379",".568",".947",".255","3.4",".351","-1.0","69","27.0",".417","165","sa830373"
"Cristian Santana","- - -","20","228","4.8 %","21.1 %","0.23",".363",".390",".563",".953",".200","2.9",".428","-0.3","46","17.5",".417","153","sa829387"
"Danny Drullard","Rangers (R)","17","191","13.1 %","16.8 %","0.78",".278",".366",".512",".879",".235","7.7",".294","1.1","35","11.4",".417","148","sa3003317"
"Addison Russell","Cubs (AAA)","23","3","0.0 %","33.3 %","0.00",".333",".333",".667","1.000",".333","0.1",".500","0.0","1","0.2",".417","150","14106"
"Jose Villa","Yankees (R)","18","86","11.6 %","17.4 %","0.67",".311",".407",".432",".839",".122","6.1",".368","-0.1","16","5.1",".416","148","sa3003253"
"Jeison Rijo","Reds (R)","17","147","8.2 %","17.0 %","0.48",".310",".390",".465",".856",".155","3.2",".373","0.2","27","8.7",".416","148","sa3003231"
"Rainis Silva","Twins (R)","21","123","13.8 %","6.5 %","2.13",".356",".446",".446",".892",".089","4.5",".372","0.3","25","8.0",".416","147","sa736892"
"William Jimenez","Cardinals (R)","21","185","11.9 %","19.5 %","0.61",".308",".402",".449",".851",".141","6.5",".388","-0.7","34","11.0",".416","148","sa917134"
"Juan Soto","- - -","18","123","9.8 %","7.3 %","1.33",".351",".415",".505",".919",".153","3.5",".364","-0.7","23","9.0",".416","163","20123"
"Aaron Hill","- - -","35","33","15.2 %","36.4 %","0.42",".240",".424",".520",".944",".280","5.1",".417","0.0","7","2.2",".416","152","6104"
"Ramon Marcelino","Rockies (R)","20","258","3.5 %","24.0 %","0.15",".318",".354",".657","1.011",".339","5.5",".358","-1.9","53","11.7",".416","128","sa828425"
"Canaan Smith","Yankees (R)","18","237","19.4 %","18.6 %","1.05",".289",".430",".422",".853",".134","2.9",".350","-0.4","44","14.9",".416","151","sa3004279"
"Aaron Bond","Giants (R)","20","163","8.6 %","30.7 %","0.28",".306",".368",".565",".933",".259","6.6",".411","-0.4","33","10.4",".415","146","sa918977"
"Alexander Canario","Giants (R)","17","274","12.0 %","14.6 %","0.83",".294",".391",".464",".854",".170","7.3",".335","-0.3","50","15.9",".414","147","sa3003316"
"Brent Rooker","- - -","22","261","10.3 %","26.1 %","0.40",".281",".364",".566",".930",".285","2.7",".319","-0.5","48","17.5",".414","158","sa3003172"
"Romer Cuadrado","Dodgers (R)","19","301","10.0 %","24.6 %","0.41",".335",".413",".523",".936",".188","7.3",".433","0.3","62","13.1",".414","127","sa872527"
"Rafael Devers","- - -","20","358","9.5 %","17.6 %","0.54",".311",".377",".578",".955",".267","3.4",".333","-1.2","66","24.5",".414","159","17350"
"Scott Carroll","Cubs (AAA)","32","4","0.0 %","50.0 %","0.00",".333",".500",".333",".833",".000","0.1","1.000","0.0","1","0.3",".414","149","888"
"Vladimir Guerrero Jr.","- - -","18","527","14.4 %","11.8 %","1.23",".323",".425",".485",".910",".162","4.2",".347","0.0","96","36.8",".414","162","sa920245"
"Yandy Diaz","Indians (AAA)","25","374","16.0 %","15.0 %","1.07",".350",".454",".460",".914",".110","2.6",".412","-0.8","69","26.7",".414","163","16578"
"Chase Pinder","Cardinals (R)","21","209","14.8 %","18.7 %","0.79",".320",".442",".438",".880",".118","4.9",".398","-0.2","42","13.1",".413","146","sa3003961"
"Henry Ramos","- - -","25","212","7.5 %","13.2 %","0.57",".351",".396",".546",".943",".196","4.2",".375","-0.4","40","13.3",".413","154","sa548440"
"Ryder Jones","Giants (AAA)","23","273","10.6 %","19.4 %","0.55",".312",".396",".574",".969",".262","6.3",".353","1.3","53","17.4",".413","148","15982"
"Gabriel Garcia","Brewers (R)","19","285","13.7 %","24.2 %","0.57",".300",".420",".498",".918",".197","4.6",".391","0.4","58","12.2",".413","126","sa875999"
"Trey Hair","Rays (R)","22","255","11.4 %","18.8 %","0.60",".286",".388",".535",".923",".249","6.5",".325","0.7","51","15.8",".413","145","sa3003436"
"Conrad Gregor","Red Sox (A+)","25","128","16.4 %","15.6 %","1.05",".302",".422",".491",".912",".189","3.3",".341","0.4","24","9.0",".413","161","sa550116"
"Justin Jacobs","Rangers (R)","21","219","15.1 %","16.9 %","0.89",".326",".438",".431",".869",".105","5.9",".399","-0.8","44","13.5",".413","144","sa3004729"
"Carlos Eduardo Gonzalez","Mexican (AAA)","32","51","15.7 %","15.7 %","1.00",".282",".396",".538",".934",".256","3.3",".300","-0.4","9","2.6",".412","140","sa509268"
"Shael Mendoza","Rockies (R)","20","259","7.7 %","14.7 %","0.53",".364",".412",".519",".931",".156","8.6",".414","0.2","53","10.8",".412","126","sa917059"
"Kevin Williams","Angels (R)","21","66","7.6 %","24.2 %","0.31",".322",".385",".576",".961",".254","5.1",".385","0.3","13","2.8",".412","126","sa3002725"
"Nick Senzel","- - -","22","507","9.7 %","19.1 %","0.51",".321",".391",".514",".905",".193","5.5",".384","0.5","89","34.7",".412","164","sa873264"
"Daniel Paulino","Marlins (R)","18","270","12.6 %","15.9 %","0.79",".319",".420",".407",".827",".088","7.1",".389","-0.2","49","15.1",".412","145","sa3003380"
"Evan Mendoza","- - -","21","259","6.9 %","18.5 %","0.38",".339",".388",".508",".896",".169","5.8",".409","-0.2","46","17.3",".411","161","sa3002836"
"Michael Garcia","Astros (R)","19","147","19.7 %","23.1 %","0.85",".250",".442",".343",".785",".093","6.1",".360","0.6","26","8.2",".411","145","sa919500"
"Derek Fisher","Astros (AAA)","23","384","9.1 %","19.3 %","0.47",".318",".384",".583",".967",".265","5.1",".352","-1.5","74","23.7",".411","147","16192"
"Alan Trejo","Rockies (R)","21","190","4.7 %","14.7 %","0.32",".347",".388",".566",".955",".220","6.2",".379","-0.7","38","7.8",".411","125","sa3002726"
"Gregor Blanco","- - -","33","26","11.5 %","23.1 %","0.50",".391",".462",".435",".896",".043","6.6",".529","0.8","5","1.7",".411","151","3123"
"Austin Jackson","Indians (AAA)","30","29","6.9 %","20.7 %","0.33",".333",".379",".556",".935",".222","4.4",".400","0.4","5","2.0",".411","161","9848"
"Christian Walker","Diamondbacks (AAA)","26","592","10.3 %","17.6 %","0.59",".309",".382",".597",".980",".288","5.9",".327","-0.1","114","36.3",".411","147","13419"
"Julio Francisco","Phillies (R)","19","282","9.9 %","7.8 %","1.27",".318",".399",".442",".841",".124","8.6",".348","1.9","51","15.6",".411","145","sa3002694"
"Jesus Arredondo","Mexican (AAA)","26","449","9.4 %","14.5 %","0.65",".332",".397",".533",".930",".201","4.0",".363","-0.3","81","22.6",".410","138","sa635035"
"Scott Schebler","Reds (AAA)","26","11","18.2 %","9.1 %","2.00",".333",".455",".444",".899",".111","0.8",".375","0.0","2","0.8",".410","160","12225"
