"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Buck Afenir","- - -","22","30",".350","0.40","0.0 %","28.6 %","71.4 %","33.3 %","6.7 %","23.8 %","19.1 %","57.1 %","25.5 %","10","41","51","sa506475"
"Cale Iorg","Tigers (AA)","23","532",".293","0.77","13.3 %","37.8 %","49.0 %","23.5 %","6.6 %","36.8 %","26.2 %","37.1 %","39.3 %","151","804","955","sa389445"
"Josh Donaldson","Athletics (AA)","23","541",".320","1.02","22.1 %","39.4 %","38.5 %","25.7 %","6.6 %","46.5 %","22.8 %","30.7 %","8.7 %","892","1293","2185","5038"
"Dave Krynzel","- - -","27","434",".342","0.96","16.0 %","41.1 %","42.9 %","20.7 %","6.6 %","44.2 %","25.6 %","30.2 %","29.5 %","190","670","860","8216"
"Luis Mauricio Suarez","- - -","30","402",".335","1.15","27.8 %","38.6 %","33.5 %","21.7 %","6.6 %","43.0 %","23.5 %","33.4 %","5.2 %","568","962","1530","sa508488"
"David Newhan","Phillies (AAA)","35","401",".323","1.37","23.9 %","44.0 %","32.0 %","18.7 %","6.6 %","47.6 %","24.1 %","28.3 %","10.0 %","487","923","1410","2009"
"Jhonatan Javier","Orioles (R)","21","261",".368","0.79","12.8 %","38.5 %","48.7 %","20.9 %","6.6 %","41.8 %","29.6 %","28.6 %","19.9 %","103","290","393","sa507866"
"Brian Esposito","- - -","30","279",".274","1.37","16.3 %","48.4 %","35.3 %","32.9 %","6.6 %","45.5 %","18.9 %","35.6 %","12.8 %","275","646","921","3085"
"Jorge Jimenez","Red Sox (AA)","24","566",".312","0.89","12.8 %","41.0 %","46.2 %","23.2 %","6.6 %","51.7 %","20.3 %","27.9 %","19.8 %","250","665","915","sa327863"
"Gordon Beckham","- - -","22","196",".361","0.79","26.4 %","32.4 %","41.2 %","24.6 %","6.6 %","43.1 %","26.5 %","30.5 %","9.0 %","228","417","645","9015"
"Edgar Ahumada","Mexican (AAA)","26","257",".307","1.64","21.8 %","48.5 %","29.6 %","16.4 %","6.6 %","48.3 %","20.9 %","30.8 %","5.4 %","303","617","920","sa202457"
"Jesus Rivera","Mexican (AAA)","31","293",".313","1.79","24.1 %","48.7 %","27.2 %","24.6 %","6.6 %","39.2 %","24.3 %","36.6 %","4.5 %","423","653","1076","sa205255"
"Oscar Ramirez","Mexican (AAA)","30","267",".318","1.44","15.3 %","50.0 %","34.7 %","21.3 %","6.6 %","43.7 %","23.2 %","33.2 %","7.6 %","415","580","995","sa208915"
"Elio De La Rosa","Yankees (R)","18","212",".292","0.92","12.0 %","42.1 %","45.9 %","16.4 %","6.6 %","52.5 %","25.5 %","22.0 %","38.5 %","58","311","369","sa505522"
"Eder Salcedo","Mexican (AAA)","26","310",".301","2.25","18.2 %","56.6 %","25.2 %","27.9 %","6.6 %","43.2 %","19.2 %","37.6 %","10.1 %","316","674","990","sa508062"
"Daniel Mayora","Rockies (AA)","23","496",".333","1.50","24.5 %","45.4 %","30.1 %","23.4 %","6.5 %","43.3 %","21.8 %","35.0 %","8.9 %","691","1155","1846","sa291160"
"Pete Orr","Nationals (AAA)","30","464",".277","1.09","13.5 %","45.2 %","41.3 %","26.1 %","6.5 %","43.8 %","23.9 %","32.3 %","10.8 %","603","1029","1632","2748"
"Robinzon Diaz","Pirates (AAA)","25","163",".269","1.46","16.9 %","49.3 %","33.8 %","23.9 %","6.5 %","41.7 %","23.7 %","34.5 %","4.8 %","188","356","544","3248"
"Dane Sardinha","Tigers (AAA)","30","135",".217","0.54","15.5 %","29.8 %","54.8 %","23.9 %","6.5 %","44.8 %","28.7 %","26.4 %","12.2 %","178","322","500","353"
"Freddy Sandoval","- - -","26","327",".329","1.05","23.5 %","39.3 %","37.2 %","18.5 %","6.5 %","42.4 %","20.4 %","37.3 %","8.0 %","433","689","1122","6863"
"Jordan Petraitis","- - -","22","193",".267","1.09","15.8 %","43.9 %","40.4 %","28.3 %","6.5 %","47.9 %","17.7 %","34.5 %","32.0 %","81","285","366","sa502405"
"Ruben Contreras","Rays (R)","21","174",".277","1.02","19.8 %","40.5 %","39.7 %","23.9 %","6.5 %","42.3 %","26.0 %","31.7 %","22.8 %","65","238","303","sa503238"
"Jonesy Zarraga","Athletics (R)","17","172",".295","0.65","5.0 %","37.5 %","57.5 %","28.3 %","6.5 %","52.4 %","23.8 %","23.8 %","41.2 %","89","253","342","sa506028"
"Eric Avila","Pirates (R)","19","294",".309","0.54","10.9 %","31.1 %","58.0 %","19.6 %","6.5 %","44.9 %","32.7 %","22.4 %","13.1 %","89","317","406","sa507189"
"Andres Martinez","Orioles (R)","17","184",".253","0.67","11.5 %","35.6 %","52.9 %","41.3 %","6.5 %","55.8 %","28.4 %","15.8 %","40.6 %","92","302","394","sa507875"
"Cody Cipriano","- - -","24","453",".325","1.19","17.5 %","44.8 %","37.8 %","7.4 %","6.5 %","36.6 %","24.8 %","38.6 %","18.7 %","440","849","1289","sa390391"
"Ty Wright","Cubs (AA)","24","497",".315","1.06","23.1 %","39.7 %","37.3 %","17.3 %","6.5 %","38.6 %","27.6 %","33.8 %","8.7 %","597","1107","1704","sa388992"
"Denis Phipps","- - -","23","544",".281","0.95","20.3 %","38.9 %","40.8 %","26.5 %","6.5 %","49.4 %","22.2 %","28.5 %","28.7 %","164","744","908","6968"
"David Cooper","Blue Jays (AA)","22","538",".299","1.01","17.7 %","41.4 %","40.9 %","14.8 %","6.5 %","37.1 %","28.5 %","34.5 %","23.5 %","261","672","933","7752"
"Christian Vazquez","- - -","18","117",".211","1.16","10.7 %","48.0 %","41.3 %","12.9 %","6.5 %","73.1 %","12.8 %","14.1 %","23.1 %","70","151","221","9774"
"Fred Bello","- - -","21","163",".337","1.52","16.1 %","50.5 %","33.3 %","19.4 %","6.5 %","49.5 %","27.2 %","23.3 %","22.2 %","78","233","311","sa455233"
"Jorge Castillo","White Sox (A)","22","209",".246","1.21","21.3 %","43.1 %","35.6 %","16.1 %","6.5 %","43.6 %","20.1 %","36.3 %","16.8 %","48","244","292","sa455497"
"Max Walla","- - -","18","220",".343","2.10","12.7 %","59.1 %","28.2 %","0.0 %","6.5 %","46.0 %","27.0 %","27.0 %","36.7 %","95","412","507","sa500834"
"Steve Bumbry","Orioles (A-)","21","152",".394","0.97","15.3 %","41.7 %","43.1 %","12.9 %","6.5 %","35.5 %","32.9 %","31.6 %","35.0 %","90","244","334","sa501637"
"David Anderson","Orioles (R)","21","221",".306","0.81","21.7 %","35.0 %","43.4 %","11.3 %","6.5 %","41.1 %","26.5 %","32.5 %","17.6 %","158","256","414","sa504055"
"Javier Gutierrez","Red Sox (R)","18","99",".236","0.61","10.7 %","33.9 %","55.4 %","12.9 %","6.5 %","44.8 %","17.2 %","37.9 %","25.5 %","70","126","196","sa506230"
"Matt Miller","Rockies (AAA)","26","589",".355","1.54","19.1 %","49.0 %","31.9 %","7.1 %","6.4 %","37.7 %","24.3 %","37.9 %","6.8 %","826","1361","2187","sa253307"
"Whitney Robbins","Twins (AA)","24","475",".318","1.03","19.1 %","41.0 %","39.9 %","19.3 %","6.4 %","49.0 %","23.0 %","28.1 %","22.4 %","192","589","781","sa326708"
"Elias Diaz","Pirates (R)","18","271",".315","0.91","17.7 %","39.2 %","43.1 %","24.4 %","6.4 %","49.2 %","21.5 %","29.3 %","23.2 %","129","337","466","11680"
"Dean Anna","- - -","22","239",".325","0.65","19.4 %","31.9 %","48.8 %","23.1 %","6.4 %","42.1 %","23.2 %","34.8 %","23.7 %","134","297","431","8353"
"Kevin Clark","- - -","23","256",".310","0.81","11.9 %","39.4 %","48.8 %","25.6 %","6.4 %","51.8 %","24.4 %","23.8 %","26.0 %","173","320","493","sa326760"
"Kent Matthes","Rockies (A-)","22","276",".400","0.82","11.3 %","40.0 %","48.8 %","28.2 %","6.4 %","53.0 %","22.0 %","25.0 %","35.7 %","119","407","526","sa501246"
"Harold Garcia","Phillies (A)","22","502",".352","1.34","14.6 %","49.0 %","36.4 %","18.4 %","6.4 %","49.7 %","20.7 %","29.6 %","29.6 %","173","689","862","sa455748"
"Eric Patterson","Athletics (AAA)","26","530",".347","0.65","19.5 %","31.7 %","48.8 %","17.0 %","6.4 %","42.3 %","25.3 %","32.4 %","7.6 %","817","1315","2132","9072"
"Ryan Schimpf","- - -","21","159",".333","0.96","14.8 %","41.7 %","43.5 %","19.1 %","6.4 %","60.5 %","16.7 %","22.8 %","21.1 %","78","192","270","9953"
"Michael Collins","- - -","24","199",".270","1.11","22.7 %","40.6 %","36.7 %","19.1 %","6.4 %","45.0 %","23.3 %","31.8 %","9.9 %","295","433","728","sa201125"
"Mike Mooney","Giants (AA)","26","371",".308","1.17","20.6 %","42.8 %","36.6 %","22.3 %","6.4 %","43.2 %","27.3 %","29.5 %","30.9 %","110","512","622","sa225828"
"Nestor Rojas","- - -","25","190",".322","1.19","14.2 %","46.7 %","39.2 %","23.4 %","6.4 %","37.6 %","25.6 %","36.8 %","18.6 %","152","353","505","sa293529"
"Yancarlo Franco","Twins (R)","20","173",".299","1.21","10.3 %","49.1 %","40.5 %","14.9 %","6.4 %","48.0 %","30.9 %","21.1 %","26.5 %","67","224","291","sa3001441"
"Richard Martinez","Indians (A+)","22","186",".316","1.06","16.4 %","43.1 %","40.5 %","25.5 %","6.4 %","42.6 %","23.8 %","33.6 %","45.7 %","28","300","328","sa328579"
"Chad Jacobsen","Rockies (R)","23","191",".342","1.15","14.4 %","45.8 %","39.8 %","17.0 %","6.4 %","46.3 %","23.6 %","30.1 %","29.4 %","82","265","347","sa455358"
"Federico Hernandez","Astros (A)","21","372",".265","1.54","14.9 %","51.6 %","33.5 %","24.5 %","6.4 %","51.6 %","20.1 %","28.4 %","28.1 %","89","498","587","sa455662"
"Jaime Brena","- - -","28","240",".370","1.89","21.8 %","51.1 %","27.0 %","19.1 %","6.4 %","51.4 %","17.1 %","31.5 %","2.8 %","372","575","947","sa508052"
"Jason Van Kooten","Rockies (A+)","24","487",".358","0.80","17.5 %","36.7 %","45.8 %","18.5 %","6.4 %","51.7 %","23.1 %","25.3 %","28.3 %","149","650","799","sa262052"
"Junior Lake","Cubs (A)","19","491",".335","1.43","15.0 %","50.0 %","35.0 %","16.4 %","6.4 %","50.3 %","24.0 %","25.8 %","38.4 %","88","756","844","4672"
"Kory Casto","Nationals (AAA)","27","504",".311","1.37","18.5 %","47.1 %","34.3 %","13.5 %","6.3 %","37.9 %","23.9 %","38.2 %","7.8 %","739","1140","1879","6597"
"Joe Mahoney","- - -","22","464",".345","1.17","14.2 %","46.2 %","39.6 %","15.1 %","6.3 %","40.7 %","23.6 %","35.8 %","34.7 %","149","647","796","8179"
"Andrew McCutchen","Pirates (AAA)","22","219",".329","1.22","20.0 %","44.0 %","36.0 %","28.6 %","6.3 %","52.5 %","27.7 %","19.8 %","4.5 %","343","574","917","9847"
"Gregory Thomson","Diamondbacks (A+)","25","179",".254","0.70","13.7 %","35.5 %","50.8 %","20.6 %","6.3 %","63.5 %","19.1 %","17.5 %","27.3 %","56","230","286","sa291121"
"Luis Salas","Tigers (A)","20","271",".365","1.16","13.4 %","46.5 %","40.1 %","12.7 %","6.3 %","37.9 %","29.2 %","32.9 %","45.2 %","58","453","511","sa454333"
"Kenneth Williams","White Sox (A)","23","328",".346","1.70","15.4 %","53.2 %","31.3 %","11.1 %","6.3 %","41.5 %","25.4 %","33.2 %","33.6 %","99","479","578","sa454712"
"Gustavo Pierre","Blue Jays (R)","17","182",".323","0.63","16.9 %","32.3 %","50.8 %","19.0 %","6.3 %","56.4 %","22.6 %","21.1 %","36.7 %","31","274","305","sa503319"
"Willie Romero","Mexican (AAA)","34","472",".366","0.86","23.3 %","35.5 %","41.3 %","18.3 %","6.3 %","40.8 %","26.2 %","33.1 %","4.7 %","847","1034","1881","sa195477"
"Brandon Hicks","Braves (AA)","23","534",".306","0.75","16.1 %","36.1 %","47.9 %","19.6 %","6.3 %","50.0 %","23.8 %","26.2 %","12.5 %","760","1215","1975","4003"
"Ryan Royster","Rays (A+)","22","404",".304","1.77","16.4 %","53.4 %","30.2 %","11.4 %","6.3 %","33.7 %","22.2 %","44.1 %","37.3 %","123","596","719","sa253299"
"Jesus Villegas","- - -","22","324",".306","1.51","15.0 %","51.1 %","33.9 %","25.3 %","6.3 %","48.4 %","21.9 %","29.8 %","25.2 %","113","419","532","sa392935"
"Derek McCallum","Twins (R)","21","260",".289","0.87","14.5 %","39.9 %","45.7 %","20.3 %","6.3 %","37.8 %","23.3 %","38.9 %","27.2 %","119","352","471","sa501301"
"Keith Ginter","White Sox (AAA)","33","414",".310","1.26","24.6 %","42.1 %","33.3 %","27.4 %","6.3 %","52.0 %","22.2 %","25.8 %","6.0 %","676","971","1647","1500"
"Royce Huffman","Rangers (AAA)","32","507",".346","1.32","26.9 %","41.6 %","31.4 %","12.6 %","6.3 %","51.5 %","21.6 %","26.9 %","7.2 %","810","1211","2021","sa198113"
"Travis Hafner","Indians (AAA)","32","48",".343","0.81","19.4 %","36.1 %","44.4 %","12.5 %","6.3 %","25.0 %","30.6 %","44.4 %","4.4 %","86","118","204","1573"
"Ivan Ochoa","- - -","26","173",".296","1.81","21.7 %","50.4 %","27.8 %","12.5 %","6.3 %","50.4 %","24.0 %","25.6 %","5.7 %","238","381","619","2199"
"Miguel Perez","- - -","25","120",".320","0.94","16.2 %","40.5 %","43.2 %","28.1 %","6.3 %","54.6 %","23.4 %","22.1 %","21.8 %","63","180","243","3262"
"Carlos Quentin","- - -","26","50",".368","0.88","23.1 %","35.9 %","41.0 %","12.5 %","6.3 %","61.5 %","23.1 %","15.4 %","7.1 %","59","95","154","6274"
"Marc Krauss","Diamondbacks (A)","21","130",".355","1.50","14.0 %","51.6 %","34.4 %","3.1 %","6.3 %","46.3 %","22.1 %","31.6 %","18.9 %","62","160","222","7577"
"Andres Perez","- - -","19","307",".373","1.31","17.0 %","47.1 %","35.9 %","30.0 %","6.3 %","55.1 %","19.2 %","25.6 %","28.2 %","97","396","493","sa3001830"
"Shawn Griffin","- - -","22","207",".382","1.33","15.2 %","48.5 %","36.4 %","12.5 %","6.3 %","39.3 %","25.0 %","35.7 %","34.0 %","66","299","365","sa455410"
"Tyler Howe","Mets (R)","23","80",".344","0.75","15.2 %","36.4 %","48.5 %","18.8 %","6.3 %","38.2 %","11.8 %","50.0 %","23.0 %","78","87","165","sa455706"
"Zach Zaneski","- - -","23","162",".312","1.91","15.5 %","55.5 %","29.1 %","21.9 %","6.3 %","35.7 %","16.1 %","48.2 %","18.6 %","77","219","296","sa455900"
"Edinho Meyer","Orioles (R)","21","146",".316","1.63","13.4 %","53.6 %","33.0 %","21.9 %","6.3 %","45.0 %","20.0 %","35.0 %","33.2 %","52","201","253","sa455976"
"Alvaro Sosa","- - -","23","140",".248","1.75","16.2 %","53.3 %","30.5 %","31.3 %","6.3 %","40.7 %","25.0 %","34.3 %","25.1 %","29","186","215","sa456344"
"Miguel Mariano","- - -","20","83",".366","1.38","9.5 %","52.4 %","38.1 %","25.0 %","6.3 %","27.3 %","43.2 %","29.6 %","33.7 %","43","132","175","sa460148"
"Josh Garton","Reds (R)","21","140",".296","1.09","17.3 %","43.2 %","39.5 %","18.8 %","6.3 %","51.8 %","21.7 %","26.5 %","40.3 %","46","222","268","sa501645"
"Marlon Mitchell","Phillies (R)","18","62",".256","1.06","15.4 %","43.6 %","41.0 %","43.8 %","6.3 %","51.2 %","19.5 %","29.3 %","20.0 %","26","79","105","sa502339"
"Chadd Hartman","- - -","22","132",".267","1.13","8.1 %","48.6 %","43.2 %","21.9 %","6.3 %","33.8 %","24.7 %","41.6 %","32.5 %","74","191","265","sa502547"
"Julio Izturis","Giants (R)","19","117",".380","3.19","14.1 %","65.4 %","20.5 %","12.5 %","6.3 %","49.4 %","18.5 %","32.1 %","21.7 %","53","145","198","sa502599"
"Esdras Abreu","Rangers (R)","17","200",".322","0.73","6.7 %","39.3 %","53.9 %","27.1 %","6.3 %","54.3 %","28.7 %","17.0 %","32.3 %","147","289","436","sa506002"
"Lucas Duda","Mets (AA)","23","467",".340","0.81","14.1 %","38.4 %","47.5 %","6.2 %","6.2 %","43.4 %","22.2 %","34.4 %","24.5 %","265","591","856","2502"
"Stefan Welch","- - -","20","339",".304","0.90","13.3 %","41.1 %","45.6 %","18.6 %","6.2 %","49.8 %","24.7 %","25.5 %","24.2 %","120","434","554","sa392373"
"Michael Jones","Red Sox (A+)","24","444",".316","1.67","21.5 %","49.1 %","29.4 %","19.6 %","6.2 %","44.0 %","25.5 %","30.5 %","18.7 %","188","524","712","sa288768"
"Scott Savastano","Mariners (A)","23","481",".351","1.85","17.6 %","53.4 %","29.0 %","10.3 %","6.2 %","41.6 %","20.4 %","38.1 %","20.6 %","259","578","837","sa389423"
"Daniel Nava","- - -","26","274",".395","0.94","19.1 %","39.2 %","41.8 %","12.3 %","6.2 %","41.8 %","29.1 %","29.1 %","15.3 %","190","308","498","5450"
"Ysmelin Alcantara","Royals (R)","19","233",".303","0.73","6.7 %","39.3 %","54.0 %","22.2 %","6.2 %","37.5 %","37.5 %","25.0 %","27.6 %","115","295","410","sa192041"
"Ryde Rodriguez","- - -","21","383",".330","1.91","14.5 %","56.2 %","29.3 %","21.0 %","6.2 %","43.8 %","22.1 %","34.2 %","36.6 %","71","539","610","sa455726"
"Chris Malec","- - -","26","555",".301","1.36","16.1 %","48.4 %","35.5 %","20.5 %","6.2 %","48.4 %","17.2 %","34.4 %","14.2 %","305","733","1038","sa292721"
"Adam Loewen","Blue Jays (A+)","25","392",".342","1.74","18.3 %","51.8 %","29.8 %","15.4 %","6.2 %","44.8 %","22.0 %","33.2 %","32.8 %","219","575","794","2134"
"Jay Caligiuri","Angels (AA)","29","205",".211","0.77","19.0 %","35.2 %","45.8 %","27.7 %","6.2 %","53.7 %","21.1 %","25.2 %","6.1 %","340","486","826","sa200986"
"John Murrian","Tigers (A-)","21","208",".340","0.94","16.0 %","40.7 %","43.3 %","40.0 %","6.2 %","53.9 %","19.9 %","26.3 %","22.7 %","79","264","343","sa501551"
"Ebert Rosario","- - -","22","531",".297","2.02","15.7 %","56.4 %","27.9 %","15.8 %","6.1 %","41.8 %","22.7 %","35.5 %","24.3 %","116","651","767","sa392772"
"Danny Santana","Twins (R)","18","185",".296","1.39","16.4 %","48.6 %","35.0 %","26.5 %","6.1 %","46.3 %","25.2 %","28.6 %","26.8 %","41","231","272","10322"
"Konrad Schmidt","- - -","24","467",".357","0.99","15.6 %","42.1 %","42.4 %","15.6 %","6.1 %","32.2 %","26.3 %","41.5 %","21.8 %","164","615","779","7178"
"Jaime Trejo","Mexican (AAA)","25","249",".310","1.51","26.8 %","44.0 %","29.2 %","22.4 %","6.1 %","53.1 %","31.3 %","15.6 %","8.7 %","349","509","858","sa286168"
"Kent Gerst","- - -","21","219",".295","1.29","12.5 %","49.2 %","38.3 %","14.3 %","6.1 %","42.5 %","26.9 %","30.6 %","32.2 %","111","368","479","sa327053"
"Sergio Morales","- - -","21","422",".307","1.07","18.8 %","42.0 %","39.2 %","23.5 %","6.1 %","44.1 %","30.0 %","25.9 %","34.3 %","161","627","788","sa327721"
"Ricky Orton","Marlins (A-)","22","186",".315","0.84","18.9 %","36.9 %","44.1 %","18.4 %","6.1 %","36.8 %","24.6 %","38.6 %","33.8 %","98","263","361","sa455293"
"Vladimir De Los Santos","Phillies (A)","22","175",".295","1.08","10.5 %","46.5 %","43.0 %","22.4 %","6.1 %","59.1 %","20.0 %","20.9 %","37.2 %","54","274","328","sa455747"
"Rigoberto Rangel","Mariners (R)","20","161",".270","0.84","10.0 %","41.0 %","49.0 %","18.4 %","6.1 %","51.9 %","21.2 %","26.9 %","27.0 %","91","202","293","sa504759"
"Tyler Stampone","Orioles (R)","22","158",".339","1.10","14.2 %","45.0 %","40.8 %","18.4 %","6.1 %","42.7 %","23.4 %","33.9 %","19.0 %","45","181","226","sa507865"
"Hector Garanzuay","Mexican (AAA)","28","476",".330","1.17","21.1 %","42.5 %","36.4 %","19.1 %","6.1 %","48.3 %","25.1 %","26.7 %","5.7 %","746","1050","1796","sa502223"
"Alfredo Soto","Red Sox (R)","17","217",".291","0.39","13.6 %","24.2 %","62.1 %","26.8 %","6.1 %","50.4 %","25.9 %","23.7 %","29.0 %","102","294","396","sa3001880"
"Rawley Bishop","Tigers (A-)","23","299",".332","1.01","17.5 %","41.5 %","41.0 %","17.1 %","6.1 %","50.0 %","21.6 %","28.4 %","25.4 %","145","366","511","sa502000"
"Gerson Montilla","Diamondbacks (A-)","19","250",".247","0.98","9.5 %","44.7 %","45.8 %","29.3 %","6.1 %","47.6 %","23.8 %","28.6 %","28.2 %","80","325","405","sa502539"
"Kris Watts","Pirates (A+)","24","412",".323","1.10","16.9 %","43.4 %","39.7 %","20.0 %","6.1 %","49.3 %","22.1 %","28.6 %","14.9 %","246","454","700","sa327874"
"Brian Horwitz","Giants (AAA)","26","237",".333","0.86","28.5 %","33.1 %","38.4 %","10.6 %","6.1 %","45.7 %","25.1 %","29.1 %","8.3 %","325","571","896","7938"
"Jamar Walton","Royals (A+)","23","347",".321","2.09","13.2 %","58.7 %","28.1 %","7.6 %","6.1 %","41.5 %","23.2 %","35.3 %","29.2 %","124","478","602","sa254344"
"Joseph Cabreja","Nationals (R)","19","248",".265","0.92","11.8 %","42.4 %","45.8 %","27.3 %","6.1 %","49.0 %","31.4 %","19.6 %","25.7 %","159","327","486","sa3001746"
"James Simmons","Giants (A)","23","331",".342","1.55","14.3 %","52.0 %","33.7 %","16.7 %","6.1 %","42.5 %","25.6 %","31.9 %","32.4 %","160","472","632","sa326261"
"David Wood","Royals (A)","24","445",".307","1.15","15.2 %","45.4 %","39.4 %","24.2 %","6.1 %","45.7 %","19.9 %","34.4 %","26.1 %","152","568","720","sa389434"
"Jose Ceballos","- - -","20","123",".224","1.00","14.3 %","42.9 %","42.9 %","27.3 %","6.1 %","42.3 %","21.8 %","35.9 %","41.8 %","32","176","208","sa392364"
"Pedro Guerrero","Dodgers (R)","20","247",".341","1.05","16.7 %","42.6 %","40.7 %","19.7 %","6.1 %","54.8 %","22.6 %","22.6 %","38.4 %","52","367","419","sa455728"
"Matthew Mansilla","Tigers (A-)","23","144",".224","1.21","14.1 %","47.1 %","38.8 %","39.4 %","6.1 %","45.1 %","24.2 %","30.8 %","35.4 %","76","198","274","sa502097"
"Stephen Head","- - -","25","311",".258","0.87","13.9 %","40.1 %","46.0 %","27.6 %","6.0 %","48.6 %","25.3 %","26.1 %","8.3 %","380","675","1055","sa294361"
"Evan Bigley","- - -","22","468",".348","1.32","18.5 %","46.4 %","35.2 %","14.7 %","6.0 %","39.8 %","27.9 %","32.3 %","29.9 %","131","629","760","sa455109"
"John Whittleman","Rangers (AA)","22","527",".272","0.64","17.8 %","32.2 %","50.0 %","21.7 %","6.0 %","53.3 %","28.7 %","18.0 %","7.5 %","919","1264","2183","sa291246"
"Cody Podraza","- - -","21","320",".314","1.27","20.0 %","44.7 %","35.3 %","26.5 %","6.0 %","47.0 %","26.3 %","26.7 %","22.1 %","111","400","511","sa327888"
"Starling Marte","- - -","20","256",".393","1.80","17.6 %","52.9 %","29.4 %","16.0 %","6.0 %","40.1 %","31.1 %","28.8 %","34.5 %","74","349","423","9241"
"Chase Fontaine","- - -","23","210",".360","1.38","12.5 %","50.7 %","36.8 %","12.0 %","6.0 %","43.3 %","27.0 %","29.8 %","26.6 %","99","277","376","sa326546"
"Sean Rooney","- - -","23","364",".313","1.30","13.9 %","48.7 %","37.5 %","10.0 %","6.0 %","39.4 %","27.1 %","33.6 %","25.1 %","131","459","590","sa327039"
"Paul Cruz","Cardinals (A)","23","222",".282","1.98","10.8 %","59.3 %","29.9 %","16.0 %","6.0 %","41.8 %","27.7 %","30.5 %","19.2 %","85","254","339","sa455032"
"Carmelo Jaime","Tigers (A-)","23","182",".273","1.34","15.8 %","48.2 %","36.0 %","28.0 %","6.0 %","40.1 %","26.5 %","33.3 %","25.4 %","38","234","272","sa455336"
"Misael Tavarez","White Sox (R)","21","185",".288","0.90","10.4 %","42.5 %","47.2 %","18.0 %","6.0 %","50.0 %","29.0 %","21.1 %","38.9 %","45","287","332","sa455633"
"Jason Castro","- - -","22","511",".340","0.81","17.7 %","36.8 %","45.5 %","17.4 %","6.0 %","41.9 %","26.7 %","31.5 %","10.7 %","496","894","1390","8722"
