"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Leonardo Munoz","Mexican (AAA)","37","2.1","0.00","3.86","0.00","0.00","0.0 %","10.0 %","-10.0 %",".444","2.14",".444","80.0 %","3.86","4.83","-0.97","5.38","sa185656"
"Jorge DeJesus","- - -","20","22.1","9.27","3.63","2.56","0.81","23.2 %","9.1 %","14.1 %",".198","1.16",".246","69.9 %","4.43","4.83","-0.40","4.19","sa507755"
"Luis Lugo","Indians (R)","18","42.0","10.93","4.50","2.43","0.86","28.0 %","11.5 %","16.5 %",".239","1.40",".327","56.0 %","4.50","4.83","-0.33","4.28","sa597249"
"Jean Alvarez","- - -","17","18.0","6.50","4.00","1.63","1.00","15.3 %","9.4 %","5.9 %",".267","1.56",".300","73.5 %","3.00","4.83","-1.83","3.79","sa657680"
"Drew Harrelson","Padres (R)","18","11.0","6.55","4.91","1.33","0.00","14.0 %","10.5 %","3.5 %",".280","1.82",".333","57.1 %","5.73","4.83","0.90","6.24","sa658184"
"Michael White","- - -","22","35.2","7.32","5.30","1.38","0.25","16.8 %","12.1 %","4.6 %",".318","1.91",".390","63.7 %","6.06","4.83","1.23","5.74","sa549166"
"Justin Collop","White Sox (A+)","24","121.0","5.95","2.83","2.11","1.04","15.1 %","7.2 %","7.9 %",".274","1.40",".305","75.7 %","4.17","4.83","-0.67","4.33","sa501546"
"Bill Bray","- - -","29","14.2","8.59","7.98","1.08","0.61","18.9 %","17.6 %","1.4 %",".279","2.05",".348","55.9 %","7.36","4.83","2.53","4.96","8538"
"Lars Huijer","Mariners (R)","18","32.2","5.79","3.86","1.50","0.28","13.9 %","9.3 %","4.6 %",".302","1.62",".355","75.5 %","3.86","4.83","-0.98","5.26","sa606310"
"Gregory Baez","Nationals (A-)","20","9.1","6.75","2.89","2.33","0.96","14.3 %","6.1 %","8.2 %",".409","2.25",".472","55.6 %","9.64","4.83","4.81","4.79","sa507049"
"Jon Moscot","- - -","20","27.1","8.89","3.62","2.45","0.66","23.5 %","9.6 %","13.9 %",".216","1.21",".274","71.4 %","2.63","4.83","-2.20","4.62","13849"
"Oscar Verdugo","Mexican (AAA)","22","87.1","5.46","4.33","1.26","0.62","13.7 %","10.9 %","2.8 %",".250","1.45",".281","59.1 %","5.15","4.83","0.32","5.28","sa504951"
"Scotty Walker","- - -","23","20.2","11.32","7.84","1.44","0.44","25.7 %","17.8 %","7.9 %",".220","1.74",".309","64.6 %","4.79","4.84","-0.05","4.86","sa654489"
"Manuel Fuentes","Cubs (R)","20","22.2","7.94","10.32","0.77","0.00","18.5 %","24.1 %","-5.6 %",".171","1.76",".226","67.5 %","3.57","4.84","-1.26","5.26","sa598312"
"Sean Green","Rangers (AAA)","33","27.1","8.23","7.57","1.09","0.33","18.1 %","16.7 %","1.5 %",".304","2.12",".382","65.4 %","5.60","4.84","0.76","5.06","3001"
"Kelvin De La Cruz","Tigers (AA)","23","115.1","7.18","3.90","1.84","1.25","18.6 %","10.1 %","8.5 %",".261","1.43",".297","71.1 %","4.92","4.84","0.08","4.23","sa328950"
"Freddy Alvarez","Rays (R)","18","51.1","5.44","3.51","1.55","1.05","13.7 %","8.9 %","4.9 %",".282","1.50",".309","67.5 %","4.91","4.84","0.07","4.06","sa596223"
"Kevin Johnson","- - -","23","63.1","4.41","2.27","1.94","0.99","11.4 %","5.9 %","5.5 %",".285","1.39",".302","74.2 %","3.69","4.84","-1.15","4.42","sa549486"
"Conrado Garza","- - -","32","17.2","6.11","2.04","3.00","1.02","15.0 %","5.0 %","10.0 %",".301","1.47",".339","57.3 %","7.13","4.84","2.29","5.11","sa508769"
"Josh Hodges","Marlins (A)","21","148.0","5.96","3.41","1.75","0.85","15.4 %","8.8 %","6.6 %",".258","1.37",".290","73.1 %","3.65","4.84","-1.19","4.77","sa501515"
"Silvio Medina","Nationals (A-)","22","47.0","9.00","3.83","2.35","1.15","21.4 %","9.1 %","12.3 %",".215","1.30",".254","56.8 %","4.98","4.84","0.14","3.90","sa548039"
"A.J. Holland","- - -","22","90.1","4.98","4.08","1.22","0.50","12.6 %","10.3 %","2.3 %",".251","1.42",".281","70.0 %","4.18","4.84","-0.66","5.03","sa598301"
"Jared Ray","Diamondbacks (R)","23","63.2","8.20","3.11","2.64","0.57","21.4 %","8.1 %","13.3 %",".237","1.24",".296","65.1 %","4.10","4.84","-0.74","4.86","sa526472"
"Ben White","Blue Jays (A-)","23","77.0","5.84","3.62","1.61","0.82","14.5 %","9.0 %","5.5 %",".251","1.39",".281","61.0 %","5.73","4.84","0.88","4.59","sa598790"
"Ivan Zavala","Mexican (AAA)","25","53.2","8.05","3.19","2.53","1.17","21.9 %","8.7 %","13.2 %",".237","1.21",".281","76.8 %","3.69","4.84","-1.16","3.96","sa508208"
"Cecilio Garibaldi","Mexican (AAA)","34","46.0","5.09","3.52","1.44","0.78","12.8 %","8.9 %","3.9 %",".290","1.54",".320","68.3 %","4.70","4.84","-0.15","4.86","sa203908"
"Erick Abreu","Astros (AA)","28","76.0","7.93","2.96","2.68","1.54","21.1 %","7.9 %","13.3 %",".235","1.22",".263","72.0 %","4.14","4.85","-0.70","4.16","sa262077"
"Brian Streilein","Astros (A+)","23","41.2","7.13","3.46","2.06","0.86","17.6 %","8.5 %","9.0 %",".308","1.63",".364","53.5 %","7.78","4.85","2.93","4.82","sa550039"
"Mike Jefferson","Pirates (A)","22","108.0","7.17","3.25","2.21","1.00","17.9 %","8.1 %","9.8 %",".242","1.32",".278","63.7 %","4.67","4.85","-0.18","4.82","sa550276"
"Francisco Jimenez","- - -","23","116.1","5.11","4.49","1.14","0.70","12.5 %","10.9 %","1.5 %",".295","1.68",".328","66.2 %","5.42","4.85","0.57","5.15","sa503600"
"Jose Lara","Cardinals (R)","18","26.2","4.39","3.71","1.18","0.67","9.8 %","8.3 %","1.5 %",".288","1.69",".311","39.0 %","8.10","4.85","3.25","4.42","sa657639"
"Kenneth Sigman","- - -","22","23.2","4.56","4.94","0.92","0.38","10.3 %","11.2 %","-0.9 %",".333","1.99",".371","53.7 %","8.75","4.85","3.90","6.30","sa550328"
"Miguel Chalas","Orioles (A)","20","113.0","6.05","3.42","1.77","0.88","15.4 %","8.7 %","6.7 %",".288","1.51",".328","63.0 %","5.02","4.85","0.16","4.66","sa548049"
"Kramer Sneed","Yankees (A+)","23","63.2","6.93","5.65","1.23","0.71","16.8 %","13.7 %","3.1 %",".260","1.65",".306","66.0 %","5.37","4.85","0.52","4.99","sa549965"
"Denny Peralta","- - -","22","28.1","7.94","4.13","1.92","0.64","19.1 %","9.9 %","9.2 %",".297","1.69",".363","55.3 %","5.72","4.86","0.86","4.71","sa506022"
"Stalin Gerson","- - -","23","151.2","6.94","1.66","4.18","1.60","17.8 %","4.3 %","13.5 %",".268","1.29",".292","72.9 %","4.09","4.86","-0.76","3.99","sa506277"
"Cruz Guevara","Royals (R)","18","18.2","10.12","7.23","1.40","0.00","21.4 %","15.3 %","6.1 %",".284","2.04",".383","55.0 %","6.75","4.86","1.89","5.42","sa597626"
"Shairon Martis","- - -","25","139.1","5.62","2.91","1.93","1.36","14.7 %","7.6 %","7.1 %",".255","1.33",".270","65.6 %","5.17","4.86","0.31","4.21","6781"
"Hector Velazquez","Mexican (AAA)","23","104.1","6.81","2.76","2.47","1.21","17.7 %","7.2 %","10.5 %",".271","1.37",".307","72.6 %","4.40","4.86","-0.46","4.27","19341"
"Francisco Mendoza","Rangers (A+)","24","48.0","6.38","5.25","1.21","0.75","15.5 %","12.7 %","2.7 %",".267","1.65",".307","72.6 %","4.88","4.86","0.01","5.21","sa506029"
"Dustin Harrington","- - -","23","3.0","6.00","9.00","0.67","0.00","13.3 %","20.0 %","-6.7 %",".250","2.00",".300","100.0 %","0.00","4.87","-4.87","5.99","sa526270"
"Jake Faria","Rays (R)","18","42.0","7.29","1.93","3.78","1.29","19.1 %","5.1 %","14.0 %",".267","1.26",".304","65.8 %","5.14","4.87","0.28","4.24","13699"
"Julio Morales","Royals (R)","23","24.0","7.50","5.25","1.43","0.75","19.1 %","13.3 %","5.7 %",".209","1.38",".246","76.2 %","3.75","4.87","-1.12","4.99","sa599577"
"Manuel Baez","Mexican (AAA)","24","40.2","7.97","3.32","2.40","1.33","19.6 %","8.2 %","11.4 %",".310","1.65",".365","75.5 %","4.43","4.87","-0.44","4.34","sa509129"
"Oberdan Diaz","Phillies (R)","17","24.2","6.20","6.20","1.00","0.73","13.2 %","13.2 %","0.0 %",".339","2.23",".387","55.6 %","6.20","4.87","1.33","4.79","sa656053"
"Gary Glover","Marlins (AAA)","35","69.0","8.35","3.39","2.46","1.30","21.3 %","8.7 %","12.7 %",".242","1.33",".281","70.9 %","4.17","4.87","-0.70","4.66","234"
"Keith Bilodeau","- - -","22","63.1","8.67","3.84","2.26","1.42","21.5 %","9.5 %","12.0 %",".305","1.66",".368","67.4 %","5.54","4.87","0.67","3.66","sa526377"
"Hector Martinez","Yankees (R)","20","49.2","5.07","5.07","1.00","0.54","12.1 %","12.1 %","0.0 %",".278","1.67",".311","61.3 %","3.81","4.87","-1.07","4.43","sa505954"
"Colten Brewer","Pirates (R)","19","25.0","6.48","3.24","2.00","1.08","16.8 %","8.4 %","8.4 %",".250","1.32",".280","74.7 %","3.24","4.87","-1.63","3.88","12997"
"Cameron McVey","Giants (R)","23","10.0","7.20","6.30","1.14","0.00","18.2 %","15.9 %","2.3 %",".243","1.60",".310","62.5 %","5.40","4.88","0.52","5.44","sa599238"
"Ryan McNeil","Cubs (R)","18","20.0","8.10","4.50","1.80","0.45","21.7 %","12.1 %","9.6 %",".264","1.45",".340","94.4 %","1.35","4.88","-3.53","4.82","sa657941"
"Chris Fern","Giants (R)","20","10.0","4.50","4.50","1.00","0.00","9.8 %","9.8 %","0.0 %",".326","2.00",".366","80.0 %","2.70","4.88","-2.18","5.58","sa658643"
"Diogenes Rosario","Diamondbacks (A+)","23","59.1","10.31","6.07","1.70","0.61","24.4 %","14.3 %","10.0 %",".230","1.57",".310","64.3 %","4.85","4.88","-0.02","5.26","sa504012"
"Luis De La O","Mexican (AAA)","22","55.1","8.30","3.58","2.32","1.30","22.5 %","9.7 %","12.8 %",".222","1.21",".257","83.0 %","3.42","4.88","-1.46","4.23","sa508761"
"Trevor May","Phillies (AA)","22","149.2","9.08","4.69","1.94","1.32","22.9 %","11.8 %","11.1 %",".243","1.45",".294","71.5 %","4.87","4.88","-0.01","3.98","6398"
"Henry Villar","Astros (AA)","25","50.0","5.40","1.44","3.75","1.44","14.7 %","3.9 %","10.8 %",".260","1.16",".273","70.9 %","4.68","4.88","-0.20","4.22","5360"
"Ian Kendall","Rays (A-)","20","42.0","8.79","5.79","1.52","0.64","19.9 %","13.1 %","6.8 %",".271","1.74",".341","61.7 %","6.21","4.88","1.33","4.67","sa548354"
"Zack Von Rosenberg","Pirates (A)","21","86.2","6.23","2.49","2.50","1.14","15.8 %","6.3 %","9.5 %",".269","1.36",".299","69.1 %","4.36","4.88","-0.52","4.35","sa501498"
"Michael Francisco","Brewers (R)","23","29.0","6.52","3.41","1.91","0.31","15.8 %","8.3 %","7.5 %",".277","1.52",".330","68.0 %","4.97","4.88","0.08","5.24","sa550266"
"Oscar Hurtado","Mexican (AAA)","23","96.0","6.09","3.84","1.59","0.94","15.3 %","9.6 %","5.6 %",".282","1.55",".318","61.3 %","5.72","4.88","0.83","5.39","sa210450"
"Brandon Kuter","Rangers (R)","21","17.2","8.66","5.09","1.70","0.51","22.4 %","13.2 %","9.2 %",".227","1.42",".292","80.5 %","2.04","4.89","-2.85","4.83","sa659422"
"Kris Medlen","Braves (AAA)","26","13.1","8.10","4.05","2.00","1.35","20.3 %","10.2 %","10.2 %",".289","1.58",".342","78.1 %","4.73","4.89","-0.16","3.74","9417"
"Yimaury Pena","Royals (R)","18","26.2","4.72","4.39","1.08","0.67","11.4 %","10.6 %","0.8 %",".280","1.61",".308","67.1 %","5.06","4.89","0.18","4.28","sa657903"
"Jonathan Castellanos","Mexican (AAA)","30","107.2","5.10","2.51","2.03","1.00","13.0 %","6.4 %","6.6 %",".260","1.33",".280","66.8 %","4.10","4.89","-0.79","4.77","sa200086"
"Miguel Rubio","Mexican (AAA)","32","52.2","6.66","2.56","2.60","1.37","18.3 %","7.0 %","11.3 %",".258","1.25",".285","73.0 %","4.44","4.89","-0.45","4.33","sa205861"
"Blaine Hardy","- - -","25","75.1","6.93","3.70","1.87","1.08","17.6 %","9.4 %","8.2 %",".286","1.54",".330","81.6 %","3.46","4.89","-1.42","4.85","6499"
"Radhames Quezada","Reds (A)","21","99.1","6.70","5.07","1.32","0.91","17.4 %","13.2 %","4.2 %",".239","1.45",".275","74.1 %","3.35","4.89","-1.54","4.56","sa506279"
"Jeremy Gigliotti","- - -","24","19.0","6.63","1.89","3.50","0.95","16.7 %","4.8 %","11.9 %",".316","1.47",".367","85.6 %","3.32","4.89","-1.58","4.71","sa598340"
"Joseph Cruz","Rays (AA)","23","78.1","7.35","6.20","1.19","0.80","18.4 %","15.5 %","2.9 %",".221","1.51",".260","71.3 %","4.60","4.89","-0.30","4.87","sa392228"
"Braulio Lara","Rays (A+)","23","112.0","6.59","4.66","1.41","0.88","15.9 %","11.2 %","4.6 %",".271","1.62",".310","61.6 %","5.71","4.89","0.81","4.52","sa506176"
"Luke French","- - -","26","130.0","5.26","3.95","1.33","1.04","13.8 %","10.4 %","3.5 %",".255","1.40",".276","71.3 %","4.57","4.89","-0.32","4.81","7529"
"Michael Giovenco","- - -","24","59.0","7.78","6.25","1.24","0.61","19.0 %","15.3 %","3.7 %",".248","1.63",".305","71.3 %","4.12","4.89","-0.78","5.02","sa502912"
"Scott Schneider","- - -","24","45.0","5.20","3.60","1.44","0.80","12.3 %","8.5 %","3.8 %",".287","1.60",".317","51.8 %","7.00","4.89","2.11","4.86","sa502040"
"Junior Feliz","Rays (R)","18","15.0","4.80","6.00","0.80","0.00","11.3 %","14.1 %","-2.8 %",".193","1.40",".225","64.0 %","4.20","4.90","-0.70","5.34","sa685948"
"Leandro Rodriguez","Pirates (R)","18","44.1","6.70","2.84","2.36","1.02","16.5 %","7.0 %","9.5 %",".224","1.20",".250","65.5 %","3.65","4.90","-1.24","3.88","sa657757"
"Miguel Celestino","Red Sox (A+)","22","134.2","6.22","2.94","2.11","1.20","16.5 %","7.8 %","8.7 %",".252","1.28",".276","68.0 %","4.68","4.90","-0.22","4.26","sa504074"
"Brandon Lodge","- - -","23","26.1","6.49","3.76","1.73","0.68","15.7 %","9.1 %","6.6 %",".280","1.56",".326","68.0 %","4.10","4.90","-0.80","5.00","sa598799"
"David Rodriguez","Yankees (R)","19","33.1","6.21","5.94","1.05","0.54","15.0 %","14.4 %","0.7 %",".236","1.56",".275","62.0 %","5.40","4.90","0.50","4.54","sa657804"
"Kevin Matthews","Rangers (A)","19","74.0","8.03","7.78","1.03","0.24","19.0 %","18.4 %","0.6 %",".232","1.74",".297","68.4 %","4.38","4.90","-0.53","5.47","sa600845"
"Blake Holovach","- - -","21","51.1","5.26","4.73","1.11","0.53","12.7 %","11.4 %","1.3 %",".255","1.56",".286","61.2 %","4.56","4.91","-0.35","5.16","sa658632"
"Chase Boruff","Royals (A+)","23","49.1","8.21","3.83","2.14","1.09","18.8 %","8.8 %","10.0 %",".310","1.74",".371","50.2 %","7.48","4.91","2.57","4.81","sa557512"
"Zach Simons","- - -","27","58.0","7.29","4.50","1.62","1.09","19.0 %","11.7 %","7.3 %",".241","1.40",".278","72.4 %","3.57","4.91","-1.34","4.97","sa291239"
"Ricardo Arevalo","Twins (R)","21","48.0","9.19","4.88","1.88","1.13","23.0 %","12.2 %","10.8 %",".230","1.44",".280","59.4 %","5.25","4.91","0.34","4.51","sa506803"
"Aneury Rodriguez","Astros (AAA)","24","92.2","7.28","4.27","1.70","0.97","16.9 %","9.9 %","7.0 %",".327","1.88",".383","64.6 %","6.60","4.91","1.70","5.25","8948"
"Logan Odom","Angels (A)","22","59.2","6.94","5.28","1.31","0.75","16.7 %","12.7 %","4.0 %",".264","1.63",".310","67.4 %","5.58","4.91","0.67","4.73","sa579559"
"Daniel Tuttle","Reds (A)","21","34.0","5.29","3.18","1.67","0.79","13.6 %","8.2 %","5.4 %",".271","1.38",".302","61.5 %","5.03","4.91","0.12","4.87","sa501455"
"Jairo Diaz","- - -","21","143.2","6.64","3.26","2.04","0.81","15.9 %","7.8 %","8.1 %",".317","1.70",".368","56.8 %","6.45","4.91","1.54","4.70","12774"
"Kevin James","Rays (R)","21","38.2","6.98","2.79","2.50","1.16","18.2 %","7.3 %","10.9 %",".265","1.34",".302","72.3 %","3.03","4.92","-1.89","4.31","sa501604"
"Luis Nunez","Twins (R)","20","23.0","8.22","6.65","1.24","0.39","20.2 %","16.4 %","3.9 %",".177","1.39",".222","58.3 %","5.09","4.92","0.17","5.10","sa506794"
"Brandon Brennan","White Sox (R)","20","37.1","7.47","3.86","1.94","0.48","18.3 %","9.5 %","8.9 %",".291","1.61",".356","59.1 %","4.34","4.92","-0.58","4.99","sa550121"
"Steve Delabar","Mariners (AAA)","28","12.0","9.00","9.00","1.00","0.00","20.0 %","20.0 %","0.0 %",".234","1.92",".314","58.3 %","3.75","4.92","-1.17","6.50","11827"
"Bill Murphy","Blue Jays (AAA)","31","100.2","5.27","4.20","1.26","0.63","13.2 %","10.5 %","2.7 %",".275","1.55",".309","69.2 %","4.38","4.92","-0.54","5.23","4755"
"Jensen Lewis","Diamondbacks (AAA)","28","56.2","6.83","3.18","2.15","1.11","17.9 %","8.3 %","9.6 %",".229","1.24",".256","72.4 %","3.65","4.92","-1.27","4.76","3384"
"Raul Fernandez","Rockies (R)","22","30.2","7.92","1.76","4.50","0.88","20.5 %","4.6 %","15.9 %",".230","1.11",".272","65.1 %","3.52","4.92","-1.40","4.76","sa506313"
"Matty Ott","Red Sox (A)","22","84.0","6.96","2.89","2.41","1.29","19.1 %","7.9 %","11.1 %",".218","1.13",".238","68.6 %","3.54","4.92","-1.39","4.08","sa577800"
"Aaron Sookee","- - -","21","27.0","6.67","4.67","1.43","0.00","16.0 %","11.2 %","4.8 %",".243","1.48",".299","52.3 %","5.33","4.93","0.41","5.73","sa549617"
"Algenis Ramirez","Nationals (R)","18","5.2","6.35","6.35","1.00","0.00","14.8 %","14.8 %","0.0 %",".238","1.59",".294","72.7 %","4.76","4.93","-0.16","5.37","sa604167"
"Jose Alonzo","Rays (R)","19","62.1","4.19","3.32","1.26","0.87","10.3 %","8.2 %","2.1 %",".291","1.54",".310","53.9 %","5.92","4.93","0.99","4.06","sa550593"
"Geoff Parker","- - -","23","69.0","8.48","3.13","2.71","1.30","22.3 %","8.3 %","14.1 %",".218","1.17",".253","74.0 %","3.91","4.93","-1.01","4.43","sa526213"
"Shawn Hill","Blue Jays (AAA)","31","89.2","5.22","2.21","2.36","1.00","13.0 %","5.5 %","7.5 %",".310","1.53",".340","73.1 %","4.52","4.93","-0.41","4.73","1882"
"Benny Suarez","- - -","20","26.0","7.62","4.15","1.83","0.69","19.3 %","10.5 %","8.8 %",".257","1.46",".312","69.1 %","4.50","4.93","-0.43","5.07","sa659041"
"Matt Chaffee","Braves (A+)","23","56.1","10.38","4.31","2.41","1.60","25.5 %","10.6 %","14.9 %",".257","1.51",".318","72.6 %","3.99","4.93","-0.94","3.79","sa578979"
"David Goforth","Brewers (A)","23","150.2","5.56","3.76","1.48","0.96","14.3 %","9.7 %","4.6 %",".266","1.44",".294","66.3 %","4.66","4.93","-0.27","4.49","12166"
"Chase Brewer","- - -","22","13.2","11.20","4.61","2.43","1.32","24.6 %","10.1 %","14.5 %",".328","1.98",".429","55.6 %","8.56","4.93","3.63","4.05","sa684459"
"Thomas Keeling","Brewers (A+)","24","52.2","8.89","5.13","1.73","0.85","20.8 %","12.0 %","8.8 %",".248","1.56",".307","62.4 %","5.64","4.93","0.71","4.48","sa502053"
"Francis Rodriguez","Pirates (R)","19","33.1","6.48","5.67","1.14","0.54","14.4 %","12.6 %","1.8 %",".300","1.89",".351","60.4 %","5.40","4.93","0.47","4.64","sa658088"
"Conor Mullee","Yankees (A-)","24","5.0","7.20","1.80","4.00","1.80","21.1 %","5.3 %","15.8 %",".167","0.80",".154","76.9 %","3.60","4.93","-1.33","3.06","11580"
"Deion Williams","Nationals (R)","19","2.2","3.37","6.75","0.50","0.00","9.1 %","18.2 %","-9.1 %",".111","1.12",".125","100.0 %","0.00","4.93","-4.93","5.30","sa598271"
"Ruben Alaniz","Astros (A+)","21","100.0","6.30","2.34","2.69","1.08","16.5 %","6.1 %","10.4 %",".288","1.39",".325","67.9 %","5.04","4.93","0.11","4.73","sa550438"
"Demetrio Gutierrez","Mexican (AAA)","22","117.2","5.05","2.75","1.83","1.07","12.6 %","6.9 %","5.7 %",".298","1.54",".322","64.9 %","5.51","4.93","0.57","5.26","sa509262"
"Jefferson Olacio","- - -","18","96.0","8.34","6.00","1.39","0.66","19.7 %","14.2 %","5.5 %",".262","1.71",".325","63.1 %","5.16","4.93","0.22","5.09","sa597055"
"Gabriel Feliz","- - -","19","16.1","5.51","6.06","0.91","0.55","13.5 %","14.9 %","-1.4 %",".258","1.65",".294","86.5 %","2.20","4.94","-2.73","4.69","sa552650"
"David Carpenter","Angels (AAA)","24","19.2","6.41","3.66","1.75","0.92","18.2 %","10.4 %","7.8 %",".147","0.92",".154","80.3 %","2.75","4.94","-2.19","4.71","9244"
"Victor Garate","Brewers (AAA)","27","39.1","9.15","5.03","1.82","0.92","21.1 %","11.6 %","9.5 %",".317","1.88",".400","59.4 %","7.78","4.94","2.84","5.07","4036"
"Kevin Nabors","Angels (A+)","26","24.0","11.25","5.63","2.00","1.13","24.6 %","12.3 %","12.3 %",".293","1.92",".384","65.4 %","6.00","4.94","1.06","4.68","sa454862"
"Greg Smith","- - -","28","173.1","5.50","2.34","2.36","1.19","14.6 %","6.2 %","8.4 %",".265","1.30",".286","72.7 %","4.05","4.94","-0.89","4.73","3455"
"Tim Peterson","Mets (A-)","21","23.0","9.00","1.96","4.60","1.96","22.3 %","4.9 %","17.5 %",".289","1.43",".333","63.0 %","6.26","4.94","1.32","2.72","13946"
"Raul Barron","Mexican (AAA)","26","50.2","6.22","3.55","1.75","1.07","16.7 %","9.5 %","7.1 %",".228","1.24",".250","79.1 %","3.37","4.94","-1.57","4.49","sa328471"
"Dustin Molleken","Rockies (AAA)","27","48.2","6.66","3.33","2.00","0.92","16.2 %","8.1 %","8.1 %",".292","1.56",".335","64.9 %","5.18","4.94","0.24","5.29","6200"
"Lee Sosa","Athletics (R)","20","24.2","10.58","8.03","1.32","0.00","25.9 %","19.6 %","6.3 %",".171","1.50",".254","64.1 %","4.74","4.94","-0.20","5.51","sa658770"
"Robert Eisenbach","Padres (A)","24","27.0","6.00","6.33","0.95","0.33","13.3 %","14.1 %","-0.7 %",".257","1.78",".298","62.5 %","5.33","4.94","0.39","5.47","sa599265"
"Federico Castaneda","Mexican (AAA)","28","52.0","9.00","2.60","3.47","1.56","22.9 %","6.6 %","16.3 %",".271","1.37",".322","66.3 %","5.71","4.94","0.77","4.30","sa504429"
"Jeff Duda","Mexican (AAA)","26","15.2","9.19","2.87","3.20","1.72","21.6 %","6.8 %","14.9 %",".362","1.91",".440","65.9 %","7.47","4.94","2.52","3.76","sa651301"
"Shawn Morimando","Indians (A)","19","110.1","5.63","4.24","1.33","0.90","14.8 %","11.1 %","3.6 %",".234","1.34",".258","74.1 %","3.59","4.95","-1.36","4.75","13606"
"Taylor Massey","Athletics (R)","23","21.0","11.57","3.43","3.38","1.29","30.0 %","8.9 %","21.1 %",".235","1.29",".314","79.8 %","3.00","4.95","-1.95","3.79","sa579252"
"Austin Brice","Marlins (A)","20","109.2","10.01","5.58","1.79","1.07","25.3 %","14.1 %","11.2 %",".235","1.50",".304","70.7 %","4.35","4.95","-0.60","4.43","17237"
"Ramon Delgado","- - -","25","7.0","5.14","1.29","4.00","1.29","13.8 %","3.5 %","10.3 %",".259","1.14",".273","65.8 %","5.14","4.95","0.20","3.71","sa390604"
"Adalberto Mendez","Mexican (AAA)","30","43.1","6.23","4.78","1.30","0.83","15.6 %","12.0 %","3.7 %",".254","1.52",".289","72.9 %","4.36","4.95","-0.59","5.32","3752"
"Shelby Miller","Cardinals (AAA)","21","136.2","10.54","3.29","3.20","1.58","26.7 %","8.4 %","18.4 %",".257","1.38",".322","73.2 %","4.74","4.95","-0.21","4.38","10197"
"Jean Lara","Diamondbacks/Reds (R)","19","31.1","7.18","7.18","1.00","0.29","16.8 %","16.8 %","0.0 %",".212","1.60",".261","67.8 %","4.02","4.95","-0.93","5.00","sa657741"
"Will Scott","- - -","21","61.1","6.60","3.52","1.88","1.03","15.9 %","8.5 %","7.4 %",".283","1.55",".322","60.1 %","5.72","4.95","0.77","4.33","sa502307"
"Francisco Valera","Indians (A)","22","75.2","6.90","3.33","2.07","1.07","17.4 %","8.4 %","9.0 %",".256","1.36",".292","67.4 %","5.35","4.95","0.40","4.59","sa502889"
"Taylor Wall","Brewers (R)","22","54.1","6.63","3.31","2.00","0.50","16.8 %","8.4 %","8.4 %",".302","1.56",".361","66.8 %","3.98","4.95","-0.98","5.17","sa526568"
"Julian Figueroa","Mexican (AAA)","25","44.2","6.25","3.83","1.63","1.01","14.4 %","8.8 %","5.6 %",".337","1.90",".381","55.7 %","7.86","4.95","2.91","5.50","sa509396"
"Josias Sanchez","Yankees (R)","24","20.2","4.35","7.40","0.59","0.00","10.3 %","17.5 %","-7.2 %",".218","1.65",".250","47.2 %","6.53","4.95","1.58","5.43","sa3001023"
"Jared Wesson","- - -","26","138.0","6.39","4.11","1.56","1.11","15.8 %","10.2 %","5.7 %",".290","1.61",".328","66.4 %","5.61","4.95","0.66","4.55","sa510557"
"Matt Shoemaker","Angels (AAA)","25","176.2","6.32","2.29","2.76","1.27","15.9 %","5.8 %","10.1 %",".313","1.55",".350","63.9 %","5.65","4.95","0.70","4.65","4776"
"Juan Gonzalez","Rockies (A+)","22","134.1","6.43","3.62","1.78","0.80","15.5 %","8.7 %","6.8 %",".321","1.73",".371","58.9 %","6.03","4.95","1.08","5.30","sa504209"
"Tyler Tufts","- - -","25","30.1","4.45","2.08","2.14","1.19","11.5 %","5.3 %","6.1 %",".298","1.45",".314","62.5 %","5.64","4.95","0.68","4.28","sa455353"
"Bobby Korecky","Blue Jays (AAA)","32","86.1","4.90","1.98","2.47","1.04","12.8 %","5.2 %","7.7 %",".261","1.25",".278","74.0 %","3.44","4.95","-1.51","4.77","4608"
"Jorge De La Rosa","- - -","31","20.1","9.74","3.98","2.44","1.33","22.7 %","9.3 %","13.4 %",".310","1.77",".387","61.0 %","6.64","4.96","1.68","4.06","2047"
"Dae-Eun Rhee","Cubs (AA)","23","142.1","4.93","3.22","1.53","1.14","12.2 %","8.0 %","4.2 %",".289","1.54",".309","66.6 %","4.81","4.96","-0.15","4.26","sa447648"
"Casey Selsor","Nationals (R)","22","41.1","7.40","3.27","2.27","1.09","17.6 %","7.8 %","9.8 %",".292","1.57",".341","61.5 %","6.10","4.96","1.14","3.88","sa658562"
"Luis Vasquez","- - -","26","53.0","6.62","6.28","1.05","0.34","14.8 %","14.0 %","0.8 %",".296","1.91",".354","60.4 %","7.47","4.96","2.51","5.34","sa393198"
"Marco Carrillo","Mexican (AAA)","25","86.0","6.91","3.45","2.00","1.15","17.0 %","8.5 %","8.5 %",".287","1.56",".327","63.6 %","5.44","4.96","0.48","5.14","sa328993"
"Shawn Griffith","- - -","25","67.0","8.73","5.24","1.67","1.07","21.8 %","13.1 %","8.7 %",".236","1.48",".287","65.7 %","5.10","4.96","0.15","4.44","sa503221"
