"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Andre Martinez","White Sox (R)","21","2.0",".286","0.40","12.5 %","25.0 %","62.5 %","0.0 %","20.0 %","62.5 %","37.5 %","0.0 %","22.2 %","6","12","18","sa658006"
"Andrew Benak","Yankees (A)","24","11.1",".414","1.30","20.7 %","44.8 %","34.5 %","40.0 %","20.0 %","38.7 %","19.4 %","41.9 %","17.7 %","59","99","158","sa658370"
"Carlos Leal","Brewers (R)","22","6.1",".357","1.20","26.7 %","40.0 %","33.3 %","20.0 %","20.0 %","26.7 %","33.3 %","40.0 %","20.0 %","18","42","60","sa658923"
"Starling Ynfante","Padres (R)","20","18.1",".109","1.05","8.9 %","46.7 %","44.4 %","35.0 %","20.0 %","48.0 %","26.0 %","26.0 %","17.1 %","61","103","164","sa737449"
"Sebastian Kessay","Astros (A-)","21","12.1",".423","1.20","21.4 %","42.9 %","35.7 %","0.0 %","20.0 %","53.6 %","14.3 %","32.1 %","40.0 %","27","93","120","sa738247"
"Jordan Minch","Cubs (R)","20","10.2",".321","1.40","11.1 %","51.9 %","37.0 %","20.0 %","20.0 %","50.0 %","16.7 %","33.3 %","36.7 %","6","73","79","sa827492"
"Emilio Ogando","Royals (R)","20","30.1",".288","5.50","17.7 %","69.6 %","12.7 %","10.0 %","20.0 %","38.6 %","21.7 %","39.8 %","27.4 %","76","169","245","sa829049"
"Harlan Richter","Dodgers (R)","21","12.0",".219","4.40","10.0 %","73.3 %","16.7 %","20.0 %","20.0 %","36.4 %","18.2 %","45.5 %","23.8 %","34","67","101","sa829447"
"Bubba Blau","Brewers (R)","21","26.2",".241","1.76","15.9 %","53.7 %","30.5 %","4.0 %","20.0 %","51.1 %","17.1 %","31.8 %","20.9 %","46","155","201","sa829506"
"Jacob Kopra","- - -","23","17.0",".306","2.60","25.0 %","54.2 %","20.8 %","30.0 %","20.0 %","39.2 %","21.6 %","39.2 %","35.3 %","25","111","136","sa830304"
"Rocco Cundari","Braves (R)","23","3.1",".455","1.40","0.0 %","58.3 %","41.7 %","0.0 %","20.0 %","50.0 %","16.7 %","33.3 %","18.5 %","10","17","27","sa830540"
"Luis Arias","Astros (R)","20","8.0",".304","3.00","4.8 %","71.4 %","23.8 %","20.0 %","20.0 %","34.8 %","21.7 %","43.5 %","31.4 %","19","51","70","sa830785"
"Alex Sogard","- - -","26","62.0",".270","1.39","17.7 %","47.9 %","34.4 %","15.2 %","19.7 %","48.5 %","24.8 %","26.8 %","6.4 %","410","576","986","sa454563"
"Lucas Harrell","Diamondbacks (AAA)","29","106.2",".311","3.43","19.4 %","62.4 %","18.2 %","18.0 %","19.7 %","43.6 %","21.1 %","35.4 %","6.5 %","827","1040","1867","7541"
"Waldis Joaquin","Mexican (AAA)","27","34.2",".304","2.86","17.3 %","61.2 %","21.4 %","19.0 %","19.0 %","34.9 %","21.7 %","43.4 %","11.4 %","212","360","572","6580"
"Sam Lewis","Royals (R)","22","34.2",".296","2.14","16.5 %","57.0 %","26.6 %","9.5 %","19.0 %","50.6 %","24.1 %","25.3 %","40.4 %","66","221","287","sa701852"
"Jerome Williams","Rangers (AAA)","32","10.1",".317","1.06","21.4 %","40.5 %","38.1 %","6.3 %","18.8 %","39.5 %","32.6 %","27.9 %","7.8 %","53","113","166","1137"
"Sam Demel","Dodgers (AAA)","28","46.1",".338","1.33","22.2 %","44.4 %","33.3 %","18.8 %","18.8 %","44.1 %","26.9 %","29.0 %","13.5 %","326","490","816","868"
"Jay Johnson","Phillies (AA)","24","12.2",".316","1.00","20.0 %","40.0 %","40.0 %","6.3 %","18.8 %","43.9 %","24.4 %","31.7 %","6.2 %","125","149","274","sa502141"
"Shane Halley","Royals (R)","24","18.1",".394","2.13","24.2 %","51.5 %","24.2 %","18.8 %","18.8 %","44.9 %","21.7 %","33.3 %","27.1 %","41","114","155","sa658503"
"Brad Markey","- - -","22","29.0",".309","2.88","21.5 %","58.2 %","20.3 %","12.5 %","18.8 %","45.8 %","22.9 %","31.3 %","29.7 %","26","176","202","sa659004"
"Matt Pierpont","- - -","23","37.0",".252","1.72","15.5 %","53.4 %","31.1 %","31.3 %","18.8 %","63.0 %","13.9 %","23.2 %","21.6 %","117","319","436","sa738366"
"Edwin Rojas","Orioles (R)","18","8.0",".412","0.94","13.9 %","41.7 %","44.4 %","25.0 %","18.8 %","46.0 %","16.2 %","37.8 %","11.1 %","43","47","90","sa828500"
"Pedro Feliciano","Cardinals (AAA)","37","21.0",".328","0.96","19.7 %","39.4 %","40.9 %","14.8 %","18.5 %","44.1 %","32.4 %","23.5 %","8.1 %","145","227","372","1601"
"Derek Eitel","Diamondbacks (AAA)","26","46.2",".351","2.30","21.2 %","54.9 %","23.9 %","11.1 %","18.5 %","41.4 %","31.9 %","26.7 %","14.0 %","306","463","769","sa549271"
"Kirk Singer","Giants (A-)","24","31.2",".360","1.56","22.5 %","47.2 %","30.3 %","29.6 %","18.5 %","52.7 %","24.7 %","22.6 %","28.9 %","101","217","318","sa577695"
"Richard Bleier","- - -","27","86.2",".302","2.42","12.5 %","62.0 %","25.6 %","15.8 %","18.4 %","53.6 %","18.2 %","28.3 %","9.2 %","383","841","1224","7803"
"Kameron Loe","- - -","32","38.1",".357","2.45","14.3 %","60.9 %","24.8 %","0.0 %","18.2 %","47.0 %","31.3 %","21.6 %","9.2 %","225","398","623","4422"
"Victor Marte","- - -","33","12.1",".308","1.91","20.0 %","52.5 %","27.5 %","27.3 %","18.2 %","41.5 %","19.5 %","39.0 %","11.0 %","90","119","209","5158"
"Luke Putkonen","- - -","28","6.2",".321","1.55","6.7 %","56.7 %","36.7 %","18.2 %","18.2 %","36.7 %","30.0 %","33.3 %","4.0 %","43","58","101","6736"
"Andy Vasquez","Pirates (AA)","26","4.1",".214","0.27","12.5 %","18.8 %","68.8 %","54.5 %","18.2 %","50.0 %","25.0 %","25.0 %","3.3 %","24","37","61","sa457107"
"Tyler Ybarra","Blue Jays (AA)","24","53.0",".243","1.73","15.5 %","53.5 %","31.0 %","18.2 %","18.2 %","42.5 %","17.1 %","40.4 %","11.8 %","381","527","908","sa503961"
"Luis Fernando Vazquez","Mexican (AAA)","33","25.2",".253","0.97","20.7 %","39.0 %","40.2 %","36.4 %","18.2 %","54.1 %","21.2 %","24.7 %","8.2 %","147","256","403","sa508695"
"Ryan McNeil","Cubs (A-)","20","16.0",".286","0.45","7.7 %","28.8 %","63.5 %","24.2 %","18.2 %","38.2 %","29.1 %","32.7 %","28.9 %","46","96","142","sa657941"
"Nick Blount","- - -","23","13.0",".333","1.55","17.6 %","50.0 %","32.4 %","18.2 %","18.2 %","45.7 %","20.0 %","34.3 %","27.7 %","36","83","119","sa737906"
"Michael Velasquez","- - -","21","14.2",".391","2.27","23.4 %","53.2 %","23.4 %","18.2 %","18.2 %","52.1 %","16.7 %","31.3 %","41.6 %","11","90","101","sa834330"
"Alex Constanza","- - -","19","43.0",".289","1.20","20.3 %","43.5 %","36.2 %","18.0 %","18.0 %","42.4 %","27.1 %","30.6 %","23.5 %","94","263","357","sa608119"
"Marco Quevedo","Mexican (AAA)","27","77.1",".333","1.54","25.3 %","45.3 %","29.4 %","25.6 %","17.9 %","48.5 %","21.7 %","29.8 %","5.1 %","508","796","1304","sa508101"
"Nick Hagadone","Indians (AAA)","28","28.2",".333","0.86","17.5 %","38.1 %","44.4 %","28.6 %","17.9 %","38.2 %","26.5 %","35.3 %","12.8 %","188","329","517","1351"
"Austin Maddox","Red Sox (A+)","23","21.2",".268","1.11","1.7 %","51.7 %","46.7 %","14.3 %","17.9 %","65.6 %","9.8 %","24.6 %","38.0 %","24","142","166","14241"
"Nick Lee","- - -","23","30.2",".372","1.96","8.8 %","60.4 %","30.8 %","10.7 %","17.9 %","47.3 %","19.8 %","33.0 %","21.7 %","116","211","327","sa550027"
"Xavier Cedeno","Nationals (AAA)","27","39.1",".247","2.71","18.2 %","59.7 %","22.1 %","23.5 %","17.6 %","56.3 %","16.3 %","27.5 %","15.6 %","189","409","598","36"
"Jake Arrieta","- - -","28","20.0",".192","1.82","7.7 %","59.6 %","32.7 %","5.9 %","17.6 %","47.3 %","23.6 %","29.1 %","13.2 %","106","181","287","4153"
"Adam Miller","- - -","29","42.1",".287","1.79","20.2 %","51.3 %","28.6 %","14.7 %","17.6 %","36.4 %","19.0 %","44.6 %","12.1 %","251","453","704","sa243995"
"Nick Avila","Tigers (AA)","25","33.2",".319","0.58","26.8 %","26.8 %","46.3 %","17.5 %","17.5 %","50.0 %","23.0 %","27.0 %","8.7 %","240","359","599","sa503415"
"Tyler Bolton","Diamondbacks (R)","21","72.0",".375","2.25","22.9 %","53.3 %","23.8 %","17.5 %","17.5 %","47.4 %","23.7 %","28.9 %","26.2 %","111","428","539","sa829642"
"R.J. Seidel","- - -","26","33.0",".374","1.03","24.3 %","38.3 %","37.4 %","10.0 %","17.5 %","42.5 %","31.0 %","26.6 %","11.0 %","232","369","601","sa327894"
"James Baune","- - -","22","33.1",".377","1.33","18.4 %","46.5 %","35.1 %","7.5 %","17.5 %","48.8 %","28.1 %","23.1 %","14.8 %","53","191","244","sa738706"
"Paco Rodriguez","Dodgers (AAA)","23","28.2",".300","1.61","17.8 %","50.7 %","31.5 %","8.7 %","17.4 %","50.0 %","23.0 %","27.0 %","17.1 %","195","303","498","13398"
"Christian Friedrich","Rockies (AAA)","26","91.1",".354","1.72","11.7 %","55.8 %","32.5 %","13.0 %","17.4 %","49.2 %","21.8 %","29.0 %","12.2 %","595","961","1556","7942"
"Felipe Paulino","White Sox (AAA)","30","19.2",".375","0.83","20.9 %","35.8 %","43.3 %","13.8 %","17.2 %","36.2 %","26.1 %","37.7 %","10.3 %","167","233","400","3777"
"Ben Holmes","Marlins (A-)","22","39.2",".353","1.83","28.7 %","46.1 %","25.2 %","3.4 %","17.2 %","48.0 %","21.1 %","30.9 %","27.9 %","57","226","283","sa549147"
"Chris Petrini","Orioles (AA)","27","22.2",".300","0.97","21.9 %","38.4 %","39.7 %","13.8 %","17.2 %","41.3 %","33.3 %","25.3 %","7.3 %","119","209","328","sa549511"
"Jimmie Sherfy","- - -","22","49.0",".315","1.43","22.0 %","45.9 %","32.1 %","20.0 %","17.1 %","45.6 %","21.1 %","33.3 %","16.7 %","277","494","771","15118"
"Justin Thomas","Angels (AAA)","30","112.2",".375","1.20","23.7 %","41.5 %","34.7 %","20.3 %","17.1 %","48.5 %","24.0 %","27.6 %","10.3 %","744","1192","1936","9910"
"David Ledbetter","- - -","22","88.0",".315","1.55","20.8 %","48.1 %","31.1 %","13.6 %","17.0 %","45.7 %","23.5 %","30.8 %","15.0 %","249","612","861","sa737643"
"Raudel Lazo","- - -","25","8.0",".143","0.50","18.2 %","27.3 %","54.5 %","25.0 %","16.7 %","34.8 %","21.7 %","43.5 %","32.1 %","8","45","53","14077"
"Randy Rosario","Twins (A)","20","11.2",".325","2.17","7.3 %","63.4 %","29.3 %","8.3 %","16.7 %","45.2 %","23.8 %","31.0 %","11.4 %","33","55","88","14508"
"Tim Hill","- - -","24","22.0",".122","2.00","14.3 %","57.1 %","28.6 %","8.3 %","16.7 %","39.5 %","16.3 %","44.2 %","35.7 %","50","146","196","16814"
"Jorge Vasquez","Mexican (AAA)","35","5.1",".381","1.83","15.0 %","55.0 %","30.0 %","16.7 %","16.7 %","71.4 %","23.8 %","4.8 %","12.9 %","39","62","101","2221"
"Ricky Nolasco","Twins (A)","31","9.1",".321","3.17","7.4 %","70.4 %","22.2 %","0.0 %","16.7 %","58.6 %","17.2 %","24.1 %","27.6 %","4","54","58","3830"
"Tyler Chatwood","Rockies (AAA)","24","6.1",".286","1.17","13.3 %","46.7 %","40.0 %","33.3 %","16.7 %","46.7 %","6.7 %","46.7 %","4.7 %","33","53","86","4338"
"Ernesto Frieri","Pirates (AAA)","28","7.0",".167","0.42","10.5 %","26.3 %","63.2 %","16.7 %","16.7 %","25.0 %","30.0 %","45.0 %","8.1 %","47","76","123","5178"
"J.A. Happ","- - -","31","9.2",".304","2.00","21.7 %","52.2 %","26.1 %","50.0 %","16.7 %","33.3 %","25.0 %","41.7 %","19.7 %","31","91","122","7410"
"Sergio Valenzuela","Mexican (AAA)","29","29.0",".324","3.17","25.7 %","56.4 %","17.8 %","16.7 %","16.7 %","54.8 %","21.2 %","24.0 %","6.9 %","162","304","466","sa254802"
"Logan Williamson","Mexican (AAA)","29","8.0",".471","1.42","19.4 %","47.2 %","33.3 %","16.7 %","16.7 %","44.4 %","25.0 %","30.6 %","10.7 %","69","109","178","sa288769"
"Wilkins Arias","- - -","33","39.0",".397","1.67","23.2 %","48.0 %","28.8 %","16.7 %","16.7 %","39.9 %","27.1 %","33.1 %","11.6 %","264","459","723","sa323426"
"Tanner Poppe","- - -","23","44.0",".312","2.53","13.8 %","61.8 %","24.4 %","33.3 %","16.7 %","42.5 %","23.6 %","33.9 %","14.8 %","204","397","601","sa503209"
"Ismael Castillo","Mexican (AAA)","31","3.0",".533","1.17","18.8 %","43.8 %","37.5 %","0.0 %","16.7 %","50.0 %","31.3 %","18.8 %","14.3 %","21","42","63","sa509783"
"Jeremy Rodriguez","Padres (A+)","24","3.0",".200","0.83","0.0 %","45.5 %","54.5 %","33.3 %","16.7 %","72.7 %","18.2 %","9.1 %","6.5 %","7","24","31","sa579554"
"Osvaldo Flores","Mexican (AAA)","24","18.1",".375","1.13","15.0 %","45.0 %","40.0 %","4.2 %","16.7 %","65.0 %","18.3 %","16.7 %","11.6 %","106","171","277","sa592946"
"Dan Urbina","Pirates (R)","20","30.1",".327","1.36","15.0 %","49.0 %","36.0 %","16.7 %","16.7 %","45.7 %","25.7 %","28.6 %","17.5 %","87","170","257","sa596286"
"Carlos Yan","Rockies (A-)","23","28.2",".378","2.04","21.5 %","52.7 %","25.8 %","16.7 %","16.7 %","44.7 %","27.7 %","27.7 %","25.7 %","85","176","261","sa597086"
"Yomar Morel","- - -","20","31.1",".314","1.93","16.2 %","55.2 %","28.6 %","10.0 %","16.7 %","47.7 %","22.4 %","29.9 %","24.8 %","21","177","198","sa597176"
"Jarrett Brown","Mariners (R)","21","25.0",".270","2.17","19.7 %","54.9 %","25.4 %","11.1 %","16.7 %","46.8 %","23.4 %","29.9 %","13.3 %","82","129","211","sa599264"
"Luis Rengel","- - -","24","15.0",".350","4.17","16.2 %","67.6 %","16.2 %","16.7 %","16.7 %","47.5 %","22.5 %","30.0 %","28.3 %","39","99","138","sa633986"
"Charlie Gillies","- - -","23","10.0",".308","2.50","16.0 %","60.0 %","24.0 %","0.0 %","16.7 %","59.3 %","18.5 %","22.2 %","39.5 %","8","68","76","sa658160"
"Jose Mendez","- - -","19","10.2",".387","1.33","15.2 %","48.5 %","36.4 %","25.0 %","16.7 %","47.1 %","32.4 %","20.6 %","15.8 %","110","61","171","sa737046"
"Daniel Palo","Rockies (A)","23","6.2",".286","1.33","30.0 %","40.0 %","30.0 %","0.0 %","16.7 %","45.5 %","22.7 %","31.8 %","13.9 %","57","58","115","sa738358"
"Gabriel Rosario","Twins (R)","19","7.1",".286","0.75","0.0 %","42.9 %","57.1 %","8.3 %","16.7 %","47.8 %","21.7 %","30.4 %","23.6 %","30","42","72","sa741489"
"Kodi Medeiros","Brewers (R)","18","17.2",".431","2.00","25.0 %","50.0 %","25.0 %","8.3 %","16.7 %","42.6 %","25.9 %","31.5 %","35.6 %","60","131","191","sa828664"
"James Norwood","- - -","20","20.0",".309","1.89","8.8 %","59.6 %","31.6 %","5.6 %","16.7 %","44.8 %","17.2 %","37.9 %","26.8 %","34","119","153","sa829116"
"Thomas Dorminy","Padres (A-)","22","19.1",".426","2.33","27.3 %","50.9 %","21.8 %","25.0 %","16.7 %","44.6 %","21.4 %","33.9 %","24.6 %","45","130","175","sa829160"
"Gabriel Llanes","Mets (R)","18","13.0",".304","4.67","20.9 %","65.1 %","14.0 %","0.0 %","16.7 %","56.5 %","26.1 %","17.4 %","14.4 %","32","72","104","sa829197"
"Kyle Bird","Rays (R)","21","19.1",".226","1.44","20.0 %","47.3 %","32.7 %","27.8 %","16.7 %","58.9 %","17.9 %","23.2 %","36.4 %","27","105","132","sa829691"
"Storm Rynard","Rangers (R)","18","8.0",".462","2.83","14.8 %","63.0 %","22.2 %","16.7 %","16.7 %","33.3 %","22.2 %","44.4 %","15.3 %","50","48","98","sa829716"
"Spencer Patton","- - -","26","62.1",".241","0.93","14.5 %","41.3 %","44.2 %","18.0 %","16.4 %","32.2 %","30.1 %","37.8 %","14.6 %","396","687","1083","12361"
"Joe Saunders","- - -","33","52.0",".322","2.02","14.5 %","57.2 %","28.3 %","12.2 %","16.3 %","45.6 %","26.4 %","28.0 %","5.4 %","369","507","876","4366"
"Mike Minor","- - -","26","22.1",".230","0.54","12.3 %","30.8 %","56.9 %","21.6 %","16.2 %","29.9 %","29.9 %","40.3 %","11.3 %","96","197","293","10021"
"Matt Price","Orioles (A+)","24","28.0",".388","0.92","20.2 %","38.2 %","41.6 %","37.8 %","16.2 %","54.8 %","18.3 %","26.9 %","23.6 %","114","259","373","sa577970"
"Alejandro Barraza","Mexican (AAA)","23","56.1",".348","1.53","16.5 %","50.5 %","33.0 %","8.1 %","16.1 %","52.1 %","24.5 %","23.4 %","12.9 %","326","575","901","sa503482"
"Carlos Vazquez","Mexican (AAA)","22","36.0",".283","1.65","22.6 %","48.1 %","29.2 %","25.8 %","16.1 %","50.0 %","21.8 %","28.2 %","9.8 %","251","379","630","sa506933"
"Craig Schlitter","Rockies (R)","22","41.0",".297","2.10","11.1 %","60.2 %","28.7 %","12.9 %","16.1 %","50.0 %","14.7 %","35.3 %","29.0 %","58","245","303","sa709582"
"Austin Pettibone","Rangers (A-)","21","39.2",".339","2.39","18.0 %","57.8 %","24.2 %","19.4 %","16.1 %","44.7 %","24.2 %","31.1 %","26.3 %","42","232","274","sa827460"
"Joel Pineiro","- - -","35","44.0",".348","1.72","18.1 %","51.8 %","30.1 %","12.0 %","16.0 %","50.0 %","21.8 %","28.2 %","5.3 %","257","448","705","1094"
"Miguel Celestino","- - -","24","52.0",".279","1.24","17.0 %","45.9 %","37.0 %","20.0 %","16.0 %","49.3 %","27.2 %","23.5 %","15.2 %","277","506","783","sa504074"
"Luis Rodriguez","Mexican (AAA)","25","61.0",".306","1.25","23.2 %","42.7 %","34.1 %","12.0 %","16.0 %","47.4 %","19.0 %","33.6 %","4.7 %","411","593","1004","sa508210"
"David Ramos","- - -","22","35.2",".395","1.10","16.7 %","43.7 %","39.7 %","14.0 %","16.0 %","46.1 %","22.7 %","31.3 %","25.1 %","78","249","327","sa692508"
"Brody Greer","Diamondbacks (R)","23","27.1",".377","1.00","28.6 %","35.7 %","35.7 %","16.0 %","16.0 %","43.1 %","25.0 %","31.9 %","31.4 %","73","188","261","sa747416"
"Jesus Bustamante","Mexican (AAA)","27","17.0",".281","0.92","17.2 %","39.7 %","43.1 %","16.0 %","16.0 %","45.9 %","19.7 %","34.4 %","5.1 %","139","176","315","sa829882"
"Maikel Cleto","White Sox (AAA)","25","35.0",".375","0.59","19.5 %","29.9 %","50.6 %","6.8 %","15.9 %","43.7 %","36.8 %","19.5 %","14.9 %","218","381","599","5529"
"Donnie Joseph","- - -","26","36.0",".339","1.27","11.5 %","49.6 %","38.9 %","25.0 %","15.9 %","61.2 %","14.7 %","24.1 %","14.7 %","304","389","693","6491"
"Robbie Ross Jr.","Rangers (AAA)","25","60.1",".319","2.45","19.1 %","57.4 %","23.4 %","20.5 %","15.9 %","44.2 %","25.8 %","30.0 %","9.7 %","328","574","902","6819"
"R.C. Orlan","- - -","23","48.2",".336","1.27","24.2 %","42.4 %","33.3 %","25.0 %","15.9 %","48.2 %","18.4 %","33.3 %","27.3 %","92","322","414","sa503562"
"Lawrence Pardo","Diamondbacks (R)","22","20.2",".220","1.05","25.0 %","38.5 %","36.5 %","10.5 %","15.8 %","41.5 %","22.6 %","35.9 %","32.6 %","46","126","172","sa550277"
"Axel Rios","Mexican (AAA)","21","13.2",".420","1.16","19.6 %","43.1 %","37.3 %","31.6 %","15.8 %","51.9 %","21.2 %","26.9 %","7.0 %","132","154","286","sa595954"
"Bryan Brickhouse","Royals (R)","22","27.2",".318","2.63","18.8 %","58.8 %","22.4 %","21.1 %","15.8 %","53.4 %","17.1 %","29.6 %","28.4 %","52","156","208","sa597825"
"Julio Cesar Terrazas","Mexican (AAA)","24","8.2",".206","0.68","11.1 %","36.1 %","52.8 %","15.8 %","15.8 %","43.2 %","32.4 %","24.3 %","3.1 %","52","79","131","sa654442"
"Alejandro Martinez","Mexican (AAA)","25","115.0",".317","1.54","15.4 %","51.2 %","33.3 %","23.1 %","15.7 %","47.6 %","24.1 %","28.4 %","7.6 %","709","1220","1929","sa504008"
"Yeims Mendoza","- - -","21","22.2",".238","0.78","13.6 %","37.9 %","48.5 %","28.1 %","15.6 %","52.9 %","25.0 %","22.1 %","16.7 %","88","127","215","sa547823"
"Chris Volstad","Angels (AAA)","27","39.1",".306","1.40","21.2 %","46.0 %","32.8 %","15.6 %","15.6 %","49.7 %","28.4 %","22.0 %","5.4 %","230","398","628","9901"
"Zach Miner","Mariners (AAA)","32","37.2",".356","1.02","16.4 %","42.1 %","41.4 %","17.2 %","15.5 %","48.6 %","22.9 %","28.5 %","7.9 %","320","429","749","3193"
"Brad Keller","- - -","18","71.0",".343","2.38","18.1 %","57.7 %","24.2 %","17.3 %","15.4 %","44.1 %","25.2 %","30.6 %","27.8 %","145","412","557","15734"
"Kelvin De La Cruz","Orioles (AAA)","25","49.2",".346","1.19","23.5 %","41.6 %","34.9 %","28.8 %","15.4 %","48.7 %","23.4 %","27.9 %","10.3 %","386","552","938","sa328950"
"Cruz Guevara","Royals (R)","20","24.2",".338","3.00","22.4 %","58.2 %","19.4 %","30.8 %","15.4 %","45.7 %","14.3 %","40.0 %","34.0 %","54","146","200","sa597626"
"Tim Giel","Yankees (A-)","23","31.0",".386","2.42","11.9 %","62.4 %","25.7 %","7.7 %","15.4 %","41.0 %","24.8 %","34.3 %","37.5 %","33","202","235","sa705809"
"Dallas Newton","- - -","19","69.1",".274","2.25","18.0 %","56.8 %","25.2 %","9.6 %","15.4 %","49.3 %","24.2 %","26.5 %","26.7 %","125","392","517","sa738609"
"Jordan DeLorenzo","Cardinals (R)","21","18.2",".413","1.00","18.8 %","40.6 %","40.6 %","30.8 %","15.4 %","47.8 %","25.4 %","26.9 %","30.8 %","29","130","159","sa827452"
"Josh Goossen-Brown","White Sox (R)","23","21.1",".302","2.38","13.7 %","60.8 %","25.5 %","15.4 %","15.4 %","45.5 %","30.9 %","23.6 %","38.5 %","30","139","169","sa829538"
"Michael Smith","- - -","24","74.0",".289","1.42","16.7 %","48.8 %","34.4 %","29.2 %","15.3 %","46.1 %","27.4 %","26.5 %","21.1 %","215","525","740","sa738590"
"Andres Santiago","Dodgers (AA)","24","129.0",".292","1.87","22.6 %","50.4 %","27.0 %","19.0 %","15.2 %","50.6 %","21.4 %","28.0 %","9.3 %","826","1303","2129","sa389212"
"Andrew Werner","Athletics (AA)","27","47.0",".317","1.63","18.2 %","50.7 %","31.1 %","23.9 %","15.2 %","51.3 %","21.4 %","27.3 %","6.7 %","319","504","823","11783"
"Irwin Delgado","Mexican (AAA)","25","114.2",".344","1.73","18.4 %","51.7 %","29.9 %","17.2 %","15.2 %","49.3 %","24.9 %","25.8 %","10.9 %","783","1211","1994","sa508063"
"Nolan Becker","Reds (A)","23","37.1",".247","1.24","16.9 %","46.1 %","37.1 %","18.2 %","15.2 %","48.0 %","35.7 %","16.3 %","32.0 %","60","253","313","sa658169"
"Josh Stinson","Orioles (AAA)","26","85.1",".272","1.06","20.3 %","41.1 %","38.6 %","12.9 %","15.1 %","41.5 %","27.8 %","30.7 %","10.5 %","631","878","1509","3219"
"Tyler Robertson","Nationals (AAA)","26","17.2",".370","1.25","18.2 %","45.5 %","36.4 %","10.0 %","15.0 %","50.9 %","22.8 %","26.3 %","13.5 %","103","178","281","3223"
"Anthony Bass","- - -","26","20.1",".255","0.95","25.0 %","36.5 %","38.5 %","10.0 %","15.0 %","44.1 %","27.1 %","28.8 %","14.8 %","95","188","283","7982"
"Fernand Cruzado","Athletics (A-)","24","23.2",".254","1.70","15.6 %","53.1 %","31.3 %","30.0 %","15.0 %","50.0 %","16.7 %","33.3 %","27.9 %","43","129","172","sa505982"
"Noel Arguelles","Royals (AA)","24","61.2",".311","1.70","16.9 %","52.3 %","30.8 %","13.3 %","15.0 %","53.7 %","22.4 %","23.9 %","7.3 %","493","691","1184","sa536642"
"Carson Baranik","Dodgers (R)","21","28.1",".290","2.05","19.7 %","53.9 %","26.3 %","20.0 %","15.0 %","39.2 %","19.0 %","41.8 %","25.7 %","52","170","222","sa602604"
"Jason Knapp","Rangers (A+)","23","32.1",".286","1.26","21.8 %","43.6 %","34.6 %","14.8 %","14.8 %","34.6 %","21.0 %","44.4 %","21.1 %","118","233","351","sa454445"
"Donaldo Aguilar","Mexican (AAA)","19","17.1",".291","1.00","8.5 %","45.8 %","45.8 %","33.3 %","14.8 %","45.8 %","17.0 %","37.3 %","10.0 %","100","170","270","sa691424"
"Nick Dignacco","Rangers (A-)","22","24.2",".258","1.07","15.2 %","43.9 %","40.9 %","11.1 %","14.8 %","38.2 %","17.7 %","44.1 %","31.7 %","34","152","186","sa829852"
"Red Patterson","Dodgers (AAA)","27","121.1",".330","1.22","16.2 %","46.0 %","37.8 %","18.3 %","14.8 %","47.5 %","22.6 %","29.9 %","9.9 %","709","1225","1934","10710"
