"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Jason Richman","- - -","22","54.2","4.77","4.28","1.12","0.49","12.5 %","11.2 %","1.3 %",".220","1.28",".244","76.9 %","3.13","4.85","-1.72","5.09","sa857658"
"John Omahen","- - -","27","127.0","5.39","3.19","1.69","0.99","13.4 %","7.9 %","5.5 %",".305","1.60",".336","65.5 %","5.67","4.85","0.82","4.37","sa598616"
"Kyle Crick","Giants (AA)","23","109.0","7.10","5.53","1.28","0.66","17.2 %","13.4 %","3.8 %",".261","1.62",".311","65.4 %","5.04","4.85","0.18","4.82","13182"
"Wally Vrolijk","Orioles (R)","21","20.2","5.23","6.97","0.75","0.00","12.6 %","16.8 %","-4.2 %",".200","1.50",".238","80.0 %","3.05","4.85","-1.81","5.29","sa873547"
"Carlos Machorro","- - -","19","34.2","7.79","1.04","7.50","1.30","21.4 %","2.9 %","18.6 %",".254","1.10",".293","72.7 %","3.89","4.86","-0.96","3.92","sa877615"
"Alex Cobb","- - -","28","21.2","6.23","3.32","1.88","1.25","14.6 %","7.8 %","6.8 %",".330","1.80",".368","61.5 %","6.65","4.86","1.79","4.51","6562"
"Clayton Blackburn","Giants (AAA)","23","136.1","6.67","2.31","2.89","1.19","17.3 %","6.0 %","11.3 %",".262","1.30",".293","67.8 %","4.36","4.86","-0.50","4.48","sa598302"
"KC Serna","Phillies (AA)","26","2.0","0.00","4.50","0.00","0.00","0.0 %","16.7 %","-16.7 %",".000","0.50",".000","100.0 %","0.00","4.86","-4.86","5.37","sa598479"
"Rainy Lara","- - -","25","113.1","5.64","3.34","1.69","1.03","14.2 %","8.4 %","5.8 %",".272","1.46",".298","63.9 %","5.16","4.86","0.30","5.02","sa550638"
"Travis Hosterman","Blue Jays (R)","17","18.1","6.87","4.91","1.40","0.98","16.3 %","11.6 %","4.7 %",".250","1.58",".283","61.1 %","4.91","4.86","0.05","4.24","sa919116"
"Esteban Haro","- - -","30","42.0","8.14","4.93","1.65","1.07","19.5 %","11.8 %","7.7 %",".292","1.74",".352","67.2 %","6.21","4.86","1.35","4.19","sa509455"
"Daniel Gibson","- - -","24","43.2","7.01","4.53","1.55","0.82","17.4 %","11.2 %","6.1 %",".275","1.58",".323","79.8 %","3.50","4.86","-1.36","4.71","sa549733"
"Ricardo Pinto","Phillies (AA)","22","156.0","5.83","2.94","1.98","1.15","15.2 %","7.7 %","7.5 %",".248","1.29",".268","69.1 %","4.10","4.86","-0.77","4.40","16318"
"Eury Sanchez","Angels (A)","23","13.2","7.90","4.61","1.71","0.66","19.7 %","11.5 %","8.2 %",".255","1.46",".316","55.6 %","6.59","4.87","1.72","5.03","sa657489"
"Jeremy Rhoades","Angels (A+)","23","141.2","5.78","2.80","2.07","0.95","14.7 %","7.1 %","7.6 %",".273","1.41",".303","56.2 %","5.72","4.87","0.85","5.01","sa827471"
"Jake Dunning","Giants (AAA)","27","59.1","6.52","4.40","1.48","0.61","16.2 %","10.9 %","5.3 %",".263","1.52",".308","64.9 %","4.85","4.87","-0.01","5.35","10803"
"Mario Hollands","- - -","27","40.2","7.75","3.98","1.94","1.11","18.8 %","9.7 %","9.1 %",".276","1.55",".325","77.1 %","4.20","4.87","-0.66","4.50","10504"
"Gabriel Ynoa","Mets (AAA)","23","154.1","4.55","2.33","1.95","0.87","11.9 %","6.1 %","5.8 %",".279","1.36",".300","71.3 %","3.97","4.87","-0.90","4.81","12938"
"Daniel Castano","Cardinals (R)","21","48.0","6.38","2.25","2.83","1.13","15.5 %","5.5 %","10.1 %",".310","1.56",".350","55.2 %","6.19","4.87","1.32","4.15","sa873271"
"Andres Urbina","- - -","20","33.0","5.18","7.36","0.70","0.00","12.2 %","17.3 %","-5.1 %",".218","1.64",".257","67.8 %","3.27","4.87","-1.60","5.18","sa917482"
"Kyle McGowin","- - -","24","142.0","8.24","3.49","2.36","1.27","20.7 %","8.7 %","11.9 %",".291","1.56",".348","61.9 %","5.83","4.87","0.96","4.35","sa738327"
"Jacob Morris","White Sox (A+)","25","46.0","10.37","7.83","1.33","0.39","24.3 %","18.4 %","6.0 %",".181","1.54",".250","70.5 %","4.11","4.87","-0.76","5.40","sa503050"
"Lenix Osuna","Dodgers (R)","20","4.0","11.25","0.00","5.00","2.25","35.7 %","0.0 %","35.7 %",".143","0.50",".125","0.0 %","4.50","4.87","-0.37","2.65","sa739579"
"Kenny Hernandez","Diamondbacks (R)","18","9.1","3.86","4.82","0.80","0.00","9.3 %","11.6 %","-2.3 %",".263","1.61",".294","73.3 %","1.93","4.87","-2.94","5.69","sa943755"
"Andy Cox","Reds (R)","22","33.1","7.29","5.40","1.35","0.00","17.4 %","12.9 %","4.5 %",".252","1.59",".317","61.4 %","4.59","4.88","-0.29","5.61","sa876303"
"Junior Figueroa","Red Sox (R)","16","20.1","3.98","6.64","0.60","0.00","9.5 %","15.8 %","-6.3 %",".260","1.72",".294","81.6 %","3.10","4.88","-1.78","5.31","sa918171"
"Sam Pastrone","Angels (R)","19","57.0","7.11","3.32","2.14","0.63","16.8 %","7.8 %","9.0 %",".314","1.72",".372","51.9 %","6.00","4.88","1.12","5.40","sa875758"
"Luke Farrell","- - -","25","97.2","8.29","3.96","2.09","1.11","21.5 %","10.3 %","11.2 %",".239","1.35",".284","75.9 %","3.59","4.88","-1.29","4.79","15101"
"Robbie Coursel","Pirates (R)","22","25.1","7.46","5.68","1.31","0.36","17.5 %","13.3 %","4.2 %",".290","1.78",".359","63.0 %","4.26","4.88","-0.62","5.35","sa918628"
"James Bourque","Nationals (A)","22","68.0","7.28","3.04","2.39","1.32","17.8 %","7.4 %","10.4 %",".287","1.53",".327","68.1 %","5.03","4.89","0.14","3.97","sa829330"
"Chris Heston","- - -","28","92.1","5.95","3.61","1.65","0.78","15.1 %","9.2 %","5.9 %",".259","1.42",".293","72.7 %","4.29","4.89","-0.60","5.11","10302"
"Josue Uribe","- - -","21","4.0","6.75","6.75","1.00","0.00","15.0 %","15.0 %","0.0 %",".313","2.00",".385","66.7 %","6.75","4.89","1.86","5.53","sa828369"
"Patrick Riehl","Reds (R)","22","38.1","8.45","2.82","3.00","0.70","22.8 %","7.6 %","15.2 %",".236","1.17",".297","68.4 %","3.76","4.89","-1.13","5.40","sa918565"
"Tyler Willman","- - -","23","24.1","8.51","8.51","1.00","0.00","19.8 %","19.8 %","0.0 %",".169","1.56",".227","81.0 %","2.59","4.89","-2.30","5.74","sa829056"
"Kelvin Vasquez","- - -","23","31.2","9.95","6.54","1.52","0.57","23.7 %","15.5 %","8.1 %",".248","1.67",".333","75.7 %","4.55","4.89","-0.34","5.44","sa602917"
"Francisco Cordova","Mexican (AAA)","32","83.0","3.25","3.14","1.03","0.65","8.1 %","7.8 %","0.3 %",".293","1.53",".308","64.2 %","5.10","4.89","0.20","5.21","sa254785"
"John Valek","Rockies (R)","22","12.2","6.39","2.84","2.25","0.71","14.8 %","6.6 %","8.2 %",".351","1.89",".404","62.0 %","5.68","4.89","0.79","5.98","sa921352"
"Dawry Done","Diamondbacks (R)","18","46.0","6.85","6.26","1.09","0.39","16.5 %","15.1 %","1.4 %",".241","1.59",".293","62.3 %","4.70","4.89","-0.20","4.55","sa917520"
"Kyle Smith","Astros (AA)","23","82.1","7.32","3.17","2.31","1.53","18.2 %","7.9 %","10.3 %",".291","1.54",".328","68.6 %","5.03","4.89","0.13","3.89","sa597834"
"Orby Tavares","- - -","21","24.0","12.38","5.63","2.20","1.50","30.3 %","13.8 %","16.5 %",".242","1.54",".333","64.0 %","6.38","4.90","1.48","3.20","sa830229"
"Heiner Moreno","Yankees (R)","17","29.2","9.71","10.01","0.97","0.00","21.3 %","22.0 %","-0.7 %",".315","2.29",".443","62.2 %","6.37","4.90","1.47","5.09","sa883382"
"Eric Diomartich","- - -","22","36.1","5.45","3.22","1.69","0.74","13.8 %","8.2 %","5.7 %",".245","1.29",".272","60.2 %","4.21","4.90","-0.69","4.55","sa920270"
"Gerson Garabito","Royals (A)","20","80.2","6.81","3.90","1.74","1.00","17.2 %","9.9 %","7.3 %",".249","1.40",".284","65.2 %","4.80","4.90","-0.10","4.66","sa737361"
"Anthony Misiewicz","Mariners (A+)","21","157.2","6.56","2.68","2.45","1.20","17.3 %","7.1 %","10.2 %",".269","1.35",".301","66.6 %","4.79","4.90","-0.11","4.48","sa874099"
"Alex Bostic","- - -","21","52.1","7.91","5.33","1.48","0.52","18.9 %","12.8 %","6.2 %",".265","1.66",".327","57.3 %","5.68","4.90","0.77","4.94","sa918194"
"Frank Garces","Padres (AAA)","26","114.1","7.71","3.07","2.51","1.26","19.3 %","7.7 %","11.6 %",".276","1.47",".319","72.5 %","4.41","4.90","-0.49","4.46","13144"
"Jahir Varela","Indians (R)","18","22.1","7.66","9.67","0.79","0.00","17.1 %","21.6 %","-4.5 %",".224","1.93",".288","60.0 %","6.45","4.90","1.54","5.38","sa918159"
"Dakota Chalmers","Athletics (A-)","19","67.0","8.33","4.97","1.68","1.07","20.7 %","12.4 %","8.4 %",".215","1.37",".253","65.7 %","4.70","4.90","-0.20","4.01","sa875017"
"Ofreidy Gomez","Royals (R)","20","55.1","7.16","4.39","1.63","0.65","18.9 %","11.6 %","7.3 %",".232","1.32",".280","61.0 %","5.20","4.91","0.30","4.83","sa737451"
"Trey Ball","Red Sox (A+)","22","117.1","6.60","5.22","1.26","0.61","16.1 %","12.8 %","3.4 %",".265","1.61",".311","73.2 %","3.84","4.91","-1.08","4.89","sa737438"
"Dagoberto Vargas","Mexican (AAA)","24","0.2","13.50","13.50","1.00","0.00","20.0 %","20.0 %","0.0 %",".500","4.50",".667","0.0 %","40.50","4.91","35.59","6.48","sa923958"
"Sergio Lizarraga","Mexican (AAA)","34","4.2","7.71","7.71","1.00","0.00","12.9 %","12.9 %","0.0 %",".539","3.86",".636","52.6 %","17.36","4.91","12.45","6.48","sa200709"
"Ruben Molina","Mexican (AAA)","20","10.2","5.91","8.44","0.70","0.00","13.5 %","19.2 %","-5.8 %",".310","2.16",".371","52.2 %","8.44","4.91","3.53","5.79","sa824772"
"Francisco Moreno","Mexican (AAA)","21","39.1","7.09","4.58","1.55","0.92","16.9 %","10.9 %","6.0 %",".263","1.58",".304","58.9 %","5.03","4.91","0.12","4.68","sa824739"
"Juan Diaz","Pirates (R)","27","4.0","4.50","6.75","0.67","0.00","12.5 %","18.8 %","-6.3 %",".154","1.25",".182","60.0 %","2.25","4.91","-2.66","6.15","9235"
"Edward Salinas","Mariners (R)","20","1.2","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".333","1.80",".333","50.0 %","5.40","4.91","0.49","5.90","sa826788"
"Adrian De Los Santos","Rays (R)","22","23.1","8.87","8.87","1.00","0.39","19.7 %","19.7 %","0.0 %",".239","1.93",".309","63.6 %","6.17","4.91","1.26","4.67","sa917495"
"Matt Imhof","Phillies (A+)","22","53.0","8.15","7.30","1.12","0.68","20.7 %","18.5 %","2.2 %",".223","1.60",".279","73.4 %","3.91","4.91","-1.01","4.75","sa828688"
"Sam Gibbons","Twins (A)","22","107.0","5.80","3.95","1.47","0.84","14.3 %","9.8 %","4.6 %",".269","1.51",".301","63.2 %","4.71","4.91","-0.20","4.67","sa659495"
"Clayton Mortensen","Royals (AAA)","31","63.2","9.90","4.24","2.33","1.27","24.0 %","10.3 %","13.7 %",".290","1.65",".367","69.2 %","5.65","4.91","0.74","4.53","3166"
"Marco Camarena","Mexican (AAA)","25","69.0","5.35","4.04","1.32","0.78","12.5 %","9.5 %","3.1 %",".336","1.87",".376","65.3 %","6.26","4.92","1.34","4.63","sa506924"
"Alex Gouin","- - -","24","65.2","7.81","1.64","4.75","1.23","20.4 %","4.3 %","16.1 %",".297","1.39",".350","65.5 %","4.39","4.92","-0.53","4.50","sa921980"
"John Kuchno","- - -","25","84.1","4.59","3.20","1.43","1.07","12.0 %","8.4 %","3.6 %",".265","1.38",".279","70.5 %","4.59","4.92","-0.33","4.45","sa658331"
"Jake Drehoff","- - -","24","52.2","9.74","4.61","2.11","1.20","23.3 %","11.0 %","12.2 %",".270","1.59",".340","69.0 %","5.13","4.92","0.21","4.19","sa737910"
"Derek Holland","Rangers (AAA)","29","10.0","7.20","3.60","2.00","0.90","17.4 %","8.7 %","8.7 %",".268","1.50",".313","75.3 %","4.50","4.92","-0.42","4.70","4141"
"Jean Machi","- - -","34","61.2","7.74","2.48","3.12","1.31","20.8 %","6.7 %","14.1 %",".252","1.23",".291","74.2 %","3.65","4.92","-1.27","4.12","3220"
"Jonathan Hernandez","Rangers (A)","19","116.1","6.58","3.79","1.73","1.08","17.1 %","9.8 %","7.2 %",".248","1.37",".279","67.4 %","4.56","4.92","-0.36","4.37","sa737482"
"Sergio Mora","Mexican (AAA)","35","44.1","5.28","3.25","1.63","1.02","12.3 %","7.6 %","4.7 %",".321","1.76",".352","57.5 %","7.11","4.92","2.18","5.01","sa509473"
"Luis Pino","Giants (A)","21","45.1","8.34","4.57","1.83","1.19","21.5 %","11.8 %","9.7 %",".218","1.32",".254","76.5 %","3.77","4.92","-1.15","4.18","sa683316"
"Jeff Ames","Rays (AA)","25","63.0","8.71","5.71","1.53","1.00","22.3 %","14.6 %","7.7 %",".196","1.35",".235","85.9 %","2.71","4.92","-2.21","4.64","sa503692"
"Roberth Fernandez","Dodgers (R)","21","60.0","8.70","2.70","3.22","1.05","21.6 %","6.7 %","14.9 %",".313","1.60",".386","56.7 %","6.45","4.92","1.53","4.77","sa737221"
"David Gutierrez","Mexican (AAA)","22","33.2","5.88","5.35","1.10","0.53","13.9 %","12.7 %","1.3 %",".296","1.78",".342","71.4 %","4.54","4.93","-0.38","5.30","sa874819"
"Jhoan Quijada","- - -","21","51.1","5.61","1.75","3.20","1.05","14.8 %","4.6 %","10.2 %",".241","1.15",".261","65.3 %","4.38","4.93","-0.54","4.02","sa736624"
"Jonathon Crawford","- - -","24","37.2","4.54","5.02","0.90","0.24","11.1 %","12.2 %","-1.2 %",".293","1.70",".331","64.6 %","5.02","4.93","0.09","5.21","sa550161"
"Oscar Verdugo","Mexican (AAA)","26","30.1","5.64","4.45","1.27","0.89","13.2 %","10.4 %","2.8 %",".318","1.85",".355","65.6 %","6.23","4.93","1.30","4.85","sa504951"
"Juan Rodriguez","Mexican (AAA)","23","30.1","6.23","3.56","1.75","1.19","14.3 %","8.2 %","6.1 %",".326","1.85",".364","69.4 %","5.34","4.93","0.41","4.55","sa652485"
"Sam Selman","- - -","25","29.0","11.17","6.52","1.71","0.93","22.9 %","13.4 %","9.6 %",".306","2.14",".400","50.2 %","8.69","4.93","3.76","4.60","sa501758"
"Ryne Slack","Rangers (AA)","23","48.2","7.58","5.18","1.46","0.92","18.7 %","12.8 %","5.9 %",".222","1.42",".259","75.0 %","3.88","4.93","-1.05","4.97","sa659790"
"Logan Ondrusek","Orioles (AA)","31","7.0","11.57","1.29","9.00","2.57","28.1 %","3.1 %","25.0 %",".323","1.57",".400","61.0 %","6.43","4.93","1.50","2.53","3677"
"Manny Banuelos","- - -","25","50.2","7.82","5.68","1.38","1.07","18.5 %","13.5 %","5.0 %",".286","1.80",".340","66.6 %","5.33","4.93","0.40","4.32","5365"
"Kevin Steen","Red Sox (A-)","19","67.0","5.51","5.64","0.98","0.54","13.1 %","13.5 %","-0.3 %",".264","1.67",".300","65.5 %","5.37","4.93","0.44","4.94","sa829191"
"Austin Kubitza","- - -","24","63.0","6.57","6.00","1.10","0.57","15.1 %","13.8 %","1.3 %",".265","1.75",".309","61.6 %","4.86","4.94","-0.08","4.77","sa548355"
"Stephen Johnson","Reds (AAA)","25","74.2","7.59","4.82","1.58","1.08","19.0 %","12.1 %","6.9 %",".239","1.45",".277","71.3 %","4.82","4.94","-0.12","4.69","sa658027"
"Victor Araujo","- - -","23","22.0","6.55","5.32","1.23","0.82","15.1 %","12.3 %","2.8 %",".304","1.86",".351","66.3 %","4.91","4.94","-0.03","4.67","sa548099"
"Yonal De Leon","Diamondbacks (R)","18","46.0","5.09","5.48","0.93","0.20","10.9 %","11.8 %","-0.8 %",".325","2.00",".371","52.1 %","7.83","4.94","2.89","5.01","sa917818"
"Matt Flemer","- - -","25","102.1","5.54","2.20","2.52","1.14","14.9 %","5.9 %","9.0 %",".256","1.23",".277","78.5 %","3.61","4.94","-1.33","5.32","sa580429"
"Reid Anderson","Rangers (A-)","20","36.2","4.42","4.91","0.90","0.25","11.6 %","12.9 %","-1.3 %",".233","1.39",".263","67.8 %","3.44","4.94","-1.50","5.05","sa918378"
"Jeremy Hefner","- - -","30","103.2","7.90","3.39","2.33","1.22","20.2 %","8.7 %","11.5 %",".262","1.41",".307","68.3 %","5.12","4.94","0.18","4.68","1989"
"Cody Hall","- - -","28","18.0","7.00","3.50","2.00","1.00","15.9 %","8.0 %","8.0 %",".313","1.78",".359","62.9 %","6.50","4.94","1.56","4.97","12232"
"Josh D. Smith","- - -","26","64.2","9.46","4.73","2.00","1.25","22.9 %","11.5 %","11.5 %",".289","1.67",".363","60.6 %","6.54","4.94","1.60","4.25","sa599285"
"Alex Henson","Angels (R)","23","33.0","8.18","4.64","1.76","0.55","20.8 %","11.8 %","9.0 %",".230","1.39",".287","70.1 %","3.00","4.95","-1.95","4.82","sa877824"
"Roman Rivas","Mexican (AAA)","28","27.1","2.30","3.29","0.70","0.66","5.5 %","7.8 %","-2.3 %",".356","1.90",".367","65.0 %","6.26","4.95","1.31","5.52","sa595860"
"Brian Bayliss","- - -","21","31.0","8.13","3.19","2.55","1.16","20.3 %","8.0 %","12.3 %",".278","1.48",".330","74.9 %","4.06","4.95","-0.88","4.74","sa875774"
"Connor Grey","- - -","22","60.0","7.65","2.70","2.83","0.90","20.4 %","7.2 %","13.2 %",".237","1.20",".281","75.4 %","3.75","4.95","-1.20","4.91","sa918420"
"David Hess","Orioles (AA)","22","127.1","6.01","2.76","2.18","1.34","14.8 %","6.8 %","8.0 %",".305","1.58",".335","64.3 %","5.37","4.95","0.42","4.44","16130"
"Wei-Chieh Huang","- - -","22","59.2","10.56","3.47","3.04","1.51","25.8 %","8.5 %","17.3 %",".283","1.54",".360","67.1 %","5.88","4.95","0.93","3.90","sa872084"
"Ian Tompkins","Royals (A+)","23","10.2","10.12","10.12","1.00","0.00","21.8 %","21.8 %","0.0 %",".214","1.97",".300","50.0 %","8.44","4.95","3.48","5.62","sa827448"
"Johnny Morell","Angels (R)","18","15.2","5.74","5.17","1.11","0.00","14.7 %","13.2 %","1.5 %",".263","1.53",".319","65.4 %","4.02","4.95","-0.93","5.33","sa918739"
"Chad Smith","- - -","21","26.1","7.86","4.10","1.92","1.03","16.0 %","8.3 %","7.6 %",".347","2.13",".406","44.0 %","8.20","4.95","3.25","3.91","sa875373"
"Jonathan Guzman","- - -","21","38.1","7.75","3.76","2.06","0.47","18.3 %","8.9 %","9.4 %",".270","1.49",".333","66.5 %","5.17","4.95","0.21","4.75","sa874249"
"Richelson Pena","- - -","22","61.0","8.11","3.84","2.12","1.48","20.3 %","9.6 %","10.7 %",".274","1.52",".317","69.6 %","5.02","4.96","0.06","4.09","sa597847"
"Oliver Grullart","Padres (R)","19","8.2","6.23","4.15","1.50","1.04","14.6 %","9.8 %","4.9 %",".333","1.85",".379","76.9 %","5.19","4.96","0.23","3.79","sa917410"
"Drake Britton","Tigers (AAA)","27","41.1","3.70","4.57","0.81","0.65","9.1 %","11.3 %","-2.2 %",".264","1.55",".280","71.2 %","4.57","4.96","-0.39","5.53","2868"
"Wilfredo Magallanes","Athletics (R)","20","28.2","5.97","6.91","0.86","0.31","13.2 %","15.3 %","-2.1 %",".254","1.81",".296","55.0 %","6.59","4.96","1.63","4.82","sa737646"
"Chris Viall","Mets (R)","20","20.0","12.15","7.65","1.59","0.90","27.8 %","17.5 %","10.3 %",".228","1.75",".320","51.2 %","6.75","4.96","1.79","4.70","sa738995"
"Chris Reed","- - -","26","81.1","7.19","3.54","2.03","1.00","18.8 %","9.3 %","9.6 %",".216","1.20",".247","75.0 %","3.65","4.96","-1.31","4.73","12801"
"Ivan Salas","Mexican (AAA)","25","27.2","6.18","3.58","1.73","0.98","15.8 %","9.2 %","6.7 %",".245","1.34",".274","67.0 %","5.20","4.96","0.24","4.31","sa509785"
"Guillermo Paulino","Rockies (R)","19","11.1","7.15","7.94","0.90","0.00","16.1 %","17.9 %","-1.8 %",".163","1.50",".206","70.0 %","0.79","4.97","-4.17","5.29","sa917837"
"Tanner Mendonca","White Sox (A)","24","23.0","12.13","7.83","1.55","0.78","29.5 %","19.1 %","10.5 %",".198","1.57",".292","75.3 %","4.30","4.97","-0.66","4.62","sa738143"
"Juan Perez","Cardinals (A)","20","57.0","8.53","5.21","1.64","1.11","20.8 %","12.7 %","8.1 %",".270","1.65",".327","71.6 %","5.05","4.97","0.09","4.21","sa657633"
"Myles Smith","- - -","24","57.0","9.79","5.84","1.68","1.11","23.6 %","14.1 %","9.5 %",".272","1.72",".348","72.1 %","5.05","4.97","0.09","4.47","sa658284"
"Mike Broadway","Giants (AAA)","29","29.2","9.10","3.34","2.73","1.21","22.6 %","8.3 %","14.3 %",".271","1.45",".333","79.7 %","3.94","4.97","-1.02","4.80","9894"
"Karch Kowalczyk","- - -","25","21.1","7.59","4.64","1.64","0.84","19.0 %","11.6 %","7.4 %",".277","1.59",".333","77.6 %","3.38","4.97","-1.59","4.65","sa829792"
"Chris Thomas","Cardinals (AA)","28","17.1","8.31","3.12","2.67","1.56","19.3 %","7.2 %","12.1 %",".307","1.67",".357","56.0 %","6.75","4.97","1.78","4.41","sa659320"
"Luis De La O","Mexican (AAA)","26","32.2","6.89","2.48","2.78","1.38","17.2 %","6.2 %","11.0 %",".278","1.41",".311","81.0 %","4.13","4.97","-0.84","3.94","sa508761"
"Jeremy Gwinn","Royals (R)","20","17.2","6.62","2.04","3.25","1.02","17.1 %","5.3 %","11.8 %",".282","1.36",".321","54.1 %","3.57","4.97","-1.41","4.49","sa918275"
"Christian Talley","- - -","24","42.2","6.33","3.16","2.00","0.84","15.9 %","7.9 %","7.9 %",".278","1.45",".319","71.7 %","4.43","4.97","-0.54","4.63","sa738467"
"Jency Solis","- - -","23","62.0","6.97","3.92","1.78","0.58","16.7 %","9.4 %","7.3 %",".272","1.52",".325","65.8 %","5.81","4.97","0.83","5.29","sa550724"
"Manuel Rodriguez","Mexican (AAA)","19","16.0","8.44","7.31","1.15","0.56","20.0 %","17.3 %","2.7 %",".213","1.63",".267","70.3 %","5.06","4.97","0.09","5.27","sa827607"
"Ramon Espinosa","White Sox (R)","22","48.1","5.59","8.19","0.68","0.00","13.4 %","19.6 %","-6.3 %",".178","1.55",".215","66.7 %","3.35","4.97","-1.62","5.30","sa737333"
"Michael Fagan","Athletics (A)","24","6.2","9.45","8.10","1.17","0.00","21.2 %","18.2 %","3.0 %",".200","1.65",".278","46.2 %","9.45","4.97","4.48","5.95","sa550251"
"Sasha Kuebel","Cardinals (A)","23","11.1","4.76","0.79","6.00","1.59","12.2 %","2.0 %","10.2 %",".250","1.15",".250","49.0 %","3.97","4.97","-1.00","3.32","sa709603"
"Miguel Hernandez","Pirates (R)","20","34.2","7.01","5.97","1.17","0.00","17.1 %","14.6 %","2.5 %",".207","1.38",".266","66.1 %","4.67","4.98","-0.30","5.41","sa873180"
"Ty Barkell","Angels (R)","23","44.0","7.77","2.25","3.45","1.02","19.8 %","5.7 %","14.1 %",".296","1.45",".353","62.7 %","4.50","4.98","-0.48","4.66","sa919333"
"Carlos Espinoza","Astros (R)","21","15.0","7.20","6.60","1.09","0.60","16.9 %","15.5 %","1.4 %",".224","1.60",".267","65.0 %","4.80","4.98","-0.18","4.69","sa887247"
"Taylor Keinat","Angels (R)","23","4.2","7.71","7.71","1.00","0.00","21.1 %","21.1 %","0.0 %",".133","1.29",".182","83.3 %","1.93","4.98","-3.05","5.23","sa921225"
"Seth Martinez","Athletics (R)","21","2.1","7.71","7.71","1.00","0.00","18.2 %","18.2 %","0.0 %",".333","2.14",".429","80.0 %","3.86","4.98","-1.12","5.73","sa918364"
"Abel Amaya","Mexican (AAA)","23","48.1","3.17","1.86","1.70","0.93","7.9 %","4.7 %","3.3 %",".266","1.30",".271","52.5 %","5.96","4.98","0.98","5.30","sa731460"
"Carlos Pimentel","Padres (AAA)","26","145.0","7.51","3.79","1.98","1.06","18.3 %","9.2 %","9.1 %",".293","1.62",".344","68.3 %","5.65","4.98","0.67","5.09","sa393262"
"Erick Casillas","Mexican (AAA)","19","54.0","6.83","5.17","1.32","0.83","16.2 %","12.3 %","4.0 %",".315","1.85",".370","76.0 %","4.67","4.98","-0.32","4.98","sa914150"
"Rafael Montero","- - -","25","129.0","7.53","4.12","1.83","1.12","18.5 %","10.1 %","8.4 %",".280","1.59",".327","65.4 %","5.30","4.99","0.32","4.63","12760"
"Johsson Arias","Astros (R)","22","40.0","4.95","5.63","0.88","0.45","12.5 %","14.2 %","-1.7 %",".228","1.45",".256","73.5 %","4.05","4.99","-0.94","4.60","sa917475"
"Javier Ciriaco","Braves (R)","20","24.0","7.50","7.13","1.05","0.38","17.2 %","16.4 %","0.9 %",".207","1.58",".254","57.7 %","4.50","4.99","-0.49","4.74","sa916714"
"Ezequiel Madera","- - -","20","13.1","4.73","7.43","0.64","0.00","10.3 %","16.2 %","-5.9 %",".346","2.25",".396","50.0 %","7.43","4.99","2.44","5.39","sa830045"
"Edwin Jackson","- - -","32","16.2","6.48","3.78","1.71","1.08","14.6 %","8.5 %","6.1 %",".333","1.92",".377","54.8 %","7.02","4.99","2.03","4.87","1841"
"Ty Culbreth","Rockies (R)","22","49.0","5.14","1.84","2.80","0.73","13.0 %","4.7 %","8.4 %",".335","1.59",".374","60.5 %","5.33","4.99","0.33","5.39","sa918095"
"Ryan Clark","Braves (A+)","22","134.2","6.35","3.07","2.07","1.07","15.7 %","7.6 %","8.1 %",".276","1.46",".309","61.8 %","5.75","4.99","0.75","4.55","sa875057"
"Chase Huchingson","- - -","27","31.0","9.58","6.39","1.50","0.58","21.7 %","14.5 %","7.2 %",".288","1.87",".378","64.8 %","5.52","4.99","0.52","4.86","sa455464"
"Kelvin Franco","- - -","21","22.0","6.95","4.09","1.70","0.82","15.5 %","9.1 %","6.4 %",".323","1.86",".377","66.4 %","6.14","5.00","1.14","5.29","sa829436"
"Kevin Escorcia","White Sox (R)","21","24.1","9.99","6.66","1.50","0.37","25.5 %","17.0 %","8.5 %",".172","1.36",".237","61.4 %","4.07","5.00","-0.93","5.51","sa737256"
"Corey Miller","- - -","24","62.2","7.18","3.02","2.38","1.29","18.1 %","7.6 %","10.5 %",".252","1.36",".282","63.2 %","4.74","5.00","-0.26","4.43","sa738189"
"Enmanuel De Jesus","- - -","19","67.2","6.12","4.12","1.48","1.06","15.5 %","10.5 %","5.1 %",".274","1.52",".306","69.3 %","4.79","5.00","-0.21","4.50","sa828317"
"Martin Agosta","- - -","25","42.0","6.21","3.21","1.93","0.86","16.9 %","8.7 %","8.1 %",".204","1.10",".227","79.3 %","3.21","5.00","-1.79","5.24","sa657962"
"Jose Diaz","Marlins (A-)","23","47.0","4.60","4.21","1.09","0.57","11.0 %","10.1 %","0.9 %",".259","1.51",".284","57.5 %","6.51","5.00","1.51","4.77","sa657137"
"Bryce Morrow","Padres (AA)","28","50.0","5.04","3.96","1.27","1.08","12.5 %","9.8 %","2.7 %",".309","1.68",".335","65.3 %","5.94","5.00","0.94","5.08","sa745009"
"Austin Bibens-Dirkx","Rangers (AAA)","31","85.0","6.56","2.65","2.48","1.16","17.0 %","6.9 %","10.1 %",".254","1.29",".282","73.3 %","4.34","5.00","-0.66","4.98","9559"
