"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Jose Fernandez","- - -","18","4.1",".455","2.67","0.0 %","72.7 %","27.3 %","0.0 %","0.0 %","36.4 %","9.1 %","54.6 %","32.0 %","18","32","50","11530"
"Dayan Diaz","Astros (A-)","22","50.0",".260","1.19","19.4 %","43.9 %","36.7 %","30.6 %","0.0 %","34.6 %","23.1 %","42.3 %","37.4 %","134","315","449","11543"
"Tayron Guerrero","Padres (R)","20","33.2",".391","1.91","8.1 %","60.4 %","31.5 %","25.7 %","0.0 %","39.8 %","21.2 %","38.9 %","17.2 %","188","190","378","11691"
"Justin Nicolino","- - -","19","61.0",".271","1.69","13.6 %","54.3 %","32.1 %","20.0 %","0.0 %","42.7 %","25.2 %","32.2 %","35.1 %","66","364","430","11754"
"Steve Delabar","- - -","27","56.0",".322","1.27","15.3 %","47.4 %","37.2 %","33.3 %","0.0 %","45.8 %","21.1 %","33.1 %","19.1 %","356","544","900","11827"
"Matt Andriese","Padres (A-)","21","41.2",".271","2.07","10.7 %","60.2 %","29.1 %","20.0 %","0.0 %","43.4 %","16.0 %","40.6 %","32.5 %","45","235","280","12022"
"J.R. Graham","Braves (R)","21","57.2",".323","2.33","16.1 %","58.7 %","25.2 %","17.9 %","0.0 %","40.6 %","18.1 %","41.3 %","35.1 %","62","320","382","12042"
"Kyle Hendricks","- - -","21","35.2",".258","1.34","7.9 %","52.8 %","39.3 %","25.7 %","0.0 %","37.6 %","18.3 %","44.1 %","34.5 %","42","225","267","12049"
"Seth Maness","- - -","22","53.0",".245","3.27","13.5 %","66.2 %","20.3 %","16.7 %","0.0 %","52.9 %","16.8 %","30.3 %","34.3 %","23","283","306","12235"
"Justin Hancock","Padres (R)","20","33.0",".411","1.11","27.1 %","38.3 %","34.6 %","24.3 %","0.0 %","40.2 %","33.9 %","25.9 %","20.7 %","91","204","295","12316"
"Gus Schlosser","- - -","22","34.2",".277","1.35","9.9 %","51.9 %","38.3 %","25.8 %","0.0 %","36.1 %","20.5 %","43.4 %","47.0 %","26","210","236","12321"
"Kevin Quackenbush","- - -","22","42.0",".333","1.44","16.4 %","49.3 %","34.2 %","20.0 %","0.0 %","27.0 %","23.0 %","50.0 %","47.1 %","51","289","340","12360"
"Spencer Patton","Royals (R)","23","39.2",".396","1.77","17.8 %","52.5 %","29.7 %","23.3 %","0.0 %","42.5 %","26.4 %","31.1 %","36.6 %","67","277","344","12361"
"Erik Johnson","White Sox (R)","21","2.0",".571","0.50","57.1 %","14.3 %","28.6 %","50.0 %","0.0 %","28.6 %","28.6 %","42.9 %","16.7 %","5","13","18","12520"
"Jack Leathersich","Mets (A-)","20","12.2",".333","1.14","16.7 %","44.4 %","38.9 %","14.3 %","0.0 %","38.9 %","16.7 %","44.4 %","43.1 %","13","96","109","12562"
"Guido Knudson","- - -","21","26.1",".279","1.26","14.1 %","47.9 %","38.0 %","18.5 %","0.0 %","39.2 %","24.1 %","36.7 %","29.2 %","37","148","185","12669"
"Ryan Carpenter","Rays (A-)","20","23.2",".167","0.71","21.2 %","32.7 %","46.2 %","20.8 %","0.0 %","31.5 %","25.9 %","42.6 %","37.8 %","18","133","151","12699"
"Nick Martinez","- - -","20","58.2",".335","2.12","17.3 %","56.2 %","26.5 %","23.3 %","0.0 %","39.9 %","21.4 %","38.7 %","25.9 %","87","341","428","12730"
"Tyler Pill","- - -","21","9.0",".333","3.25","19.0 %","61.9 %","19.0 %","0.0 %","0.0 %","66.7 %","28.6 %","4.8 %","32.8 %","16","51","67","12751"
"Jake Esch","- - -","21","18.2",".327","3.33","22.0 %","60.0 %","18.0 %","11.1 %","0.0 %","44.2 %","23.1 %","32.7 %","23.1 %","36","107","143","12756"
"Chris Devenski","White Sox (R)","20","8.0",".348","0.40","4.5 %","27.3 %","68.2 %","40.0 %","0.0 %","69.6 %","4.4 %","26.1 %","35.2 %","4","50","54","12763"
"Sonny Gray","- - -","21","22.0",".312","2.18","8.5 %","62.7 %","28.8 %","17.6 %","0.0 %","47.5 %","27.9 %","24.6 %","11.8 %","108","197","305","12768"
"Sam Gaviglio","Cardinals (A-)","21","4.0",".200","1.00","20.0 %","40.0 %","40.0 %","0.0 %","0.0 %","30.0 %","30.0 %","40.0 %","27.3 %","0","22","22","12778"
"Burch Smith","Padres (R)","21","2.0",".500","2.00","40.0 %","40.0 %","20.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","13.0 %","5","18","23","12784"
"Raul Alcantara","- - -","18","65.1",".260","1.46","16.2 %","49.7 %","34.1 %","26.2 %","0.0 %","50.8 %","22.2 %","27.0 %","29.7 %","60","338","398","12790"
"Cody Anderson","Indians (A-)","20","5.0",".250","1.50","23.1 %","46.2 %","30.8 %","50.0 %","0.0 %","43.8 %","31.3 %","25.0 %","19.5 %","16","25","41","12799"
"Matt Wisler","Padres (R)","18","0.0","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","9","2","11","12804"
"Mike Clevinger","Angels (R)","20","4.0",".300","1.25","10.0 %","50.0 %","40.0 %","25.0 %","0.0 %","50.0 %","30.0 %","20.0 %","20.6 %","8","26","34","12808"
"Andrew Kittredge","Mariners (A-)","21","2.0",".500","1.50","16.7 %","50.0 %","33.3 %","50.0 %","0.0 %","16.7 %","50.0 %","33.3 %","37.5 %","4","12","16","12828"
"Shawn Armstrong","Indians (A-)","20","2.0",".250","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","30.0 %","0","10","10","12857"
"Tony Zych","- - -","20","4.0",".222","1.00","11.1 %","44.4 %","44.4 %","0.0 %","0.0 %","44.4 %","33.3 %","22.2 %","35.3 %","10","24","34","12876"
"Archie Bradley","Diamondbacks (R)","18","2.0",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","56.3 %","1","15","16","12918"
"Joe Ross","Padres (R)","18","1.0",".400","3.00","20.0 %","60.0 %","20.0 %","100.0 %","0.0 %","20.0 %","20.0 %","60.0 %","0.0 %","1","5","6","12972"
"Andrew Chafin","Diamondbacks (R)","21","1.0",".500","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","40.0 %","2","8","10","12988"
"Reymin Guduan","Astros (R)","19","45.2",".298","1.60","6.2 %","57.7 %","36.1 %","22.9 %","0.0 %","42.3 %","33.7 %","24.0 %","36.5 %","183","291","474","13058"
"Brandon Lyon","Astros (AAA)","31","2.0",".286","3.00","42.9 %","42.9 %","14.3 %","0.0 %","0.0 %","57.1 %","28.6 %","14.3 %","9.1 %","7","15","22","1312"
"Derek Law","Giants (R)","20","18.0",".314","2.70","26.0 %","54.0 %","20.0 %","20.0 %","0.0 %","52.9 %","21.6 %","25.5 %","37.3 %","9","109","118","13133"
"Kyle Crick","Giants (R)","18","7.0",".450","3.50","10.0 %","70.0 %","20.0 %","50.0 %","0.0 %","35.0 %","25.0 %","40.0 %","14.6 %","38","44","82","13182"
"Adalberto Mejia","Giants (R)","18","76.0",".272","0.96","11.1 %","43.4 %","45.5 %","25.6 %","0.0 %","49.3 %","29.1 %","21.6 %","34.5 %","49","430","479","13188"
"Michael Fulmer","Mets (R)","18","5.1",".563","1.40","14.3 %","50.0 %","35.7 %","20.0 %","0.0 %","43.8 %","25.0 %","31.3 %","35.4 %","18","47","65","13218"
"Pedro Beato","Mets (AAA)","24","1.1",".333","2.00","40.0 %","40.0 %","20.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","5.9 %","4","13","17","1330"
"Angel Nesbitt","- - -","20","59.0",".338","2.89","25.1 %","55.6 %","19.3 %","33.3 %","0.0 %","47.4 %","22.7 %","29.9 %","26.8 %","88","322","410","13415"
"Blake Wood","Royals (AAA)","25","5.0",".222","3.50","0.0 %","77.8 %","22.2 %","50.0 %","0.0 %","55.6 %","11.1 %","33.3 %","19.3 %","20","37","57","1345"
"Evan Reed","- - -","25","24.1",".364","1.23","23.4 %","42.2 %","34.4 %","13.6 %","0.0 %","43.9 %","19.7 %","36.4 %","31.7 %","44","139","183","1349"
"Alejandro Chacin","Reds (R)","18","22.0",".279","1.27","15.0 %","47.5 %","37.5 %","13.3 %","0.0 %","52.4 %","26.2 %","21.4 %","47.5 %","33","146","179","13530"
"Blake Snell","Rays (R)","18","26.1",".385","2.05","20.8 %","53.2 %","26.0 %","25.0 %","0.0 %","35.1 %","24.7 %","40.3 %","28.2 %","46","156","202","13543"
"Shawn Morimando","Indians (R)","18","6.0",".313","0.43","33.3 %","20.0 %","46.7 %","0.0 %","0.0 %","50.0 %","18.8 %","31.3 %","18.8 %","8","40","48","13606"
"Andrew Bailey","Athletics (AAA)","27","4.0",".250","1.25","25.0 %","41.7 %","33.3 %","75.0 %","0.0 %","50.0 %","8.3 %","41.7 %","8.1 %","22","40","62","1368"
"Ryan Merritt","Indians (R)","19","8.1",".385","1.25","28.0 %","40.0 %","32.0 %","37.5 %","0.0 %","30.8 %","23.1 %","46.2 %","35.9 %","8","56","64","13688"
"Joey Krehbiel","Angels (R)","18","6.1",".480","3.50","21.7 %","60.9 %","17.4 %","25.0 %","0.0 %","64.0 %","20.0 %","16.0 %","16.4 %","11","44","55","13707"
"Jason Lane","Blue Jays (AAA)","34","13.0",".409","0.60","27.3 %","27.3 %","45.5 %","20.0 %","0.0 %","40.9 %","29.6 %","29.6 %","10.0 %","67","153","220","1397"
"Miguel Almonte","Royals (R)","18","11.2",".324","1.00","9.1 %","45.5 %","45.5 %","46.7 %","0.0 %","38.2 %","44.1 %","17.7 %","18.0 %","39","61","100","14139"
"Wandy Peralta","Reds (R)","19","61.1",".291","0.91","7.2 %","44.1 %","48.7 %","16.2 %","0.0 %","44.6 %","27.1 %","28.3 %","29.4 %","137","332","469","14295"
"Frankie Montas","Red Sox (R)","18","12.2",".219","0.71","22.6 %","32.3 %","45.2 %","35.7 %","0.0 %","28.1 %","31.3 %","40.6 %","24.6 %","54","68","122","14309"
"Adam Conley","Marlins (R)","21","2.0",".200","0.67","0.0 %","40.0 %","60.0 %","0.0 %","0.0 %","20.0 %","80.0 %","0.0 %","50.0 %","1","11","12","14457"
"Jose Valdez","Tigers (R)","21","19.2",".310","1.82","22.5 %","50.0 %","27.5 %","36.4 %","0.0 %","53.7 %","19.5 %","26.8 %","32.4 %","48","125","173","14470"
"Randy Rosario","Twins (R)","17","35.0",".257","1.46","8.1 %","54.5 %","37.4 %","21.6 %","0.0 %","43.6 %","32.7 %","23.6 %","19.9 %","94","187","281","14508"
"Aaron Harang","Padres (A+)","33","4.0",".556","6.00","22.2 %","66.7 %","11.1 %","0.0 %","0.0 %","44.4 %","22.2 %","33.3 %","19.4 %","5","31","36","1451"
"Thyago Vieira","Mariners (R)","17","18.0",".323","1.58","16.9 %","50.8 %","32.2 %","26.3 %","0.0 %","50.0 %","22.6 %","27.4 %","16.3 %","96","94","190","14510"
"Jorge Lopez","Brewers (R)","18","12.0",".325","0.82","16.2 %","37.8 %","45.9 %","23.5 %","0.0 %","61.0 %","14.6 %","24.4 %","21.2 %","15","70","85","14527"
"Felix Jorge","Twins (R)","17","27.0",".260","0.86","5.8 %","43.5 %","50.7 %","40.0 %","0.0 %","46.6 %","24.7 %","28.8 %","28.6 %","45","151","196","14532"
"Andres Machado","Royals (R)","18","9.2",".310","1.78","13.8 %","55.2 %","31.0 %","11.1 %","0.0 %","34.5 %","44.8 %","20.7 %","10.8 %","50","52","102","14681"
"Severino Gonzalez","Phillies (R)","18","42.2",".273","1.36","20.8 %","45.6 %","33.6 %","26.2 %","0.0 %","47.0 %","25.8 %","27.3 %","32.9 %","21","222","243","14697"
"Jairo Labourt","Blue Jays (R)","17","36.1",".271","1.00","8.9 %","45.5 %","45.5 %","21.7 %","0.0 %","39.3 %","29.9 %","30.8 %","28.0 %","68","196","264","14996"
"Luis Santos","Pirates (R)","20","23.1",".271","1.04","13.0 %","44.4 %","42.6 %","26.1 %","0.0 %","47.4 %","31.6 %","21.1 %","23.2 %","53","128","181","15006"
"Yacksel Rios","Phillies (R)","18","11.1",".368","0.58","18.9 %","29.7 %","51.4 %","21.1 %","0.0 %","44.7 %","23.7 %","31.6 %","13.1 %","62","68","130","15007"
"Ricardo Rodriguez","Rangers (R)","18","20.0",".356","0.87","0.0 %","46.6 %","53.4 %","9.7 %","0.0 %","42.4 %","35.6 %","22.0 %","25.5 %","27","122","149","15458"
"Ariel Hernandez","Giants (R)","19","15.0",".359","3.20","10.6 %","68.1 %","21.3 %","30.0 %","0.0 %","56.6 %","17.0 %","26.4 %","21.2 %","66","99","165","15603"
"Sean Doolittle","Athletics (R)","24","1.0",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","25.0 %","4","8","12","1581"
"Pedro Feliciano","Yankees (R)","34","1.0",".000","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","60.0 %","0","5","5","1601"
"Franklyn German","Mexican (AAA)","31","4.1",".444","1.60","13.3 %","53.3 %","33.3 %","40.0 %","0.0 %","38.9 %","38.9 %","22.2 %","7.7 %","38","53","91","1603"
"Luis Ayala","Yankees (AAA)","33","5.0",".500","3.00","20.0 %","60.0 %","20.0 %","0.0 %","0.0 %","18.2 %","54.6 %","27.3 %","15.5 %","27","44","71","1650"
"Jose Contreras","- - -","39","3.2",".471","2.25","23.5 %","52.9 %","23.5 %","25.0 %","0.0 %","52.9 %","35.3 %","11.8 %","7.9 %","11","27","38","1660"
"Trever Miller","Red Sox (AAA)","38","3.1",".200","2.33","0.0 %","70.0 %","30.0 %","33.3 %","0.0 %","60.0 %","30.0 %","10.0 %","8.3 %","14","34","48","1672"
"Todd Wellemeyer","Cubs (AAA)","32","3.2",".471","1.40","25.0 %","43.8 %","31.3 %","40.0 %","0.0 %","58.8 %","29.4 %","11.8 %","5.4 %","31","43","74","1709"
"Domingo German","Marlins (R)","18","34.2",".392","1.19","10.0 %","48.9 %","41.1 %","16.2 %","0.0 %","38.1 %","32.0 %","29.9 %","37.2 %","69","219","288","17149"
"David Paulino","Tigers (R)","17","15.0",".216","1.29","8.6 %","51.4 %","40.0 %","35.7 %","0.0 %","51.4 %","21.6 %","27.0 %","33.0 %","34","81","115","17418"
"J.J. Putz","- - -","34","4.0",".182","2.33","9.1 %","63.6 %","27.3 %","0.0 %","0.0 %","36.4 %","36.4 %","27.3 %","6.5 %","8","23","31","1795"
"Neftali Feliz","Rangers (AA)","23","1.0","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","22.7 %","8","14","22","18"
"Ryan Madson","Phillies (A+)","30","1.0",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","33.3 %","1","5","6","1852"
"Anderson Machado","Brewers (AA)","30","2.0",".600","6.00","40.0 %","60.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","11.9 %","15","27","42","1853"
"Brian Bruney","White Sox (AAA)","29","20.2",".273","2.36","15.9 %","59.1 %","25.0 %","36.4 %","0.0 %","54.6 %","25.0 %","20.5 %","11.9 %","132","214","346","1929"
"Andy Tracy","Diamondbacks (AAA)","37","1.0",".000","1.00","66.7 %","33.3 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","2","5","7","2024"
"Francisco Del Rosario","Mexican (AAA)","30","5.0",".214","0.83","15.4 %","38.5 %","46.2 %","66.7 %","0.0 %","57.1 %","21.4 %","21.4 %","12.0 %","49","59","108","2091"
"Boof Bonser","Mets (AAA)","29","3.2",".333","0.75","22.2 %","33.3 %","44.4 %","0.0 %","0.0 %","55.6 %","22.2 %","22.2 %","10.7 %","23","33","56","2159"
"Fernando Nieve","Astros (AAA)","28","15.1",".500","0.77","26.4 %","32.1 %","41.5 %","31.8 %","0.0 %","31.5 %","31.5 %","37.0 %","12.0 %","99","194","293","2173"
"Ivan Ochoa","Dodgers (AA)","28","0.1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","1","2","2199"
"Scott Thorman","Tigers (AAA)","29","1.0",".250","0.00","25.0 %","0.0 %","75.0 %","33.3 %","0.0 %","50.0 %","25.0 %","25.0 %","0.0 %","9","11","20","2238"
"Jon Garland","Dodgers (A+)","31","4.2",".353","0.45","5.9 %","29.4 %","64.7 %","9.1 %","0.0 %","41.2 %","35.3 %","23.5 %","34.6 %","0","26","26","232"
"Hector Rondon","Indians (A-)","23","3.0",".300","5.00","40.0 %","50.0 %","10.0 %","0.0 %","0.0 %","30.0 %","10.0 %","60.0 %","35.3 %","0","17","17","2391"
"Damaso Marte","Yankees (R)","36","0.2",".750","0.00","62.5 %","0.0 %","37.5 %","33.3 %","0.0 %","50.0 %","12.5 %","37.5 %","0.0 %","1","8","9","247"
"Carlos Monasterios","Dodgers (AAA)","25","4.0",".474","1.29","5.9 %","52.9 %","41.2 %","14.3 %","0.0 %","47.4 %","26.3 %","26.3 %","6.3 %","33","47","80","2506"
"Juan Cruz","Rays (A+)","32","1.0",".667","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","60.0 %","1","9","10","273"
"Joe Savery","- - -","25","36.0",".340","2.60","20.0 %","57.8 %","22.2 %","25.0 %","0.0 %","44.1 %","21.5 %","34.4 %","18.3 %","135","329","464","2835"
"Eduardo Sanchez","- - -","22","7.1",".158","1.00","11.1 %","44.4 %","44.4 %","37.5 %","0.0 %","26.3 %","36.8 %","36.8 %","10.0 %","44","56","100","2966"
"Mark Prior","- - -","30","12.0",".167","0.64","8.0 %","36.0 %","56.0 %","28.6 %","0.0 %","33.3 %","23.3 %","43.3 %","31.1 %","28","78","106","301"
"Carlos Zambrano","Cubs (A)","30","4.0",".333","1.33","0.0 %","57.1 %","42.9 %","0.0 %","0.0 %","66.7 %","22.2 %","11.1 %","27.3 %","12","21","33","305"
"J.J. Furmaniak","Rays (AAA)","31","1.0",".000","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","8.7 %","10","13","23","3054"
"Brian Esposito","Astros (AAA)","32","2.0",".000","0.33","0.0 %","25.0 %","75.0 %","66.7 %","0.0 %","25.0 %","50.0 %","25.0 %","17.7 %","3","14","17","3085"
"Emiliano Fruto","Mexican (AAA)","27","22.1",".389","1.16","22.6 %","41.5 %","35.8 %","31.6 %","0.0 %","53.7 %","20.4 %","25.9 %","15.8 %","164","242","406","3106"
"Doug Slaten","- - -","31","10.1",".321","0.89","37.0 %","29.6 %","33.3 %","22.2 %","0.0 %","32.1 %","35.7 %","32.1 %","25.6 %","14","72","86","3107"
"Mike Cervenak","Marlins (AAA)","34","0.2",".000","0.00","0.0 %","0.0 %","100.0 %","50.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","6","6","12","3133"
"Jean Machi","- - -","29","58.2",".324","3.11","10.9 %","67.4 %","21.7 %","5.3 %","0.0 %","43.4 %","20.3 %","36.3 %","13.1 %","289","512","801","3220"
"Joe Smith","Indians (AA)","27","3.2",".200","4.00","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","20.0 %","20.0 %","60.0 %","47.1 %","8","26","34","3281"
"Hector Noesi","Yankees (AAA)","24","24.2",".337","0.97","19.8 %","39.5 %","40.7 %","27.3 %","0.0 %","44.6 %","19.3 %","36.1 %","10.0 %","134","265","399","3292"
"Jeff Fulchino","Astros (AAA)","31","16.0",".275","2.00","15.4 %","56.4 %","28.2 %","18.2 %","0.0 %","45.0 %","22.5 %","32.5 %","10.6 %","64","135","199","3532"
"Juan Mateo","Mexican (AAA)","28","18.1",".392","2.07","8.0 %","62.0 %","30.0 %","13.3 %","0.0 %","33.3 %","33.3 %","33.3 %","15.7 %","73","163","236","3753"
"Ryan Budde","Blue Jays (AAA)","31","1.0",".500","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","8","15","23","3768"
"Luis Atilano","Nationals (AA)","26","6.0",".462","1.40","7.7 %","53.8 %","38.5 %","20.0 %","0.0 %","61.5 %","11.5 %","26.9 %","9.6 %","33","61","94","3802"
"Luke Gregerson","Padres (AAA)","27","1.1",".600","3.00","20.0 %","60.0 %","20.0 %","0.0 %","0.0 %","20.0 %","40.0 %","40.0 %","5.4 %","17","20","37","4090"
"Carlos Villanueva","Blue Jays (A+)","27","1.0",".200","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","60.0 %","0.0 %","40.0 %","0.0 %","0","5","5","4138"
"Enerio Del Rosario","- - -","25","4.0",".417","2.33","16.7 %","58.3 %","25.0 %","0.0 %","0.0 %","41.7 %","41.7 %","16.7 %","16.0 %","15","35","50","4204"
"Manny Parra","- - -","28","12.1",".343","5.75","22.9 %","65.7 %","11.4 %","0.0 %","0.0 %","45.7 %","25.7 %","28.6 %","10.7 %","74","123","197","4279"
"Matt Albers","Red Sox (AAA)","28","3.0",".125","1.00","25.0 %","37.5 %","37.5 %","33.3 %","0.0 %","37.5 %","25.0 %","37.5 %","18.4 %","13","25","38","4300"
"Brad Eldred","Giants (AAA)","30","1.2",".400","3.00","20.0 %","60.0 %","20.0 %","100.0 %","0.0 %","60.0 %","20.0 %","20.0 %","7.4 %","10","17","27","4328"
"Dennys Reyes","Red Sox (R)","34","2.0",".375","1.50","28.6 %","42.9 %","28.6 %","0.0 %","0.0 %","57.1 %","28.6 %","14.3 %","11.8 %","4","13","17","444"
"Steve Tolleson","Padres (AAA)","27","1.0",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","0.0 %","5","6","11","4450"
"Zach Braddock","- - -","23","10.1",".222","1.14","11.8 %","47.1 %","41.2 %","14.3 %","0.0 %","16.7 %","33.3 %","50.0 %","22.3 %","59","98","157","4553"
"Joe Thatcher","- - -","29","8.1",".188","0.63","13.3 %","33.3 %","53.3 %","25.0 %","0.0 %","43.8 %","25.0 %","31.3 %","18.3 %","41","74","115","4620"
"Mark McLemore","Marlins (AAA)","30","10.2",".308","1.00","16.7 %","41.7 %","41.7 %","40.0 %","0.0 %","48.7 %","23.1 %","28.2 %","6.4 %","119","115","234","4655"
"Brandon McCarthy","Athletics (A+)","27","10.0",".250","2.14","18.5 %","55.6 %","25.9 %","28.6 %","0.0 %","50.0 %","10.7 %","39.3 %","43.4 %","1","52","53","4662"
"Jose Arredondo","- - -","27","15.2",".278","2.13","24.2 %","51.5 %","24.2 %","25.0 %","0.0 %","61.1 %","13.9 %","25.0 %","12.5 %","111","169","280","4722"
"Jonathan Broxton","Dodgers (AAA)","27","2.0",".667","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","17.8 %","19","26","45","4759"
"Joe Blanton","Phillies (A)","30","1.0",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","0","3","3","4849"
"Val Majewski","Rangers (AAA)","30","1.0",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","6.7 %","4","11","15","4851"
"Peter Moylan","Braves (AAA)","32","6.0",".333","4.00","23.1 %","61.5 %","15.4 %","50.0 %","0.0 %","46.7 %","20.0 %","33.3 %","19.8 %","33","68","101","4891"
"Scott Kazmir","Angels (AAA)","27","15.1",".407","1.69","15.7 %","52.9 %","31.4 %","6.3 %","0.0 %","50.9 %","28.3 %","20.8 %","7.4 %","166","198","364","4897"
"Fernando Rodney","Angels (A+)","34","2.0",".400","3.00","40.0 %","60.0 %","0.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","38.9 %","4","14","18","494"
"Fernando Salas","Cardinals (AAA)","26","3.0",".333","0.50","40.0 %","20.0 %","40.0 %","0.0 %","0.0 %","50.0 %","33.3 %","16.7 %","16.0 %","19","31","50","4971"
"Bo Schultz","Athletics (A+)","25","6.2",".407","4.25","19.2 %","65.4 %","15.4 %","0.0 %","0.0 %","29.6 %","33.3 %","37.0 %","9.4 %","23","41","64","5028"
"Evan Meek","- - -","28","10.0",".259","1.50","16.7 %","50.0 %","33.3 %","37.5 %","0.0 %","26.9 %","23.1 %","50.0 %","12.1 %","31","85","116","5109"
"Alfredo Aceves","Red Sox (AAA)","28","8.0",".273","0.60","23.8 %","28.6 %","47.6 %","10.0 %","0.0 %","13.0 %","30.4 %","56.5 %","12.5 %","46","82","128","5164"
"Ernesto Frieri","Padres (AAA)","25","3.1",".375","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","25.0 %","50.0 %","25.0 %","9.6 %","28","45","73","5178"
"Phil Coke","Tigers (AAA)","28","5.1",".471","1.40","29.4 %","41.2 %","29.4 %","0.0 %","0.0 %","47.1 %","41.2 %","11.8 %","12.4 %","31","58","89","5535"
"Jamie Romak","Royals (AA)","25","2.0",".200","0.33","20.0 %","20.0 %","60.0 %","33.3 %","0.0 %","60.0 %","20.0 %","20.0 %","11.1 %","6","12","18","5552"
"Arnold Leon","Athletics (R)","22","6.1",".429","3.00","14.3 %","64.3 %","21.4 %","33.3 %","0.0 %","50.0 %","14.3 %","35.7 %","35.7 %","18","38","56","5595"
"Brad Lidge","- - -","34","7.2",".400","3.00","20.0 %","60.0 %","20.0 %","25.0 %","0.0 %","50.0 %","30.0 %","20.0 %","36.2 %","8","50","58","563"
"Bruce Rondon","Tigers (A)","20","40.0",".279","1.57","20.3 %","48.6 %","31.1 %","34.8 %","0.0 %","35.1 %","20.8 %","44.2 %","32.1 %","151","269","420","5766"
"Takashi Saito","Brewers (AAA)","41","5.2",".250","1.00","0.0 %","50.0 %","50.0 %","50.0 %","0.0 %","33.3 %","16.7 %","50.0 %","9.1 %","23","54","77","6021"
"Justin James","- - -","29","41.1",".360","1.83","25.0 %","48.5 %","26.5 %","17.1 %","0.0 %","43.1 %","27.7 %","29.2 %","11.2 %","242","420","662","6140"
"Brian Anderson","Yankees (AA)","29","7.2",".368","0.73","0.0 %","42.1 %","57.9 %","45.5 %","0.0 %","31.6 %","21.1 %","47.4 %","20.6 %","17","56","73","6144"
"Aaron Laffey","Yankees (AAA)","26","3.2",".357","1.50","16.7 %","50.0 %","33.3 %","0.0 %","0.0 %","21.4 %","35.7 %","42.9 %","2.7 %","30","43","73","6248"
"Al Alburquerque","Tigers (AAA)","25","4.2",".556","0.75","22.2 %","33.3 %","44.4 %","0.0 %","0.0 %","22.2 %","44.4 %","33.3 %","15.8 %","26","50","76","6324"
"Henry Alberto Rodriguez","- - -","24","12.1",".296","0.82","20.0 %","36.0 %","44.0 %","18.2 %","0.0 %","44.4 %","14.8 %","40.7 %","15.5 %","87","133","220","6371"
"Stu Pomeranz","Dodgers (AA)","26","1.1",".500","1.00","60.0 %","20.0 %","20.0 %","0.0 %","0.0 %","50.0 %","16.7 %","33.3 %","12.2 %","18","23","41","6382"
"Andy LaRoche","Athletics (AAA)","27","1.0",".400","0.33","20.0 %","20.0 %","60.0 %","33.3 %","0.0 %","40.0 %","20.0 %","40.0 %","3.7 %","13","14","27","6444"
"Michael Stutes","Phillies (AAA)","24","10.0",".391","0.60","30.4 %","26.1 %","43.5 %","40.0 %","0.0 %","30.4 %","26.1 %","43.5 %","14.0 %","65","106","171","6550"
