"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Luis Baez","Rangers (R)","20","1.1",".000","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","13.0 %","17","6","23","sa548028"
"Orlando Ramirez","Angels (R)","18","23.0",".304","1.33","9.7 %","51.6 %","38.7 %","29.2 %","0.0 %","45.6 %","16.2 %","38.2 %","36.0 %","13","126","139","sa548031"
"Inocencio Heredia","Nationals (R)","18","37.1",".250","1.44","8.8 %","53.8 %","37.4 %","23.5 %","0.0 %","38.8 %","38.8 %","22.5 %","31.9 %","59","198","257","sa548040"
"Erik Antigua","Orioles (R)","18","9.1",".310","0.79","10.7 %","39.3 %","50.0 %","35.7 %","0.0 %","41.4 %","27.6 %","31.0 %","26.4 %","38","53","91","sa548044"
"Eddy Rivera","Padres (R)","21","11.1",".231","1.38","20.8 %","45.8 %","33.3 %","25.0 %","0.0 %","42.3 %","26.9 %","30.8 %","25.6 %","56","65","121","sa548054"
"Brayan Almonte","Pirates (R)","18","24.1",".197","0.74","13.2 %","36.8 %","50.0 %","23.5 %","0.0 %","35.2 %","33.8 %","31.0 %","18.5 %","112","121","233","sa548062"
"Pedro Reyes","Red Sox (R)","17","12.1",".250","0.67","11.8 %","35.3 %","52.9 %","22.2 %","0.0 %","52.8 %","25.0 %","22.2 %","19.7 %","57","60","117","sa548070"
"Ezequiel Zarzuela","Twins (R)","19","53.2",".296","1.11","8.6 %","48.1 %","43.2 %","28.6 %","0.0 %","46.4 %","29.8 %","23.8 %","21.9 %","93","282","375","sa548090"
"Jose Fana","Mets (R)","19","20.2",".296","0.61","11.8 %","33.3 %","54.9 %","21.4 %","0.0 %","46.3 %","31.5 %","22.2 %","20.2 %","63","120","183","sa548097"
"Victor Araujo","Dodgers (R)","17","14.2",".281","1.13","0.0 %","53.1 %","46.9 %","46.7 %","0.0 %","34.4 %","34.4 %","31.3 %","35.0 %","28","89","117","sa548099"
"Iago Januario","Red Sox (R)","17","10.0",".400","0.93","14.7 %","41.2 %","44.1 %","26.7 %","0.0 %","31.4 %","22.9 %","45.7 %","20.8 %","37","59","96","sa548102"
"Gregorio Solano","Tigers (R)","17","13.2",".302","1.07","13.9 %","44.4 %","41.7 %","13.3 %","0.0 %","47.6 %","33.3 %","19.1 %","31.8 %","40","86","126","sa548107"
"Jose Jimenez","Rangers (R)","19","32.1",".326","1.24","9.5 %","50.0 %","40.5 %","20.6 %","0.0 %","32.2 %","41.4 %","26.4 %","41.9 %","25","204","229","sa548112"
"Gilberto Abreu","Cubs (R)","16","27.0",".256","2.55","9.0 %","65.4 %","25.6 %","20.0 %","0.0 %","34.9 %","31.3 %","33.7 %","15.7 %","127","128","255","sa548113"
"David Perez","Rangers (R)","17","70.0",".270","1.61","14.9 %","52.5 %","32.6 %","22.0 %","0.0 %","39.5 %","26.5 %","34.1 %","37.8 %","43","391","434","sa548117"
"Jean De La Cruz","Cardinals (R)","18","7.2",".278","0.50","6.3 %","31.3 %","62.5 %","20.0 %","0.0 %","55.6 %","22.2 %","22.2 %","14.5 %","80","51","131","sa548126"
"Ariel Gonzalez","Cardinals (R)","20","7.2",".158","0.50","11.8 %","29.4 %","58.8 %","40.0 %","0.0 %","50.0 %","27.8 %","22.2 %","23.5 %","28","40","68","sa548127"
"Javier Castro","- - -","18","28.1",".250","1.41","6.7 %","54.7 %","38.7 %","31.0 %","0.0 %","53.1 %","18.5 %","28.4 %","20.8 %","102","139","241","sa548131"
"Elias Villasana","Twins (R)","17","43.1",".305","1.02","10.2 %","45.3 %","44.5 %","26.2 %","0.0 %","42.3 %","28.2 %","29.5 %","19.2 %","126","234","360","sa548133"
"Cody Buckel","Rangers (R)","18","5.0",".286","2.00","14.3 %","57.1 %","28.6 %","50.0 %","0.0 %","42.9 %","14.3 %","42.9 %","65.8 %","4","34","38","sa548270"
"Hunter Ackerman","Cubs (R)","19","15.1",".413","1.60","9.3 %","55.8 %","34.9 %","6.7 %","0.0 %","40.9 %","31.8 %","27.3 %","28.0 %","55","95","150","sa548291"
"Blake Perry","Diamondbacks (R)","18","1.0",".250","0.00","25.0 %","0.0 %","75.0 %","0.0 %","0.0 %","25.0 %","50.0 %","25.0 %","0.0 %","0","4","4","sa548326"
"Cody Wheeler","Diamondbacks (A-)","20","3.0",".429","1.00","20.0 %","40.0 %","40.0 %","0.0 %","0.0 %","57.1 %","42.9 %","0.0 %","27.8 %","17","19","36","sa548334"
"Wes Mugarian","Reds (R)","18","22.1",".309","1.75","13.7 %","54.9 %","31.4 %","31.3 %","0.0 %","41.8 %","14.6 %","43.6 %","26.0 %","50","150","200","sa548352"
"Jeffrey Shields","Diamondbacks (R)","20","16.2",".265","1.92","11.6 %","58.1 %","30.2 %","7.7 %","0.0 %","45.8 %","20.8 %","33.3 %","23.4 %","51","90","141","sa548358"
"Tony Amezcua","Reds (R)","19","12.1",".324","1.07","19.4 %","41.7 %","38.9 %","35.7 %","0.0 %","51.4 %","16.2 %","32.4 %","14.4 %","23","67","90","sa548382"
"Matthew Suschak","Braves (R)","21","29.2",".363","1.70","27.1 %","45.9 %","27.1 %","34.8 %","0.0 %","42.2 %","23.3 %","34.4 %","29.0 %","89","183","272","sa548389"
"Matt Hauser","- - -","22","15.2",".308","1.20","13.2 %","47.4 %","39.5 %","13.3 %","0.0 %","30.8 %","23.1 %","46.2 %","36.1 %","18","90","108","sa548391"
"Blake Hassebrock","- - -","20","22.2",".413","1.48","16.2 %","50.0 %","33.8 %","21.7 %","0.0 %","24.3 %","29.7 %","46.0 %","27.2 %","45","150","195","sa548444"
"Tommy Shirley","Astros (A-)","21","17.0",".310","2.83","17.9 %","60.7 %","21.4 %","33.3 %","0.0 %","46.7 %","20.0 %","33.3 %","36.9 %","45","115","160","sa548448"
"Zach Osborne","Rangers (A-)","22","20.2",".293","1.38","10.7 %","51.8 %","37.5 %","23.8 %","0.0 %","31.6 %","26.3 %","42.1 %","24.0 %","25","121","146","sa548457"
"Clay Schrader","- - -","20","12.0",".286","0.73","20.8 %","33.3 %","45.8 %","36.4 %","0.0 %","35.7 %","17.9 %","46.4 %","33.7 %","28","76","104","sa548468"
"Evan Grills","Astros (R)","18","12.1",".465","1.92","14.6 %","56.1 %","29.3 %","8.3 %","0.0 %","51.2 %","20.9 %","27.9 %","21.3 %","33","89","122","sa548475"
"Yeini Martinez","Giants (R)","19","45.0",".242","1.08","6.6 %","48.5 %","44.9 %","26.2 %","0.0 %","51.7 %","25.5 %","22.8 %","25.9 %","70","227","297","sa548640"
"Tony Cordova","Mets (R)","18","9.0",".179","2.00","19.2 %","53.8 %","26.9 %","42.9 %","0.0 %","53.6 %","25.0 %","21.4 %","6.7 %","8","37","45","sa548642"
"Jorge Hernandez","Nationals (R)","20","30.2",".292","0.69","12.9 %","35.7 %","51.4 %","36.1 %","0.0 %","43.8 %","32.9 %","23.3 %","40.8 %","42","186","228","sa548644"
"Yordith Becerra","Nationals (R)","19","12.0",".333","0.80","18.2 %","36.4 %","45.5 %","46.7 %","0.0 %","31.4 %","28.6 %","40.0 %","16.0 %","63","62","125","sa548715"
"Anthony Marcelino","Nationals (R)","17","45.0",".228","0.74","8.6 %","38.8 %","52.5 %","20.5 %","0.0 %","51.3 %","26.0 %","22.7 %","20.5 %","98","224","322","sa548716"
"Jane Bremon","Cubs (R)","19","5.0",".286","0.78","11.1 %","38.9 %","50.0 %","22.2 %","0.0 %","47.6 %","28.6 %","23.8 %","13.6 %","36","30","66","sa548720"
"Juan Francisco","Orioles (R)","19","20.1",".309","1.82","21.3 %","50.8 %","27.9 %","35.3 %","0.0 %","51.5 %","20.6 %","27.9 %","17.4 %","114","122","236","sa548723"
"Chris Hanna","- - -","18","28.2",".313","1.50","24.2 %","45.5 %","30.3 %","15.0 %","0.0 %","44.8 %","22.4 %","32.8 %","38.8 %","22","187","209","sa549076"
"Daniel Hernandez","Royals (R)","21","12.1",".242","2.11","9.7 %","61.3 %","29.0 %","0.0 %","0.0 %","51.5 %","24.2 %","24.2 %","31.0 %","15","72","87","sa549088"
"Matthew Thomson","- - -","22","51.0",".314","0.90","12.6 %","41.4 %","45.9 %","29.4 %","0.0 %","42.4 %","20.3 %","37.3 %","38.4 %","46","334","380","sa549093"
"Austin Reed","Cubs (R)","18","33.2",".282","1.11","8.6 %","48.1 %","43.2 %","37.1 %","0.0 %","44.7 %","22.4 %","32.9 %","27.1 %","52","188","240","sa549098"
"Matthew Crocker","Rockies (R)","21","16.0",".400","2.42","22.6 %","54.7 %","22.6 %","8.3 %","0.0 %","44.4 %","18.5 %","37.0 %","27.9 %","36","100","136","sa549104"
"Bryce Weidman","Pirates (R)","19","8.0",".250","1.50","37.5 %","37.5 %","25.0 %","0.0 %","0.0 %","58.8 %","23.5 %","17.7 %","16.7 %","13","23","36","sa549117"
"Lucas O'Rear","Reds (R)","21","12.1",".306","1.08","24.2 %","39.4 %","36.4 %","58.3 %","0.0 %","47.2 %","19.4 %","33.3 %","15.5 %","57","72","129","sa549118"
"J.C. Menna","Athletics (R)","21","23.1",".301","1.33","13.7 %","49.3 %","37.0 %","14.8 %","0.0 %","49.4 %","16.9 %","33.7 %","14.7 %","68","130","198","sa549123"
"Dayton Marze","Blue Jays (A-)","21","26.1",".294","1.76","10.4 %","57.1 %","32.5 %","8.0 %","0.0 %","42.4 %","28.2 %","29.4 %","30.3 %","32","146","178","sa549124"
"Cesar Ramirez","Orioles (R)","17","8.1",".435","1.56","0.0 %","60.9 %","39.1 %","11.1 %","0.0 %","30.4 %","52.2 %","17.4 %","14.2 %","81","53","134","sa549133"
"Mario Alcantara","Red Sox (R)","17","55.1",".313","0.83","10.8 %","40.5 %","48.6 %","27.8 %","0.0 %","43.7 %","26.1 %","30.2 %","20.8 %","116","293","409","sa549183"
"Kiler Gil","Red Sox (R)","17","40.2",".277","0.82","12.8 %","39.2 %","48.0 %","30.0 %","0.0 %","46.6 %","27.8 %","25.6 %","26.1 %","55","206","261","sa549184"
"Miguel Ferreras","Pirates (R)","18","14.1",".392","0.95","8.5 %","44.7 %","46.8 %","22.7 %","0.0 %","44.0 %","36.0 %","20.0 %","18.7 %","109","89","198","sa549189"
"Jackson Mateo","Dodgers (R)","17","22.0",".212","0.58","3.2 %","35.5 %","61.3 %","39.5 %","0.0 %","38.5 %","40.0 %","21.5 %","24.5 %","39","120","159","sa549205"
"Julio Carmona","Blue Jays (R)","19","58.0",".279","1.02","14.8 %","43.0 %","42.2 %","22.8 %","0.0 %","47.8 %","27.9 %","24.3 %","35.3 %","176","340","516","sa549207"
"Mark Herrera","Nationals (A-)","20","25.0",".318","1.37","23.7 %","44.1 %","32.2 %","31.6 %","0.0 %","39.1 %","29.7 %","31.3 %","40.7 %","42","157","199","sa549212"
"Ryan Fraser","Mets (A-)","21","31.1",".235","2.00","19.0 %","54.0 %","27.0 %","29.4 %","0.0 %","30.9 %","32.4 %","36.8 %","28.9 %","86","187","273","sa549217"
"Brandol Perez","Mariners (R)","19","48.1",".215","0.69","2.3 %","39.8 %","58.0 %","43.1 %","0.0 %","41.5 %","28.7 %","29.8 %","44.4 %","63","297","360","sa549218"
"Jose Montero","Astros (R)","17","55.2",".294","1.13","7.7 %","49.0 %","43.2 %","23.9 %","0.0 %","45.9 %","29.6 %","24.5 %","27.7 %","115","308","423","sa549221"
"Luis Cabrera","Indians (R)","17","10.2",".310","1.71","2.6 %","61.5 %","35.9 %","21.4 %","0.0 %","47.6 %","35.7 %","16.7 %","11.7 %","43","60","103","sa549223"
"Ryan Hartman","Cubs (R)","18","14.1",".286","1.23","12.1 %","48.5 %","39.4 %","30.8 %","0.0 %","51.4 %","17.1 %","31.4 %","26.2 %","22","81","103","sa549253"
"Jordan Pratt","Tigers (A)","20","27.1",".333","2.47","13.2 %","61.8 %","25.0 %","15.8 %","0.0 %","38.0 %","17.7 %","44.3 %","30.5 %","45","158","203","sa549255"
"Evan Rutckyj","Yankees (R)","18","1.0",".000","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","0.0 %","0","3","3","sa549263"
"Ryan Hafner","Pirates (R)","18","2.0",".500","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","37.5 %","4","12","16","sa549265"
"David Richardson","Orioles (R)","19","11.2",".364","0.56","19.4 %","29.0 %","51.6 %","6.3 %","0.0 %","38.2 %","29.4 %","32.4 %","20.4 %","87","75","162","sa549266"
"Drew Tyson","- - -","20","36.0",".365","1.03","15.5 %","42.9 %","41.7 %","22.9 %","0.0 %","47.1 %","20.0 %","32.9 %","26.4 %","33","232","265","sa549274"
"Ryan Bean","Giants (R)","20","18.1",".290","3.38","7.9 %","71.1 %","21.1 %","0.0 %","0.0 %","39.5 %","26.3 %","34.2 %","38.5 %","34","114","148","sa549284"
"Drew Permison","Blue Jays (A-)","21","39.0",".277","1.06","11.7 %","45.5 %","42.9 %","24.2 %","0.0 %","45.1 %","15.9 %","39.0 %","36.6 %","83","261","344","sa549304"
"Michael Fabiaschi","Athletics (A-)","21","0.1",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","1","1","sa549321"
"Willy Kesler","Mariners (A-)","22","30.2",".295","2.17","21.9 %","53.4 %","24.7 %","22.2 %","0.0 %","39.7 %","24.4 %","35.9 %","29.9 %","43","178","221","sa549384"
"Brandon Allen","Giants (R)","18","5.2",".400","1.43","10.5 %","52.6 %","36.8 %","42.9 %","0.0 %","45.0 %","15.0 %","40.0 %","33.3 %","16","38","54","sa549390"
"Travis Garrett","Blue Jays (A-)","20","26.2",".382","1.15","14.7 %","45.6 %","39.7 %","11.1 %","0.0 %","38.2 %","23.7 %","38.2 %","28.5 %","66","176","242","sa549434"
"Yao-Lin Wang","- - -","19","31.0",".406","1.59","21.1 %","48.4 %","30.5 %","13.8 %","0.0 %","44.1 %","27.5 %","28.4 %","27.7 %","59","190","249","sa549463"
"Robert Andrews","Diamondbacks (A-)","22","25.2",".338","0.79","16.4 %","37.0 %","46.6 %","26.5 %","0.0 %","45.6 %","25.3 %","29.1 %","16.1 %","80","138","218","sa549465"
"Kevin Walter","Phillies (R)","18","2.0",".143","2.50","0.0 %","71.4 %","28.6 %","0.0 %","0.0 %","42.9 %","14.3 %","42.9 %","0.0 %","0","7","7","sa549483"
"Nathan Fawbush","Twins (R)","19","3.1",".385","0.83","8.3 %","41.7 %","50.0 %","33.3 %","0.0 %","30.8 %","30.8 %","38.5 %","20.0 %","15","25","40","sa549501"
"Andy Deain","- - -","23","38.1",".330","1.43","13.3 %","51.0 %","35.7 %","28.6 %","0.0 %","43.0 %","23.4 %","33.6 %","31.1 %","60","229","289","sa549510"
"Dustin Hobbs","- - -","20","36.1",".333","1.47","17.7 %","49.0 %","33.3 %","21.9 %","0.0 %","48.1 %","26.9 %","25.0 %","31.0 %","66","218","284","sa549569"
"Angel Landazuri","Mariners (R)","16","40.0",".323","1.45","12.9 %","51.6 %","35.5 %","18.2 %","0.0 %","53.2 %","14.5 %","32.3 %","20.3 %","64","192","256","sa549571"
"Fred Lewis","- - -","23","15.2",".333","4.20","21.2 %","63.6 %","15.2 %","0.0 %","0.0 %","34.3 %","17.1 %","48.6 %","32.9 %","65","90","155","sa549581"
"Bobby Holmes","- - -","22","6.0",".105","1.33","17.6 %","47.1 %","35.3 %","33.3 %","0.0 %","47.4 %","15.8 %","36.8 %","3.5 %","62","25","87","sa549583"
"Anthony Aguilera","Rockies (A)","23","1.0",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","33.3 %","0","6","6","sa549611"
"Jason Mitchell","- - -","22","25.0",".353","2.14","12.7 %","59.5 %","27.8 %","22.7 %","0.0 %","51.2 %","18.6 %","30.2 %","25.2 %","68","150","218","sa549637"
"Tyler Gatrell","Royals (R)","22","21.0",".410","1.46","15.8 %","50.0 %","34.2 %","30.8 %","0.0 %","48.7 %","15.4 %","35.9 %","42.7 %","47","159","206","sa549638"
"Tony Dischler","Indians (A-)","21","5.0",".231","4.50","8.3 %","75.0 %","16.7 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","43.8 %","4","28","32","sa549659"
"Jandy Sena","- - -","20","47.2",".315","1.77","9.6 %","57.8 %","32.6 %","13.6 %","0.0 %","43.5 %","24.8 %","31.7 %","24.9 %","73","269","342","sa549667"
"Andres Perez-Lobo","Rangers (R)","18","19.2",".373","2.18","14.3 %","58.7 %","27.0 %","17.6 %","0.0 %","28.4 %","31.3 %","40.3 %","13.8 %","50","110","160","sa549671"
"Yoshinori Yamarin","Braves (R)","20","28.2",".393","1.16","20.7 %","42.5 %","36.8 %","25.0 %","0.0 %","41.6 %","20.2 %","38.2 %","26.4 %","58","173","231","sa549681"
"Rodney Quintero","Astros (R)","20","3.2",".600","3.50","10.0 %","70.0 %","20.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","37.5 %","20","28","48","sa549716"
"Daniel Renken","Reds (A)","20","6.0",".235","0.86","23.5 %","35.3 %","41.2 %","28.6 %","0.0 %","82.4 %","11.8 %","5.9 %","12.7 %","34","29","63","sa549725"
"Jake Brown","Athletics (A-)","23","29.2",".296","1.41","9.1 %","53.2 %","37.7 %","24.1 %","0.0 %","31.7 %","22.0 %","46.3 %","31.1 %","22","174","196","sa549729"
"Jack Duffey","Tigers (R)","18","12.2",".148","1.33","16.0 %","48.0 %","36.0 %","33.3 %","0.0 %","55.6 %","22.2 %","22.2 %","37.1 %","20","69","89","sa549809"
"Jeff Urlaub","Athletics (R)","23","26.1",".315","1.52","14.7 %","51.5 %","33.8 %","26.1 %","0.0 %","41.7 %","26.4 %","31.9 %","31.0 %","18","153","171","sa549814"
"Christopher Patterson","Cardinals (R)","22","12.1",".406","1.42","6.5 %","54.8 %","38.7 %","8.3 %","0.0 %","43.8 %","37.5 %","18.8 %","37.7 %","33","81","114","sa549831"
"Jason Townsend","Pirates (A-)","21","20.0",".388","0.96","19.0 %","39.7 %","41.3 %","15.4 %","0.0 %","32.8 %","26.9 %","40.3 %","23.7 %","51","122","173","sa549842"
"Steve Winnick","- - -","22","27.2",".313","1.53","17.4 %","50.0 %","32.6 %","20.0 %","0.0 %","39.4 %","25.3 %","35.4 %","14.8 %","44","139","183","sa549846"
"Derek Cone","Dodgers (R)","20","4.1",".250","1.80","6.7 %","60.0 %","33.3 %","20.0 %","0.0 %","50.0 %","31.3 %","18.8 %","8.3 %","4","20","24","sa549859"
"Lance Baxter","Tigers (A-)","22","6.0",".500","4.00","28.6 %","57.1 %","14.3 %","0.0 %","0.0 %","36.4 %","31.8 %","31.8 %","27.3 %","15","40","55","sa549871"
"Sean Murphy","Athletics (R)","21","21.0",".313","2.09","20.9 %","53.5 %","25.6 %","18.2 %","0.0 %","41.7 %","18.8 %","39.6 %","30.9 %","34","144","178","sa549877"
"Tzu-An Wang","Cubs (R)","19","19.2",".377","2.38","24.1 %","53.4 %","22.4 %","15.4 %","0.0 %","47.5 %","18.6 %","33.9 %","21.1 %","48","118","166","sa549904"
"Matthew Speake","Indians (R)","23","24.1",".411","1.79","24.3 %","48.6 %","27.1 %","26.3 %","0.0 %","31.5 %","26.0 %","42.5 %","33.7 %","39","169","208","sa549908"
"Stephen Shackleford","- - -","21","33.2",".289","1.83","15.6 %","54.5 %","29.9 %","17.4 %","0.0 %","31.7 %","23.2 %","45.1 %","32.2 %","64","206","270","sa549913"
"Jacob Dunnington","Giants (R)","19","28.2",".196","0.88","6.3 %","43.8 %","50.0 %","33.3 %","0.0 %","43.1 %","25.5 %","31.4 %","28.8 %","64","186","250","sa549914"
"Matt Hill","Rangers (R)","21","8.1",".500","1.36","21.2 %","45.5 %","33.3 %","9.1 %","0.0 %","35.3 %","32.4 %","32.4 %","28.6 %","13","57","70","sa549931"
"Eric Cendejas","- - -","22","27.2",".291","1.03","14.9 %","43.2 %","41.9 %","19.4 %","0.0 %","49.4 %","25.3 %","25.3 %","30.7 %","44","168","212","sa549941"
"Matt Fouch","- - -","22","9.0",".143","1.11","0.0 %","52.6 %","47.4 %","33.3 %","0.0 %","52.4 %","9.5 %","38.1 %","37.5 %","5","51","56","sa549959"
"Drew Bailey","Athletics (R)","21","12.1",".250","2.00","18.2 %","54.5 %","27.3 %","22.2 %","0.0 %","30.6 %","30.6 %","38.9 %","12.0 %","48","69","117","sa549991"
"Cole Brand","Cardinals (R)","18","19.1",".411","1.52","22.1 %","47.1 %","30.9 %","19.0 %","0.0 %","46.6 %","20.6 %","32.9 %","25.7 %","24","124","148","sa549994"
"Tim Dupuis","Nationals (R)","21","20.2",".377","1.83","12.1 %","56.9 %","31.0 %","22.2 %","0.0 %","42.6 %","26.2 %","31.2 %","22.8 %","21","124","145","sa550004"
"Jay Rogers","- - -","22","48.2",".257","1.78","14.9 %","54.5 %","30.6 %","12.2 %","0.0 %","47.1 %","23.5 %","29.4 %","33.8 %","16","253","269","sa550017"
"Drew Benes","Cardinals (R)","21","23.2",".290","1.18","25.0 %","40.6 %","34.4 %","18.2 %","0.0 %","43.5 %","27.5 %","29.0 %","26.1 %","29","136","165","sa550020"
"Chris Squires","- - -","22","23.1",".356","1.08","18.2 %","42.4 %","39.4 %","11.5 %","0.0 %","55.6 %","22.2 %","22.2 %","36.6 %","40","157","197","sa550064"
"Krishawn Holley","Astros (R)","18","1.0",".333","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","0","6","6","sa550095"
"Josh Krist","Mariners (R)","22","2.0",".364","0.67","0.0 %","40.0 %","60.0 %","0.0 %","0.0 %","27.3 %","36.4 %","36.4 %","0.0 %","10","11","21","sa550100"
"Steve Matre","Dodgers (R)","22","2.0",".500","5.00","25.0 %","62.5 %","12.5 %","0.0 %","0.0 %","50.0 %","12.5 %","37.5 %","10.5 %","8","11","19","sa550128"
"Kevin Cahill","Nationals (A-)","22","20.1",".352","2.92","11.3 %","66.0 %","22.6 %","16.7 %","0.0 %","44.4 %","25.9 %","29.6 %","31.8 %","47","129","176","sa550132"
"Sam Phippen","White Sox (R)","22","6.0",".200","7.00","30.0 %","70.0 %","0.0 %","0.0 %","0.0 %","30.0 %","10.0 %","60.0 %","30.5 %","22","37","59","sa550145"
"Paul Gerrish","Astros (R)","23","23.2",".390","1.67","15.8 %","52.6 %","31.6 %","16.7 %","0.0 %","39.8 %","24.1 %","36.1 %","25.0 %","25","135","160","sa550148"
"Derek Christensen","Twins (R)","21","13.2",".171","1.54","10.8 %","54.1 %","35.1 %","7.7 %","0.0 %","51.2 %","22.0 %","26.8 %","31.6 %","24","71","95","sa550193"
"Cody Young","Orioles (R)","22","0.2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","4","1","5","sa550228"
"Po-Cheng Chi","Reds (R)","19","14.1",".260","1.62","26.1 %","45.7 %","28.3 %","30.8 %","0.0 %","44.0 %","20.0 %","36.0 %","8.2 %","79","67","146","sa550245"
"Joe Lucas","Braves (R)","21","5.0",".000","2.67","8.3 %","66.7 %","25.0 %","0.0 %","0.0 %","53.9 %","7.7 %","38.5 %","0.0 %","11","22","33","sa550260"
"Jeremy Weber","Marlins (R)","20","7.2",".273","0.89","22.7 %","36.4 %","40.9 %","22.2 %","0.0 %","27.3 %","27.3 %","45.5 %","24.6 %","20","41","61","sa550262"
"Vinnie St. John","Angels (R)","21","7.0",".550","5.00","10.0 %","75.0 %","15.0 %","33.3 %","0.0 %","50.0 %","30.0 %","20.0 %","28.1 %","20","44","64","sa550268"
"Patrick Quinn","- - -","20","17.0",".346","1.21","16.0 %","46.0 %","38.0 %","36.8 %","0.0 %","53.9 %","23.1 %","23.1 %","25.7 %","36","100","136","sa550281"
"Alex Schmarzo","Orioles (A-)","21","3.2",".385","3.00","27.3 %","54.5 %","18.2 %","0.0 %","0.0 %","15.4 %","30.8 %","53.9 %","7.9 %","15","23","38","sa550325"
"Marques Kyles","Brewers (R)","24","25.1",".355","0.62","14.9 %","32.4 %","52.7 %","15.4 %","0.0 %","36.4 %","24.7 %","39.0 %","22.1 %","72","145","217","sa550336"
"Neal Davis","Phillies (R)","22","4.0",".462","1.50","23.1 %","46.2 %","30.8 %","0.0 %","0.0 %","30.8 %","38.5 %","30.8 %","32.4 %","12","25","37","sa550340"
"Derek Hanks","Orioles (R)","23","10.1",".421","0.60","20.0 %","30.0 %","50.0 %","30.0 %","0.0 %","42.9 %","19.1 %","38.1 %","28.1 %","19","45","64","sa550347"
"Chad Yinger","Angels (R)","21","20.2",".281","1.58","15.5 %","51.7 %","32.8 %","31.6 %","0.0 %","54.6 %","18.2 %","27.3 %","21.2 %","38","113","151","sa550356"
"Bryce Shafer","Cubs (R)","21","10.0",".152","1.64","6.5 %","58.1 %","35.5 %","27.3 %","0.0 %","25.0 %","28.1 %","46.9 %","15.2 %","21","45","66","sa550400"
"Miguel Navarro","Nationals (R)","17","20.0",".297","1.15","6.5 %","50.0 %","43.5 %","11.1 %","0.0 %","45.3 %","29.7 %","25.0 %","11.8 %","102","101","203","sa550412"
"Zachary Gerler","Nationals (R)","22","16.0",".308","1.73","16.3 %","53.1 %","30.6 %","20.0 %","0.0 %","50.0 %","17.3 %","32.7 %","23.7 %","29","85","114","sa550413"
"Brandon Meister","Nationals (R)","22","9.2",".280","3.20","12.5 %","66.7 %","20.8 %","40.0 %","0.0 %","52.0 %","36.0 %","12.0 %","40.0 %","2","58","60","sa550414"
"Billy Ott","- - -","22","45.2",".289","1.17","17.1 %","44.7 %","38.2 %","17.0 %","0.0 %","53.1 %","18.8 %","28.1 %","33.2 %","66","247","313","sa550415"
"Steven Stein","Marlins (R)","21","21.1",".298","1.30","14.8 %","48.1 %","37.0 %","10.0 %","0.0 %","50.9 %","21.8 %","27.3 %","25.1 %","56","119","175","sa550416"
"Matison Smith","Astros (R)","22","34.0",".278","1.73","14.3 %","54.3 %","31.4 %","24.2 %","0.0 %","46.6 %","25.0 %","28.5 %","20.0 %","26","179","205","sa550419"
"Nick Rogers","Royals (R)","22","19.1",".375","1.92","15.6 %","55.6 %","28.9 %","23.1 %","0.0 %","33.3 %","29.2 %","37.5 %","39.5 %","47","138","185","sa550452"
"Jose Sanchez","Royals (R)","21","20.0",".375","1.09","12.7 %","45.5 %","41.8 %","26.1 %","0.0 %","34.6 %","23.6 %","41.8 %","25.8 %","39","128","167","sa550453"
"Austin Lucas","Astros (R)","22","7.2",".478","1.43","19.0 %","47.6 %","33.3 %","28.6 %","0.0 %","47.8 %","17.4 %","34.8 %","22.4 %","11","56","67","sa550462"
"William Watt","Diamondbacks (R)","22","21.1",".384","0.88","20.5 %","37.2 %","42.3 %","21.2 %","0.0 %","43.0 %","30.2 %","26.7 %","20.2 %","49","139","188","sa550470"
"Ryan Fleckenstein","Rays (R)","24","28.0",".257","2.21","12.9 %","60.0 %","27.1 %","5.3 %","0.0 %","47.3 %","29.7 %","23.0 %","35.6 %","21","167","188","sa550471"
"Rafael Homblert","- - -","18","40.0",".359","0.84","4.2 %","43.7 %","52.1 %","16.1 %","0.0 %","40.5 %","29.4 %","30.2 %","23.3 %","100","248","348","sa550517"
"Ryan Gardner","- - -","21","32.0",".294","1.16","11.5 %","47.4 %","41.0 %","18.8 %","0.0 %","38.8 %","24.7 %","36.5 %","35.0 %","50","204","254","sa550518"
