"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Eryk McConnell","- - -","22","35.0",".322","1.79","17.0 %","53.2 %","29.8 %","10.7 %","17.9 %","44.8 %","22.9 %","32.3 %","33.3 %","31","221","252","sa389268"
"Tim Lavigne","Mets (AA)","29","44.0",".300","1.40","16.9 %","48.5 %","34.6 %","17.8 %","17.8 %","49.3 %","22.8 %","27.9 %","24.4 %","129","244","373","sa199008"
"Chris Perez","Cardinals (AAA)","22","25.1",".294","1.41","16.3 %","49.0 %","34.7 %","23.5 %","17.6 %","39.2 %","27.5 %","33.3 %","12.8 %","170","269","439","5213"
"Salvador Villarreal","Mexican (AAA)","30","16.2",".397","2.24","15.4 %","58.5 %","26.2 %","11.8 %","17.6 %","39.4 %","21.2 %","39.4 %","8.7 %","121","201","322","sa3000355"
"Shane Hill","Brewers (R)","19","19.1",".321","1.76","17.5 %","52.6 %","29.8 %","5.9 %","17.6 %","53.3 %","16.7 %","30.0 %","19.2 %","115","109","224","sa327040"
"Tom Vessella","Astros (A)","22","29.0",".311","1.71","13.2 %","54.7 %","32.1 %","20.6 %","17.6 %","45.9 %","27.5 %","26.6 %","20.6 %","30","150","180","sa327168"
"Michael Lennox","Red Sox (R)","18","16.0",".283","1.76","7.8 %","58.8 %","33.3 %","11.8 %","17.6 %","50.0 %","18.5 %","31.5 %","19.4 %","14","84","98","sa458793"
"Brandon Dill","Rockies (R)","23","24.2",".274","2.12","17.2 %","56.3 %","26.6 %","5.9 %","17.6 %","55.4 %","21.5 %","23.1 %","27.1 %","32","138","170","sa459928"
"Chris Mason","Rays (AAA)","23","108.2",".371","1.57","19.4 %","49.3 %","31.3 %","12.0 %","17.6 %","41.7 %","31.0 %","27.3 %","7.7 %","738","1184","1922","sa291241"
"Travis Wendte","Brewers (A+)","25","28.0",".319","1.03","14.7 %","43.2 %","42.1 %","15.0 %","17.5 %","56.4 %","17.8 %","25.7 %","26.9 %","39","162","201","sa327998"
"Randy Choate","- - -","32","40.0",".309","3.74","12.8 %","68.8 %","18.4 %","8.7 %","17.4 %","42.5 %","22.1 %","35.4 %","4.5 %","253","390","643","813"
"Lance Broadway","White Sox (AAA)","24","145.0",".311","1.72","18.8 %","51.3 %","29.9 %","17.4 %","17.4 %","46.8 %","27.2 %","26.0 %","9.3 %","833","1400","2233","9885"
"Federico Tanco","Nationals (R)","22","22.1",".339","1.48","9.5 %","54.0 %","36.5 %","21.7 %","17.4 %","49.3 %","27.5 %","23.2 %","24.8 %","60","235","295","sa456015"
"Mark Willinsky","Brewers (R)","21","33.1",".289","1.90","11.6 %","57.9 %","30.5 %","13.8 %","17.2 %","40.0 %","31.6 %","28.4 %","29.8 %","100","202","302","sa454870"
"Jose Santiago","Mets (AAA)","33","87.0",".329","1.57","18.6 %","49.7 %","31.7 %","23.2 %","17.2 %","52.2 %","21.8 %","26.0 %","6.8 %","437","834","1271","972"
"Marquis Fleming","Rays (A-)","21","35.0",".263","1.14","20.2 %","42.6 %","37.2 %","14.3 %","17.1 %","47.5 %","23.2 %","29.3 %","27.4 %","108","291","391","sa454927"
"Marcus McBeth","- - -","27","31.2",".235","0.71","17.6 %","34.1 %","48.2 %","19.5 %","17.1 %","53.4 %","23.9 %","22.7 %","13.0 %","202","307","509","3874"
"Brandon Duckworth","Royals (AAA)","32","134.2",".275","1.54","15.5 %","51.2 %","33.3 %","10.4 %","17.0 %","51.0 %","21.5 %","27.5 %","8.8 %","864","1285","2149","954"
"Jesse Foppert","Giants (AAA)","27","41.1",".284","0.98","20.5 %","39.4 %","40.2 %","30.2 %","17.0 %","43.7 %","22.2 %","34.1 %","6.0 %","389","427","816","1688"
"Randy Rodriguez","Diamondbacks (R)","20","53.1",".394","2.19","18.8 %","55.8 %","25.5 %","11.3 %","17.0 %","52.1 %","20.7 %","27.2 %","16.3 %","84","296","380","sa455680"
"Kyle Crist","Royals (AA)","25","74.0",".264","1.69","20.1 %","50.2 %","29.7 %","16.9 %","16.9 %","47.1 %","22.9 %","30.0 %","7.5 %","482","739","1221","sa253226"
"Michael Wuertz","Cubs (AAA)","29","20.0",".268","1.92","16.7 %","54.8 %","28.6 %","16.7 %","16.7 %","53.5 %","25.6 %","20.9 %","16.6 %","129","202","331","1856"
"Adam Wainwright","- - -","26","8.1",".440","2.33","23.1 %","53.8 %","23.1 %","16.7 %","16.7 %","73.1 %","11.5 %","15.4 %","8.6 %","54","85","139","2233"
"Carmen Pignatiello","Cubs (AAA)","25","39.2",".365","1.78","21.9 %","50.0 %","28.1 %","19.4 %","16.7 %","59.9 %","23.5 %","16.7 %","9.7 %","297","434","731","3088"
"Scott Kazmir","- - -","24","12.2",".216","0.83","15.4 %","38.5 %","46.2 %","16.7 %","16.7 %","27.5 %","27.5 %","45.0 %","19.7 %","31","96","127","4897"
"Blaine Hardy","Royals (R)","21","34.2",".296","1.80","12.5 %","56.3 %","31.3 %","13.3 %","16.7 %","42.2 %","27.5 %","30.4 %","31.1 %","35","206","241","6499"
"Cory Wade","- - -","25","15.2",".279","1.17","13.3 %","46.7 %","40.0 %","11.1 %","16.7 %","50.0 %","28.3 %","21.7 %","25.8 %","7","86","93","7570"
"Daniel Baca","Mexican (AAA)","22","44.0",".290","3.79","13.5 %","68.4 %","18.0 %","4.2 %","16.7 %","39.4 %","32.4 %","28.2 %","6.4 %","257","412","669","sa202850"
"Roberto Giron","- - -","32","71.1",".263","0.86","17.3 %","38.1 %","44.6 %","26.7 %","16.7 %","50.2 %","20.8 %","29.0 %","11.7 %","408","745","1153","sa209291"
"Nate Johnson","- - -","26","14.1",".415","1.00","14.3 %","42.9 %","42.9 %","5.6 %","16.7 %","48.8 %","23.3 %","27.9 %","29.9 %","31","96","127","sa254005"
"Ruben Delgado","Mets (R)","18","6.1",".214","1.17","7.1 %","50.0 %","42.9 %","33.3 %","16.7 %","73.3 %","13.3 %","13.3 %","30.0 %","10","30","40","sa3000967"
"Will Savage","Phillies (AA)","23","8.2",".400","3.00","20.0 %","60.0 %","20.0 %","16.7 %","16.7 %","51.6 %","22.6 %","25.8 %","16.7 %","14","46","60","sa327775"
"Wes Etheridge","- - -","23","36.0",".271","3.78","17.3 %","65.4 %","17.3 %","11.1 %","16.7 %","61.8 %","19.1 %","19.1 %","29.0 %","53","199","252","sa390396"
"Tyler Belcher","Marlins (A)","22","2.0",".444","0.67","0.0 %","40.0 %","60.0 %","16.7 %","16.7 %","60.0 %","20.0 %","20.0 %","17.1 %","36","125","140","sa392887"
"Frank Rosario","White Sox (R)","22","40.1",".341","1.38","19.1 %","46.8 %","34.0 %","14.6 %","16.7 %","41.3 %","25.9 %","32.9 %","21.3 %","61","226","287","sa393313"
"Matt Gorgen","Rays (A-)","21","23.0",".132","2.00","5.3 %","63.2 %","31.6 %","41.7 %","16.7 %","43.6 %","7.7 %","48.7 %","47.0 %","21","145","166","sa454749"
"Will Hudgens","Reds (R)","23","10.1",".343","1.50","16.7 %","50.0 %","33.3 %","8.3 %","16.7 %","48.7 %","16.2 %","35.1 %","27.1 %","12","58","70","sa455252"
"Nick Bucci","Brewers (R)","17","11.0",".357","1.25","10.0 %","50.0 %","40.0 %","8.3 %","16.7 %","60.0 %","20.0 %","20.0 %","42.0 %","9","72","81","sa455372"
"Roque Colon","Royals (R)","20","23.2",".319","1.03","10.3 %","45.6 %","44.1 %","10.0 %","16.7 %","53.4 %","26.0 %","20.6 %","24.8 %","76","150","226","sa455660"
"Joel Romero","Astros (R)","19","9.1",".185","3.00","4.0 %","72.0 %","24.0 %","16.7 %","16.7 %","55.2 %","10.3 %","34.5 %","24.3 %","25","49","74","sa456066"
"Carlos Dominguez","Mexican (AAA)","27","25.1",".337","1.79","24.7 %","48.3 %","27.0 %","20.8 %","16.7 %","54.4 %","21.7 %","23.9 %","9.3 %","130","246","376","sa541706"
"Jarod Plummer","Royals (AA)","24","58.0",".300","0.73","20.3 %","33.5 %","46.2 %","27.4 %","16.4 %","38.9 %","29.6 %","31.5 %","10.9 %","336","629","965","sa202461"
"Ryan McKeller","Astros (AA)","24","70.1",".361","1.77","21.8 %","50.0 %","28.2 %","18.0 %","16.4 %","47.6 %","18.7 %","33.8 %","11.5 %","433","727","1160","sa202923"
"Eammon Portice","- - -","23","74.2",".283","2.43","14.3 %","60.7 %","25.0 %","16.3 %","16.3 %","51.9 %","19.4 %","28.6 %","37.7 %","134","458","592","sa390191"
"Alex Serrano","- - -","27","30.2",".303","1.07","15.2 %","43.8 %","41.0 %","27.9 %","16.3 %","50.9 %","22.6 %","26.4 %","11.2 %","95","253","348","2436"
"Carlos Gonzalez","Cardinals (R)","19","29.2",".460","0.63","23.9 %","29.3 %","46.7 %","25.6 %","16.3 %","40.4 %","19.2 %","40.4 %","33.1 %","77","219","296","sa396265"
"Bradley Reid","- - -","20","32.1",".347","1.42","13.3 %","50.8 %","35.8 %","11.6 %","16.3 %","41.4 %","21.9 %","36.7 %","13.9 %","83","183","266","sa455243"
"Kevin Lynn","- - -","29","51.1",".268","0.70","21.3 %","32.5 %","46.3 %","25.7 %","16.2 %","50.3 %","22.4 %","27.3 %","18.1 %","161","343","504","sa290899"
"Francisco Ortiz","- - -","21","34.2",".296","1.14","28.2 %","38.2 %","33.6 %","18.9 %","16.2 %","55.3 %","20.2 %","24.6 %","24.3 %","67","192","259","sa328031"
"Julio De La Cruz","- - -","27","32.0",".245","1.65","17.2 %","51.5 %","31.3 %","9.7 %","16.1 %","45.7 %","25.7 %","28.6 %","8.4 %","183","294","477","sa202508"
"Charles Benoit","- - -","23","63.1",".379","1.06","21.0 %","40.7 %","38.3 %","9.7 %","16.1 %","53.4 %","26.1 %","20.6 %","16.4 %","144","387","531","sa327098"
"Josh Ravin","- - -","20","68.1",".288","1.02","17.2 %","41.9 %","40.9 %","16.0 %","16.0 %","40.0 %","24.9 %","35.1 %","23.3 %","254","390","644","2951"
"Josh Hall","- - -","27","75.1",".340","1.83","19.4 %","52.1 %","28.5 %","17.3 %","16.0 %","46.5 %","26.2 %","27.3 %","9.5 %","368","602","970","1784"
"Dallas Trahern","- - -","22","116.0",".332","1.73","12.8 %","55.2 %","32.0 %","14.4 %","16.0 %","51.0 %","24.9 %","24.1 %","8.0 %","738","1095","1833","sa262435"
"Gabriel Canones","Pirates (R)","21","20.0",".258","1.24","16.4 %","46.3 %","37.3 %","28.0 %","16.0 %","48.6 %","22.9 %","28.6 %","14.1 %","88","103","191","sa3000372"
"Brandon Rice","Reds (R)","20","26.2",".356","2.40","15.0 %","60.0 %","25.0 %","12.0 %","16.0 %","45.7 %","23.8 %","30.5 %","11.4 %","49","135","184","sa327143"
"Mike Benacka","Athletics (A+)","25","26.1",".280","0.76","17.0 %","35.8 %","47.2 %","32.0 %","16.0 %","43.4 %","17.0 %","39.6 %","34.8 %","53","168","221","sa462362"
"Jamie Vermilyea","Blue Jays (AA)","26","39.1",".338","1.66","16.4 %","52.1 %","31.4 %","13.6 %","15.9 %","56.9 %","24.7 %","18.5 %","21.5 %","101","225","326","5660"
"Gonzalo Lopez","Braves (A+)","24","47.0",".311","1.41","19.7 %","47.0 %","33.3 %","15.9 %","15.9 %","46.7 %","23.4 %","29.9 %","26.2 %","125","284","409","sa200654"
"Bo Hall","- - -","27","54.0",".286","0.65","17.6 %","32.4 %","50.0 %","29.5 %","15.9 %","48.9 %","23.6 %","27.5 %","14.8 %","223","445","668","sa202071"
"Jason Shiell","- - -","31","53.1",".346","1.37","17.2 %","47.9 %","35.0 %","10.5 %","15.8 %","43.9 %","23.7 %","32.4 %","14.2 %","247","452","699","1625"
"Justin Miller","Rangers (A-)","21","21.1",".321","1.32","18.5 %","46.3 %","35.2 %","36.8 %","15.8 %","48.2 %","25.0 %","26.8 %","34.2 %","55","129","184","8580"
"Alex Morales","- - -","25","9.2",".154","0.32","10.7 %","21.4 %","67.9 %","21.1 %","15.8 %","41.4 %","17.2 %","41.4 %","15.8 %","26","50","76","sa226448"
"Chris Kelly","Rays (A+)","25","73.0",".281","2.40","16.0 %","59.3 %","24.7 %","17.5 %","15.8 %","57.0 %","23.0 %","20.1 %","16.3 %","196","367","563","sa253295"
"Juan Santana","Rays (R)","22","28.1",".298","1.13","12.9 %","46.2 %","40.9 %","28.9 %","15.8 %","41.4 %","24.2 %","34.3 %","20.9 %","32","169","201","sa455690"
"Alejandro Granados","Mexican (AAA)","22","16.0",".298","1.32","22.8 %","43.9 %","33.3 %","31.6 %","15.8 %","50.0 %","23.3 %","26.7 %","7.6 %","94","157","251","sa508083"
"Daniel Guerrero","- - -","22","115.0",".339","0.90","21.9 %","37.1 %","41.0 %","19.4 %","15.8 %","47.1 %","25.4 %","27.6 %","18.0 %","159","649","808","sa325916"
"Emiliano Fruto","Diamondbacks (AAA)","24","89.0",".303","0.68","15.8 %","34.0 %","50.2 %","24.0 %","15.7 %","44.8 %","25.4 %","29.8 %","13.0 %","646","996","1642","3106"
"Doug Mathis","- - -","25","55.2",".264","1.76","16.1 %","53.6 %","30.4 %","13.7 %","15.7 %","50.6 %","15.5 %","33.9 %","9.9 %","315","520","835","3944"
"Colby Miller","- - -","26","52.1",".324","1.44","13.8 %","50.8 %","35.4 %","17.2 %","15.6 %","43.9 %","20.6 %","35.5 %","23.3 %","94","301","395","sa199503"
"Brandon Pullen","Mariners (R)","22","29.1",".349","1.06","19.5 %","41.5 %","39.0 %","6.3 %","15.6 %","43.2 %","30.7 %","26.1 %","32.3 %","19","179","198","sa455253"
"Fernando Salas","Cardinals (AA)","23","74.0",".312","0.91","16.0 %","40.0 %","44.0 %","24.7 %","15.6 %","48.1 %","25.4 %","26.5 %","13.0 %","340","770","1110","4971"
"Dallas Braden","Athletics (AAA)","24","53.1",".302","1.44","22.5 %","45.8 %","31.7 %","28.9 %","15.6 %","43.8 %","21.9 %","34.3 %","12.9 %","234","508","742","8099"
"Ron Chiavacci","- - -","30","131.2",".358","1.13","18.7 %","43.1 %","38.2 %","9.9 %","15.5 %","48.1 %","25.6 %","26.3 %","7.9 %","802","1374","2176","sa211480"
"Todd Coffey","Reds (AAA)","27","39.1",".378","2.46","23.1 %","54.7 %","22.2 %","26.9 %","15.4 %","47.5 %","18.0 %","34.4 %","12.2 %","239","434","673","2467"
"Kason Gabbard","- - -","26","16.2",".340","1.92","19.1 %","53.2 %","27.7 %","15.4 %","15.4 %","54.2 %","29.2 %","16.7 %","12.5 %","98","167","265","3418"
"Jose Arredondo","Angels (AAA)","24","17.0",".227","1.92","11.6 %","58.1 %","30.2 %","7.7 %","15.4 %","48.9 %","33.3 %","17.8 %","10.1 %","85","152","237","4722"
"Jeremy Accardo","- - -","26","12.2",".268","1.69","14.6 %","53.7 %","31.7 %","7.7 %","15.4 %","30.2 %","27.9 %","41.9 %","14.0 %","45","91","136","6428"
"Darren Clarke","Rockies (AA)","27","30.0",".311","0.79","23.9 %","33.7 %","42.4 %","15.4 %","15.4 %","48.4 %","16.8 %","34.7 %","9.9 %","227","337","564","8226"
"Wilbert Ortega","Mexican (AAA)","30","12.1",".308","1.46","22.0 %","46.3 %","31.7 %","23.1 %","15.4 %","63.4 %","14.6 %","22.0 %","8.3 %","56","112","168","sa185711"
"Jesus Silva","- - -","25","16.0",".377","0.92","18.0 %","39.3 %","42.6 %","26.9 %","15.4 %","38.5 %","32.3 %","29.2 %","9.6 %","127","186","313","sa200713"
"Hugo Aguilar","- - -","30","21.2",".329","1.27","20.3 %","44.6 %","35.1 %","23.1 %","15.4 %","42.9 %","23.4 %","33.8 %","5.9 %","168","221","389","sa211026"
"Kurt Isenberg","Padres (AA)","26","22.0",".460","2.46","38.4 %","43.8 %","17.8 %","0.0 %","15.4 %","49.3 %","26.7 %","24.0 %","12.7 %","158","267","425","sa225664"
"Wilfredo Diaz","Dodgers (A)","21","12.2",".364","1.31","14.3 %","48.6 %","37.1 %","38.5 %","15.4 %","42.9 %","20.0 %","37.1 %","17.1 %","43","80","123","sa292711"
"Horacio Estrada","Mexican (AAA)","33","24.0",".300","1.69","14.6 %","53.7 %","31.7 %","3.8 %","15.4 %","44.7 %","24.7 %","30.6 %","6.2 %","133","222","355","sa3000016"
"Rafael Castro","Mets (R)","16","25.0",".242","3.62","6.3 %","73.4 %","20.3 %","15.4 %","15.4 %","59.4 %","15.9 %","24.6 %","23.2 %","70","146","216","sa3000846"
"Michael Bunton","Cubs (A-)","22","11.1",".395","1.62","12.8 %","53.8 %","33.3 %","15.4 %","15.4 %","45.0 %","22.5 %","32.5 %","20.0 %","34","76","110","sa389263"
"Oswaldo Martinez","Cubs (R)","19","18.1",".383","1.08","11.5 %","45.9 %","42.6 %","11.5 %","15.4 %","51.6 %","10.9 %","37.5 %","25.8 %","46","113","159","sa393077"
"Hunter Moody","- - -","22","36.2",".250","1.92","18.3 %","53.8 %","28.0 %","15.4 %","15.4 %","46.0 %","22.0 %","32.0 %","35.2 %","25","214","239","sa454920"
"Dan Houston","Rockies (R)","21","69.0",".267","1.42","16.0 %","49.2 %","34.8 %","24.6 %","15.4 %","43.1 %","16.3 %","40.6 %","29.5 %","93","409","502","sa454953"
"Rodolfo Aguirre","- - -","22","39.1",".339","0.76","24.1 %","32.8 %","43.1 %","27.1 %","15.3 %","54.0 %","22.3 %","23.7 %","19.5 %","67","220","287","sa447339"
"Justin Orenduff","Dodgers (AAA)","25","110.0",".351","0.77","16.9 %","36.3 %","46.9 %","17.7 %","15.2 %","42.0 %","28.3 %","29.7 %","10.6 %","832","1180","2012","sa254165"
"Jon Mueller","Cubs (A)","24","38.2",".304","1.26","11.1 %","49.6 %","39.3 %","17.4 %","15.2 %","54.6 %","20.7 %","24.8 %","27.9 %","88","296","384","sa326398"
"Clayton Shunick","Reds (R)","21","38.1",".382","1.35","15.0 %","48.8 %","36.2 %","15.2 %","15.2 %","41.5 %","25.4 %","33.1 %","33.1 %","36","248","284","sa454560"
"Kyle Haas","Mariners (R)","20","47.1",".327","1.74","11.3 %","56.3 %","32.4 %","10.9 %","15.2 %","49.7 %","24.8 %","25.5 %","28.6 %","129","301","430","sa455683"
"Mike Jones","- - -","25","75.2",".262","1.33","18.9 %","46.3 %","34.8 %","21.5 %","15.2 %","41.5 %","22.7 %","35.8 %","16.0 %","260","366","626","sa201265"
"Francis Beltran","Tigers (AAA)","28","44.0",".302","2.39","13.2 %","61.2 %","25.6 %","15.2 %","15.2 %","63.0 %","17.8 %","19.3 %","12.9 %","203","446","649","1530"
"Jose Ascanio","Cubs (AAA)","23","54.2",".295","0.92","17.0 %","39.9 %","43.1 %","28.8 %","15.2 %","43.0 %","22.2 %","34.8 %","12.3 %","350","589","939","3951"
"Mauro Nieblas","Mexican (AAA)","29","26.2",".326","1.18","20.9 %","42.9 %","36.3 %","21.2 %","15.2 %","33.0 %","23.4 %","43.6 %","7.9 %","156","274","430","sa185741"
"Roman Martinez","Mariners (AA)","23","43.1",".319","2.52","18.3 %","58.5 %","23.2 %","21.2 %","15.2 %","55.9 %","21.0 %","23.1 %","24.8 %","81","238","319","sa244315"
"Danny Hernandez","- - -","22","39.0",".185","0.50","9.2 %","30.3 %","60.6 %","28.8 %","15.2 %","45.1 %","22.1 %","32.7 %","15.0 %","156","205","361","sa295374"
"Randy Galvez","Mexican (AAA)","29","26.1",".330","1.70","12.7 %","54.9 %","32.4 %","12.1 %","15.2 %","57.9 %","20.6 %","21.5 %","4.7 %","153","252","405","sa3000231"
"Carson Bryant","Royals (R)","22","37.0",".356","1.67","14.6 %","53.4 %","32.0 %","21.2 %","15.2 %","35.9 %","19.8 %","44.3 %","31.2 %","48","237","285","sa455086"
"Jesse Carver","Royals (R)","23","28.1",".386","1.18","17.2 %","44.8 %","37.9 %","9.1 %","15.2 %","46.6 %","20.5 %","33.0 %","23.5 %","58","163","221","sa455697"
"Miguel Ruiz","Mexican (AAA)","22","46.0",".297","1.06","19.0 %","41.7 %","39.3 %","19.7 %","15.2 %","51.1 %","23.9 %","25.0 %","4.4 %","330","464","794","sa509788"
"Juan Moreno","- - -","21","33.1",".324","0.85","14.0 %","39.5 %","46.5 %","17.0 %","15.1 %","43.7 %","29.4 %","26.9 %","22.2 %","39","182","221","sa328815"
"Ryan Acosta","- - -","19","38.2",".323","1.06","16.2 %","43.1 %","40.8 %","11.3 %","15.1 %","48.2 %","20.7 %","31.1 %","22.8 %","46","226","272","sa390653"
"Jose Bierd","- - -","23","53.0",".276","1.53","14.6 %","51.6 %","33.8 %","28.3 %","15.1 %","47.2 %","25.5 %","27.3 %","23.5 %","89","285","374","sa393222"
"Oscar Villarreal","- - -","26","22.2",".300","1.90","15.9 %","55.1 %","29.0 %","30.0 %","15.0 %","47.2 %","25.0 %","27.8 %","10.3 %","148","231","379","1654"
"Matt Clement","- - -","33","32.2",".240","1.25","11.8 %","49.0 %","39.2 %","17.5 %","15.0 %","48.1 %","28.3 %","23.6 %","10.4 %","207","276","483","271"
"Kenny Baugh","Marlins (AAA)","29","36.2",".322","1.53","17.2 %","50.0 %","32.8 %","12.5 %","15.0 %","46.8 %","32.3 %","21.0 %","6.3 %","255","362","617","sa200882"
"Yury Santana","Mets (A-)","25","25.2",".271","1.15","27.1 %","39.0 %","33.9 %","30.0 %","15.0 %","43.6 %","30.7 %","25.8 %","39.2 %","52","170","222","sa293572"
"Brandon Nall","Mets (A+)","26","18.0",".322","1.75","6.8 %","59.3 %","33.9 %","15.0 %","15.0 %","38.7 %","22.6 %","38.7 %","26.6 %","20","104","124","sa295833"
"Juan Blanco","- - -","24","53.2",".287","1.57","17.2 %","50.5 %","32.3 %","23.3 %","15.0 %","47.4 %","18.4 %","34.2 %","6.3 %","360","504","864","sa3000650"
"Brandon Cooney","Orioles (A-)","22","26.0",".356","1.65","11.7 %","55.0 %","33.3 %","10.0 %","15.0 %","31.8 %","20.6 %","47.6 %","41.1 %","41","178","219","sa327990"
"Angel Chapa","Rays (R)","21","30.1",".259","0.95","7.1 %","45.2 %","47.6 %","15.0 %","15.0 %","55.0 %","22.0 %","23.1 %","29.4 %","44","187","231","sa328215"
"Brad Cuthbertson","Blue Jays (A)","23","14.1",".410","0.65","17.5 %","32.5 %","50.0 %","25.0 %","15.0 %","61.9 %","16.7 %","21.4 %","25.0 %","55","101","156","sa333181"
"Edwin Mieles","Royals (R)","20","19.0",".328","1.85","9.5 %","58.7 %","31.7 %","10.0 %","15.0 %","52.2 %","22.4 %","25.4 %","23.3 %","64","112","176","sa393287"
"Wilmer Rojas","White Sox (R)","21","15.2",".500","1.40","21.3 %","45.9 %","32.8 %","0.0 %","15.0 %","49.2 %","24.6 %","26.2 %","25.8 %","56","107","163","sa393312"
"Stephen Sauer","White Sox (R)","21","29.0",".208","2.60","7.7 %","66.7 %","25.6 %","25.0 %","15.0 %","50.0 %","18.8 %","31.3 %","28.8 %","36","162","198","sa454752"
"Stephen Gilgenbach","Royals (R)","22","25.1",".394","2.05","11.6 %","59.4 %","29.0 %","0.0 %","15.0 %","47.3 %","20.3 %","32.4 %","25.3 %","108","153","261","sa455885"
"Victor Diaz","Athletics (R)","18","19.0",".288","1.25","19.6 %","44.6 %","35.7 %","5.0 %","15.0 %","51.6 %","24.2 %","24.2 %","16.7 %","88","104","192","sa503570"
"David Dominguez","- - -","29","44.1",".320","1.60","20.8 %","48.7 %","30.5 %","31.9 %","14.9 %","48.4 %","17.2 %","34.4 %","9.3 %","235","419","654","sa211005"
"Michael Gardner","Yankees (AA)","27","53.0",".309","1.89","9.3 %","59.3 %","31.3 %","8.5 %","14.9 %","44.2 %","16.0 %","39.7 %","27.8 %","172","310","482","sa225784"
"Dylan Gonzalez","Cardinals (A)","23","42.1",".385","1.21","21.2 %","43.2 %","35.6 %","12.8 %","14.9 %","45.2 %","29.6 %","25.2 %","26.1 %","66","260","326","sa388844"
"Ryan Morgan","Royals (R)","21","43.0",".348","1.28","21.9 %","43.8 %","34.3 %","6.4 %","14.9 %","40.9 %","27.5 %","31.7 %","14.3 %","149","242","391","sa455087"
"Wanell Macia","Pirates (A)","25","70.2",".312","1.64","21.1 %","49.0 %","30.0 %","20.3 %","14.9 %","52.9 %","17.3 %","29.8 %","19.6 %","112","392","504","sa200449"
"Eric Hurley","- - -","22","82.0",".314","0.99","19.0 %","40.3 %","40.7 %","18.8 %","14.9 %","50.0 %","24.0 %","26.0 %","9.2 %","536","885","1421","8364"
"Jake Dittler","Rangers (AA)","25","25.0",".375","1.85","21.4 %","51.0 %","27.6 %","22.2 %","14.8 %","44.0 %","29.0 %","27.0 %","6.4 %","194","261","455","sa201320"
"Leonel De La Cruz","Astros (R)","17","15.2",".300","1.07","8.2 %","47.5 %","44.3 %","14.8 %","14.8 %","43.1 %","30.8 %","26.2 %","16.3 %","39","84","123","sa3000919"
"Brett Reynolds","Diamondbacks (R)","23","74.0",".378","2.81","16.3 %","61.8 %","22.0 %","20.4 %","14.8 %","46.7 %","21.6 %","31.8 %","19.4 %","156","402","558","sa327995"
"Ryan Basner","- - -","26","68.2",".332","1.20","14.5 %","46.7 %","38.8 %","15.9 %","14.8 %","42.0 %","25.0 %","33.1 %","10.2 %","336","586","922","sa225703"
"Collin Balester","Nationals (AAA)","22","78.2",".286","1.00","19.8 %","40.1 %","40.1 %","16.8 %","14.7 %","52.3 %","20.8 %","27.0 %","10.0 %","472","839","1311","6883"
