"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Josh Fields","Astros (AAA)","28","3.0","12.00","3.00","4.00","0.00","40.0 %","10.0 %","30.0 %",".000","0.33",".000","100.0 %","0.00","2.03","-2.03","2.47","5070"
"Reid Redman","- - -","25","61.2","9.92","1.75","5.67","0.15","27.8 %","4.9 %","22.9 %",".217","1.01",".303","78.3 %","2.04","2.03","0.01","2.67","sa602392"
"Ryan Butler","- - -","22","29.1","11.05","2.76","4.00","0.00","29.5 %","7.4 %","22.1 %",".257","1.30",".377","73.7 %","2.76","2.04","0.72","2.57","sa738201"
"Taylor Aikenhead","Padres (R)","22","22.2","11.91","1.59","7.50","0.00","34.5 %","4.6 %","29.9 %",".183","0.84",".289","80.0 %","1.19","2.04","-0.85","2.46","sa829598"
"Zac Curtis","Diamondbacks (A-)","21","27.0","14.00","4.00","3.50","0.00","38.5 %","11.0 %","27.5 %",".186","1.11",".327","83.3 %","1.00","2.04","-1.04","2.54","16684"
"Jose Pena","- - -","23","33.2","11.23","2.41","4.67","0.00","34.7 %","7.4 %","27.3 %",".073","0.50",".119","80.0 %","0.80","2.05","-1.24","2.72","sa510341"
"Nick Rumbelow","- - -","22","58.1","12.50","2.78","4.50","0.31","34.0 %","7.6 %","26.5 %",".206","1.08",".316","75.2 %","2.62","2.05","0.57","2.46","14867"
"Jairo Munoz","Royals (R)","22","1.1","6.75","0.00","1.00","0.00","11.1 %","0.0 %","11.1 %",".556","3.75",".625","60.0 %","6.75","2.07","4.68","2.61","sa604117"
"Fernando Jose","Yankees (R)","21","36.0","12.50","2.50","5.00","0.25","35.0 %","7.0 %","28.0 %",".185","0.94",".291","75.8 %","1.25","2.07","-0.82","1.89","sa696683"
"Daniel Hudson","- - -","27","6.0","10.50","1.50","7.00","0.00","30.4 %","4.4 %","26.1 %",".227","1.00",".333","83.3 %","1.50","2.09","-0.59","2.74","7146"
"Nestor Cortes","Yankees (R)","19","31.2","10.80","1.42","7.60","0.28","29.0 %","3.8 %","25.2 %",".280","1.26",".395","70.7 %","2.27","2.09","0.19","2.16","17874"
"Carlos Encarnacion","Reds (R)","20","5.1","8.44","1.69","5.00","0.00","22.7 %","4.6 %","18.2 %",".333","1.50",".438","62.5 %","5.06","2.09","2.97","2.44","sa657905"
"Lester Oliveros","- - -","26","65.2","12.06","3.70","3.26","0.00","32.4 %","9.9 %","22.4 %",".183","1.08",".288","78.7 %","1.64","2.09","-0.45","3.01","9167"
"Aaron Barrett","Nationals (AAA)","26","10.1","6.97","0.87","8.00","0.00","21.6 %","2.7 %","18.9 %",".139","0.58",".179","100.0 %","0.00","2.10","-2.10","2.78","11243"
"Dario Beltre","Rangers (R)","21","4.2","11.57","1.93","6.00","0.00","33.3 %","5.6 %","27.8 %",".177","0.86",".273","75.0 %","0.00","2.10","-2.10","2.51","sa550679"
"Anderson Nunez","Phillies (R)","20","12.1","10.22","2.19","4.67","0.00","29.8 %","6.4 %","23.4 %",".163","0.81",".241","72.7 %","1.46","2.11","-0.65","2.34","sa838073"
"Daniel Poncedeleon","Cardinals (A-)","22","44.1","10.56","2.84","3.71","0.00","28.4 %","7.7 %","20.8 %",".226","1.17",".328","75.5 %","2.44","2.11","0.33","2.55","sa549749"
"Daniel Ramos","Yankees (R)","19","4.2","11.57","1.93","6.00","0.00","26.1 %","4.4 %","21.7 %",".238","1.29",".333","42.9 %","0.00","2.12","-2.12","2.35","sa828512"
"Oliver Drake","Orioles (AA)","27","52.2","12.13","2.91","4.18","0.34","33.8 %","8.1 %","25.7 %",".212","1.10",".325","70.7 %","3.08","2.12","0.96","2.40","8823"
"Jason Jester","- - -","23","29.0","10.55","2.48","4.25","0.00","28.1 %","6.6 %","21.5 %",".205","1.07",".295","71.9 %","1.55","2.12","-0.57","2.86","sa738439"
"Carlos Rodon","- - -","21","24.2","13.86","4.74","2.92","0.00","35.2 %","12.0 %","23.2 %",".213","1.34",".357","73.5 %","2.92","2.12","0.80","2.71","16137"
"Ian Krol","- - -","23","8.0","14.63","1.13","13.00","1.13","36.1 %","2.8 %","33.3 %",".314","1.50",".476","84.9 %","3.38","2.12","1.25","1.36","10066"
"Marcus Stroman","Blue Jays (AAA)","23","35.2","11.36","2.27","5.00","0.25","30.8 %","6.2 %","24.7 %",".237","1.15",".348","69.7 %","3.03","2.12","0.90","2.38","13431"
"Gabe Speier","Red Sox (R)","19","29.0","8.07","0.31","26.00","0.00","23.6 %","0.9 %","22.7 %",".208","0.79",".275","76.9 %","1.55","2.13","-0.58","2.40","sa738213"
"Domingo Acevedo","Yankees (R)","20","15.1","12.33","3.52","3.50","0.00","31.3 %","9.0 %","22.4 %",".267","1.43",".410","65.2 %","4.11","2.14","1.97","2.37","sa739716"
"Miguel Angel Bonilla","Orioles (R)","19","12.2","9.95","2.84","3.50","0.00","27.5 %","7.8 %","19.6 %",".149","0.87",".212","72.7 %","2.13","2.14","-0.01","2.37","sa833941"
"Luis Vizcaino","Mexican (AAA)","39","14.0","14.14","4.50","3.14","0.00","37.9 %","12.1 %","25.9 %",".160","1.07",".286","81.3 %","1.93","2.14","-0.21","2.71","714"
"Sammy Solis","- - -","25","18.1","8.35","1.47","5.67","0.00","21.3 %","3.8 %","17.5 %",".273","1.31",".350","58.3 %","4.42","2.14","2.27","3.11","11457"
"Casey Kelly","- - -","24","20.1","7.52","0.44","17.00","0.00","19.8 %","1.2 %","18.6 %",".301","1.28",".379","75.0 %","2.21","2.15","0.07","3.26","9174"
"Zach Hedges","Cubs (R)","21","19.2","10.53","0.92","11.50","0.00","28.4 %","2.5 %","25.9 %",".231","1.02",".327","71.4 %","1.37","2.15","-0.77","2.37","sa829393"
"Dusty Isaacs","Blue Jays (R)","22","29.0","11.17","1.55","7.20","0.31","29.0 %","4.0 %","25.0 %",".280","1.31",".395","66.5 %","3.41","2.15","1.26","2.35","sa550364"
"Jose Ascanio","- - -","29","61.0","10.77","2.51","4.29","0.00","28.2 %","6.6 %","21.6 %",".234","1.20",".337","76.3 %","2.07","2.16","-0.09","3.05","3951"
"Edubray Ramos","- - -","21","44.1","9.74","2.03","4.80","0.00","27.4 %","5.7 %","21.7 %",".186","0.90",".266","81.8 %","0.81","2.16","-1.35","2.52","16086"
"Brandon Morrow","- - -","29","3.1","5.40","0.00","2.00","0.00","15.4 %","0.0 %","15.4 %",".154","0.60",".182","50.0 %","2.70","2.17","0.53","3.29","9346"
"Ken Giles","- - -","23","28.2","11.93","4.08","2.92","0.00","33.3 %","11.4 %","21.9 %",".180","1.08",".290","78.1 %","1.88","2.17","-0.29","3.17","12910"
"Carlos Daniel Diaz","White Sox (R)","20","48.2","9.99","2.96","3.38","0.00","27.8 %","8.3 %","19.6 %",".180","0.99",".258","70.8 %","1.29","2.17","-0.88","2.43","sa657847"
"Jose Mujica","Rays (R)","18","3.0","6.00","0.00","2.00","0.00","16.7 %","0.0 %","16.7 %",".333","1.33",".400","75.0 %","0.00","2.17","-2.17","2.32","sa739763"
"Chase Wellbrock","- - -","22","31.1","11.20","0.57","19.50","0.57","32.8 %","1.7 %","31.1 %",".172","0.70",".240","79.2 %","1.44","2.18","-0.74","2.13","sa829630"
"Brandon Leibrandt","- - -","21","60.2","9.94","1.48","6.70","0.30","29.3 %","4.4 %","24.9 %",".224","0.97",".313","69.4 %","2.82","2.18","0.64","2.36","sa602915"
"Nate Fury","- - -","23","30.2","11.45","3.82","3.00","0.00","28.9 %","9.6 %","19.3 %",".238","1.37",".349","78.6 %","1.76","2.18","-0.42","2.97","sa829740"
"Derick Velazquez","Astros (A-)","20","23.0","9.39","0.78","12.00","0.39","28.2 %","2.4 %","25.9 %",".217","0.87",".293","86.0 %","1.57","2.18","-0.62","1.92","sa658254"
"Sean Burnett","Angels (AA)","31","5.1","11.81","5.06","2.33","0.00","28.0 %","12.0 %","16.0 %",".273","1.69",".400","66.7 %","5.06","2.18","2.88","3.13","1886"
"Michael Suarez","Mariners (R)","19","57.2","9.36","2.50","3.75","0.16","26.3 %","7.0 %","19.3 %",".194","0.99",".267","70.7 %","1.72","2.19","-0.47","2.22","sa735869"
"Chase Anderson","Diamondbacks (AA)","26","39.0","8.77","1.38","6.33","0.23","26.0 %","4.1 %","21.9 %",".159","0.72",".212","90.9 %","0.69","2.19","-1.49","2.73","6895"
"Zach Woods","Yankees (A+)","26","13.1","11.48","3.38","3.40","0.00","27.9 %","8.2 %","19.7 %",".200","1.20",".290","58.8 %","4.05","2.19","1.86","3.14","sa698274"
"Emanuel Chavez","- - -","19","21.0","11.57","3.43","3.38","0.00","28.7 %","8.5 %","20.2 %",".247","1.38",".362","66.7 %","3.00","2.19","0.81","2.59","sa657564"
"Chris Thomas","- - -","26","55.0","10.47","2.13","4.92","0.33","29.8 %","6.1 %","23.7 %",".184","0.91",".259","83.0 %","1.47","2.19","-0.72","2.85","sa659320"
"Alex Palsha","- - -","22","17.1","9.87","2.60","3.80","0.00","28.8 %","7.6 %","21.2 %",".213","1.04",".310","77.8 %","1.04","2.19","-1.16","2.41","sa829433"
"Rich Hill","- - -","34","43.0","11.51","3.77","3.06","0.00","31.1 %","10.2 %","20.9 %",".198","1.14",".304","70.6 %","2.93","2.20","0.74","2.90","4806"
"Brent Honeywell","Rays (R)","19","33.2","10.69","1.60","6.67","0.27","31.3 %","4.7 %","26.6 %",".157","0.74",".225","77.2 %","1.07","2.20","-1.13","2.48","sa828706"
"Salvador Montano","Astros (R)","19","64.1","12.17","3.22","3.78","0.14","32.8 %","8.7 %","24.2 %",".232","1.21",".362","76.0 %","2.24","2.21","0.03","2.22","sa828367"
"Luis Garcia","Phillies (AAA)","27","46.2","10.03","3.09","3.25","0.00","27.5 %","8.5 %","19.1 %",".204","1.09",".292","84.6 %","0.96","2.22","-1.26","3.00","6984"
"Hector Hidalgo","Mariners (R)","21","31.1","7.18","1.15","6.25","0.00","18.8 %","3.0 %","15.8 %",".286","1.28",".356","55.8 %","2.87","2.23","0.64","2.47","sa656055"
"Juan Torres","Phillies (R)","21","39.1","10.53","2.06","5.11","0.23","28.6 %","5.6 %","23.0 %",".213","1.04",".301","69.7 %","2.75","2.23","0.51","2.12","sa3001054"
"Pete Kelich","Padres (A)","23","24.0","9.75","1.13","8.67","0.38","22.8 %","2.6 %","20.2 %",".297","1.50",".381","43.4 %","4.88","2.23","2.64","2.78","sa738910"
"Mike Franco","- - -","22","17.1","10.38","1.04","10.00","0.52","25.6 %","2.6 %","23.1 %",".329","1.56",".436","70.3 %","3.63","2.24","1.40","2.11","sa829140"
"Wilfredy Liranzo","Twins (R)","19","8.2","13.50","5.19","2.60","0.00","37.1 %","14.3 %","22.9 %",".167","1.15",".294","90.0 %","1.04","2.24","-1.20","2.49","sa737652"
"Eric Green","Orioles (A-)","24","8.1","15.12","6.48","2.33","0.00","42.4 %","18.2 %","24.2 %",".185","1.32",".385","90.9 %","1.08","2.24","-1.16","2.78","sa738671"
"Jose Geraldo","Mets (R)","18","14.2","7.98","1.84","4.33","0.00","20.0 %","4.6 %","15.4 %",".274","1.36",".347","70.0 %","3.68","2.24","1.44","2.59","sa837791"
"Jesus Verduzco","Mexican (AAA)","21","21.1","11.81","2.11","5.60","0.42","31.5 %","5.6 %","25.8 %",".286","1.36",".418","87.0 %","2.11","2.26","-0.15","2.55","sa651304"
"Davis Ward","Cardinals (R)","22","16.0","5.63","0.00","10.00","0.00","15.4 %","0.0 %","15.4 %",".292","1.19",".346","79.0 %","1.69","2.26","-0.57","2.75","sa829860"
"Steve Hathaway","Diamondbacks (A)","23","14.2","11.05","3.68","3.00","0.00","28.1 %","9.4 %","18.8 %",".207","1.23",".300","50.0 %","3.68","2.26","1.42","3.03","15293"
"Victor Delgado","Phillies (R)","19","65.2","6.72","1.23","5.44","0.00","18.3 %","3.4 %","14.9 %",".259","1.14",".320","59.5 %","3.15","2.26","0.89","2.46","sa735870"
"Jose De Leon","- - -","21","77.0","13.91","2.45","5.67","0.35","37.9 %","6.7 %","31.2 %",".201","1.03",".329","68.5 %","2.22","2.26","-0.04","2.63","15463"
"John Sever","Pirates (R)","20","40.2","13.94","3.76","3.71","0.22","37.7 %","10.2 %","27.5 %",".204","1.16",".349","82.3 %","1.33","2.26","-0.93","2.37","sa829281"
"Jose Arias","- - -","23","56.2","11.75","2.86","4.11","0.16","31.6 %","7.7 %","23.9 %",".193","1.04",".290","71.0 %","2.22","2.26","-0.04","2.89","sa548718"
"Michael Johnson","Dodgers (A)","23","64.0","12.80","3.52","3.64","0.28","34.6 %","9.5 %","25.1 %",".194","1.11",".306","79.5 %","1.83","2.27","-0.44","2.60","sa709717"
"Jose Morel","Giants (R)","20","52.0","9.52","2.60","3.67","0.00","25.7 %","7.0 %","18.7 %",".234","1.17",".324","76.2 %","1.73","2.27","-0.54","2.55","sa657746"
"Yeizer Marrugo","Orioles (R)","19","45.0","8.40","1.80","4.67","0.00","22.1 %","4.7 %","17.4 %",".268","1.27",".350","74.6 %","2.20","2.27","-0.07","2.57","sa635431"
"Victor Ramirez","Orioles (R)","19","28.1","8.89","1.27","7.00","0.00","24.6 %","3.5 %","21.1 %",".142","0.67",".192","82.6 %","0.64","2.27","-1.64","2.65","sa657830"
"Jesus Rodriguez","Marlins (R)","21","24.0","9.00","1.50","6.00","0.00","23.3 %","3.9 %","19.4 %",".240","1.13",".319","63.3 %","2.25","2.28","-0.03","2.64","sa657077"
"David Oca","Cardinals (R)","18","65.0","9.28","1.80","5.15","0.14","25.5 %","4.9 %","20.5 %",".219","1.03",".296","62.7 %","2.22","2.28","-0.06","2.33","sa737045"
"Derrick Bleeker","- - -","23","35.2","9.34","1.01","9.25","0.25","25.3 %","2.7 %","22.6 %",".229","1.01",".304","68.3 %","2.78","2.29","0.49","2.62","sa602386"
"Carlos Contreras","Reds (AA)","23","20.0","12.15","4.95","2.45","0.00","30.3 %","12.4 %","18.0 %",".195","1.30",".300","74.1 %","2.70","2.29","0.41","3.19","10386"
"Gerardo Juarez","- - -","21","8.0","9.00","1.13","8.00","0.00","24.2 %","3.0 %","21.2 %",".290","1.25",".391","63.6 %","4.50","2.30","2.20","2.84","sa737368"
"Angel Adrian Ramirez","Mexican (AAA)","30","39.1","9.15","2.06","4.44","0.00","24.7 %","5.6 %","19.1 %",".204","1.02",".277","68.3 %","0.92","2.30","-1.38","3.39","sa502235"
"Rafael Pujols","Diamondbacks (R)","18","41.2","8.21","1.73","4.75","0.00","22.5 %","4.7 %","17.8 %",".226","1.06",".298","65.2 %","3.02","2.30","0.72","2.65","sa737077"
"Anderson Polanco","Indians (A)","21","50.2","11.01","3.02","3.65","0.18","30.9 %","8.5 %","22.4 %",".174","0.97",".256","69.3 %","1.95","2.30","-0.35","2.72","sa596949"
"Jordan Montgomery","- - -","21","19.0","9.47","2.84","3.33","0.00","25.3 %","7.6 %","17.7 %",".219","1.16",".302","54.6 %","3.79","2.30","1.49","2.69","16511"
"Ramon E Ramirez","- - -","32","28.0","11.25","3.54","3.18","0.00","28.2 %","8.9 %","19.4 %",".252","1.39",".368","63.4 %","3.54","2.30","1.23","3.34","7986"
"Colby Blueberg","- - -","21","35.2","10.09","2.02","5.00","0.00","28.8 %","5.8 %","23.0 %",".208","0.98",".300","88.9 %","0.50","2.31","-1.80","2.94","sa830501"
"Kuehl McEachern","- - -","21","33.1","6.75","1.08","6.25","0.00","19.1 %","3.1 %","16.0 %",".244","1.05",".304","65.7 %","2.43","2.31","0.12","2.71","sa829752"
"Kyle McKenzie","- - -","23","25.2","9.47","2.81","3.38","0.00","24.8 %","7.3 %","17.4 %",".228","1.21",".311","67.7 %","1.40","2.31","-0.91","3.03","sa502698"
"John Means","- - -","21","39.0","8.31","0.46","18.00","0.23","22.1 %","1.2 %","20.9 %",".285","1.21",".364","70.0 %","3.46","2.32","1.15","2.75","sa602859"
"Mike Zagurski","- - -","31","60.2","12.31","4.30","2.86","0.15","33.1 %","11.6 %","21.5 %",".190","1.17",".299","79.3 %","2.08","2.32","-0.24","2.99","9683"
"Kevin Whelan","Tigers (AAA)","30","43.1","11.22","4.36","2.57","0.00","30.0 %","11.7 %","18.3 %",".189","1.18",".286","74.5 %","2.70","2.32","0.38","3.25","3462"
"Evan Marshall","Diamondbacks (AAA)","24","16.2","10.26","2.70","3.80","0.00","30.7 %","8.1 %","22.6 %",".175","0.90",".263","93.3 %","0.54","2.32","-1.78","2.95","12297"
"Dustin Antolin","Blue Jays (AA)","24","42.2","10.97","3.16","3.47","0.00","28.1 %","8.1 %","20.0 %",".255","1.34",".372","72.6 %","3.37","2.32","1.05","3.13","7119"
"Johan Belisario","Tigers (A-)","20","34.0","9.00","2.12","4.25","0.00","25.4 %","6.0 %","19.4 %",".169","0.85",".233","87.1 %","0.79","2.32","-1.53","2.84","sa546553"
"Kyuji Fujikawa","- - -","33","11.2","10.03","2.31","4.33","0.00","28.9 %","6.7 %","22.2 %",".167","0.86",".241","80.0 %","0.77","2.32","-1.55","3.12","14443"
"Miguel Bautista","Orioles (R)","21","61.1","9.24","2.35","3.94","0.00","26.3 %","6.7 %","19.6 %",".191","0.95",".268","75.8 %","1.61","2.33","-0.71","2.55","sa597199"
"Paul Voelker","- - -","21","27.0","11.67","3.00","3.89","0.33","34.3 %","8.8 %","25.5 %",".194","1.00",".298","74.2 %","2.33","2.34","0.00","2.30","sa829176"
"Victor Joaquin","Braves (R)","20","34.2","12.20","3.89","3.13","0.00","31.3 %","10.0 %","21.3 %",".206","1.21",".321","39.1 %","3.89","2.34","1.56","2.57","sa828967"
"Tony Sipp","Padres (AAA)","30","14.2","12.89","1.23","10.50","0.61","34.4 %","3.3 %","31.2 %",".241","1.09",".361","64.1 %","4.30","2.34","1.96","2.70","8280"
"Franklin Salomon","Angels (R)","19","10.1","11.32","4.35","2.60","0.00","28.9 %","11.1 %","17.8 %",".250","1.45",".370","66.7 %","3.48","2.34","1.15","2.67","sa836626"
"Wei-Chung Wang","- - -","22","27.0","7.33","1.33","5.50","0.00","21.4 %","3.9 %","17.5 %",".212","0.93",".273","68.0 %","2.33","2.34","-0.01","3.24","14382"
"Marcos Molina","Mets (A-)","19","76.1","10.73","2.12","5.06","0.24","30.7 %","6.1 %","24.7 %",".169","0.84",".246","77.4 %","1.77","2.34","-0.57","2.50","sa657917"
"Jon Huizinga","Brewers (A+)","34","6.2","10.80","4.05","2.67","0.00","28.6 %","10.7 %","17.9 %",".280","1.50",".412","90.0 %","1.35","2.34","-0.99","2.87","sa225644"
"Michael Clemens","Pirates (R)","20","18.0","10.00","2.50","4.00","0.00","25.0 %","6.3 %","18.8 %",".176","1.00",".241","63.2 %","1.00","2.34","-1.34","2.74","sa829234"
"Jose Valdespina","Rangers (A)","22","33.0","9.27","2.45","3.78","0.00","26.0 %","6.9 %","19.1 %",".213","1.06",".296","71.4 %","2.18","2.34","-0.16","3.15","sa597109"
"Kevin McAvoy","Red Sox (A-)","20","28.1","7.31","0.95","7.67","0.00","21.1 %","2.8 %","18.4 %",".221","0.92",".284","75.0 %","1.91","2.35","-0.44","2.60","sa827491"
"Adonis Rosa","Yankees (R)","19","39.0","7.15","1.15","6.20","0.00","21.0 %","3.4 %","17.6 %",".227","0.95",".291","76.9 %","1.62","2.35","-0.74","2.60","sa828513"
"Lucas Long","- - -","21","33.0","7.91","1.64","4.83","0.00","20.0 %","4.1 %","15.9 %",".312","1.48",".395","54.0 %","5.73","2.35","3.38","2.71","sa827466"
"Jorge Cespedes","Mets (R)","19","6.2","6.75","1.35","5.00","0.00","16.7 %","3.3 %","13.3 %",".310","1.50",".375","50.0 %","6.75","2.35","4.40","2.79","sa3001053"
"Luis Cedeno","Yankees (R)","19","40.0","7.88","1.35","5.83","0.00","23.0 %","4.0 %","19.1 %",".160","0.73",".211","77.4 %","1.13","2.36","-1.23","2.79","sa659945"
"Erik Bedard","Rays (AAA)","35","4.0","11.25","2.25","5.00","0.00","33.3 %","6.7 %","26.7 %",".154","0.75",".250","75.0 %","2.25","2.36","-0.11","2.86","126"
"Xavier Cedeno","Nationals (AAA)","27","39.1","13.04","2.75","4.75","0.69","38.3 %","8.1 %","30.2 %",".161","0.86",".247","80.5 %","2.29","2.37","-0.08","1.81","36"
"Daniel Stumpf","Royals (A+)","23","74.0","9.61","2.31","4.16","0.12","25.0 %","6.0 %","19.0 %",".277","1.36",".375","67.6 %","3.77","2.37","1.40","3.04","13780"
"Trevor Hildenberger","- - -","23","29.0","9.93","1.55","6.40","0.31","26.2 %","4.1 %","22.1 %",".233","1.10",".313","66.5 %","2.48","2.37","0.11","2.20","17002"
"David Roseboom","Mets (R)","22","22.2","11.91","3.18","3.75","0.00","30.0 %","8.0 %","22.0 %",".202","1.15",".305","82.8 %","1.59","2.37","-0.79","2.95","sa550321"
"Alejandro Garcia","Phillies (R)","19","34.2","9.09","2.08","4.38","0.26","26.1 %","6.0 %","20.2 %",".169","0.84",".227","87.8 %","0.78","2.38","-1.60","2.23","sa596039"
"Luis Cedeno","Tigers (R)","20","36.0","7.25","2.25","3.22","0.00","18.7 %","5.8 %","12.9 %",".255","1.28",".319","53.2 %","3.75","2.38","1.37","2.67","sa656042"
"Tanner Mendonca","- - -","22","25.1","16.70","4.62","3.62","0.00","43.1 %","11.9 %","31.2 %",".198","1.22",".409","69.4 %","3.91","2.38","1.53","2.79","sa738143"
"Evan Scribner","Athletics (AAA)","28","47.0","13.79","1.72","8.00","0.77","38.3 %","4.8 %","33.5 %",".219","1.02",".343","76.0 %","3.06","2.38","0.68","2.36","7525"
"James Pazos","- - -","23","67.0","10.07","3.36","3.00","0.00","27.4 %","9.1 %","18.3 %",".207","1.13",".298","74.7 %","2.42","2.38","0.03","3.06","13323"
"Carter Capps","- - -","23","14.1","13.19","5.02","2.63","0.00","35.6 %","13.6 %","22.0 %",".157","1.12",".267","75.0 %","1.26","2.38","-1.13","3.14","12803"
"Will Anderson","- - -","21","73.1","7.73","1.35","5.73","0.12","20.8 %","3.6 %","17.2 %",".261","1.19",".330","68.1 %","2.33","2.39","-0.06","2.64","sa550072"
"Tiago Da Silva","Mexican (AAA)","29","61.0","11.07","1.77","6.25","0.44","32.2 %","5.2 %","27.0 %",".196","0.90",".282","79.2 %","2.07","2.39","-0.32","2.66","sa795086"
"Wes Wilson","Yankees (A+)","24","5.0","7.20","0.00","4.00","0.00","20.0 %","0.0 %","20.0 %",".263","1.00",".333","33.3 %","7.20","2.39","4.81","3.23","sa598772"
"Paul Sewald","- - -","24","56.1","11.02","3.04","3.63","0.16","29.7 %","8.2 %","21.6 %",".196","1.07",".288","81.5 %","1.92","2.39","-0.48","2.90","13892"
"Juancito Martinez","Marlins (A-)","25","28.2","10.36","3.45","3.00","0.00","27.1 %","9.0 %","18.0 %",".209","1.19",".299","68.6 %","2.51","2.39","0.12","2.82","sa506822"
"Luis Severino","- - -","20","113.1","10.09","2.14","4.70","0.24","27.8 %","5.9 %","21.9 %",".218","1.06",".303","73.2 %","2.46","2.40","0.07","2.73","15890"
"Mat Batts","- - -","22","60.2","9.94","1.04","9.57","0.45","30.6 %","3.2 %","27.4 %",".191","0.77",".264","78.1 %","1.78","2.40","-0.62","2.43","sa829200"
"Daniel Gomez","Indians (R)","20","64.2","7.65","1.39","5.50","0.00","22.1 %","4.0 %","18.1 %",".192","0.85",".251","73.3 %","1.39","2.40","-1.01","2.65","sa737063"
"Ygnacio Rondon","Mets (R)","19","11.0","10.64","3.27","3.25","0.00","25.0 %","7.7 %","17.3 %",".277","1.55",".382","61.1 %","3.27","2.40","0.87","2.81","sa828484"
"Cesar Villarroel","Rockies (R)","19","6.0","9.00","1.50","6.00","0.00","26.1 %","4.4 %","21.7 %",".095","0.50",".133","100.0 %","0.00","2.40","-2.40","2.54","sa837408"
"David Speer","Indians (A-)","21","42.2","9.91","1.69","5.88","0.42","27.2 %","4.6 %","22.5 %",".255","1.17",".345","78.4 %","2.74","2.41","0.33","2.30","sa827385"
"Travis Hissong","- - -","22","21.1","10.12","1.69","6.00","0.42","27.3 %","4.6 %","22.7 %",".238","1.12",".322","66.4 %","2.53","2.41","0.12","2.41","sa830119"
"Cesar Jimenez","Phillies (AAA)","29","49.2","8.34","2.72","3.07","0.00","23.7 %","7.7 %","16.0 %",".190","0.99",".256","81.6 %","1.45","2.41","-0.96","3.49","3762"
