"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Francisley Bueno","Mexican (AAA)","36","58.1",".355","2.74","19.9 %","58.7 %","21.4 %","11.6 %","11.6 %","50.7 %","21.0 %","28.3 %","9.3 %","354","584","938","5980"
"Adrian Garza","Mexican (AAA)","29","37.0",".377","1.21","20.8 %","43.3 %","35.8 %","23.3 %","11.6 %","44.4 %","23.8 %","31.8 %","10.4 %","275","420","695","sa509404"
"Andrew Robinson","Nationals (AA)","29","39.0",".247","0.81","18.8 %","36.5 %","44.8 %","18.6 %","11.6 %","52.5 %","24.2 %","23.2 %","15.1 %","215","386","601","sa549091"
"Jordan Weems","- - -","24","52.2",".281","1.72","19.9 %","50.7 %","29.5 %","25.6 %","11.6 %","42.7 %","20.7 %","36.7 %","11.9 %","334","501","835","sa597862"
"Shane Dawson","Blue Jays (AA)","23","111.0",".326","0.75","22.2 %","33.3 %","44.4 %","20.9 %","11.6 %","43.8 %","28.7 %","27.5 %","8.8 %","668","1178","1846","sa658332"
"Juan Francisco Mendez","Mexican (AAA)","19","35.2",".314","1.33","16.0 %","47.9 %","36.1 %","16.3 %","11.6 %","51.2 %","26.8 %","22.0 %","7.1 %","245","359","604","sa977115"
"Casey Coleman","Astros (AAA)","29","64.0",".347","1.26","22.0 %","43.5 %","34.5 %","17.4 %","11.6 %","47.6 %","22.6 %","29.9 %","10.0 %","422","698","1120","8270"
"Shawn Morimando","Indians (AAA)","24","159.1",".320","1.05","21.8 %","40.1 %","38.1 %","12.1 %","11.6 %","45.1 %","29.0 %","25.9 %","11.2 %","903","1573","2476","13606"
"Taylor Grover","Red Sox (AA)","26","75.0",".325","0.77","18.0 %","35.6 %","46.3 %","21.1 %","11.6 %","39.3 %","29.4 %","31.3 %","11.6 %","495","836","1331","sa737866"
"Brandon Agar","White Sox (R)","24","82.2",".324","1.37","21.9 %","45.1 %","33.0 %","9.5 %","11.6 %","46.0 %","22.8 %","31.2 %","8.6 %","371","746","1117","sa919825"
"Matt Bower","Astros (A+)","23","94.2",".331","0.90","21.5 %","37.2 %","41.3 %","22.3 %","11.6 %","38.3 %","23.0 %","38.7 %","10.4 %","591","977","1568","sa875356"
"Corey Ray","Royals (AA)","24","143.0",".320","1.14","22.1 %","41.5 %","36.4 %","19.1 %","11.6 %","44.5 %","27.9 %","27.7 %","7.1 %","948","1433","2381","sa829315"
"Simon Castro","Athletics (AAA)","29","38.0",".284","1.15","22.2 %","41.7 %","36.1 %","11.5 %","11.5 %","41.6 %","28.6 %","29.9 %","16.3 %","237","424","661","9243"
"Chris Volstad","White Sox (AAA)","30","118.0",".365","1.97","22.9 %","51.1 %","25.9 %","13.5 %","11.5 %","42.9 %","26.1 %","31.0 %","7.2 %","652","1118","1770","9901"
"Juan Jesus Martinez","Mexican (AAA)","38","17.1",".380","1.27","18.1 %","45.8 %","36.1 %","23.1 %","11.5 %","58.1 %","14.9 %","27.0 %","6.3 %","113","173","286","sa211112"
"Breidy Lara","Dodgers (R)","18","25.2",".206","1.15","18.8 %","43.5 %","37.7 %","42.3 %","11.5 %","50.7 %","23.4 %","26.0 %","22.9 %","104","136","240","sa3002798"
"Josh Alberius","- - -","22","19.2",".347","1.08","23.9 %","39.4 %","36.6 %","34.6 %","11.5 %","39.2 %","28.4 %","32.4 %","10.5 %","87","189","276","sa3004195"
"Lukas Young","- - -","20","30.1",".354","1.50","20.7 %","47.6 %","31.7 %","11.5 %","11.5 %","47.1 %","21.2 %","31.8 %","12.1 %","142","329","471","sa3004595"
"Martin Anderson","- - -","24","49.1",".381","1.00","22.4 %","38.8 %","38.8 %","25.0 %","11.5 %","36.9 %","29.8 %","33.3 %","10.9 %","354","595","949","sa3004865"
"Conor Costello","Dodgers (R)","24","30.2",".379","2.23","18.4 %","56.3 %","25.2 %","11.5 %","11.5 %","42.5 %","22.6 %","34.9 %","12.2 %","199","340","539","sa598296"
"Adonis De La Cruz","Mariners (A-)","22","35.2",".330","1.77","29.4 %","45.1 %","25.5 %","19.2 %","11.5 %","48.2 %","25.5 %","26.4 %","13.0 %","238","354","592","sa737023"
"Nelson Acosta","White Sox (R)","19","29.2",".310","1.92","12.6 %","57.5 %","29.9 %","46.2 %","11.5 %","52.2 %","21.1 %","26.7 %","22.8 %","143","168","311","sa828578"
"Aronny Cruz","Mariners (R)","21","33.1",".355","2.35","10.3 %","62.9 %","26.8 %","30.8 %","11.5 %","41.4 %","27.9 %","30.8 %","33.5 %","44","189","233","sa828741"
"Jake Kelzer","- - -","24","28.2",".288","1.62","16.0 %","51.9 %","32.1 %","7.7 %","11.5 %","42.2 %","28.9 %","28.9 %","14.1 %","159","273","432","sa829471"
"Eric Peterson","Astros (AA)","24","13.1",".456","0.96","13.6 %","42.4 %","44.1 %","15.4 %","11.5 %","33.9 %","32.2 %","33.9 %","9.2 %","86","176","262","sa829747"
"Moises Gomez","Twins (R)","20","48.2",".316","1.06","20.7 %","40.7 %","38.5 %","26.9 %","11.5 %","46.5 %","19.7 %","33.8 %","12.5 %","340","531","871","sa832779"
"Jeifry Nunez","Rangers (R)","19","30.2",".356","1.77","18.2 %","52.3 %","29.5 %","23.1 %","11.5 %","44.0 %","29.7 %","26.4 %","34.7 %","45","180","225","sa873542"
"Jake Shull","- - -","23","42.2",".326","0.98","26.4 %","36.4 %","37.1 %","15.4 %","11.5 %","33.6 %","37.1 %","29.3 %","11.7 %","220","397","617","sa875585"
"Orlando Pascual","Blue Jays (A-)","21","33.0",".306","1.50","11.0 %","53.4 %","35.6 %","23.1 %","11.5 %","44.6 %","24.3 %","31.1 %","15.5 %","194","334","528","sa883761"
"Ulises Lopez","Mexican (AAA)","28","30.0",".232","2.04","16.0 %","56.4 %","27.7 %","19.2 %","11.5 %","45.9 %","16.3 %","37.8 %","7.2 %","192","280","472","sa897261"
"Anderson Amarista","- - -","18","71.1",".340","0.78","22.3 %","34.0 %","43.7 %","21.2 %","11.5 %","46.6 %","24.3 %","29.2 %","11.3 %","393","627","1020","sa917061"
"Jared Oliver","- - -","24","35.1",".225","1.38","11.4 %","51.4 %","37.1 %","15.4 %","11.5 %","39.2 %","33.8 %","27.0 %","14.8 %","252","378","630","sa918600"
"Sam Sheehan","Athletics (A)","23","40.2",".264","1.81","15.1 %","54.7 %","30.2 %","19.2 %","11.5 %","41.1 %","23.3 %","35.6 %","10.6 %","298","448","746","sa918715"
"Brandon Cunniff","Marlins (AAA)","28","54.2",".283","0.90","20.5 %","37.7 %","41.8 %","9.8 %","11.5 %","43.3 %","28.7 %","28.0 %","11.4 %","391","537","928","11509"
"Rob Zastryzny","- - -","25","55.2",".297","1.39","17.0 %","48.3 %","34.7 %","16.4 %","11.5 %","46.7 %","24.7 %","28.6 %","10.5 %","251","528","779","15094"
"Triston McKenzie","Indians (A+)","19","143.0",".283","1.12","21.0 %","41.8 %","37.2 %","27.9 %","11.5 %","43.9 %","22.0 %","34.1 %","14.4 %","678","1413","2091","sa874760"
"Karsen Lindell","Brewers (R)","21","54.1",".351","1.25","21.7 %","43.4 %","34.9 %","13.1 %","11.5 %","36.5 %","26.5 %","37.0 %","9.0 %","387","544","931","sa875227"
"Jesus Tinoco","Rockies (A+)","22","140.2",".318","1.17","18.7 %","43.8 %","37.5 %","24.7 %","11.4 %","45.6 %","25.4 %","29.0 %","11.8 %","726","1356","2082","sa657723"
"Sean Gilmartin","- - -","27","55.1",".346","1.07","21.2 %","40.8 %","38.0 %","25.7 %","11.4 %","40.6 %","26.2 %","33.2 %","9.5 %","304","573","877","12781"
"Mike Hauschild","Astros (AAA)","27","90.1",".302","1.94","21.4 %","51.9 %","26.7 %","15.7 %","11.4 %","51.7 %","23.6 %","24.7 %","11.3 %","652","947","1599","14033"
"Tahnaj Thomas","- - -","18","38.1",".315","1.34","21.9 %","44.8 %","33.3 %","14.3 %","11.4 %","42.9 %","27.6 %","29.5 %","22.7 %","156","210","366","sa3003066"
"Yimmi Brasoban","Padres (AA)","23","28.2",".326","0.94","29.2 %","34.4 %","36.5 %","22.9 %","11.4 %","38.5 %","31.3 %","30.2 %","10.6 %","219","301","520","sa598120"
"Shane Watson","Phillies (AA)","23","83.1",".308","1.11","19.0 %","42.7 %","38.3 %","21.0 %","11.4 %","38.2 %","26.7 %","35.1 %","6.5 %","571","896","1467","sa657857"
"Greyfer Eregua","- - -","23","61.0",".316","1.09","15.1 %","44.2 %","40.7 %","22.9 %","11.4 %","50.0 %","23.9 %","26.1 %","12.8 %","336","625","961","sa659746"
"Jacob Dorris","- - -","24","72.0",".278","1.29","15.8 %","47.4 %","36.8 %","24.3 %","11.4 %","42.8 %","27.8 %","29.4 %","13.1 %","445","780","1225","sa827396"
"Cody Palmquist","- - -","23","53.0",".234","0.87","18.1 %","38.1 %","43.8 %","35.7 %","11.4 %","45.7 %","20.4 %","34.0 %","8.0 %","288","555","843","sa829516"
"Devin Smeltzer","- - -","21","142.1",".334","1.21","20.6 %","43.4 %","36.0 %","20.7 %","11.4 %","43.0 %","26.4 %","30.6 %","14.7 %","676","1454","2130","sa829638"
"Zac Ryan","- - -","23","37.0",".264","1.11","18.7 %","42.9 %","38.5 %","25.7 %","11.4 %","43.2 %","23.2 %","33.7 %","13.8 %","201","351","552","sa873262"
"Andrew Brown","Phillies (A-)","19","63.2",".277","3.17","16.6 %","63.4 %","20.0 %","20.0 %","11.4 %","51.1 %","24.7 %","24.2 %","8.9 %","354","552","906","sa918255"
"Austin Gomber","Cardinals (AA)","23","143.0",".263","1.03","21.1 %","40.1 %","38.8 %","30.2 %","11.4 %","42.4 %","25.8 %","31.9 %","12.5 %","774","1466","2240","16561"
"Keyvius Sampson","- - -","26","79.0",".339","1.22","21.2 %","43.2 %","35.6 %","22.8 %","11.4 %","36.7 %","30.1 %","33.2 %","11.8 %","618","887","1505","10039"
"Peter Lambert","Rockies (A+)","20","142.1",".320","1.10","19.8 %","42.0 %","38.2 %","17.7 %","11.4 %","36.9 %","31.9 %","31.2 %","12.8 %","610","1330","1940","sa874771"
"Keury Mella","Reds (AA)","23","134.0",".300","1.51","23.1 %","46.3 %","30.6 %","26.0 %","11.4 %","46.4 %","24.0 %","29.6 %","9.6 %","800","1409","2209","15964"
"Jesse Estrada","Mexican (AAA)","33","94.2",".291","1.19","19.5 %","43.7 %","36.8 %","26.8 %","11.4 %","47.4 %","21.8 %","30.8 %","5.4 %","523","965","1488","sa273164"
"Preston Morrison","Cubs (AA)","23","119.1",".308","1.58","15.9 %","51.5 %","32.6 %","13.8 %","11.4 %","54.9 %","22.5 %","22.5 %","9.9 %","691","1202","1893","sa827432"
"Trent Thornton","- - -","23","131.1",".343","1.64","24.6 %","46.9 %","28.5 %","17.9 %","11.4 %","47.6 %","23.2 %","29.2 %","10.4 %","700","1407","2107","sa857695"
"Matt Tracy","- - -","28","84.0",".328","1.20","21.1 %","43.1 %","35.8 %","14.8 %","11.4 %","46.3 %","23.1 %","30.6 %","9.6 %","558","883","1441","12240"
"Tyler Kinley","- - -","26","53.1",".299","1.43","15.7 %","49.6 %","34.6 %","13.6 %","11.4 %","46.2 %","25.0 %","28.8 %","17.6 %","293","514","807","18297"
"Matt Hardy","- - -","21","35.2",".349","1.05","17.4 %","42.2 %","40.4 %","22.7 %","11.4 %","39.5 %","24.6 %","36.0 %","13.2 %","173","341","514","sa3004120"
"Andre Wheeler","- - -","25","36.2",".396","0.98","22.3 %","38.4 %","39.3 %","13.6 %","11.4 %","39.7 %","26.7 %","33.6 %","14.8 %","218","385","603","sa549578"
"Jake Ehret","- - -","24","41.1",".323","1.25","23.8 %","42.3 %","33.8 %","11.4 %","11.4 %","43.3 %","27.6 %","29.1 %","9.6 %","314","427","741","sa602390"
"Enrique De Los Rios","Cubs (A-)","22","59.0",".266","1.86","19.7 %","52.2 %","28.0 %","25.0 %","11.4 %","46.6 %","19.6 %","33.7 %","9.6 %","314","547","861","sa737281"
"Garrett Cleavinger","- - -","23","54.0",".336","1.75","19.9 %","51.0 %","29.1 %","27.3 %","11.4 %","42.1 %","20.8 %","37.1 %","10.3 %","385","582","967","sa827423"
"Matt Hockenberry","- - -","25","34.0",".343","0.86","23.4 %","35.5 %","41.1 %","9.1 %","11.4 %","46.8 %","19.3 %","33.9 %","7.0 %","215","340","555","sa829157"
"Packy Naughton","Reds (R)","21","60.0",".325","1.98","19.1 %","53.7 %","27.2 %","15.9 %","11.4 %","39.3 %","25.6 %","35.1 %","11.2 %","339","623","962","sa913120"
"Lisalverto Bonilla","Reds (AAA)","27","62.2",".307","1.57","23.6 %","46.6 %","29.8 %","20.8 %","11.3 %","50.0 %","26.6 %","23.4 %","13.2 %","340","634","974","11266"
"Alex Manasa","Pirates (R)","19","38.1",".342","0.85","18.3 %","37.5 %","44.2 %","22.6 %","11.3 %","41.5 %","31.7 %","26.8 %","10.8 %","199","396","595","sa3004213"
"C.D. Pelham","Rangers (A)","22","62.1",".266","1.23","21.3 %","43.3 %","35.3 %","17.0 %","11.3 %","34.6 %","26.4 %","39.0 %","16.1 %","364","650","1014","sa829361"
"Luis Payan","Mexican (AAA)","21","55.1",".371","1.77","23.8 %","48.7 %","27.5 %","24.5 %","11.3 %","48.5 %","25.3 %","26.2 %","9.4 %","334","586","920","sa977116"
"Eric Skoglund","- - -","24","104.0",".334","1.04","17.6 %","42.0 %","40.4 %","20.2 %","11.3 %","39.2 %","25.4 %","35.4 %","10.1 %","601","1171","1772","16155"
"Santiago Gutierrez","Mexican (AAA)","31","74.1",".379","2.06","24.3 %","51.0 %","24.7 %","16.1 %","11.3 %","52.5 %","22.2 %","25.3 %","10.3 %","482","806","1288","sa295625"
"Thomas Jankins","Brewers (A)","21","141.2",".305","1.80","16.6 %","53.6 %","29.8 %","16.1 %","11.3 %","42.2 %","27.3 %","30.5 %","13.0 %","672","1331","2003","sa873276"
"Mario Morales","Mexican (AAA)","23","57.2",".320","1.27","17.1 %","46.5 %","36.5 %","16.1 %","11.3 %","41.5 %","22.2 %","36.4 %","10.2 %","261","564","825","sa977562"
"Nathan Bannister","- - -","23","143.1",".302","0.84","20.8 %","36.1 %","43.1 %","22.6 %","11.3 %","45.0 %","25.9 %","29.2 %","11.3 %","657","1368","2025","sa857696"
"Ryan Verdugo","- - -","30","81.2",".335","1.45","22.3 %","46.0 %","31.7 %","18.3 %","11.3 %","43.2 %","23.6 %","33.2 %","11.3 %","403","863","1266","9154"
"Hunter Smith","Red Sox (A)","23","73.0",".300","1.48","15.8 %","50.2 %","34.0 %","16.9 %","11.3 %","50.9 %","19.9 %","29.2 %","14.5 %","355","721","1076","sa918532"
"Tyler Cravy","Brewers (AAA)","27","53.1",".306","0.80","16.8 %","37.0 %","46.2 %","21.3 %","11.3 %","41.6 %","27.5 %","30.9 %","9.7 %","368","573","941","10770"
"Eddie Gamboa","- - -","32","130.1",".298","0.88","16.2 %","39.3 %","44.5 %","26.2 %","11.2 %","48.2 %","24.2 %","27.7 %","7.7 %","866","1348","2214","6911"
"Michael Peoples","- - -","25","89.0",".350","1.55","21.4 %","47.8 %","30.8 %","17.3 %","11.2 %","47.4 %","25.5 %","27.1 %","7.2 %","525","914","1439","sa658314"
"Thaddius Lowry","White Sox (AA)","22","82.0",".335","1.16","21.8 %","42.1 %","36.2 %","22.4 %","11.2 %","44.4 %","26.0 %","29.6 %","9.0 %","531","866","1397","sa737826"
"Alex Delgado","Mexican (AAA)","22","93.1",".312","1.10","27.2 %","38.2 %","34.6 %","23.4 %","11.2 %","45.4 %","26.5 %","28.1 %","9.5 %","455","941","1396","sa594882"
"Victor Diaz","Brewers (A)","23","79.0",".339","0.97","20.4 %","39.2 %","40.4 %","22.4 %","11.2 %","48.0 %","28.4 %","23.6 %","8.9 %","521","832","1353","sa659749"
"Sterling Sharp","- - -","22","124.2",".321","2.08","15.6 %","57.0 %","27.4 %","9.3 %","11.2 %","52.3 %","27.5 %","20.2 %","14.9 %","529","1119","1648","sa738458"
"Troy Scribner","Angels (AAA)","25","103.1",".306","0.92","23.6 %","36.6 %","39.7 %","25.0 %","11.2 %","42.1 %","25.9 %","32.0 %","9.8 %","632","1158","1790","15570"
"Christian Binford","- - -","24","147.1",".336","0.62","17.7 %","31.4 %","50.9 %","21.6 %","11.2 %","42.9 %","24.8 %","32.4 %","6.9 %","837","1579","2416","sa599309"
"Luis Lugo","Indians (AA)","23","134.1",".292","0.89","24.3 %","35.6 %","40.1 %","25.3 %","11.2 %","41.2 %","27.0 %","31.8 %","8.7 %","838","1370","2208","sa597249"
"Kyle Gibson","Twins (AAA)","29","17.1",".308","2.67","17.5 %","60.0 %","22.5 %","11.1 %","11.1 %","52.5 %","10.0 %","37.5 %","15.0 %","99","168","267","10123"
"A.J. Schugel","Pirates (AAA)","28","36.2",".327","1.36","16.7 %","48.0 %","35.3 %","19.4 %","11.1 %","42.9 %","25.7 %","31.4 %","13.4 %","205","384","589","11432"
"Cody Hall","Giants (AA)","29","29.0",".303","1.11","13.6 %","45.5 %","40.9 %","25.9 %","11.1 %","41.2 %","17.7 %","41.2 %","15.1 %","163","326","489","12232"
"Reymin Guduan","Astros (AAA)","25","46.0",".401","1.94","25.4 %","49.3 %","25.4 %","5.6 %","11.1 %","44.5 %","25.3 %","30.1 %","12.8 %","275","493","768","13058"
"Andres Machado","- - -","24","111.0",".332","1.04","21.2 %","40.2 %","38.7 %","19.8 %","11.1 %","45.8 %","24.3 %","29.9 %","13.3 %","591","1187","1778","14681"
"Kevin McCarthy","Royals (AAA)","25","32.0",".296","2.15","15.0 %","58.0 %","27.0 %","11.1 %","11.1 %","49.5 %","22.8 %","27.7 %","10.4 %","169","303","472","15240"
"Cory Luebke","White Sox (AAA)","32","5.0",".333","0.44","13.3 %","26.7 %","60.0 %","0.0 %","11.1 %","18.8 %","43.8 %","37.5 %","8.1 %","20","54","74","1984"
"David Price","Red Sox (AAA)","31","5.2",".524","0.56","33.3 %","23.8 %","42.9 %","22.2 %","11.1 %","31.8 %","36.4 %","31.8 %","9.7 %","52","102","154","3184"
"Josh Outman","- - -","32","52.0",".325","1.59","17.2 %","50.9 %","32.0 %","25.9 %","11.1 %","51.7 %","21.6 %","26.7 %","8.3 %","358","501","859","4004"
"Cole Hamels","Rangers (AA)","33","8.2",".105","1.11","5.0 %","50.0 %","45.0 %","0.0 %","11.1 %","50.0 %","40.0 %","10.0 %","12.1 %","35","81","116","4972"
"Jeff Beliveau","Blue Jays (AAA)","30","50.1",".254","1.02","22.9 %","39.0 %","38.1 %","6.7 %","11.1 %","44.5 %","25.2 %","30.3 %","10.3 %","325","519","844","8504"
"Tyler Cloyd","- - -","30","61.1",".294","1.22","17.5 %","45.4 %","37.1 %","18.1 %","11.1 %","36.6 %","30.2 %","33.2 %","7.1 %","352","639","991","8536"
"Justin Miller","Angels (AAA)","30","46.0",".307","0.78","23.3 %","33.6 %","43.2 %","17.5 %","11.1 %","39.5 %","30.6 %","29.9 %","8.8 %","207","478","685","8580"
"Kam Mickolio","Twins (AAA)","33","9.0",".111","1.56","17.9 %","50.0 %","32.1 %","22.2 %","11.1 %","46.4 %","32.1 %","21.4 %","5.8 %","35","68","103","9513"
"Pablo Ortega","Mexican (AAA)","40","133.2",".310","1.71","17.2 %","52.3 %","30.5 %","19.8 %","11.1 %","51.3 %","27.7 %","21.0 %","6.5 %","764","1286","2050","sa203945"
"Joseph Kuzia","- - -","23","37.2",".340","1.63","21.1 %","48.9 %","30.0 %","25.9 %","11.1 %","51.5 %","18.5 %","30.1 %","13.9 %","184","405","589","sa3002715"
"Abrahan Lopez","Rangers (R)","17","28.1",".256","2.44","21.5 %","55.7 %","22.8 %","11.1 %","11.1 %","43.2 %","22.2 %","34.6 %","26.0 %","40","133","173","sa3003107"
"Landon Holifield","Brewers (R)","22","15.0",".256","0.89","17.1 %","39.0 %","43.9 %","22.2 %","11.1 %","48.8 %","34.2 %","17.1 %","27.8 %","35","91","126","sa3004027"
"Vincenzo Aiello","- - -","22","21.1",".318","1.11","13.6 %","45.5 %","40.9 %","16.7 %","11.1 %","41.3 %","23.9 %","34.8 %","17.8 %","112","219","331","sa3004320"
"Kyle Farjad","Marlins (R)","20","12.1",".342","2.00","32.5 %","45.0 %","22.5 %","22.2 %","11.1 %","31.7 %","26.8 %","41.5 %","11.5 %","32","72","104","sa3004454"
"Austin Hamilton","Dodgers (R)","23","26.1",".333","1.72","31.0 %","43.7 %","25.4 %","0.0 %","11.1 %","40.5 %","21.6 %","37.8 %","15.0 %","153","275","428","sa3004717"
"Jacob Heatherly","- - -","19","39.2",".320","2.74","17.9 %","60.2 %","22.0 %","18.5 %","11.1 %","42.2 %","18.0 %","39.8 %","18.2 %","133","263","396","sa3004736"
"Kyle Keith","Rangers (R)","22","11.1",".441","2.22","14.7 %","58.8 %","26.5 %","44.4 %","11.1 %","22.9 %","34.3 %","42.9 %","22.2 %","49","77","126","sa3004831"
"Mark Simon","Mexican (AAA)","21","8.1",".320","0.78","36.0 %","28.0 %","36.0 %","11.1 %","11.1 %","61.5 %","11.5 %","26.9 %","8.6 %","53","86","139","sa3004993"
"DL Hall","Orioles (R)","18","10.1",".360","1.56","8.0 %","56.0 %","36.0 %","0.0 %","11.1 %","38.5 %","30.8 %","30.8 %","25.9 %","45","63","108","sa3005282"
"Sam Wolff","- - -","26","43.0",".314","0.82","21.2 %","35.6 %","43.3 %","13.3 %","11.1 %","29.0 %","33.6 %","37.4 %","14.4 %","291","510","801","sa503437"
"Julian Arballo","Mexican (AAA)","29","9.1",".361","2.44","13.9 %","61.1 %","25.0 %","33.3 %","11.1 %","66.7 %","13.9 %","19.4 %","7.3 %","67","112","179","sa504009"
"David Roseboom","Mets (AAA)","25","17.1",".322","1.44","22.8 %","45.6 %","31.6 %","16.7 %","11.1 %","45.0 %","33.3 %","21.7 %","7.3 %","121","179","300","sa550321"
"Cole Wiper","- - -","25","14.0",".314","2.22","9.4 %","62.5 %","28.1 %","33.3 %","11.1 %","37.1 %","37.1 %","25.7 %","19.9 %","75","121","196","sa599160"
"Joel Seddon","- - -","24","97.2",".344","2.07","27.3 %","49.0 %","23.7 %","23.6 %","11.1 %","52.8 %","23.6 %","23.6 %","8.7 %","596","999","1595","sa599194"
"Sean Donatello","- - -","26","60.1",".326","1.29","18.6 %","45.8 %","35.6 %","14.3 %","11.1 %","45.3 %","23.8 %","30.9 %","10.1 %","342","623","965","sa599283"
"Ricardo Jacquez","Mexican (AAA)","24","9.0",".469","0.50","20.6 %","26.5 %","52.9 %","16.7 %","11.1 %","38.2 %","23.5 %","38.2 %","10.2 %","65","112","177","sa602551"
"Jimmy Reed","Cardinals (AA)","26","6.2",".286","1.00","18.2 %","40.9 %","40.9 %","22.2 %","11.1 %","45.5 %","27.3 %","27.3 %","3.4 %","47","71","118","sa658611"
"Luke Lanphere","Rangers (A)","21","23.1",".405","1.26","23.8 %","42.5 %","33.8 %","18.5 %","11.1 %","46.3 %","22.0 %","31.7 %","10.1 %","153","271","424","sa738712"
"Sarkis Ohanian","Reds (A+)","23","10.2",".412","0.56","22.2 %","27.8 %","50.0 %","0.0 %","11.1 %","55.6 %","27.8 %","16.7 %","18.2 %","86","123","209","sa827459"
"Manuel Rodriguez","- - -","20","29.2",".321","1.33","20.3 %","45.6 %","34.2 %","22.2 %","11.1 %","50.6 %","19.8 %","29.6 %","16.2 %","208","330","538","sa827607"
"Enmanuel Sullivan","Athletics (R)","21","18.1",".302","2.11","22.2 %","52.8 %","25.0 %","66.7 %","11.1 %","53.9 %","10.3 %","35.9 %","32.6 %","85","108","193","sa828226"
"Melvin Ovalles","- - -","20","28.1",".242","1.74","15.9 %","53.4 %","30.7 %","22.2 %","11.1 %","52.2 %","17.4 %","30.4 %","13.8 %","92","162","254","sa828289"
"Jeff Bain","Diamondbacks (R)","21","22.0",".345","1.78","12.3 %","56.1 %","31.6 %","27.8 %","11.1 %","45.0 %","20.0 %","35.0 %","19.1 %","93","216","309","sa829808"
"Alfredo Colorado","Cubs (R)","21","50.2",".336","1.22","17.8 %","45.2 %","37.0 %","22.2 %","11.1 %","46.3 %","22.8 %","30.9 %","31.7 %","97","304","401","sa830006"
"Jeff Paschke","Dodgers (R)","22","16.2",".333","1.06","24.5 %","38.8 %","36.7 %","5.6 %","11.1 %","34.0 %","35.9 %","30.2 %","13.0 %","117","191","308","sa873284"
"Tyler Thomas","Cubs (A-)","21","19.1",".342","2.22","25.6 %","51.3 %","23.1 %","11.1 %","11.1 %","45.5 %","27.3 %","27.3 %","12.9 %","150","208","358","sa873974"
"Drew Finley","Yankees (A-)","20","33.1",".371","1.00","30.8 %","34.6 %","34.6 %","11.1 %","11.1 %","39.5 %","29.4 %","31.2 %","11.2 %","264","386","650","sa875004"
