"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Mauricio Lara","Mexican (AAA)","27","41.1","5.01","5.23","0.96","0.87","12.1 %","12.6 %","-0.5 %",".295","1.74",".324","66.3 %","6.10","5.59","0.51","","sa198885"
"Juan Serrato","Giants (A+)","24","11.1","4.76","8.74","0.55","0.00","11.1 %","20.4 %","-9.3 %",".326","2.21",".378","60.0 %","7.94","5.59","2.35","","sa202178"
"Jon Skaggs","Astros (AA)","28","30.1","8.31","6.23","1.33","1.19","20.0 %","15.0 %","5.0 %",".261","1.68",".313","70.9 %","5.93","5.59","0.34","","sa200914"
"Jonathan Asahina","- - -","25","147.1","4.09","2.69","1.52","1.40","10.0 %","6.6 %","3.4 %",".315","1.61",".325","63.1 %","6.17","5.59","0.58","","sa200105"
"Desmond Jones","Nationals (R)","20","8.2","15.58","11.42","1.36","1.04","33.3 %","24.4 %","8.9 %",".273","2.31",".471","66.3 %","6.23","5.59","0.64","","sa327153"
"Zach Braddock","Brewers (R)","18","39.1","6.86","7.09","0.97","0.69","17.1 %","17.7 %","-0.6 %",".224","1.60",".264","63.6 %","5.49","5.59","-0.10","","4553"
"Brett Nagy","Devil Rays (A-)","24","30.2","9.10","3.23","2.82","2.05","22.6 %","8.0 %","14.6 %",".285","1.50",".329","61.2 %","6.46","5.60","0.86","","sa295184"
"Juan Martinez","Marlins (R)","18","17.0","5.29","7.94","0.67","0.00","11.5 %","17.2 %","-5.8 %",".258","1.88",".304","44.7 %","9.00","5.60","3.40","","sa3000612"
"Eric Schmitt","- - -","27","63.2","5.23","2.26","2.31","1.98","12.6 %","5.5 %","7.2 %",".315","1.60",".324","62.5 %","6.93","5.60","1.32","","sa199827"
"Aquilino Lopez","Padres (AAA)","31","62.0","10.45","3.48","3.00","2.32","26.0 %","8.7 %","17.3 %",".263","1.45",".307","73.3 %","5.52","5.61","-0.09","","1671"
"Angel Claudio","Indians (R)","19","22.2","5.56","4.76","1.17","1.19","13.0 %","11.1 %","1.9 %",".242","1.54",".256","59.8 %","5.96","5.61","0.35","","sa328913"
"Andrew Walker","- - -","23","121.0","5.50","2.08","2.64","1.79","13.8 %","5.2 %","8.6 %",".287","1.42",".297","66.9 %","5.50","5.61","-0.11","","sa267847"
"Merkin Valdez","Giants (AAA)","24","49.2","8.70","7.07","1.23","1.09","19.5 %","15.9 %","3.7 %",".257","1.83",".311","61.6 %","5.80","5.61","0.19","","7019"
"Kyle Huddy","- - -","23","29.0","9.00","9.00","1.00","0.31","19.9 %","19.9 %","0.0 %",".270","2.03",".358","66.0 %","5.90","5.61","0.28","","sa295353"
"Tim Bittner","- - -","26","47.1","5.13","6.27","0.82","0.95","11.3 %","13.8 %","-2.5 %",".340","2.15",".374","66.3 %","6.08","5.62","0.47","","sa200898"
"Jim Miller","Rockies (AA)","24","44.1","8.32","2.84","2.93","2.03","20.0 %","6.8 %","13.2 %",".269","1.44",".296","83.6 %","3.86","5.62","-1.76","","7458"
"Ricky Sparks","- - -","21","15.1","4.70","4.70","1.00","0.59","11.6 %","11.6 %","0.0 %",".193","1.24",".208","69.4 %","2.93","5.62","-2.69","","sa327762"
"Joshua Cowles","Angels (R)","22","10.1","8.71","6.97","1.25","0.87","18.2 %","14.6 %","3.6 %",".261","1.94",".314","56.1 %","5.23","5.62","-0.40","","sa244061"
"Henry Alberto Rodriguez","Athletics (R)","19","43.2","12.16","10.31","1.18","0.21","26.6 %","22.5 %","4.1 %",".277","2.20",".425","62.6 %","7.42","5.62","1.80","","6371"
"Diomondy Berroa","Reds (R)","18","13.1","8.10","10.13","0.80","0.68","17.4 %","21.7 %","-4.4 %",".278","2.25",".342","45.5 %","10.80","5.62","5.18","","sa3000570"
"Roque Mercedes","Brewers (R)","19","60.1","4.33","3.13","1.38","1.04","10.9 %","7.9 %","3.0 %",".240","1.29",".248","57.2 %","4.92","5.63","-0.70","","sa295235"
"Kevin Gunter","Reds (R)","22","44.1","6.50","3.86","1.68","1.22","16.4 %","9.7 %","6.7 %",".252","1.40",".278","68.3 %","4.67","5.63","-0.96","","sa327730"
"Alex Hinshaw","Giants (A+)","23","69.2","10.08","7.75","1.30","0.78","23.6 %","18.2 %","5.5 %",".223","1.69",".296","66.9 %","4.26","5.63","-1.37","","3941"
"Humberto Ramon","Mexican (AAA)","29","26.0","3.12","5.19","0.60","0.69","7.2 %","12.0 %","-4.8 %",".312","1.88",".327","67.8 %","5.88","5.64","0.25","","sa3000444"
"Neal Musser","- - -","25","129.2","6.32","5.21","1.21","1.25","15.6 %","12.8 %","2.7 %",".263","1.59",".290","70.8 %","4.86","5.64","-0.78","","2727"
"David Wasylak","White Sox (R)","23","26.0","8.65","6.92","1.25","0.69","18.8 %","15.0 %","3.8 %",".222","1.69",".272","52.0 %","6.58","5.65","0.93","","sa328285"
"Ryan Rupe","Marlins (AAA)","31","3.0","9.00","0.00","3.00","3.00","27.3 %","0.0 %","27.3 %",".273","1.00",".286","62.5 %","6.00","5.65","0.35","","1223"
"Eduardo Gonzalez","Tigers/Marlins (R)","17","22.2","5.96","4.37","1.36","1.19","13.8 %","10.1 %","3.7 %",".269","1.59",".293","54.4 %","7.54","5.65","1.89","","sa3000488"
"Kyle Walter","Blue Jays (R)","21","22.2","7.94","7.94","1.00","0.40","19.1 %","19.1 %","0.0 %",".238","1.72",".305","75.1 %","4.37","5.65","-1.29","","sa328043"
"Rafael Rodriguez","- - -","21","150.0","6.18","3.42","1.81","1.68","15.1 %","8.4 %","6.7 %",".308","1.65",".333","66.3 %","5.94","5.66","0.28","","6417"
"James Johnson","Pirates (AA)","29","17.2","7.64","6.11","1.25","1.53","18.1 %","14.5 %","3.6 %",".282","1.81",".321","68.4 %","6.62","5.66","0.96","","sa207721"
"Yormi Yan","Orioles (R)","20","17.0","5.29","7.41","0.71","0.53","11.6 %","16.3 %","-4.7 %",".290","2.00",".328","53.4 %","7.94","5.66","2.28","","sa3000101"
"Chase Vacek","- - -","22","18.2","8.20","4.82","1.70","1.45","17.2 %","10.1 %","7.1 %",".382","2.36",".449","47.7 %","11.09","5.66","5.42","","sa326490"
"Kelvin De Leon","Rangers (R)","17","24.2","4.74","9.49","0.50","0.00","9.6 %","19.3 %","-9.6 %",".295","2.31",".337","42.6 %","8.76","5.67","3.09","","sa3000556"
"Hector Navarro","Mexican (AAA)","26","99.1","4.98","4.26","1.17","1.18","11.9 %","10.2 %","1.7 %",".293","1.68",".313","62.7 %","5.62","5.68","-0.06","","sa184899"
"Trevor Caughey","- - -","23","41.1","8.93","4.79","1.86","1.74","21.0 %","11.3 %","9.7 %",".280","1.67",".328","68.5 %","5.66","5.68","-0.02","","sa202498"
"Kengshill Pujols","Dodgers (R)","21","21.0","8.57","4.29","2.00","1.71","21.3 %","10.6 %","10.6 %",".220","1.33",".241","65.6 %","3.43","5.69","-2.26","","sa253827"
"Alexander Castro","Reds (R)","18","10.1","7.84","6.97","1.13","0.00","16.4 %","14.6 %","1.8 %",".250","1.74",".323","52.0 %","3.48","5.69","-2.20","","sa3000571"
"Angel Martinez","Royals (R)","21","33.0","5.73","1.64","3.50","1.36","13.7 %","3.9 %","9.8 %",".326","1.61",".356","67.4 %","5.18","5.70","-0.51","","sa328851"
"Derrick Gordon","Athletics (A-)","22","25.1","7.82","7.46","1.05","1.07","17.9 %","17.1 %","0.8 %",".248","1.82",".290","60.8 %","4.97","5.70","-0.72","","sa327810"
"Chris Archer","- - -","17","21.0","9.43","7.71","1.22","0.86","21.0 %","17.1 %","3.8 %",".229","1.76",".288","44.5 %","7.71","5.70","2.02","","6345"
"Jared Hughes","- - -","20","71.1","4.54","4.79","0.95","1.01","11.5 %","12.1 %","-0.6 %",".225","1.37",".233","64.7 %","4.79","5.70","-0.90","","9325"
"Derek Feldkamp","Devil Rays (A+)","23","137.2","5.95","3.66","1.63","1.37","14.6 %","9.0 %","5.6 %",".312","1.69",".343","60.0 %","6.41","5.71","0.70","","sa291714"
"Greg Acheatel","Dodgers (R)","22","13.1","8.10","2.70","3.00","2.03","23.5 %","7.8 %","15.7 %",".170","0.90",".156","100.0 %","2.70","5.71","-3.01","","sa331352"
"Daniel Lopez","Mexican (AAA)","19","49.2","5.26","4.17","1.26","1.27","12.4 %","9.8 %","2.6 %",".317","1.79",".343","66.9 %","6.70","5.72","0.99","","sa502233"
"Oswaldo Verdugo","Mexican (AAA)","25","39.1","4.35","3.20","1.36","1.37","10.2 %","7.5 %","2.7 %",".335","1.81",".352","55.7 %","7.32","5.72","1.60","","sa205258"
"Jose Felix Navarro","Mexican (AAA)","27","66.0","4.50","3.27","1.38","1.36","11.2 %","8.2 %","3.1 %",".274","1.47",".283","71.3 %","5.18","5.72","-0.54","","sa3000333"
"Simon Tovar","Tigers/Marlins (R)","19","49.0","3.86","4.22","0.91","1.29","9.3 %","10.2 %","-0.9 %",".305","1.71",".314","58.3 %","5.88","5.73","0.15","","sa3000377"
"Jose Beltre","Brewers (R)","21","47.0","6.13","6.13","1.00","0.77","13.9 %","13.9 %","0.0 %",".278","1.83",".317","65.2 %","5.36","5.73","-0.37","","sa295493"
"Jusef Frias","Mets (R)","21","41.0","4.83","4.17","1.16","1.10","12.0 %","10.4 %","1.6 %",".256","1.46",".271","73.7 %","4.61","5.73","-1.12","","sa294735"
"Rigo Beltran","Mexican (AAA)","36","59.1","5.61","5.31","1.06","1.06","12.6 %","12.0 %","0.7 %",".347","2.07",".386","64.0 %","7.58","5.74","1.84","","sa3000002"
"Rodolfo Aguirre","- - -","20","79.1","5.45","3.74","1.45","1.36","13.0 %","8.9 %","4.1 %",".304","1.68",".327","65.8 %","6.24","5.75","0.49","","sa447339"
"Brandon Taylor","Cubs (R)","23","7.0","2.57","2.57","1.00","0.00","5.7 %","5.7 %","0.0 %",".200","1.14",".214","18.2 %","2.57","5.75","-3.18","","sa291812"
"Julio Medina","Mexican (AAA)","23","60.1","3.43","4.33","0.79","0.90","8.0 %","10.0 %","-2.1 %",".331","1.87",".347","62.4 %","6.86","5.75","1.11","","sa226405"
"Carlos Almanzar","- - -","32","4.2","5.79","3.86","1.50","1.93","15.8 %","10.5 %","5.3 %",".294","1.50",".308","53.6 %","5.79","5.75","0.03","","308"
"Daniel Hawkins","- - -","23","63.0","4.29","6.14","0.70","0.57","10.0 %","14.4 %","-4.4 %",".297","1.86",".326","65.0 %","6.00","5.76","0.24","","sa294341"
"Emilio Valera","Red Sox (R)","19","6.1","2.84","8.53","0.33","0.00","5.4 %","16.2 %","-10.8 %",".333","2.53",".357","76.5 %","2.84","5.76","-2.92","","sa3000636"
"Edgar Escobedo","Mexican (AAA)","23","41.2","5.40","5.83","0.93","0.86","12.0 %","13.0 %","-1.0 %",".311","1.97",".345","61.0 %","7.13","5.76","1.37","","sa3000267"
"Ryan Coffin","Diamondbacks (A+)","24","26.2","6.07","4.72","1.29","1.01","13.9 %","10.8 %","3.1 %",".336","1.95",".380","66.9 %","6.41","5.76","0.65","","sa201971"
"Kevin Bunch","- - -","19","28.2","6.59","5.97","1.11","0.94","14.2 %","12.8 %","1.4 %",".339","2.16",".388","53.5 %","8.48","5.77","2.71","","sa291532"
"Matthew Minor","Giants (A)","23","16.0","6.75","9.00","0.75","0.56","14.8 %","19.8 %","-4.9 %",".297","2.19",".353","60.7 %","6.75","5.77","0.98","","sa254684"
"Adrian C. Ramirez","Mexican (AAA)","18","32.1","4.73","5.85","0.81","0.84","11.0 %","13.6 %","-2.6 %",".288","1.82",".313","63.4 %","6.40","5.77","0.63","","sa509467"
"Zach Britton","Orioles (R)","18","34.0","5.56","5.29","1.05","1.06","13.7 %","13.1 %","0.7 %",".267","1.62",".293","68.1 %","5.29","5.77","-0.48","","3240"
"Manuel Nunez","Twins/Blue Jays (R)","19","38.1","5.63","7.75","0.73","0.47","12.6 %","17.3 %","-4.7 %",".280","1.96",".323","58.6 %","5.87","5.77","0.10","","sa3000248"
"P.J. Ochoa","- - -","30","87.1","5.56","4.12","1.35","1.44","12.0 %","8.9 %","3.1 %",".355","2.12",".385","52.0 %","8.97","5.77","3.19","","sa203949"
"Josh Rupe","- - -","23","19.1","3.26","4.66","0.70","0.93","8.1 %","11.5 %","-3.5 %",".267","1.55",".273","65.1 %","5.59","5.78","-0.19","","7206"
"Timothy Murphey","White Sox (R)","21","11.0","6.55","10.64","0.62","0.00","14.0 %","22.8 %","-8.8 %",".273","2.27",".333","68.0 %","4.09","5.78","-1.69","","sa253561"
"Ben Krosschell","- - -","20","40.2","4.87","5.31","0.92","0.89","11.1 %","12.1 %","-1.0 %",".287","1.77",".312","51.8 %","7.52","5.78","1.75","","sa253255"
"Wilson Eusebio","Pirates (R)","17","13.2","5.93","7.24","0.82","0.66","14.1 %","17.2 %","-3.1 %",".180","1.46",".200","60.2 %","3.95","5.78","-1.83","","sa503974"
"Luis Gonzalez","Dodgers (AAA)","23","44.0","7.98","8.18","0.98","0.82","18.3 %","18.8 %","-0.5 %",".280","1.98",".344","74.1 %","5.52","5.79","-0.27","","sa201161"
"Will Fenton","- - -","23","12.2","4.26","4.26","1.00","0.71","9.4 %","9.4 %","0.0 %",".357","2.05",".388","45.1 %","9.24","5.80","3.43","","sa262172"
"Roberto Familia","Diamondbacks (A-)","21","37.1","10.13","6.27","1.62","1.69","23.1 %","14.3 %","8.8 %",".261","1.77",".317","76.0 %","4.82","5.81","-0.99","","sa328799"
"Richard Rodriguez","Twins/Blue Jays (R)","17","33.2","4.54","5.35","0.85","1.07","11.0 %","12.9 %","-1.9 %",".290","1.72",".309","65.6 %","5.61","5.81","-0.20","","sa512705"
"Chris Bootcheck","Angels (AAA)","27","65.2","5.89","4.66","1.26","1.37","14.0 %","11.0 %","2.9 %",".313","1.80",".344","61.8 %","6.72","5.81","0.90","","1842"
"Luis Angel Daniel","Mexican (AAA)","21","55.2","3.40","5.17","0.66","0.65","8.0 %","12.2 %","-4.2 %",".311","1.81",".330","61.9 %","5.82","5.82","0.00","","sa509419"
"Esmil Rogers","Rockies (R)","20","63.1","5.68","3.41","1.67","1.14","13.5 %","8.1 %","5.4 %",".300","1.61",".330","59.7 %","6.96","5.82","1.14","","6317"
"Jesus Silva","Diamondbacks (A+)","23","32.2","6.61","4.13","1.60","1.38","17.0 %","10.6 %","6.4 %",".282","1.53",".316","77.8 %","4.41","5.82","-1.41","","sa200713"
"Wes Smiley","- - -","24","6.0","6.00","4.50","1.33","1.50","16.0 %","12.0 %","4.0 %",".364","1.83",".412","62.5 %","6.00","5.82","0.18","","sa294850"
"Julio Jimenez","Pirates (R)","20","6.1","2.84","8.53","0.33","0.00","6.3 %","18.8 %","-12.5 %",".240","1.89",".261","84.6 %","2.84","5.82","-2.98","","sa3000251"
"Walter Sevilla","Royals (AA)","24","2.1","0.00","7.71","0.00","0.00","0.0 %","16.7 %","-16.7 %",".300","2.14",".300","80.0 %","3.86","5.82","-1.96","","sa226076"
"Bruno Sanchez","Twins (R)","19","17.1","3.63","4.67","0.78","1.04","7.9 %","10.1 %","-2.3 %",".392","2.31",".414","60.2 %","8.31","5.82","2.48","","sa328540"
"Marcel Prado","Dodgers (R)","18","20.1","8.41","10.18","0.83","0.44","17.4 %","21.1 %","-3.7 %",".305","2.36",".387","51.4 %","8.85","5.83","3.02","","sa455649"
"Sammy Leon","Angels (R)","21","26.2","6.07","5.06","1.20","0.67","15.3 %","12.7 %","2.5 %",".270","1.57",".313","80.6 %","3.37","5.83","-2.46","","sa328823"
"Bill Kirk","- - -","22","24.2","5.11","4.01","1.27","1.46","11.6 %","9.1 %","2.5 %",".324","1.86",".344","63.7 %","6.93","5.83","1.10","","sa328527"
"Paul Wilson","- - -","33","24.0","3.00","0.75","4.00","1.88","7.0 %","1.8 %","5.3 %",".312","1.50",".302","62.5 %","4.50","5.84","-1.34","","1234"
"Juan Zapata","- - -","21","14.0","8.36","3.86","2.17","1.93","21.7 %","10.0 %","11.7 %",".278","1.50",".316","59.5 %","5.14","5.84","-0.70","","sa294704"
"Patrick Hicklen","Royals (A+)","24","71.2","6.78","3.39","2.00","1.63","16.5 %","8.2 %","8.2 %",".292","1.59",".320","64.8 %","6.15","5.84","0.31","","sa253225"
"Jeff Heaverlo","- - -","28","60.1","5.97","5.67","1.05","1.34","14.4 %","13.7 %","0.7 %",".293","1.79",".321","57.1 %","6.27","5.86","0.41","","sa198830"
"Ben Nieto","Giants (A)","22","14.2","9.82","3.07","3.20","2.45","20.0 %","6.3 %","13.8 %",".365","2.18",".426","43.8 %","12.27","5.86","6.41","","sa294204"
"Brett Evert","- - -","25","54.1","7.95","4.97","1.60","1.66","19.4 %","12.1 %","7.3 %",".257","1.55",".290","75.6 %","4.97","5.86","-0.90","","sa198493"
"David Peralta","Cardinals (R)","18","9.0","7.00","3.00","2.33","2.00","18.9 %","8.1 %","10.8 %",".177","1.00",".160","48.4 %","5.00","5.87","-0.87","","2136"
"Bryan Lee","Orioles (R)","21","21.0","9.43","12.00","0.79","0.00","19.0 %","24.1 %","-5.2 %",".224","2.24",".302","48.0 %","8.57","5.87","2.70","","sa326110"
"Matthew Fisher","Devil Rays (R)","22","16.2","4.32","6.48","0.67","0.54","10.1 %","15.2 %","-5.1 %",".246","1.68",".268","62.9 %","6.48","5.88","0.60","","sa292376"
"Aaron Pullin","- - -","25","73.2","5.62","4.64","1.21","1.34","13.8 %","11.4 %","2.4 %",".251","1.51",".265","74.6 %","4.40","5.88","-1.48","","sa226296"
"Jorge Flores","Mexican (AAA)","27","88.1","4.08","3.77","1.08","1.32","9.4 %","8.7 %","0.7 %",".327","1.85",".340","55.1 %","6.11","5.88","0.23","","sa205246"
"Keisuke Ueno","Rangers (R)","20","36.1","7.18","5.45","1.32","0.74","16.8 %","12.7 %","4.1 %",".253","1.62",".298","66.9 %","4.95","5.89","-0.93","","sa314892"
"Jared Doyle","Diamondbacks (A+)","25","64.2","5.57","6.40","0.87","0.42","13.0 %","14.9 %","-2.0 %",".250","1.67",".288","62.0 %","5.98","5.89","0.10","","sa201523"
"Ryan Drese","Nationals (AA)","30","9.1","3.86","5.79","0.67","0.96","8.9 %","13.3 %","-4.4 %",".290","1.82",".303","66.3 %","3.86","5.90","-2.04","","379"
"Steve Colyer","- - -","27","63.1","7.96","7.25","1.10","1.28","19.5 %","17.8 %","1.7 %",".261","1.77",".308","69.0 %","5.97","5.90","0.07","","1678"
"Jorge Ibarra","Mexican (AAA)","18","12.1","7.30","5.84","1.25","1.46","15.6 %","12.5 %","3.1 %",".375","2.35",".432","72.5 %","7.30","5.91","1.38","","sa509258"
"Javier Cruz","Mexican (AAA)","35","35.1","3.06","3.06","1.00","1.27","7.8 %","7.8 %","0.0 %",".246","1.30",".240","61.9 %","4.58","5.92","-1.33","","sa3000369"
"Willy Mendez","Blue Jays (R)","19","12.2","4.26","9.24","0.46","0.00","9.2 %","20.0 %","-10.8 %",".286","2.13",".326","56.7 %","7.82","5.92","1.90","","sa456040"
"Francisco Rivera","- - -","31","74.1","3.75","2.78","1.35","1.45","8.9 %","6.6 %","2.3 %",".338","1.76",".347","61.6 %","6.78","5.92","0.86","","sa185704"
"Wandy Morla","- - -","22","56.1","5.75","4.63","1.24","1.28","13.4 %","10.8 %","2.6 %",".298","1.76",".325","61.0 %","6.23","5.92","0.31","","sa290624"
"Jose Ramirez","Mexican (AAA)","24","10.2","0.84","3.37","0.25","0.84","2.0 %","8.2 %","-6.1 %",".296","1.59",".286","72.3 %","4.22","5.92","-1.70","","sa509448"
"Stuart Sutherland","Brewers (R)","22","34.1","5.50","4.72","1.17","1.31","12.7 %","10.8 %","1.8 %",".304","1.83",".328","58.9 %","6.55","5.93","0.62","","sa326580"
"Gustavo Salcedo","Red Sox (R)","20","21.1","6.75","7.17","0.94","0.84","15.4 %","16.4 %","-1.0 %",".310","2.02",".364","64.8 %","7.59","5.93","1.66","","sa328808"
"Renato Flores","Mexican (AAA)","23","31.0","5.23","5.81","0.90","1.16","11.3 %","12.5 %","-1.3 %",".321","2.10",".348","50.5 %","7.55","5.93","1.61","","sa3000318"
"Toni Lara","Yankees (A-)","22","6.0","9.00","7.50","1.20","1.50","19.4 %","16.1 %","3.2 %",".308","2.17",".368","77.6 %","6.00","5.95","0.05","","sa226438"
"Rex Rundgren","Marlins (AA)","25","1.0","0.00","9.00","0.00","0.00","0.0 %","33.3 %","-33.3 %",".000","1.00",".000","100.0 %","0.00","5.95","-5.95","","sa200419"
"Azael Alvarez","Mexican (AAA)","24","66.1","5.02","4.61","1.09","1.36","12.5 %","11.5 %","1.0 %",".295","1.67",".313","66.7 %","5.97","5.95","0.02","","sa200944"
"Omar Aguilar","Brewers (R)","21","9.0","10.00","9.00","1.11","0.00","23.3 %","20.9 %","2.3 %",".161","1.56",".238","64.7 %","6.00","5.96","0.04","","sa294680"
"Julio Paulino","Giants (R)","19","12.1","6.57","6.57","1.00","0.73","14.8 %","14.8 %","0.0 %",".308","2.03",".357","59.3 %","7.30","5.96","1.33","","sa329439"
"Kelyn Acosta","- - -","21","10.0","9.90","4.50","2.20","1.80","23.4 %","10.6 %","12.8 %",".268","1.60",".321","35.2 %","6.30","5.97","0.33","","sa244272"
"Jared Eichelberger","Mariners (R)","22","27.1","11.20","7.24","1.55","0.99","27.2 %","17.6 %","9.6 %",".192","1.50",".258","71.1 %","4.28","5.97","-1.69","","sa295131"
"Rafael Gonzalez","- - -","20","57.2","6.09","4.53","1.34","1.56","15.9 %","11.8 %","4.1 %",".235","1.37",".244","67.7 %","4.99","5.98","-0.98","","sa254960"
"Julian Figueroa","Mexican (AAA)","19","55.2","2.75","3.40","0.81","1.29","6.6 %","8.2 %","-1.6 %",".373","1.94",".380","71.9 %","5.50","5.98","-0.48","","sa509396"
"Osvaldo Martinez","Mexican (AAA)","30","4.0","2.25","6.75","0.33","0.00","5.6 %","16.7 %","-11.1 %",".214","1.50",".231","85.7 %","2.25","5.98","-3.73","","sa3000058"
"Alan Benes","Cardinals (AAA)","34","66.1","6.11","3.12","1.96","2.04","15.7 %","8.0 %","7.7 %",".256","1.36",".257","71.4 %","4.75","5.98","-1.24","","265"
"Leonardo Gonzalez","Mexican (AAA)","22","58.1","5.71","2.16","2.64","2.01","14.5 %","5.5 %","9.0 %",".301","1.47",".312","66.4 %","6.17","5.98","0.19","","sa508261"
"Claudio Sanchez","Mexican (AAA)","27","56.1","2.72","3.83","0.71","1.12","6.6 %","9.4 %","-2.7 %",".294","1.62",".294","72.8 %","3.99","5.99","-1.99","","sa509263"
"Kitt Kopach","- - -","21","39.0","3.23","6.92","0.47","0.00","7.9 %","16.9 %","-9.0 %",".204","1.49",".228","75.4 %","3.69","5.99","-2.30","","sa327670"
"Eduardo Salgado","- - -","32","116.2","4.32","2.08","2.07","1.85","10.4 %","5.0 %","5.4 %",".323","1.64",".327","55.8 %","7.17","5.99","1.18","","sa185269"
"Eduardo Chile","Angels (R)","22","14.1","6.28","6.28","1.00","0.63","14.7 %","14.7 %","0.0 %",".281","1.81",".326","62.5 %","6.28","5.99","0.28","","sa328185"
"Felix Heredia","- - -","31","9.0","4.00","7.00","0.57","1.00","7.8 %","13.7 %","-5.9 %",".386","2.67",".410","70.8 %","6.00","6.00","0.00","","1304"
"Travis Barnett","Devil Rays (R)","22","17.0","6.35","7.41","0.86","0.00","12.5 %","14.6 %","-2.1 %",".270","2.00",".323","57.1 %","4.24","6.01","-1.77","","sa327781"
"Jino Gonzalez","Devil Rays (A+)","23","86.1","5.53","4.17","1.33","1.25","13.2 %","9.9 %","3.2 %",".285","1.63",".308","55.6 %","5.53","6.02","-0.49","","sa226426"
"Shane Hill","Brewers (R)","17","19.0","6.63","8.53","0.78","0.00","13.7 %","17.7 %","-3.9 %",".296","2.21",".358","53.3 %","7.58","6.02","1.56","","sa327040"
"Isabel Giron","- - -","32","32.2","6.89","3.03","2.27","1.93","15.8 %","7.0 %","8.9 %",".326","1.78",".357","68.4 %","6.34","6.02","0.31","","sa3000307"
"Angel Lebron","Braves (R)","17","20.0","3.15","2.25","1.40","1.80","7.7 %","5.5 %","2.2 %",".310","1.55",".301","65.7 %","6.75","6.02","0.73","","sa3000615"
"Reinaldo Albino","Reds (R)","17","9.1","2.89","7.71","0.38","0.00","7.5 %","20.0 %","-12.5 %",".138","1.29",".154","60.0 %","5.79","6.03","-0.24","","sa518361"
"Rob Zimmermann","Angels (AA)","24","45.2","5.12","6.90","0.74","0.99","12.2 %","16.4 %","-4.2 %",".250","1.73",".269","66.7 %","6.11","6.03","0.08","","sa226332"
"Mark James","Brewers (R)","18","27.1","5.60","7.57","0.74","0.33","12.8 %","17.3 %","-4.5 %",".284","1.98",".330","59.7 %","6.91","6.05","0.87","","sa294307"
"Matt Sweeney","- - -","23","53.1","5.91","5.06","1.17","1.69","14.3 %","12.3 %","2.1 %",".291","1.72",".310","70.9 %","5.91","6.05","-0.14","","sa201188"
"Carmelo Reyes","- - -","20","26.0","4.85","7.27","0.67","0.35","11.2 %","16.8 %","-5.6 %",".282","1.92",".318","54.4 %","5.54","6.06","-0.52","","sa329066"
"Einar Diaz","Indians (AAA)","33","1.0","0.00","9.00","0.00","0.00","0.0 %","20.0 %","-20.0 %",".500","3.00",".500","66.7 %","9.00","6.07","2.93","","378"
"Trent Durrington","Red Sox (AAA)","30","3.0","0.00","9.00","0.00","0.00","0.0 %","23.1 %","-23.1 %",".100","1.33",".100","50.0 %","6.00","6.07","-0.07","","1805"
"Michael Hrynio","- - -","23","24.1","6.66","8.51","0.78","0.37","15.7 %","20.0 %","-4.4 %",".193","1.64",".232","70.4 %","5.18","6.07","-0.89","","sa201286"
"Robert Roth","Phillies (R)","17","33.1","6.48","8.37","0.77","0.54","14.0 %","18.0 %","-4.1 %",".244","1.92",".284","64.0 %","5.67","6.07","-0.40","","sa328080"
"William Juarez","Dodgers (AAA)","25","57.1","4.40","5.97","0.74","1.10","10.6 %","14.4 %","-3.8 %",".224","1.53",".229","70.2 %","4.08","6.07","-1.99","","sa202079"
"Cesar Martinez","Mexican (AAA)","33","7.1","4.91","8.59","0.57","0.00","7.6 %","13.2 %","-5.7 %",".455","3.68",".500","58.6 %","11.05","6.07","4.97","","sa3000034"
"Rafael Quezada","Diamondbacks (R)","19","13.2","8.56","10.54","0.81","0.66","17.1 %","21.1 %","-4.0 %",".293","2.41",".364","56.6 %","5.93","6.07","-0.15","","sa455647"
"Luis Miguel","Phillies (R)","19","2.0","0.00","9.00","0.00","0.00","0.0 %","20.0 %","-20.0 %",".375","2.50",".375","60.0 %","9.00","6.07","2.93","","sa3000092"
"Wilian Joseph","Pirates (R)","19","0.0","0.00","9.00","0.00","0.00","0.0 %","50.0 %","-50.0 %","1.000","2.00","1.000","50.0 %","9.00","6.07","2.93","","sa3000105"
"Francisco Cruceta","Royals (R)","18","2.0","13.50","18.00","0.75","0.00","23.1 %","30.8 %","-7.7 %",".333","3.50",".500","57.1 %","13.50","6.07","7.43","","sa3000558"
"Herasmo Magallanes","Cubs (R)","20","1.0","0.00","9.00","0.00","0.00","0.0 %","20.0 %","-20.0 %",".250","2.00",".250","0.0 %","18.00","6.07","11.93","","sa3000577"
"Raymon Guerrero","Rangers (R)","18","16.1","8.82","13.78","0.64","0.00","18.6 %","29.1 %","-10.5 %",".237","2.39",".326","70.7 %","4.96","6.07","-1.12","","sa3000555"
"Yonny Chaya","Brewers (R)","17","18.1","7.36","6.38","1.15","0.98","16.3 %","14.1 %","2.2 %",".241","1.75",".274","30.8 %","8.35","6.09","2.26","","sa329080"
"Francisco Villegas","Mexican (AAA)","28","35.2","5.05","6.06","0.83","1.01","11.6 %","13.9 %","-2.3 %",".301","1.91",".328","70.3 %","5.30","6.09","-0.79","","sa202855"
