"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Pat Doyle","- - -","25","74.0",".273","1.17","16.1 %","45.2 %","38.7 %","19.5 %","9.1 %","55.3 %","19.4 %","25.2 %","22.8 %","164","482","646","sa549680"
"Jacob Dunnington","- - -","22","20.0",".357","0.59","20.5 %","29.5 %","50.0 %","18.2 %","9.1 %","18.2 %","36.4 %","45.5 %","21.1 %","76","170","246","sa549914"
"Rafael Homblert","Indians (A-)","21","13.1",".340","0.95","14.0 %","42.0 %","44.0 %","45.5 %","9.1 %","53.9 %","19.2 %","26.9 %","15.2 %","26","73","99","sa550517"
"Victor Salazar","Cubs (R)","20","38.2",".278","1.48","18.8 %","48.5 %","32.7 %","18.2 %","9.1 %","37.8 %","17.1 %","45.1 %","36.8 %","45","216","261","sa550531"
"Jose Brito","White Sox (R)","22","48.1",".320","1.38","16.0 %","48.7 %","35.3 %","27.3 %","9.1 %","43.4 %","21.4 %","35.2 %","19.1 %","132","260","392","sa550720"
"Ryan Demmin","- - -","25","32.2",".303","0.84","19.0 %","37.0 %","44.0 %","22.7 %","9.1 %","52.9 %","24.0 %","23.1 %","16.3 %","106","251","357","sa551725"
"Kaleb Merck","Twins (A)","23","12.0",".366","2.09","12.8 %","59.0 %","28.2 %","9.1 %","9.1 %","45.2 %","33.3 %","21.4 %","20.4 %","32","81","113","sa577907"
"Matt Iannazzo","- - -","23","26.2",".354","1.82","19.5 %","51.9 %","28.6 %","13.6 %","9.1 %","49.4 %","21.0 %","29.6 %","25.9 %","66","177","243","sa578000"
"Linder Castro","- - -","22","92.1",".336","1.34","19.7 %","46.0 %","34.3 %","22.2 %","9.1 %","49.3 %","25.8 %","24.8 %","11.5 %","670","1016","1686","sa592949"
"Cody Geyer","Diamondbacks (R)","21","25.2",".345","2.23","17.4 %","57.0 %","25.6 %","31.8 %","9.1 %","41.6 %","16.9 %","41.6 %","22.7 %","63","140","203","sa599107"
"Geoffrey Davenport","- - -","23","14.0",".205","2.00","13.2 %","57.9 %","28.9 %","27.3 %","9.1 %","37.5 %","20.0 %","42.5 %","21.5 %","16","77","93","sa602668"
"Ashton Goudeau","Royals (R)","20","40.2",".411","1.57","28.0 %","43.9 %","28.0 %","13.6 %","9.1 %","51.5 %","21.6 %","27.0 %","19.8 %","65","243","308","sa658634"
"Daniel Zepeda","Mexican (AAA)","21","53.1",".291","0.97","24.9 %","37.0 %","38.2 %","42.4 %","9.1 %","43.4 %","22.5 %","34.1 %","6.6 %","347","548","895","sa729206"
"Enderson Prado","Rays (R)","18","28.1",".250","0.82","13.0 %","39.1 %","47.8 %","36.4 %","9.1 %","51.0 %","17.7 %","31.3 %","18.9 %","100","144","244","sa735877"
"Eucebio Arias","Mets (R)","18","28.1",".267","1.91","11.1 %","58.3 %","30.6 %","31.8 %","9.1 %","48.1 %","18.2 %","33.8 %","32.8 %","41","163","204","sa736872"
"Trey Ball","Red Sox (R)","19","7.0",".375","0.45","30.4 %","21.7 %","47.8 %","18.2 %","9.1 %","52.0 %","24.0 %","24.0 %","12.7 %","30","41","71","sa737438"
"Garrett Hughes","Giants (R)","21","7.2",".333","0.91","4.5 %","45.5 %","50.0 %","9.1 %","9.1 %","40.9 %","27.3 %","31.8 %","23.2 %","37","45","82","sa738348"
"Robert Coles","Mets (R)","21","19.2",".255","2.91","12.2 %","65.3 %","22.4 %","27.3 %","9.1 %","43.1 %","27.5 %","29.4 %","27.9 %","38","116","154","sa738402"
"Justin Thomas","- - -","22","23.0",".318","1.36","17.5 %","47.6 %","34.9 %","13.6 %","9.1 %","60.0 %","16.9 %","23.1 %","45.8 %","18","150","168","sa738724"
"K.J. Trader","Red Sox (R)","19","7.2",".296","1.00","21.4 %","39.3 %","39.3 %","27.3 %","9.1 %","53.6 %","7.1 %","39.3 %","8.8 %","62","40","102","sa738965"
"Ryan Etsell","- - -","21","32.0",".263","1.85","6.9 %","60.4 %","32.7 %","18.2 %","9.1 %","53.9 %","18.6 %","27.5 %","21.0 %","35","170","205","sa739294"
"Isaac Castro","Mexican (AAA)","20","6.2",".375","0.82","20.0 %","36.0 %","44.0 %","18.2 %","9.1 %","48.0 %","20.0 %","32.0 %","3.8 %","40","65","105","sa739472"
"Kamakani Usui","Blue Jays (R)","23","21.0",".309","1.18","23.8 %","41.3 %","34.9 %","22.7 %","9.1 %","49.3 %","23.2 %","27.5 %","27.8 %","18","115","133","sa739667"
"Jonathan Castellanos","Mexican (AAA)","31","117.1",".358","1.63","17.7 %","51.0 %","31.3 %","21.3 %","9.0 %","48.5 %","25.3 %","26.2 %","6.3 %","668","1191","1859","sa200086"
"Sal Romano","Reds (A)","19","120.1",".334","1.62","20.1 %","49.5 %","30.5 %","23.4 %","9.0 %","48.4 %","21.1 %","30.5 %","21.3 %","310","684","994","13690"
"Jesus Rodriguez","- - -","27","91.0",".340","1.37","19.3 %","46.6 %","34.0 %","17.1 %","9.0 %","44.0 %","23.8 %","32.3 %","7.3 %","540","867","1407","sa323452"
"Matt Gorgen","- - -","26","57.2",".312","0.55","22.0 %","27.7 %","50.3 %","25.8 %","9.0 %","32.8 %","26.7 %","40.6 %","8.9 %","401","604","1005","sa454749"
"Tyler Knigge","Phillies (AA)","24","65.2",".271","0.80","17.9 %","36.4 %","45.6 %","22.5 %","9.0 %","39.2 %","29.7 %","31.2 %","10.9 %","432","658","1090","sa549105"
"Will Lamb","Rangers (A+)","22","69.2",".272","0.88","13.0 %","40.6 %","46.4 %","21.3 %","9.0 %","43.4 %","26.8 %","29.8 %","21.0 %","236","431","667","sa577799"
"Andrew Albers","Twins (AAA)","27","132.1",".297","0.96","18.8 %","39.8 %","41.4 %","21.2 %","9.0 %","42.6 %","28.2 %","29.2 %","7.2 %","640","1344","1984","7853"
"Edwin Salas","Mexican (AAA)","21","83.1",".276","1.77","11.8 %","56.3 %","31.8 %","15.4 %","9.0 %","48.2 %","23.1 %","28.6 %","9.9 %","476","817","1293","sa509482"
"Seth Frankoff","Athletics (A+)","24","74.1",".285","1.22","15.3 %","46.6 %","38.1 %","28.4 %","9.0 %","48.4 %","23.7 %","28.0 %","28.8 %","162","515","677","11346"
"Warwick Saupold","Tigers (AA)","23","129.0",".284","1.49","16.1 %","50.3 %","33.7 %","23.1 %","9.0 %","46.3 %","20.8 %","32.9 %","8.0 %","702","1217","1919","13211"
"Jake Odorizzi","Rays (AAA)","23","124.1",".282","0.82","23.3 %","34.6 %","42.1 %","18.7 %","9.0 %","38.3 %","27.1 %","34.7 %","10.9 %","784","1327","2111","6397"
"Daniel Stange","- - -","27","65.2",".339","1.12","20.2 %","42.1 %","37.6 %","28.4 %","9.0 %","35.0 %","27.2 %","37.8 %","11.7 %","474","698","1172","9404"
"Tom Harlan","- - -","23","77.1",".276","1.64","13.2 %","53.9 %","32.8 %","16.4 %","9.0 %","41.9 %","24.7 %","33.5 %","29.3 %","116","516","632","sa658235"
"Mauricio Lara","Mexican (AAA)","34","120.1",".335","1.64","17.1 %","51.5 %","31.4 %","14.6 %","8.9 %","47.4 %","26.5 %","26.0 %","9.7 %","707","1154","1861","sa198885"
"Brandon Hynick","Angels (AA)","28","141.2",".240","0.87","18.9 %","37.6 %","43.4 %","18.4 %","8.9 %","45.4 %","23.8 %","30.8 %","8.4 %","732","1363","2095","sa326872"
"Adam Morgan","- - -","23","78.1",".321","0.83","17.7 %","37.3 %","45.0 %","25.0 %","8.9 %","48.7 %","22.0 %","29.3 %","11.6 %","474","878","1352","12580"
"Hunter Wood","Rays (R)","19","45.0",".303","0.68","13.8 %","34.9 %","51.4 %","26.8 %","8.9 %","36.0 %","26.3 %","37.7 %","31.3 %","57","294","351","15091"
"Scott McGregor","- - -","26","148.2",".304","1.33","14.3 %","48.9 %","36.8 %","16.1 %","8.9 %","46.5 %","21.6 %","31.9 %","8.9 %","789","1480","2269","sa455250"
"Neritzon Osorio","Mariners (R)","19","40.1",".349","0.98","16.5 %","41.4 %","42.1 %","17.9 %","8.9 %","47.1 %","23.9 %","29.0 %","14.5 %","78","226","304","sa596281"
"Ryne Slack","- - -","20","62.0",".354","1.46","11.5 %","52.6 %","35.9 %","12.5 %","8.9 %","42.9 %","20.9 %","36.2 %","32.7 %","151","396","547","sa659790"
"Tommy Hottovy","- - -","31","43.0",".333","1.02","24.8 %","38.0 %","37.2 %","24.4 %","8.9 %","39.2 %","28.5 %","32.3 %","10.6 %","261","446","707","7542"
"Chad Beck","- - -","28","37.2",".342","1.02","17.3 %","41.8 %","40.9 %","28.9 %","8.9 %","47.8 %","24.4 %","27.8 %","11.3 %","222","371","593","9258"
"Terry Doyle","- - -","27","149.0",".299","1.16","15.4 %","45.4 %","39.1 %","23.9 %","8.9 %","45.3 %","24.4 %","30.3 %","9.5 %","886","1522","2408","sa392100"
"Omar Duran","- - -","23","58.1",".307","1.20","12.4 %","47.8 %","39.8 %","11.1 %","8.9 %","41.5 %","28.8 %","29.7 %","32.0 %","223","423","646","sa503579"
"Anderson Gerdel","Cardinals (R)","20","33.1",".333","0.93","14.7 %","41.2 %","44.1 %","15.6 %","8.9 %","50.5 %","17.8 %","31.8 %","30.3 %","33","201","234","sa546459"
"Wes Mugarian","- - -","21","36.0",".336","0.87","21.5 %","36.4 %","42.1 %","20.0 %","8.9 %","40.5 %","30.6 %","28.8 %","14.0 %","120","222","342","sa548352"
"Isaac Sanchez","Pirates (A-)","20","57.1",".291","2.13","14.0 %","58.5 %","27.4 %","17.8 %","8.9 %","53.9 %","19.5 %","26.6 %","21.6 %","127","317","444","sa552222"
"Colin Rodgers","Royals (A)","19","44.0",".290","1.56","12.2 %","53.4 %","34.4 %","17.8 %","8.9 %","45.2 %","24.4 %","30.4 %","21.8 %","97","242","339","sa657940"
"Zach Isler","White Sox (A)","22","51.0",".345","2.16","12.3 %","59.9 %","27.8 %","11.1 %","8.9 %","48.8 %","24.7 %","26.5 %","22.4 %","111","318","429","sa658116"
"Will Hudgins","- - -","23","32.2",".223","0.89","10.5 %","42.1 %","47.4 %","22.2 %","8.9 %","54.1 %","15.3 %","30.6 %","24.1 %","102","197","299","sa658537"
"Scott Brattvet","Reds (R)","21","33.2",".219","1.02","10.8 %","45.1 %","44.1 %","22.2 %","8.9 %","50.0 %","13.9 %","36.1 %","19.1 %","98","174","272","sa737916"
"Frankie Montas","- - -","20","111.0",".339","0.96","19.8 %","39.3 %","40.9 %","28.2 %","8.9 %","49.5 %","21.9 %","28.6 %","20.0 %","467","911","1378","14309"
"Lorenzo Barcelo","Mexican (AAA)","35","117.0",".329","1.57","17.1 %","50.6 %","32.2 %","24.2 %","8.9 %","37.7 %","25.5 %","36.9 %","9.5 %","537","1176","1713","1435"
"Eddie Bonine","- - -","32","99.2",".296","1.42","17.8 %","48.2 %","34.0 %","16.9 %","8.9 %","50.0 %","23.1 %","26.9 %","3.8 %","575","958","1533","5890"
"Chase Anderson","Diamondbacks (AAA)","25","88.0",".350","0.82","18.4 %","36.8 %","44.8 %","22.6 %","8.9 %","44.2 %","25.3 %","30.5 %","11.1 %","571","923","1494","6895"
"Danny Duffy","- - -","24","69.0",".349","0.81","17.3 %","37.0 %","45.7 %","27.8 %","8.9 %","48.6 %","25.4 %","26.0 %","12.6 %","456","754","1210","3542"
"Jairo Heredia","- - -","23","69.0",".305","1.05","17.3 %","42.3 %","40.3 %","13.9 %","8.9 %","49.0 %","21.1 %","29.9 %","29.4 %","120","437","557","sa392471"
"Mark Lowe","- - -","30","33.2",".337","0.94","25.0 %","36.4 %","38.6 %","26.5 %","8.8 %","44.9 %","22.5 %","32.6 %","16.6 %","173","346","519","7416"
"Ramon E Ramirez","- - -","31","35.1",".256","0.97","22.1 %","38.4 %","39.5 %","14.7 %","8.8 %","47.8 %","25.6 %","26.7 %","17.1 %","245","353","598","7986"
"Chris Volstad","Rockies (AAA)","26","127.2",".323","1.83","13.1 %","56.2 %","30.7 %","11.0 %","8.8 %","45.6 %","23.6 %","30.8 %","5.5 %","783","1234","2017","9901"
"Santo Manzanillo","- - -","24","58.2",".330","1.24","23.2 %","42.4 %","34.3 %","20.6 %","8.8 %","59.1 %","21.2 %","19.7 %","11.7 %","327","470","797","sa329086"
"Paul Demny","- - -","23","120.1",".332","1.07","16.8 %","43.1 %","40.1 %","17.6 %","8.8 %","40.9 %","27.4 %","31.7 %","12.7 %","663","1202","1865","sa392068"
"Eduardo Miliani","Mariners (R)","19","33.0",".354","1.53","21.1 %","47.7 %","31.2 %","20.6 %","8.8 %","49.1 %","30.2 %","20.7 %","27.5 %","44","189","233","sa596367"
"Jorge Montenegro","Braves (R)","22","25.1",".296","0.79","16.4 %","37.0 %","46.6 %","17.6 %","8.8 %","35.1 %","18.9 %","46.0 %","21.9 %","98","135","233","sa599819"
"Bruce Billings","Athletics (AAA)","27","148.1",".290","0.88","16.4 %","39.2 %","44.5 %","23.3 %","8.8 %","38.4 %","25.2 %","36.4 %","10.8 %","896","1578","2474","3044"
"Ryan Feierabend","- - -","27","148.1",".316","1.33","18.7 %","46.4 %","34.9 %","27.7 %","8.8 %","50.5 %","19.8 %","29.7 %","9.5 %","767","1406","2173","6336"
"Noah Syndergaard","- - -","20","117.2",".321","1.17","10.9 %","48.0 %","41.1 %","15.2 %","8.8 %","45.2 %","20.3 %","34.5 %","19.9 %","369","954","1323","11762"
"Tyler Tufts","Rangers (AA)","26","99.2",".282","1.22","17.8 %","45.3 %","37.0 %","16.8 %","8.8 %","53.9 %","22.1 %","24.1 %","5.8 %","455","933","1388","sa455353"
"Matt Jackson","- - -","25","94.1",".354","1.09","21.4 %","41.0 %","37.7 %","16.0 %","8.8 %","40.8 %","31.4 %","27.8 %","9.6 %","300","789","1089","sa502709"
"Mike Hauschild","- - -","23","123.1",".316","2.55","14.1 %","61.7 %","24.2 %","12.1 %","8.8 %","51.0 %","23.1 %","25.9 %","21.1 %","233","738","971","14033"
"Wade LeBlanc","Astros (AAA)","28","49.2",".340","1.23","14.2 %","47.3 %","38.5 %","19.3 %","8.8 %","46.4 %","21.9 %","31.8 %","11.1 %","280","530","810","5221"
"Hunter Carnevale","Mets (A)","24","58.0",".288","1.18","19.5 %","43.5 %","37.0 %","26.3 %","8.8 %","47.5 %","22.2 %","30.4 %","32.2 %","113","378","491","sa549348"
"Brady Dragmire","Blue Jays (R)","20","50.0",".236","1.23","10.6 %","49.3 %","40.1 %","15.8 %","8.8 %","50.3 %","21.1 %","28.6 %","29.3 %","48","273","321","sa598911"
"Mason McVay","Giants (A)","22","67.2",".349","1.58","21.0 %","48.4 %","30.6 %","24.6 %","8.8 %","45.1 %","23.6 %","31.3 %","26.1 %","163","484","647","sa621503"
"Preston Gainey","Brewers (A)","22","98.2",".328","1.28","18.0 %","46.1 %","36.0 %","23.7 %","8.8 %","46.0 %","28.2 %","25.8 %","11.4 %","531","873","1404","sa658177"
"TJ House","- - -","23","164.0",".337","2.02","17.7 %","55.1 %","27.2 %","12.4 %","8.8 %","44.6 %","22.6 %","32.8 %","11.0 %","988","1693","2681","9121"
"Max Fried","Padres (A)","19","118.2",".304","2.30","17.8 %","57.3 %","24.9 %","17.5 %","8.8 %","42.7 %","24.2 %","33.1 %","21.1 %","348","697","1045","13743"
"Jorge De Leon","- - -","25","67.2",".230","1.09","13.0 %","45.3 %","41.7 %","31.3 %","8.8 %","50.5 %","19.6 %","29.9 %","9.4 %","345","619","964","5397"
"Austin Kirk","- - -","23","96.1",".345","0.97","17.3 %","40.7 %","42.0 %","24.6 %","8.7 %","48.4 %","23.1 %","28.6 %","16.2 %","404","735","1139","sa501263"
"Carlos Estevez","- - -","20","39.1",".280","0.78","21.9 %","34.3 %","43.8 %","15.2 %","8.7 %","34.6 %","34.6 %","30.9 %","29.3 %","72","225","297","14542"
"Yoel Hernandez","Mexican (AAA)","33","20.2",".377","1.52","19.4 %","48.6 %","31.9 %","8.7 %","8.7 %","45.6 %","22.8 %","31.7 %","10.1 %","131","224","355","2576"
"Ramon A. Ramirez","- - -","30","88.2",".322","1.73","15.2 %","53.7 %","31.1 %","23.9 %","8.7 %","53.1 %","23.3 %","23.6 %","6.4 %","551","831","1382","2899"
"Jeff Gray","- - -","31","25.1",".299","1.43","16.4 %","49.3 %","34.3 %","13.0 %","8.7 %","44.9 %","34.8 %","20.3 %","12.9 %","141","247","388","7718"
"Blake Smith","Dodgers (A+)","25","19.2",".273","1.61","7.7 %","56.9 %","35.4 %","21.7 %","8.7 %","36.8 %","17.7 %","45.6 %","13.5 %","110","127","237","9780"
"Darren Byrd","- - -","26","45.0",".306","1.30","20.3 %","45.1 %","34.6 %","26.1 %","8.7 %","46.0 %","18.0 %","36.0 %","8.2 %","331","471","802","sa293095"
"Santos Rodriguez","- - -","25","47.2",".275","0.89","19.4 %","38.0 %","42.6 %","21.7 %","8.7 %","40.2 %","26.8 %","33.0 %","13.0 %","383","534","917","sa393054"
"Drew Gagnon","- - -","23","129.1",".325","0.99","17.9 %","40.9 %","41.2 %","19.9 %","8.7 %","44.4 %","24.4 %","31.2 %","13.1 %","646","1138","1784","sa455094"
"Josh Mueller","Rockies (AA)","24","36.2",".279","2.65","23.6 %","55.5 %","20.9 %","17.4 %","8.7 %","43.8 %","24.1 %","32.1 %","6.2 %","227","373","600","sa526401"
"Alberto Baldonado","Mets (R)","20","29.2",".324","1.43","17.6 %","48.5 %","33.8 %","21.7 %","8.7 %","41.9 %","21.6 %","36.5 %","30.0 %","64","196","260","sa550649"
"Ryan Bores","Rangers (A)","22","68.1",".305","1.84","16.2 %","54.3 %","29.5 %","18.8 %","8.7 %","52.7 %","18.1 %","29.2 %","16.2 %","109","366","475","sa599305"
"Tucker Healy","- - -","23","48.0",".290","0.83","11.6 %","40.0 %","48.4 %","23.9 %","8.7 %","30.8 %","21.2 %","48.1 %","36.9 %","70","347","417","sa621510"
"Carlos Indriago","Phillies (R)","19","21.0",".354","1.61","22.1 %","48.1 %","29.9 %","34.8 %","8.7 %","48.2 %","22.2 %","29.6 %","24.3 %","28","124","152","sa735847"
"Oscar De La Cruz","Cubs (R)","18","11.0",".452","0.35","3.1 %","25.0 %","71.9 %","21.7 %","8.7 %","48.5 %","30.3 %","21.2 %","23.3 %","34","69","103","sa737037"
"Jon Prosinski","- - -","22","53.2",".372","2.09","21.1 %","53.3 %","25.6 %","10.9 %","8.7 %","47.4 %","16.7 %","35.9 %","21.6 %","55","310","365","sa737899"
"Charlie Sharrer","White Sox (R)","22","21.2",".333","1.30","17.2 %","46.9 %","35.9 %","17.4 %","8.7 %","32.3 %","23.1 %","44.6 %","26.8 %","53","137","190","sa738463"
"Corey Rhoney","Royals (R)","22","21.1",".293","1.17","15.3 %","45.8 %","39.0 %","17.4 %","8.7 %","38.3 %","26.7 %","35.0 %","30.8 %","33","126","159","sa739875"
"Chris Bootcheck","Yankees (AAA)","34","136.2",".286","0.98","17.9 %","40.7 %","41.4 %","17.3 %","8.7 %","45.7 %","25.6 %","28.6 %","9.4 %","808","1396","2204","1842"
"Luis Cessa","Mets (A)","21","130.0",".326","1.39","20.4 %","46.3 %","33.2 %","22.8 %","8.7 %","39.8 %","24.5 %","35.7 %","30.0 %","139","829","968","13345"
"Ricky Romero","- - -","28","120.2",".338","1.56","19.6 %","49.0 %","31.4 %","18.1 %","8.7 %","52.7 %","22.9 %","24.4 %","10.0 %","822","1191","2013","3403"
"Ethan Martin","Phillies (AAA)","24","115.2",".276","0.98","17.7 %","40.7 %","41.6 %","19.7 %","8.7 %","35.3 %","28.2 %","36.5 %","9.7 %","868","1191","2059","3877"
"Matt Fox","Mets (AAA)","30","111.2",".338","1.28","20.5 %","44.7 %","34.8 %","21.3 %","8.7 %","44.2 %","25.9 %","29.9 %","8.2 %","713","1156","1869","7320"
"Keith Couch","- - -","23","130.2",".304","1.66","17.0 %","51.8 %","31.2 %","16.5 %","8.7 %","49.2 %","20.8 %","30.1 %","8.7 %","753","1293","2046","sa549175"
"Williams Perez","- - -","22","125.0",".310","1.90","17.5 %","54.1 %","28.4 %","16.3 %","8.7 %","49.3 %","17.2 %","33.4 %","19.5 %","274","808","1082","11592"
"Andres Santiago","Dodgers (AA)","23","134.0",".283","2.00","17.2 %","55.2 %","27.6 %","15.4 %","8.7 %","50.3 %","23.8 %","25.9 %","11.2 %","856","1299","2155","sa389212"
"Leonardo Gonzalez","Mexican (AAA)","29","118.0",".333","1.85","17.8 %","53.3 %","28.9 %","20.2 %","8.7 %","50.9 %","21.3 %","27.8 %","8.6 %","687","1160","1847","sa508261"
"Keyvius Sampson","- - -","22","141.1",".275","0.94","16.5 %","40.4 %","43.1 %","18.5 %","8.6 %","42.5 %","23.8 %","33.8 %","10.3 %","889","1404","2293","10039"
"Matt Magill","- - -","23","88.2",".314","1.15","17.1 %","44.3 %","38.6 %","21.0 %","8.6 %","37.5 %","26.4 %","36.1 %","11.6 %","584","870","1454","3950"
"Robert Whitenack","- - -","24","83.0",".322","1.80","19.2 %","52.0 %","28.8 %","16.0 %","8.6 %","53.1 %","22.3 %","24.7 %","15.6 %","310","545","855","sa501603"
"Ryan Bradley","Giants (AA)","24","65.0",".383","1.42","16.9 %","48.7 %","34.3 %","13.6 %","8.6 %","44.2 %","26.5 %","29.3 %","7.3 %","463","710","1173","sa549830"
"Drew Granier","- - -","24","155.1",".316","1.16","20.6 %","42.6 %","36.7 %","18.5 %","8.6 %","43.8 %","28.0 %","28.2 %","11.2 %","738","1307","2045","sa599479"
"Jarred Cosart","Astros (AAA)","23","93.0",".276","2.53","17.3 %","59.3 %","23.4 %","12.1 %","8.6 %","43.9 %","18.4 %","37.7 %","9.9 %","688","962","1650","10304"
"Justin Haley","Red Sox (A)","22","124.2",".274","1.07","24.5 %","39.0 %","36.5 %","21.6 %","8.6 %","37.9 %","20.5 %","41.6 %","13.2 %","709","1141","1850","13572"
"Zach Britton","Orioles (AAA)","25","103.1",".324","3.45","19.9 %","62.1 %","18.0 %","13.8 %","8.6 %","47.6 %","25.0 %","27.4 %","9.8 %","683","1002","1685","3240"
"Brad Brach","Padres (AAA)","27","44.1",".307","0.78","15.6 %","36.9 %","47.5 %","20.7 %","8.6 %","37.8 %","26.0 %","36.2 %","12.0 %","244","463","707","6627"
"Randy Boone","Blue Jays (AA)","28","62.1",".323","1.79","17.8 %","52.8 %","29.4 %","19.0 %","8.6 %","53.5 %","25.7 %","20.8 %","11.1 %","342","581","923","sa389685"
"Franderlin Romero","Reds (R)","20","49.2",".317","1.10","15.3 %","44.4 %","40.3 %","15.5 %","8.6 %","49.3 %","20.7 %","30.0 %","26.0 %","70","291","361","sa546503"
"Chris Jensen","Rockies (A+)","22","152.1",".313","1.11","19.7 %","42.2 %","38.1 %","17.2 %","8.6 %","41.6 %","22.5 %","36.0 %","20.0 %","302","1026","1328","sa579619"
"Robert Coe","- - -","25","121.1",".289","0.77","17.2 %","36.0 %","46.8 %","23.0 %","8.6 %","44.5 %","23.6 %","31.9 %","26.5 %","251","707","958","sa579809"
"Nate Baker","Pirates (AA)","25","80.1",".339","1.22","14.5 %","46.9 %","38.6 %","11.8 %","8.6 %","39.4 %","20.9 %","39.8 %","8.4 %","578","836","1414","sa501452"
"Jake Brown","- - -","26","61.0",".319","0.76","15.0 %","36.8 %","48.2 %","28.0 %","8.6 %","44.7 %","29.7 %","25.6 %","21.5 %","102","396","498","sa549729"
"Ismael Guillon","Reds (A)","21","121.1",".275","0.50","18.1 %","27.4 %","54.5 %","28.8 %","8.6 %","39.0 %","28.3 %","32.8 %","22.1 %","471","798","1269","sa550236"
"David Buchanan","- - -","24","169.2",".296","1.22","18.2 %","44.9 %","36.9 %","21.7 %","8.6 %","46.2 %","26.0 %","27.8 %","9.6 %","989","1716","2705","11176"
"Aaron Brooks","- - -","23","160.0",".307","1.29","11.7 %","49.7 %","38.6 %","16.2 %","8.6 %","46.6 %","22.5 %","30.9 %","13.4 %","545","1343","1888","12272"
"Casey Sadler","- - -","22","136.1",".261","1.66","11.8 %","55.1 %","33.1 %","20.0 %","8.6 %","48.6 %","20.9 %","30.5 %","8.0 %","749","1204","1953","11209"
"Richard Rodriguez","- - -","23","44.1",".299","0.63","14.9 %","32.8 %","52.2 %","14.3 %","8.6 %","41.7 %","21.6 %","36.7 %","23.3 %","92","308","400","13549"
"Jake Arrieta","- - -","27","79.1",".320","1.63","17.9 %","50.9 %","31.3 %","12.9 %","8.6 %","37.9 %","29.1 %","33.0 %","10.0 %","552","859","1411","4153"
"Greg Burke","Mets (AAA)","30","31.2",".341","0.94","20.9 %","38.4 %","40.7 %","20.0 %","8.6 %","47.3 %","25.3 %","27.5 %","10.2 %","189","332","521","6282"
"Michael Olmsted","- - -","26","59.2",".301","1.03","14.5 %","43.4 %","42.2 %","38.6 %","8.6 %","44.8 %","17.4 %","37.8 %","9.2 %","477","662","1139","sa390636"
"Robert Lara","- - -","26","25.1",".338","0.57","21.4 %","28.6 %","50.0 %","14.3 %","8.6 %","47.4 %","27.6 %","25.0 %","13.2 %","139","239","378","sa455283"
