"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Felix Cuevas","Diamondbacks (R)","20","27.2","7.48","7.16","1.05","0.00","18.3 %","17.5 %","0.8 %",".186","1.45",".243","66.0 %","4.88","4.75","0.13","5.04","sa917394"
"Andrew Barbosa","Brewers (AAA)","29","66.1","8.82","3.66","2.41","1.22","23.0 %","9.5 %","13.4 %",".250","1.37",".302","60.0 %","5.29","4.75","0.55","4.98","sa327830"
"Felix Pena","Cubs (AAA)","27","39.0","10.62","3.23","3.29","1.38","26.4 %","8.1 %","18.4 %",".269","1.44",".346","69.8 %","5.54","4.75","0.79","4.22","13403"
"Ramiro Soto","Phillies (R)","17","29.0","9.31","4.03","2.31","1.24","23.1 %","10.0 %","13.1 %",".274","1.52",".342","68.4 %","4.97","4.75","0.22","3.44","sa3002684"
"Zach Thompson","White Sox (A+)","23","93.1","7.04","4.82","1.46","0.77","17.1 %","11.7 %","5.4 %",".275","1.63",".324","57.2 %","5.50","4.75","0.75","4.53","sa602893"
"Kaleb Fleck","Diamondbacks (AAA)","28","54.1","9.11","3.81","2.39","1.16","22.5 %","9.4 %","13.1 %",".282","1.56",".348","60.9 %","5.30","4.75","0.55","4.41","sa526875"
"Yordy Cabrera","- - -","26","79.0","6.61","4.56","1.45","0.57","16.0 %","11.0 %","5.0 %",".291","1.67",".344","69.7 %","4.44","4.75","-0.31","5.02","sa548243"
"Grayson Huffman","Blue Jays (A-)","22","34.1","7.08","4.98","1.42","0.52","17.9 %","12.6 %","5.3 %",".221","1.40",".265","60.6 %","3.93","4.75","-0.82","4.69","sa829012"
"Luis Payan","Mexican (AAA)","21","55.1","6.83","2.77","2.47","0.98","15.7 %","6.3 %","9.3 %",".322","1.73",".371","54.5 %","6.18","4.75","1.43","4.40","sa977116"
"Tony Dibrell","Mets (A-)","21","19.2","12.81","3.66","3.50","1.83","32.2 %","9.2 %","23.0 %",".247","1.37",".333","68.4 %","5.03","4.75","0.28","2.62","sa3004657"
"Chris Jensen","- - -","26","90.0","6.20","2.90","2.14","0.90","15.4 %","7.2 %","8.2 %",".278","1.47",".314","61.6 %","5.70","4.75","0.95","5.05","sa579619"
"Oddanier Mosqueda","Red Sox (R)","18","39.0","7.15","5.08","1.41","0.69","16.9 %","12.0 %","4.9 %",".304","1.79",".363","56.7 %","7.38","4.76","2.63","4.53","sa917882"
"Brad Boxberger","- - -","29","7.2","15.26","8.22","1.86","1.17","34.2 %","18.4 %","15.8 %",".267","1.96",".438","68.5 %","7.04","4.76","2.29","3.82","10133"
"Brian Sousa","- - -","19","41.0","5.93","6.37","0.93","0.00","13.5 %","14.5 %","-1.0 %",".274","1.80",".329","63.0 %","5.05","4.76","0.29","5.25","sa873465"
"Nate Reed","Giants (AA)","29","52.0","7.62","4.50","1.69","1.04","18.3 %","10.8 %","7.5 %",".295","1.69",".350","63.4 %","6.40","4.76","1.64","4.21","sa502048"
"Ronny Jimenez","Astros (R)","22","0.2","13.50","13.50","1.00","0.00","25.0 %","25.0 %","0.0 %",".333","3.00",".500","100.0 %","0.00","4.76","-4.76","5.45","sa872492"
"Ferrol Heredia","Cubs (R)","18","28.0","8.68","8.68","1.00","0.00","21.3 %","21.3 %","0.0 %",".147","1.46",".206","69.6 %","2.89","4.76","-1.87","5.14","sa3002978"
"Juan Pichardo","Reds (R)","20","38.0","4.74","5.68","0.83","0.24","11.1 %","13.3 %","-2.2 %",".248","1.63",".280","63.5 %","4.26","4.76","-0.50","4.98","sa3003069"
"Henry Garcia","- - -","20","8.0","6.75","5.63","1.20","0.00","17.7 %","14.7 %","2.9 %",".192","1.25",".250","61.5 %","5.63","4.76","0.86","5.11","sa832778"
"Adam Wilk","- - -","29","44.1","7.11","1.62","4.38","1.42","18.1 %","4.2 %","14.0 %",".301","1.42",".340","67.0 %","5.48","4.76","0.72","4.28","8421"
"Kevin McGowan","Mets (AAA)","25","65.0","7.89","3.46","2.28","1.11","19.9 %","8.7 %","11.2 %",".241","1.35",".281","69.4 %","4.15","4.77","-0.61","4.74","15215"
"Josh Mitchell","- - -","22","31.2","9.95","1.71","5.83","1.42","23.2 %","4.0 %","19.2 %",".352","1.80",".438","52.0 %","8.24","4.77","3.47","4.09","sa3004108"
"Nathan Bannister","- - -","23","143.1","7.35","1.32","5.57","1.38","19.6 %","3.5 %","16.1 %",".267","1.21",".302","72.7 %","4.33","4.77","-0.44","4.35","sa857696"
"Ryne Inman","- - -","21","74.1","8.72","4.36","2.00","0.97","22.0 %","11.0 %","11.0 %",".261","1.49",".324","63.9 %","5.57","4.77","0.80","4.64","sa875696"
"Rogelio Bernal","Mexican (AAA)","27","30.1","6.53","6.23","1.05","0.30","15.5 %","14.8 %","0.7 %",".258","1.71",".309","67.8 %","5.04","4.77","0.27","5.40","sa914044"
"Nick Brown","Twins (R)","22","50.1","9.66","2.68","3.60","1.43","26.2 %","7.3 %","18.9 %",".258","1.27",".320","74.4 %","3.93","4.77","-0.84","3.74","sa915777"
"Richard Morban","- - -","19","46.1","9.52","3.30","2.88","1.17","24.8 %","8.6 %","16.2 %",".256","1.36",".320","68.4 %","4.27","4.77","-0.50","3.95","sa885669"
"Jeremy McKinney","- - -","22","28.1","10.48","3.81","2.75","1.59","25.0 %","9.1 %","15.9 %",".303","1.69",".383","66.7 %","5.72","4.77","0.95","3.42","sa915723"
"Vance Worley","Marlins (AAA)","29","44.2","4.43","2.22","2.00","0.81","11.5 %","5.8 %","5.8 %",".298","1.43",".322","66.2 %","4.43","4.77","-0.34","5.02","6435"
"Matt Hockenberry","- - -","25","34.0","7.94","3.71","2.14","1.32","19.4 %","9.0 %","10.3 %",".293","1.62",".343","61.2 %","6.62","4.77","1.84","4.00","sa829157"
"Aaron Kurcz","- - -","26","50.2","6.93","3.02","2.29","1.07","17.9 %","7.8 %","10.1 %",".269","1.38",".309","67.1 %","5.33","4.78","0.55","5.13","sa549903"
"Mitch Stophel","Cubs (R)","22","15.2","12.64","4.60","2.75","1.15","33.9 %","12.3 %","21.5 %",".214","1.28",".313","82.4 %","3.45","4.78","-1.33","3.74","sa3004991"
"Diogenes Almengo","Astros (A-)","22","32.2","7.44","6.61","1.13","0.55","18.4 %","16.3 %","2.0 %",".211","1.53",".255","57.2 %","4.96","4.78","0.18","4.47","sa835215"
"Francisco Gil","Mexican (AAA)","28","28.1","5.08","3.49","1.45","0.64","13.0 %","8.9 %","4.1 %",".255","1.38",".283","73.3 %","2.54","4.78","-2.24","4.99","sa393318"
"Pablo Ortega","Mexican (AAA)","40","133.2","5.72","2.22","2.58","0.94","15.3 %","5.9 %","9.3 %",".277","1.30",".310","76.7 %","3.43","4.78","-1.35","4.46","sa203945"
"Kyle Nowlin","Athletics (A)","23","2.1","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".222","0.86",".222","66.7 %","0.00","4.78","-4.78","7.29","sa876028"
"Erick Casillas","Mexican (AAA)","20","43.2","5.98","3.50","1.71","0.82","15.6 %","9.1 %","6.5 %",".234","1.28",".261","59.2 %","5.36","4.78","0.58","4.63","sa914150"
"Jarrett Grube","- - -","35","134.0","6.92","3.09","2.24","1.28","18.0 %","8.0 %","10.0 %",".267","1.38",".301","69.2 %","4.63","4.79","-0.15","4.37","7553"
"Francisco Jimenez","- - -","22","81.1","7.30","3.10","2.36","1.11","19.4 %","8.2 %","11.1 %",".232","1.22",".265","76.1 %","2.99","4.79","-1.80","4.31","sa659658"
"Esmelvin Jimenez","- - -","30","27.1","4.28","4.94","0.87","0.33","9.6 %","11.0 %","-1.5 %",".355","2.12",".393","61.8 %","4.61","4.79","-0.18","5.40","sa456134"
"Parker Bridwell","- - -","25","40.1","8.26","2.23","3.70","1.56","21.1 %","5.7 %","15.4 %",".274","1.36",".317","64.9 %","5.13","4.79","0.35","3.78","11502"
"Michael Agis","Rockies (R)","22","25.1","10.30","1.42","7.25","1.42","26.1 %","3.6 %","22.5 %",".264","1.26",".329","58.4 %","3.55","4.79","-1.23","4.33","sa3002752"
"Mike Morin","Angels (AAA)","26","39.1","5.72","1.60","3.57","1.14","16.2 %","4.6 %","11.7 %",".235","1.04",".252","80.6 %","3.20","4.79","-1.59","5.22","13442"
"Sam Freeman","Braves (AAA)","30","10.1","6.97","5.23","1.33","0.87","20.0 %","15.0 %","5.0 %",".147","1.06",".160","93.8 %","0.87","4.79","-3.92","4.96","6832"
"Enrique Perez","- - -","19","26.1","10.94","9.91","1.10","0.00","23.5 %","21.3 %","2.2 %",".243","2.05",".352","55.2 %","8.20","4.79","3.41","5.46","sa828529"
"Armando Ruiz","Athletics (A+)","23","44.1","9.34","3.86","2.42","1.02","24.0 %","9.9 %","14.1 %",".235","1.33",".294","69.1 %","4.87","4.79","0.08","5.03","sa875995"
"Arturo Lopez","Mexican (AAA)","34","107.2","4.60","2.09","2.20","1.00","11.8 %","5.3 %","6.4 %",".320","1.54",".345","64.8 %","5.43","4.79","0.64","4.53","3319"
"Easton McGee","Rays (R)","19","52.1","4.99","1.20","4.14","1.03","13.0 %","3.1 %","9.8 %",".326","1.47",".356","73.7 %","4.30","4.80","-0.50","4.85","sa917971"
"Josh Tomlin","Indians (A-)","32","3.2","9.82","0.00","4.00","2.45","21.1 %","0.0 %","21.1 %",".421","2.18",".500","45.5 %","2.45","4.80","-2.34","2.23","9388"
"Chase Anderson","- - -","29","7.2","5.87","2.35","2.50","1.17","16.1 %","6.5 %","9.7 %",".276","1.30",".304","58.1 %","5.87","4.80","1.07","4.27","6895"
"Wilfry Cruz","- - -","19","60.1","8.35","5.07","1.65","0.45","21.0 %","12.7 %","8.2 %",".255","1.54",".326","61.7 %","4.92","4.80","0.12","5.01","sa917190"
"Alberto Baldonado","- - -","24","60.0","9.60","4.20","2.29","1.35","24.8 %","10.9 %","14.0 %",".239","1.38",".293","71.0 %","4.80","4.80","0.00","4.09","sa550649"
"Yunior Montero","Pirates (A+)","24","54.1","11.43","6.29","1.82","0.99","27.7 %","15.3 %","12.5 %",".228","1.55",".315","68.6 %","5.13","4.80","0.33","4.24","sa596974"
"Kyle Von Ruden","White Sox (R)","23","86.1","6.57","1.77","3.71","0.83","16.8 %","4.6 %","12.3 %",".267","1.30",".305","55.0 %","4.27","4.80","-0.53","5.77","sa3003935"
"Kyle Farjad","Marlins (R)","20","12.1","7.30","5.84","1.25","0.73","16.7 %","13.3 %","3.3 %",".289","1.86",".342","74.1 %","5.11","4.80","0.31","4.18","sa3004454"
"Brady Anderson","- - -","24","119.1","4.68","1.96","2.38","1.21","12.2 %","5.1 %","7.1 %",".286","1.37",".302","75.6 %","3.92","4.80","-0.88","4.17","sa920186"
"Nick Andress","Angels (R)","23","23.1","9.64","5.79","1.67","0.39","22.5 %","13.5 %","9.0 %",".255","1.67",".338","55.6 %","6.17","4.80","1.37","5.34","sa3004084"
"Rolando Valdez","Mexican (AAA)","31","121.0","5.43","2.23","2.43","1.04","14.3 %","5.9 %","8.4 %",".267","1.30",".291","72.5 %","3.87","4.81","-0.94","4.70","sa325738"
"Paul Hendrix","Indians (A+)","25","27.2","8.78","5.53","1.59","0.98","21.1 %","13.3 %","7.8 %",".291","1.77",".363","56.8 %","7.48","4.81","2.68","4.87","sa658907"
"Jacob Belinda","Braves (R)","22","29.2","6.67","4.25","1.57","0.61","17.9 %","11.4 %","6.5 %",".222","1.28",".262","74.6 %","3.64","4.81","-1.17","5.38","sa3004666"
"Jesus Sanchez","Marlins (R)","18","22.2","5.56","6.75","0.82","0.00","12.6 %","15.3 %","-2.7 %",".244","1.72",".290","65.1 %","4.76","4.81","-0.04","5.33","sa917897"
"Jonathan Partida","Mexican (AAA)","19","27.2","4.23","3.58","1.18","0.65","10.9 %","9.2 %","1.7 %",".315","1.63",".344","64.0 %","5.86","4.81","1.05","4.95","sa977114"
"Andre Rienzo","Padres (AAA)","28","41.1","8.49","5.88","1.44","0.65","21.4 %","14.8 %","6.6 %",".240","1.55",".304","77.3 %","2.83","4.81","-1.98","5.19","3507"
"Alex Manasa","Pirates (R)","19","38.1","8.22","1.64","5.00","1.41","21.0 %","4.2 %","16.8 %",".291","1.38",".342","73.0 %","3.76","4.81","-1.05","4.38","sa3004213"
"Luis Mora","Braves (A)","22","4.2","0.00","3.86","0.00","0.00","0.0 %","9.1 %","-9.1 %",".300","1.71",".300","62.5 %","3.86","4.81","-0.95","6.02","sa828591"
"Ping-Hsueh Chen","Indians (A-)","22","29.0","8.07","5.90","1.37","0.62","18.7 %","13.7 %","5.0 %",".256","1.69",".315","65.0 %","4.66","4.81","-0.16","4.93","sa830499"
"Brandon McCarthy","Dodgers (A+)","33","6.2","4.05","5.40","0.75","0.00","9.7 %","12.9 %","-3.2 %",".296","1.80",".333","41.7 %","6.75","4.81","1.94","5.83","4662"
"Mario Jimenez","Mexican (AAA)","21","6.2","2.70","5.40","0.50","0.00","5.9 %","11.8 %","-5.9 %",".333","2.10",".357","42.9 %","9.45","4.82","4.63","6.47","sa944733"
"Wes Torrez","Mexican (AAA)","26","43.1","6.23","3.95","1.58","0.83","15.9 %","10.1 %","5.8 %",".249","1.41",".282","58.5 %","4.36","4.82","-0.45","5.04","sa914205"
"Melquiades Escobar","Mariners (R)","17","9.2","9.31","2.79","3.33","1.86","26.3 %","7.9 %","18.4 %",".229","1.14",".261","61.0 %","4.66","4.82","-0.16","2.27","sa3005195"
"Ty France","Padres (AA)","22","2.0","0.00","4.50","0.00","0.00","0.0 %","14.3 %","-14.3 %",".000","0.50",".000","100.0 %","0.00","4.82","-4.82","6.54","sa876140"
"Keiber Arredondo","Cubs (R)","19","47.2","7.74","4.53","1.71","1.13","19.2 %","11.2 %","7.9 %",".255","1.51",".298","59.5 %","5.48","4.82","0.66","3.56","sa3002954"
"Oscar Marcelino","Phillies (R)","20","28.0","7.07","4.82","1.47","0.64","19.5 %","13.3 %","6.2 %",".149","1.04",".171","86.1 %","2.25","4.82","-2.57","4.67","sa830623"
"Yeizer Marrugo","Orioles (R)","22","9.1","10.61","1.93","5.50","1.93","29.0 %","5.3 %","23.7 %",".200","0.96",".227","55.6 %","4.82","4.82","0.00","2.79","sa635431"
"Travis Ballew","- - -","26","13.2","7.90","9.88","0.80","0.00","20.0 %","25.0 %","-5.0 %",".178","1.68",".242","78.3 %","3.29","4.82","-1.53","5.25","sa658550"
"Shane Baz","Pirates (R)","18","23.2","7.23","5.32","1.36","0.76","18.1 %","13.3 %","4.8 %",".289","1.69",".348","75.9 %","3.80","4.82","-1.02","4.19","sa3004765"
"George Thanopoulos","Rockies (A-)","24","9.0","6.00","6.00","1.00","0.00","14.3 %","14.3 %","0.0 %",".229","1.56",".276","73.3 %","3.00","4.82","-1.82","5.53","sa857563"
"Jake Smith","Brewers (R)","21","21.0","11.57","6.86","1.69","0.43","27.8 %","16.5 %","11.3 %",".190","1.48",".275","57.0 %","5.14","4.82","0.32","5.21","sa915850"
"Luke Lind","- - -","22","38.0","14.68","3.55","4.13","1.66","36.7 %","8.9 %","27.8 %",".270","1.47",".410","62.2 %","6.39","4.82","1.57","3.91","sa3004231"
"Edwin Uceta","Dodgers (R)","19","56.0","9.96","2.25","4.43","1.29","25.5 %","5.8 %","19.8 %",".275","1.38",".346","48.6 %","6.59","4.82","1.76","5.08","sa921576"
"Carlos Chavez","Mexican (AAA)","25","41.1","6.75","6.10","1.11","0.22","15.6 %","14.1 %","1.5 %",".271","1.77",".328","67.9 %","4.57","4.82","-0.25","5.53","sa977183"
"Carlos Contreras","Mexican (AAA)","26","39.2","5.45","3.63","1.50","0.68","13.6 %","9.0 %","4.5 %",".291","1.56",".328","64.1 %","4.99","4.83","0.17","5.07","10386"
"Wilmer Rios","Mexican (AAA)","23","39.2","6.81","2.04","3.33","1.36","18.5 %","5.6 %","13.0 %",".243","1.16",".267","62.2 %","4.08","4.83","-0.74","4.08","sa830629"
"Erick Julio","Rockies (A)","20","148.1","6.43","2.55","2.52","1.09","16.1 %","6.4 %","9.7 %",".305","1.52",".347","68.9 %","4.98","4.83","0.15","4.38","sa828333"
"Abel Estevez","Yankees (R)","17","15.1","4.70","4.11","1.14","0.59","10.8 %","9.5 %","1.4 %",".262","1.57",".286","24.4 %","6.46","4.83","1.63","4.46","sa3003014"
"Vijay Miller","Padres (R)","19","24.0","11.25","3.75","3.00","1.13","30.0 %","10.0 %","20.0 %",".216","1.21",".291","74.6 %","3.75","4.83","-1.08","4.11","sa3004468"
"David Reyes","Mexican (AAA)","27","129.1","4.94","2.30","2.15","0.97","12.4 %","5.8 %","6.6 %",".308","1.52",".335","68.7 %","4.66","4.83","-0.17","4.63","sa592948"
"Jose Castillo","- - -","21","53.0","7.13","4.25","1.68","0.34","16.9 %","10.0 %","6.8 %",".287","1.64",".349","55.3 %","6.11","4.83","1.28","5.20","sa872868"
"Miguel Aguilar","Reds (R)","21","42.2","7.59","4.22","1.80","0.42","18.4 %","10.2 %","8.2 %",".263","1.55",".321","62.3 %","4.43","4.83","-0.40","5.59","sa877827"
"Jheyson Caraballo","- - -","21","47.0","7.09","3.45","2.06","0.96","17.5 %","8.5 %","9.0 %",".280","1.53",".325","68.2 %","3.83","4.83","-1.00","4.73","sa917327"
"Kyle Dohy","Phillies (A-)","20","20.0","9.90","9.00","1.10","0.00","24.2 %","22.0 %","2.2 %",".179","1.60",".267","77.8 %","3.60","4.83","-1.23","5.51","sa3004861"
"Erik Manoah","- - -","21","116.0","7.22","4.89","1.48","0.70","18.2 %","12.4 %","5.9 %",".240","1.45",".287","67.7 %","4.42","4.83","-0.41","5.02","sa829063"
"Collin Snider","- - -","21","33.2","5.88","1.60","3.67","1.07","14.8 %","4.0 %","10.7 %",".286","1.37",".316","59.9 %","3.21","4.83","-1.63","4.31","sa3004093"
"Wilfredo Boscan","Mets (AAA)","27","125.2","5.16","2.94","1.76","0.79","12.5 %","7.1 %","5.4 %",".323","1.69",".359","65.7 %","5.44","4.83","0.61","5.02","7655"
"Yeremi Ceballos","Astros (R)","18","7.0","10.29","10.29","1.00","0.00","24.2 %","24.2 %","0.0 %",".250","2.00",".375","60.0 %","6.43","4.84","1.59","5.03","sa917883"
"Julian Sierra","Mets (R)","21","11.1","7.94","9.53","0.83","0.00","20.0 %","24.0 %","-4.0 %",".211","1.76",".286","90.0 %","0.00","4.84","-4.84","5.30","sa3004597"
"John Bormann","Pirates (AAA)","24","2.0","0.00","4.50","0.00","0.00","0.0 %","9.1 %","-9.1 %",".500","3.00",".500","83.3 %","4.50","4.84","-0.34","7.90","18006"
"Pedro Echemendia","- - -","26","75.0","4.92","2.16","2.28","1.08","13.0 %","5.7 %","7.3 %",".286","1.35",".308","71.6 %","4.08","4.84","-0.76","4.30","sa877307"
"Jordan Johnson","Giants (AA)","23","92.1","6.34","3.61","1.76","1.17","16.5 %","9.4 %","7.1 %",".253","1.36",".280","69.8 %","4.48","4.84","-0.35","4.63","sa602658"
"Yohander Mendez","Rangers (AA)","22","137.2","8.11","2.81","2.88","1.50","22.3 %","7.7 %","14.6 %",".227","1.14",".256","79.4 %","3.79","4.84","-1.05","3.76","14391"
"Matt Esparza","- - -","22","141.2","7.12","2.99","2.38","1.40","18.6 %","7.8 %","10.8 %",".248","1.29",".275","71.4 %","4.38","4.84","-0.46","4.23","sa875700"
"Luis Suarez","Padres (R)","18","6.1","5.68","7.11","0.80","0.00","12.5 %","15.6 %","-3.1 %",".192","1.58",".227","27.3 %","7.11","4.84","2.26","5.13","sa3002782"
"Joe Peguero","Rays (R)","20","44.1","6.29","2.23","2.82","1.02","14.8 %","5.3 %","9.6 %",".342","1.76",".388","50.7 %","8.12","4.84","3.28","4.45","sa917689"
"Kender Villegas","- - -","24","59.2","6.79","5.43","1.25","0.75","16.8 %","13.4 %","3.4 %",".241","1.53",".281","73.9 %","4.22","4.85","-0.62","5.08","sa546467"
"Kyle Martin","Red Sox (AAA)","26","53.2","8.39","4.36","1.92","1.17","20.8 %","10.8 %","10.0 %",".265","1.53",".318","78.7 %","4.36","4.85","-0.49","4.50","14860"
"Lucas Benenati","- - -","24","37.1","8.92","2.65","3.36","1.45","21.9 %","6.5 %","15.4 %",".269","1.42",".319","62.2 %","5.79","4.85","0.94","3.90","sa918183"
"Shane Carle","Rockies (AAA)","25","62.0","7.26","3.19","2.27","1.16","18.4 %","8.1 %","10.3 %",".296","1.55",".344","68.4 %","5.37","4.85","0.52","4.36","15258"
"Yordys Alejo","Athletics (A)","23","49.1","7.30","3.47","2.11","1.09","17.9 %","8.5 %","9.4 %",".300","1.60",".351","72.4 %","4.56","4.86","-0.29","4.26","sa599357"
"Trey Ball","Red Sox (AA)","23","124.2","7.44","4.11","1.81","1.23","18.1 %","10.0 %","8.1 %",".318","1.75",".373","65.4 %","5.27","4.86","0.41","4.37","sa737438"
"Will Stillman","- - -","23","48.2","11.65","3.51","3.32","1.48","28.0 %","8.4 %","19.6 %",".286","1.56",".383","64.1 %","6.66","4.86","1.80","3.91","sa857574"
"Chad Bettis","- - -","28","23.1","6.56","2.70","2.43","1.16","16.4 %","6.7 %","9.6 %",".260","1.37",".290","62.5 %","4.24","4.86","-0.62","4.63","10587"
"Miguel Rosario","- - -","24","58.0","8.53","7.14","1.20","0.47","20.5 %","17.1 %","3.4 %",".215","1.59",".276","84.7 %","2.48","4.86","-2.38","5.35","sa659903"
"Julio Hernandez","Mexican (AAA)","21","4.0","4.50","6.75","0.67","0.00","11.1 %","16.7 %","-5.6 %",".200","1.50",".231","66.7 %","2.25","4.87","-2.62","6.25","sa3005288"
"Jean Reyes","Astros (R)","19","34.1","5.50","3.67","1.50","0.26","13.3 %","8.9 %","4.4 %",".246","1.34",".287","66.6 %","4.98","4.87","0.11","4.95","sa923843"
"Josh Fleming","Rays (R)","21","35.0","6.69","1.80","3.71","1.29","17.5 %","4.7 %","12.8 %",".296","1.40",".333","61.9 %","5.40","4.87","0.53","4.17","sa3004344"
"Tyler Skulina","Nationals (A+)","25","17.2","9.68","8.15","1.19","0.51","22.1 %","18.6 %","3.5 %",".261","1.92",".347","71.4 %","5.60","4.87","0.74","4.98","sa550279"
"Manuel Rondon","Cubs (A)","22","128.1","7.92","4.63","1.71","1.05","20.0 %","11.7 %","8.3 %",".267","1.54",".319","70.0 %","4.63","4.87","-0.24","4.41","sa737083"
"Tucker Healy","Athletics (AAA)","27","42.2","7.17","4.64","1.55","0.63","17.7 %","11.5 %","6.3 %",".277","1.59",".333","72.3 %","4.64","4.87","-0.23","5.75","sa621510"
"Wesley Wright","Rangers (AAA)","32","31.1","6.32","4.60","1.38","0.57","15.2 %","11.0 %","4.1 %",".284","1.66",".330","72.3 %","4.88","4.87","0.01","5.65","5960"
"Trent Autry","Diamondbacks (R)","19","9.0","6.00","4.00","1.50","0.00","14.3 %","9.5 %","4.8 %",".278","1.56",".333","62.5 %","5.00","4.87","0.13","5.62","sa3004016"
"Wesley Rodriguez","Diamondbacks (R)","20","6.0","13.50","3.00","4.50","1.50","34.6 %","7.7 %","26.9 %",".217","1.17",".308","100.0 %","1.50","4.87","-3.37","3.08","sa875566"
"Thony Amoroso","Nationals (R)","18","18.2","6.75","6.75","1.00","0.48","15.6 %","15.6 %","0.0 %",".293","1.93",".350","61.8 %","3.86","4.87","-1.01","4.54","sa3002608"
"Amilcar Cruz","Twins (R)","21","28.1","8.89","7.31","1.22","0.32","20.7 %","17.0 %","3.7 %",".271","1.84",".359","73.7 %","4.76","4.87","-0.11","4.95","sa919203"
"Chasen Ford","Padres (A-)","21","19.0","7.58","4.74","1.60","0.47","17.2 %","10.8 %","6.5 %",".263","1.63",".318","55.2 %","6.63","4.87","1.76","5.45","sa918609"
"Sean Reid-Foley","Blue Jays (AA)","21","132.2","8.28","3.60","2.30","1.49","20.7 %","9.0 %","11.7 %",".273","1.49",".318","70.4 %","5.09","4.88","0.21","4.20","sa828690"
"Nector Ramirez","Nationals (R)","20","20.2","5.23","1.74","3.00","1.31","12.2 %","4.1 %","8.2 %",".301","1.55",".321","52.1 %","5.23","4.88","0.35","3.70","sa828480"
"Carlos Hernandez","Mets (R)","22","64.1","8.25","3.92","2.11","0.98","20.8 %","9.9 %","10.9 %",".252","1.43",".303","58.2 %","4.62","4.88","-0.26","4.78","sa827961"
"Dustin Beggs","Marlins (A)","24","149.1","6.45","1.87","3.45","1.39","17.5 %","5.1 %","12.5 %",".263","1.21",".288","75.3 %","3.86","4.88","-1.02","4.00","sa829242"
"Blake Quinn","Phillies (A+)","23","74.0","8.64","5.23","1.65","1.09","21.9 %","13.3 %","8.6 %",".271","1.59",".335","74.0 %","4.38","4.88","-0.50","4.12","sa874229"
"Tyler Viza","Phillies (AA)","22","139.2","6.44","3.09","2.08","1.29","16.4 %","7.9 %","8.5 %",".274","1.43",".304","65.8 %","5.22","4.88","0.34","4.34","sa738610"
"Yonal De Leon","Diamondbacks (R)","19","26.0","5.88","4.85","1.21","0.35","14.3 %","11.8 %","2.5 %",".255","1.50",".300","67.3 %","4.50","4.88","-0.38","4.91","sa917818"
"Nick Kuzia","Padres (R)","21","20.2","10.45","5.23","2.00","0.87","24.2 %","12.1 %","12.1 %",".276","1.74",".361","57.2 %","4.35","4.88","-0.53","4.42","sa3004493"
"Weston Davis","- - -","20","54.1","5.80","2.82","2.06","1.16","15.2 %","7.4 %","7.8 %",".264","1.34",".288","67.0 %","4.97","4.88","0.09","4.17","sa829015"
"Galvi Agramonte","Angels (R)","19","21.0","7.29","5.14","1.42","0.86","17.4 %","12.2 %","5.1 %",".298","1.76",".354","60.8 %","5.14","4.88","0.26","4.08","sa3005074"
"Philip Walby","- - -","24","59.2","7.09","4.37","1.62","0.91","17.3 %","10.7 %","6.6 %",".263","1.53",".306","63.6 %","5.58","4.88","0.70","4.40","sa550369"
"Sean Gilmartin","- - -","27","55.1","7.48","2.60","2.88","1.30","18.3 %","6.4 %","12.0 %",".300","1.55",".346","61.2 %","6.51","4.88","1.62","4.66","12781"
"Derrik Watson","Rockies (R)","22","17.2","7.13","4.58","1.56","0.00","16.7 %","10.7 %","6.0 %",".278","1.64",".345","40.6 %","8.15","4.88","3.27","6.58","sa3005034"
"Adonis De La Cruz","Mariners (A-)","22","35.2","8.07","4.29","1.88","0.76","19.8 %","10.5 %","9.3 %",".270","1.54",".330","69.3 %","3.28","4.89","-1.60","4.46","sa737023"
"Tyler Mondile","Reds (R)","19","68.1","6.32","3.03","2.09","0.53","15.8 %","7.6 %","8.3 %",".295","1.54",".345","66.1 %","4.35","4.89","-0.54","5.60","sa918013"
"Rickey Ramirez","Twins (R)","20","29.1","6.44","3.99","1.62","0.61","16.7 %","10.3 %","6.4 %",".234","1.33",".273","52.4 %","5.52","4.89","0.64","5.30","sa3004644"
"Carlos Gomez","Rays (R)","17","28.1","4.13","5.40","0.76","0.00","10.2 %","13.3 %","-3.1 %",".240","1.48",".275","61.2 %","5.08","4.89","0.20","5.24","sa3002927"
"Jose Gomez","Cubs (R)","20","28.1","5.08","7.31","0.70","0.00","12.0 %","17.3 %","-5.3 %",".252","1.76",".297","64.2 %","4.45","4.89","-0.44","5.29","sa3002950"
"Junior Marte","- - -","22","28.2","9.10","4.71","1.93","0.94","23.2 %","12.0 %","11.2 %",".200","1.26",".247","70.7 %","2.51","4.89","-2.38","4.36","sa829900"
"Junior Gonzalez","- - -","20","64.1","4.62","3.22","1.43","0.70","11.2 %","7.8 %","3.4 %",".298","1.59",".326","64.1 %","4.76","4.89","-0.13","4.71","sa828546"
"Carlos Hernandez","Royals (R)","20","62.1","8.95","3.90","2.30","0.87","21.8 %","9.5 %","12.3 %",".258","1.46",".322","60.0 %","5.49","4.89","0.59","4.92","sa3004199"
