"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Silfredo Garcia","Cardinals (R)","18","27.2","4.88","1.95","2.50","0.00","12.7 %","5.1 %","7.6 %",".315","1.48",".365","57.1 %","4.55","2.89","1.66","3.44","sa546464"
"Frank Santana","Diamondbacks (R)","21","32.0","8.16","2.25","3.63","0.28","23.4 %","6.5 %","16.9 %",".155","0.78",".200","81.1 %","1.97","2.90","-0.93","2.84","sa506885"
"Clayton Ehlert","Indians (A-)","22","33.0","11.45","3.00","3.82","0.55","29.8 %","7.8 %","22.0 %",".242","1.27",".345","70.4 %","3.27","2.90","0.38","2.57","sa550227"
"Marco Camarena","Mets (R)","19","43.2","4.95","1.44","3.43","0.00","13.7 %","4.0 %","9.7 %",".240","1.08",".280","70.8 %","2.68","2.90","-0.22","3.75","sa506924"
"Eric Massingham","Phillies (A)","23","63.0","7.14","2.14","3.33","0.14","19.5 %","5.8 %","13.6 %",".212","1.05",".263","62.5 %","3.43","2.90","0.53","3.47","sa502191"
"Mitch Herold","- - -","24","76.2","7.04","2.00","3.53","0.23","19.6 %","5.6 %","14.1 %",".240","1.12",".298","64.6 %","3.87","2.90","0.97","3.54","sa455284"
"Enny Romero","- - -","19","74.1","9.20","2.30","4.00","0.24","26.2 %","6.6 %","19.7 %",".197","0.96",".269","82.5 %","1.94","2.90","-0.97","3.23","4001"
"Nick Graffeo","Royals (R)","22","33.1","12.42","3.78","3.29","0.27","30.7 %","9.3 %","21.3 %",".265","1.50",".393","55.6 %","4.05","2.90","1.15","3.54","sa550030"
"Chad Cordero","- - -","28","35.2","9.08","2.27","4.00","0.50","24.3 %","6.1 %","18.2 %",".245","1.21",".317","69.7 %","3.03","2.90","0.13","3.37","1816"
"Alex Sanabia","- - -","21","98.1","6.41","1.74","3.68","0.18","18.6 %","5.0 %","13.5 %",".192","0.88",".233","75.7 %","1.92","2.91","-0.98","3.68","5350"
"Carlos Zambrano","- - -","29","5.0","9.00","1.80","5.00","0.00","21.7 %","4.4 %","17.4 %",".286","1.40",".375","62.5 %","5.40","2.91","2.49","3.67","305"
"Robbie Erlin","Rangers (A)","19","114.2","9.81","1.33","7.35","0.71","28.0 %","3.8 %","24.2 %",".209","0.92",".274","75.0 %","2.12","2.91","-0.79","2.76","10354"
"Joe Smith","Indians (AAA)","26","23.0","7.43","3.91","1.90","0.00","20.4 %","10.8 %","9.7 %",".205","1.17",".266","70.4 %","1.96","2.91","-0.95","3.64","3281"
"Bryan Rodriguez","Padres (R)","18","48.2","7.58","4.25","1.78","0.00","19.4 %","10.9 %","8.5 %",".200","1.23",".257","63.5 %","3.14","2.91","0.24","3.24","sa550590"
"Preston Vancil","- - -","23","27.1","9.55","0.99","9.67","0.66","26.6 %","2.8 %","23.9 %",".226","0.99",".293","82.6 %","1.98","2.91","-0.93","2.75","sa524392"
"Ryan Gardner","- - -","21","32.0","10.97","2.81","3.90","0.00","28.5 %","7.3 %","21.2 %",".202","1.09",".294","60.5 %","2.81","2.91","-0.10","3.49","sa550518"
"Michael Feliz","Astros (R)","17","12.2","9.24","2.13","4.33","0.71","25.5 %","5.9 %","19.6 %",".192","0.95",".242","51.7 %","4.26","2.91","1.35","2.18","11903"
"Wandy Peralta","Reds (R)","18","52.1","6.88","3.61","1.90","0.17","19.0 %","10.0 %","9.0 %",".200","1.13",".248","66.0 %","2.24","2.91","-0.68","2.97","14295"
"Aaron Shafer","- - -","23","80.2","8.59","2.23","3.85","0.45","23.3 %","6.0 %","17.2 %",".203","1.03",".258","72.7 %","2.68","2.92","-0.24","3.27","sa454439"
"Brian Moehler","Astros (AAA)","38","3.0","3.00","0.00","1.00","0.00","9.1 %","0.0 %","9.1 %",".091","0.33",".100","100.0 %","0.00","2.92","-2.92","5.05","480"
"Matt Heidenreich","- - -","19","77.0","7.01","1.29","5.45","0.23","19.4 %","3.6 %","15.8 %",".258","1.13",".318","66.9 %","2.69","2.92","-0.23","3.37","sa501303"
"Andrew Robinson","Astros (A-)","22","54.0","7.67","1.67","4.60","0.33","21.6 %","4.7 %","16.9 %",".249","1.11",".314","71.0 %","2.83","2.92","-0.08","2.93","sa549091"
"Luis Figuera","Pirates (R)","19","30.1","7.12","3.26","2.18","0.00","18.6 %","8.5 %","10.1 %",".250","1.32",".315","76.2 %","1.78","2.92","-1.14","3.29","sa505909"
"Cesar Ciurcina","Twins (R)","19","65.0","7.34","1.11","6.63","0.42","20.0 %","3.0 %","17.0 %",".236","1.05",".288","62.9 %","2.91","2.92","-0.02","2.93","sa506789"
"Ross Detwiler","- - -","24","43.2","8.04","1.85","4.33","0.41","21.1 %","4.9 %","16.2 %",".282","1.33",".353","80.4 %","2.27","2.92","-0.66","3.26","2859"
"Chris Resop","- - -","27","86.1","9.69","3.44","2.82","0.42","27.5 %","9.8 %","17.8 %",".191","1.05",".262","81.2 %","2.19","2.92","-0.74","3.19","3799"
"Gilbert De La Vara","- - -","25","28.2","9.42","1.88","5.00","0.63","21.9 %","4.4 %","17.5 %",".380","1.92",".485","62.7 %","6.59","2.92","3.67","3.02","sa288778"
"Jumbo Diaz","- - -","26","51.2","10.10","3.48","2.90","0.35","27.8 %","9.6 %","18.2 %",".214","1.16",".299","84.5 %","1.92","2.93","-1.01","3.39","3397"
"Trevor Rosenthal","Cardinals (R)","20","32.0","8.44","1.97","4.29","0.28","24.0 %","5.6 %","18.4 %",".198","0.94",".259","71.9 %","2.25","2.93","-0.68","3.08","10745"
"Chris Rearick","Rays (R)","22","40.0","6.53","1.58","4.14","0.00","15.2 %","3.7 %","11.5 %",".328","1.65",".391","64.3 %","4.73","2.93","1.80","3.88","11050"
"Ovispo De Los Santos","- - -","22","26.0","11.77","2.77","4.25","0.69","32.1 %","7.6 %","24.5 %",".196","1.04",".279","63.5 %","2.77","2.93","-0.16","2.59","sa456371"
"Kevin Cahill","Nationals (A-)","22","20.1","11.07","3.98","2.78","0.00","27.2 %","9.8 %","17.4 %",".241","1.38",".352","75.0 %","3.54","2.93","0.61","3.33","sa550132"
"Josh Ellis","- - -","25","55.1","9.92","3.58","2.77","0.16","24.5 %","8.8 %","15.7 %",".288","1.55",".394","71.4 %","3.42","2.93","0.48","3.32","sa390370"
"Zach Putnam","- - -","22","75.2","7.73","1.90","4.06","0.48","20.6 %","5.1 %","15.5 %",".260","1.24",".320","66.7 %","3.69","2.93","0.75","3.42","9080"
"Juan Rodriguez","Red Sox (R)","21","48.2","9.43","2.40","3.92","0.37","25.0 %","6.4 %","18.6 %",".219","1.11",".291","65.2 %","3.51","2.93","0.58","2.82","sa506240"
"Wilmer Hernandez","Rays (R)","18","36.1","6.19","3.22","1.92","0.00","16.6 %","8.6 %","8.0 %",".215","1.16",".264","73.3 %","2.48","2.93","-0.46","3.22","sa551280"
"Daniel Herrera","Reds (AAA)","25","37.2","8.12","1.19","6.80","0.48","22.7 %","3.3 %","19.3 %",".221","0.96",".279","60.2 %","4.30","2.94","1.36","2.98","4552"
"Shane Minks","- - -","22","23.1","9.64","4.63","2.08","0.00","23.8 %","11.4 %","12.4 %",".215","1.37",".294","71.9 %","1.16","2.94","-1.78","3.26","sa551210"
"Francisco Vilchez","Pirates (R)","19","64.1","5.46","2.10","2.60","0.00","14.8 %","5.7 %","9.1 %",".222","1.07",".265","68.9 %","2.52","2.94","-0.42","3.34","sa504952"
"Leuris Gomez","Rockies (A)","23","78.0","8.65","2.31","3.75","0.35","22.0 %","5.9 %","16.1 %",".285","1.42",".365","62.5 %","4.62","2.94","1.68","3.47","sa455628"
"Matt Daly","Blue Jays (A+)","23","57.2","9.83","3.59","2.74","0.31","26.4 %","9.6 %","16.7 %",".209","1.18",".287","75.5 %","2.50","2.94","-0.44","3.16","sa454890"
"Steve Geltz","- - -","22","52.2","14.87","4.44","3.35","0.68","40.9 %","12.2 %","28.6 %",".159","1.04",".272","74.9 %","3.08","2.94","0.13","2.84","8402"
"Edgar De La Rosa","Tigers (R)","19","65.0","8.86","3.46","2.56","0.28","21.6 %","8.4 %","13.1 %",".288","1.55",".374","58.4 %","4.43","2.94","1.49","2.86","sa506734"
"Stephen Harrold","- - -","21","30.0","10.20","2.10","4.86","0.60","29.1 %","6.0 %","23.1 %",".200","0.97",".270","80.2 %","2.10","2.94","-0.84","2.66","sa526131"
"Nick Kirk","- - -","23","35.1","11.97","3.82","3.13","0.25","29.6 %","9.4 %","20.1 %",".223","1.30",".330","68.6 %","3.82","2.94","0.88","3.02","sa502023"
"Jordan Pratt","Tigers (A)","20","27.1","8.56","2.96","2.89","0.00","22.6 %","7.8 %","14.8 %",".250","1.28",".333","78.4 %","2.63","2.94","-0.31","3.53","sa549255"
"Sean Green","- - -","31","28.1","9.85","3.49","2.82","0.32","25.4 %","9.0 %","16.4 %",".275","1.45",".377","69.7 %","4.45","2.95","1.50","2.83","3001"
"Ely Echarry","Rays (R)","17","59.0","9.00","2.90","3.11","0.46","24.9 %","8.0 %","16.9 %",".208","1.08",".273","68.0 %","3.20","2.95","0.26","2.58","sa505021"
"Zach Nuding","Yankees (R)","20","2.0","9.00","4.50","2.00","0.00","18.2 %","9.1 %","9.1 %",".400","2.50",".500","60.0 %","4.50","2.95","1.55","4.12","sa503167"
"Ryan Hafner","Pirates (R)","18","2.0","9.00","4.50","2.00","0.00","22.2 %","11.1 %","11.1 %",".375","2.00",".500","50.0 %","9.00","2.95","6.05","3.53","sa549265"
"Michael Gleason","Red Sox (R)","22","40.0","6.75","1.80","3.75","0.23","17.7 %","4.7 %","12.9 %",".292","1.38",".354","51.3 %","4.28","2.95","1.33","3.39","sa549970"
"Travis Garrett","Blue Jays (A-)","20","26.2","10.46","4.39","2.38","0.00","25.2 %","10.6 %","14.6 %",".271","1.57",".382","62.2 %","4.05","2.95","1.10","3.62","sa549434"
"John Maine","- - -","29","8.1","9.72","5.40","1.80","0.00","27.3 %","15.2 %","12.1 %",".071","0.84",".105","85.7 %","0.00","2.95","-2.95","4.31","4773"
"Paul Smyth","Athletics (A+)","23","77.2","10.89","2.43","4.48","0.46","28.8 %","6.4 %","22.4 %",".226","1.15",".315","66.4 %","3.01","2.95","0.06","3.28","sa503009"
"Joan Gregorio","Giants (R)","18","74.0","4.99","2.07","2.41","0.12","14.0 %","5.8 %","8.2 %",".239","1.11",".278","71.3 %","2.80","2.95","-0.15","3.12","sa547815"
"Garrett Bullock","Astros (R)","24","43.0","8.37","2.93","2.86","0.00","22.1 %","7.7 %","14.4 %",".239","1.23",".317","82.5 %","1.26","2.95","-1.69","3.69","sa505230"
"Mike Zagurski","Phillies (AAA)","27","52.1","12.21","4.64","2.63","0.52","31.1 %","11.8 %","19.3 %",".221","1.36",".328","68.3 %","3.27","2.95","0.32","3.10","9683"
"Jeff Beliveau","- - -","23","64.1","13.57","4.06","3.34","0.70","36.1 %","10.8 %","25.3 %",".198","1.18",".311","79.2 %","2.66","2.95","-0.29","2.53","8504"
"Brian Sweeney","Mariners (AAA)","36","28.2","10.05","2.51","4.00","0.31","27.8 %","7.0 %","20.9 %",".192","0.98",".268","67.6 %","2.51","2.95","-0.44","3.53","1801"
"Henry Mendez","Braves (R)","21","29.1","7.98","4.60","1.73","0.00","19.9 %","11.5 %","8.4 %",".246","1.47",".318","80.0 %","2.76","2.96","-0.19","3.26","sa506566"
"Victor German","Blue Jays (R)","21","59.1","5.31","1.37","3.89","0.30","14.3 %","3.7 %","10.7 %",".226","1.03",".259","74.4 %","1.82","2.96","-1.14","2.87","sa506187"
"Stephen Shackleford","- - -","21","33.2","10.96","3.74","2.93","0.00","29.1 %","9.9 %","19.2 %",".194","1.13",".289","70.7 %","1.60","2.96","-1.35","3.44","sa549913"
"Zach Braddock","Brewers (AAA)","22","16.0","15.75","5.06","3.11","0.56","40.6 %","13.0 %","27.5 %",".172","1.19",".310","66.3 %","4.50","2.96","1.54","3.03","4553"
"Andrei Lobanov","- - -","20","64.2","7.79","1.95","4.00","0.28","20.5 %","5.1 %","15.4 %",".257","1.24",".322","72.0 %","2.64","2.96","-0.31","3.69","sa455864"
"Delvi Rodriguez","Cardinals (R)","19","33.2","10.96","6.42","1.71","0.00","26.1 %","15.3 %","10.8 %",".262","1.72",".382","67.2 %","3.74","2.96","0.78","3.25","sa506641"
"Adam Liberatore","Rays (A-)","23","27.1","10.87","3.95","2.75","0.33","25.6 %","9.3 %","16.3 %",".276","1.61",".378","75.7 %","2.63","2.96","-0.33","3.02","10637"
"Alex Cobb","Rays (AA)","22","119.2","9.63","2.63","3.66","0.53","25.4 %","6.9 %","18.5 %",".258","1.30",".342","75.1 %","2.71","2.96","-0.25","2.85","6562"
"Brett Oberholtzer","- - -","20","135.2","8.36","1.53","5.48","0.53","22.3 %","4.1 %","18.2 %",".270","1.24",".340","66.1 %","3.78","2.96","0.82","3.15","3855"
"Brian Budrow","- - -","23","67.2","8.38","2.00","4.20","0.27","22.3 %","5.3 %","17.0 %",".239","1.15",".307","78.0 %","2.66","2.96","-0.30","3.33","sa502370"
"Bobby Cramer","- - -","30","169.2","8.38","2.02","4.16","0.32","22.8 %","5.5 %","17.3 %",".242","1.15",".311","74.8 %","2.71","2.96","-0.26","3.13","2744"
"Ronnie Ray","Giants (AA)","26","80.0","7.76","2.03","3.83","0.45","21.3 %","5.6 %","15.7 %",".242","1.15",".300","67.1 %","3.49","2.96","0.52","3.46","sa202102"
"Hector Neris","Phillies (R)","21","41.2","7.34","2.81","2.62","0.22","19.5 %","7.5 %","12.1 %",".192","1.03",".240","64.4 %","3.24","2.97","0.27","2.92","11804"
"Rafael Diplan","Cubs (R)","18","42.1","5.53","3.19","1.73","0.00","15.4 %","8.9 %","6.5 %",".158","0.92",".191","73.2 %","1.49","2.97","-1.48","3.35","sa551264"
"Steven Romero","Blue Jays (R)","19","43.1","7.68","3.12","2.47","0.21","20.2 %","8.2 %","12.0 %",".233","1.22",".296","63.6 %","4.15","2.97","1.19","2.97","sa506188"
"Nelson Pereira","Mets (A-)","21","35.2","9.59","3.03","3.17","0.25","24.8 %","7.8 %","17.0 %",".217","1.18",".293","68.8 %","3.28","2.97","0.31","3.32","sa455993"
"Hector Noesi","- - -","23","160.1","8.59","1.57","5.46","0.62","23.5 %","4.3 %","19.2 %",".240","1.10",".302","72.5 %","3.20","2.97","0.23","3.22","3292"
"Cole White","Royals (R)","22","7.1","11.05","3.68","3.00","0.00","33.3 %","11.1 %","22.2 %",".083","0.68",".133","100.0 %","0.00","2.97","-2.97","3.35","sa455563"
"Roliner Iturralde","Astros (R)","19","50.0","6.48","2.34","2.77","0.36","16.4 %","5.9 %","10.5 %",".268","1.36",".317","64.0 %","4.14","2.97","1.17","2.82","sa505307"
"Luis Meza","Dodgers (R)","19","56.2","7.31","3.49","2.09","0.16","19.5 %","9.3 %","10.2 %",".224","1.22",".282","69.8 %","3.02","2.97","0.05","3.10","sa506964"
"Tim Redding","- - -","32","109.0","6.85","1.82","3.77","0.33","18.7 %","5.0 %","13.8 %",".244","1.14",".296","75.0 %","2.89","2.97","-0.08","3.88","573"
"Nate Striz","Indians (A-)","21","2.0","9.00","4.50","2.00","0.00","33.3 %","16.7 %","16.7 %",".000","0.50",".000","100.0 %","0.00","2.97","-2.97","2.97","sa390446"
"Brett Carroll","- - -","22","38.1","6.81","1.88","3.63","0.23","18.0 %","5.0 %","13.0 %",".257","1.23",".312","64.4 %","3.29","2.97","0.31","3.41","sa549509"
"Uber Paz","Padres (R)","19","60.2","7.71","3.56","2.17","0.15","20.1 %","9.3 %","10.8 %",".227","1.25",".290","62.0 %","3.12","2.97","0.14","3.10","sa507284"
"Michael Solbach","Yankees (A)","24","99.1","8.61","2.08","4.13","0.36","22.3 %","5.4 %","16.9 %",".274","1.33",".351","68.5 %","3.90","2.97","0.92","3.39","sa392104"
"Adam Dedeaux","Dodgers (R)","23","10.2","14.34","5.91","2.43","0.00","34.7 %","14.3 %","20.4 %",".262","1.69",".440","66.7 %","4.22","2.98","1.24","3.45","sa554653"
"Graham Stoneburner","- - -","22","142.0","8.68","2.15","4.03","0.38","24.2 %","6.0 %","18.2 %",".204","0.99",".265","73.5 %","2.41","2.98","-0.57","3.03","sa501745"
"Boone Whiting","Cardinals (R)","20","54.0","11.33","0.83","13.60","1.00","30.2 %","2.2 %","28.0 %",".250","1.09",".338","64.1 %","3.50","2.98","0.52","2.52","sa549392"
"Ted Lilly","- - -","34","11.0","10.64","1.64","6.50","0.82","33.3 %","5.1 %","28.2 %",".108","0.55",".130","87.0 %","1.64","2.98","-1.35","2.96","833"
"Javier Solano","- - -","20","64.1","10.07","1.82","5.54","0.56","27.2 %","4.9 %","22.3 %",".234","1.10",".314","73.5 %","2.94","2.98","-0.05","3.51","sa455650"
"Chris Petrini","- - -","23","42.0","11.14","3.86","2.89","0.21","30.2 %","10.5 %","19.8 %",".195","1.12",".292","81.0 %","1.93","2.98","-1.06","3.26","sa549511"
"Shawn Hill","- - -","29","56.0","6.27","1.29","4.88","0.32","18.0 %","3.7 %","14.3 %",".211","0.93",".250","83.3 %","1.61","2.99","-1.38","3.34","1882"
"Antwonie Hubbard","Indians (A)","21","44.1","8.73","3.25","2.69","0.00","23.1 %","8.6 %","14.5 %",".234","1.24",".315","72.4 %","3.05","2.99","0.06","3.98","sa327458"
"Chris Gloor","Giants (A)","23","68.0","9.66","3.57","2.70","0.26","25.2 %","9.3 %","15.9 %",".221","1.25",".300","75.7 %","2.65","2.99","-0.34","3.41","sa501949"
"Tim Brown","Phillies (R)","23","24.0","6.75","1.13","6.00","0.38","19.2 %","3.2 %","16.0 %",".244","1.04",".296","85.4 %","1.50","2.99","-1.49","2.96","sa554789"
"Amin Acosta","Rockies (R)","18","19.2","9.61","5.95","1.62","0.00","23.1 %","14.3 %","8.8 %",".273","1.73",".375","68.6 %","3.20","2.99","0.21","3.34","sa506322"
"Emmanuel Del Orbe","Tigers (R)","19","8.0","10.13","4.50","2.25","0.00","24.3 %","10.8 %","13.5 %",".194","1.25",".273","66.7 %","1.13","2.99","-1.86","3.12","sa506725"
"Jose Vasquez","Phillies (R)","20","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".000","0.00",".000","100.0 %","0.00","2.99","-2.99","2.99","sa507296"
"Tony Cordova","Mets (R)","18","9.0","3.00","2.00","1.50","0.00","9.1 %","6.1 %","3.0 %",".161","0.78",".179","71.4 %","2.00","2.99","-0.99","3.19","sa548642"
"Rey Bruguera","Padres (R)","18","4.0","6.75","2.25","3.00","0.00","20.0 %","6.7 %","13.3 %",".154","0.75",".200","75.0 %","2.25","2.99","-0.74","3.30","sa550586"
"Sterling Bonilla","Twins (R)","18","66.0","5.45","1.91","2.86","0.27","15.6 %","5.5 %","10.1 %",".180","0.86",".208","72.2 %","1.36","2.99","-1.63","2.90","sa550660"
"Jose Medina","Rockies (R)","17","11.0","9.82","5.73","1.71","0.00","22.6 %","13.2 %","9.4 %",".222","1.55",".303","66.7 %","1.64","2.99","-1.35","3.26","sa550716"
"Juan Bautista","Cardinals (R)","17","34.0","9.79","2.91","3.36","0.53","26.2 %","7.8 %","18.4 %",".200","1.06",".267","78.5 %","1.59","2.99","-1.40","2.53","sa551332"
"Anyelo Leclerc","Rangers (R)","18","0.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %","1.000","1.00","1.000","100.0 %","0.00","2.99","-2.99","2.99","sa551970"
"Hector Correa","Giants (A)","22","43.2","11.95","3.30","3.63","0.62","31.2 %","8.6 %","22.6 %",".232","1.26",".336","68.2 %","4.12","2.99","1.13","3.07","sa326714"
"Robert Rohrbaugh","Mariners (AA)","26","73.0","7.64","1.36","5.64","0.49","19.8 %","3.5 %","16.2 %",".278","1.29",".339","68.2 %","3.70","2.99","0.71","3.41","sa291514"
"Angel Cuan","- - -","21","84.0","7.07","1.93","3.67","0.21","19.4 %","5.3 %","14.1 %",".223","1.06",".276","74.3 %","1.93","2.99","-1.07","3.51","sa502992"
"Jhon Rodriguez","Cubs (R)","19","10.0","8.10","0.90","9.00","0.00","22.0 %","2.4 %","19.5 %",".205","0.90",".267","60.0 %","1.80","3.00","-1.20","3.56","sa510340"
"Tim Griffin","Mariners (R)","22","27.0","10.33","1.67","6.20","0.67","27.0 %","4.4 %","22.6 %",".250","1.19",".333","57.7 %","4.67","3.00","1.67","3.18","sa549804"
"Scott Olsen","- - -","26","20.1","6.64","0.89","7.50","0.44","17.9 %","2.4 %","15.5 %",".235","1.03",".277","58.3 %","3.98","3.00","0.98","3.33","4529"
"Ryan Doolittle","- - -","22","40.1","8.26","0.45","18.50","0.67","22.4 %","1.2 %","21.2 %",".255","1.07",".314","76.0 %","2.45","3.00","-0.55","2.72","sa454858"
"Michael O'Connor","Mets (AAA)","29","70.2","8.92","2.17","4.12","0.64","24.4 %","5.9 %","18.5 %",".243","1.16",".311","76.6 %","2.67","3.00","-0.33","3.39","6457"
"Seon Gi Kim","- - -","18","64.1","10.91","1.82","6.00","0.42","28.0 %","4.7 %","23.3 %",".291","1.40",".402","62.2 %","4.90","3.00","1.90","2.92","sa549629"
"Chris Wilson","- - -","23","22.2","11.12","2.38","4.67","0.40","31.5 %","6.7 %","24.7 %",".163","0.84",".235","72.8 %","2.38","3.00","-0.62","3.53","sa456363"
"Dustin Molleken","Pirates (AA)","25","60.2","9.20","3.12","2.95","0.45","24.0 %","8.1 %","15.9 %",".232","1.25",".302","64.1 %","4.15","3.00","1.15","3.75","6200"
"Martires Cadet","Pirates (R)","19","70.0","6.04","2.70","2.24","0.26","16.7 %","7.5 %","9.3 %",".217","1.10",".258","78.7 %","2.31","3.00","-0.69","3.00","sa507215"
"Domingo Salas","Orioles (R)","19","69.0","5.61","3.00","1.87","0.00","14.7 %","7.9 %","6.8 %",".250","1.29",".299","64.2 %","3.13","3.00","0.13","3.35","sa507231"
"Paul Gerrish","Astros (R)","23","23.2","6.46","1.52","4.25","0.00","16.0 %","3.8 %","12.3 %",".323","1.52",".390","51.3 %","4.56","3.00","1.56","3.90","sa550148"
"Brandon Sage","Mets (A)","23","58.2","7.52","1.84","4.08","0.31","20.0 %","4.9 %","15.1 %",".221","1.07",".272","62.7 %","3.07","3.01","0.06","3.40","sa503225"
"Leonel Bastidas","Phillies (R)","21","66.0","6.14","2.18","2.81","0.14","15.8 %","5.6 %","10.2 %",".261","1.29",".312","56.4 %","3.82","3.01","0.81","3.18","sa504883"
"Matthew Sartor","- - -","25","58.2","10.89","4.30","2.54","0.15","26.9 %","10.6 %","16.3 %",".275","1.57",".391","69.4 %","4.30","3.01","1.29","4.00","sa397969"
"A.J. Achter","Twins (R)","21","7.1","9.82","3.68","2.67","0.00","25.0 %","9.4 %","15.6 %",".250","1.36",".350","63.6 %","4.91","3.01","1.90","4.09","11387"
"Omar Aguilar","Indians (AA)","25","62.0","10.45","4.35","2.40","0.29","26.1 %","10.9 %","15.2 %",".234","1.40",".324","65.0 %","3.77","3.01","0.76","3.55","sa294680"
"Clay Rapada","Rangers (AAA)","29","59.1","9.25","3.19","2.90","0.15","26.4 %","9.1 %","17.3 %",".155","0.89",".215","73.7 %","1.82","3.01","-1.19","3.78","4831"
"Ben Rowen","Rangers (A-)","21","33.0","8.18","3.82","2.14","0.00","22.9 %","10.7 %","12.2 %",".155","0.97",".209","87.9 %","1.09","3.01","-1.92","3.29","10983"
"Daniel Schlereth","Tigers (AAA)","24","49.1","10.95","6.20","1.76","0.00","27.3 %","15.5 %","11.8 %",".217","1.50",".323","77.6 %","2.37","3.01","-0.64","3.86","8739"
"Juan Wilsino","Rays (R)","21","44.0","4.50","2.45","1.83","0.00","11.6 %","6.3 %","5.3 %",".257","1.30",".294","68.3 %","3.27","3.01","0.26","3.36","sa506174"
"Danny Reynolds","Angels (R)","19","5.0","7.20","1.80","4.00","0.00","23.5 %","5.9 %","17.7 %",".125","0.60",".167","100.0 %","0.00","3.01","-3.01","4.51","sa501564"
"Neil Holland","Nationals (A-)","21","32.2","10.19","2.48","4.11","0.55","28.5 %","6.9 %","21.5 %",".210","1.04",".288","78.3 %","2.20","3.01","-0.81","2.81","sa548553"
"Dubeny Soto","- - -","21","41.0","8.56","3.95","2.17","0.22","20.9 %","9.6 %","11.2 %",".236","1.39",".304","67.1 %","3.95","3.01","0.94","3.05","sa548077"
