"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Elih Villanueva","Marlins (AAA)","24","165.0","5.73","3.22","1.78","1.31","14.4 %","8.1 %","6.3 %",".298","1.56",".325","64.9 %","5.35","5.51","-0.17","5.48","8796"
"Sam Phippen","White Sox (R)","23","59.1","10.01","3.19","3.14","1.52","24.8 %","7.9 %","16.9 %",".291","1.53",".364","64.2 %","5.61","5.51","0.10","4.54","sa550145"
"Lance Cormier","Rays (AAA)","30","47.1","4.75","3.42","1.39","1.52","11.7 %","8.4 %","3.3 %",".316","1.69",".331","66.9 %","5.51","5.52","0.00","4.23","4346"
"Matt Curtis","Indians (R)","22","28.0","6.43","2.89","2.22","0.96","17.4 %","7.8 %","9.6 %",".231","1.18",".259","68.2 %","4.18","5.52","-1.34","4.99","sa206111"
"Francisco Del Rosario","Mexican (AAA)","30","5.0","7.20","10.80","0.67","0.00","16.7 %","25.0 %","-8.3 %",".167","1.80",".214","88.9 %","1.80","5.52","-3.72","7.15","2091"
"Cecilio Garibaldi","Mexican (AAA)","33","37.0","4.14","5.11","0.81","0.73","9.6 %","11.8 %","-2.3 %",".329","1.95",".356","58.7 %","7.30","5.52","1.78","6.23","sa203908"
"Heriberto Ruelas","- - -","29","16.0","7.31","7.88","0.93","0.56","16.3 %","17.5 %","-1.3 %",".277","2.00",".333","66.5 %","6.19","5.52","0.67","5.81","sa491795"
"Alfredo Garcia","Mexican (AAA)","37","96.0","3.66","3.28","1.11","1.13","8.8 %","7.9 %","0.9 %",".304","1.65",".314","58.3 %","6.38","5.52","0.86","5.87","sa194674"
"Nick Lee","Nationals (R)","20","13.1","10.13","10.13","1.00","0.68","21.7 %","21.7 %","0.0 %",".296","2.33",".395","71.0 %","4.05","5.52","-1.47","5.26","sa550027"
"Kyle Hurst","- - -","25","95.2","6.40","3.39","1.89","1.22","15.8 %","8.4 %","7.4 %",".277","1.51",".307","66.5 %","5.08","5.52","-0.44","5.53","sa455350"
"Yomelbin Almonte","Rays (R)","18","16.1","3.31","4.96","0.67","0.55","8.5 %","12.7 %","-4.2 %",".172","1.16",".177","64.8 %","4.41","5.52","-1.11","5.27","sa596867"
"Holden Sprague","- - -","23","53.0","7.81","4.25","1.84","1.36","18.6 %","10.1 %","8.5 %",".292","1.66",".340","57.3 %","7.81","5.52","2.29","4.90","sa502386"
"Martin Sotelo","Mexican (AAA)","25","56.1","6.07","3.36","1.81","1.44","15.2 %","8.4 %","6.8 %",".292","1.54",".318","65.9 %","5.91","5.52","0.39","5.14","sa509757"
"Brandon Efferson","Angels (R)","22","35.2","8.33","2.52","3.30","1.26","21.2 %","6.4 %","14.7 %",".254","1.29",".298","60.5 %","5.30","5.53","-0.23","4.59","sa392086"
"Eduardo Rojas","Tigers (R)","17","44.0","3.27","6.55","0.50","0.61","8.1 %","16.2 %","-8.1 %",".244","1.64",".255","65.9 %","4.09","5.53","-1.44","5.37","sa596291"
"Antonio Jimenez","Pirates (R)","20","3.2","14.73","12.27","1.20","0.00","28.6 %","23.8 %","4.8 %",".071","1.64",".125","62.5 %","4.91","5.53","-0.62","5.62","sa507182"
"Jhancarlos Infante","Rays (R)","21","3.2","4.91","0.00","2.00","2.45","15.4 %","0.0 %","15.4 %",".154","0.55",".100","100.0 %","2.45","5.53","-3.07","2.61","sa547845"
"Euner Rodriguez","Mets (R)","17","33.0","5.73","9.27","0.62","0.00","12.0 %","19.4 %","-7.4 %",".269","2.12",".319","59.7 %","7.09","5.53","1.56","6.09","sa597157"
"Robert Donovan","Astros (A+)","23","137.1","6.16","3.54","1.74","1.18","15.6 %","8.9 %","6.6 %",".283","1.52",".315","58.4 %","6.29","5.53","0.76","5.25","sa502169"
"Justin Murray","- - -","24","37.1","5.30","3.62","1.47","1.45","12.9 %","8.8 %","4.1 %",".329","1.77",".354","60.8 %","6.51","5.53","0.97","4.84","sa454949"
"Sean Black","Yankees (A+)","23","110.1","5.47","3.34","1.63","1.39","13.0 %","8.0 %","5.0 %",".313","1.69",".338","58.1 %","7.02","5.54","1.48","4.78","sa326533"
"Charlie Haeger","- - -","27","97.2","7.74","5.90","1.31","0.92","19.1 %","14.5 %","4.5 %",".255","1.61",".306","68.4 %","5.44","5.54","-0.10","5.70","3545"
"Stephen Kahn","Mariners (A+)","27","45.1","6.35","3.77","1.68","0.79","15.2 %","9.1 %","6.2 %",".264","1.48",".301","56.8 %","5.76","5.54","0.22","5.76","sa295723"
"Luis Abad","Astros (R)","17","34.0","7.15","10.32","0.69","0.00","16.5 %","23.8 %","-7.3 %",".186","1.79",".242","58.8 %","5.29","5.54","-0.25","5.80","sa597182"
"Joe DiRocco","Mariners (A-)","22","40.1","4.69","3.12","1.50","1.34","12.4 %","8.3 %","4.1 %",".239","1.26",".242","63.4 %","5.13","5.55","-0.41","4.76","sa577983"
"Jose Avalos","Mexican (AAA)","28","36.0","3.00","3.25","0.92","1.00","7.5 %","8.1 %","-0.6 %",".322","1.67",".331","79.8 %","3.75","5.55","-1.80","5.50","sa194655"
"Winston Abreu","Blue Jays (AAA)","34","66.1","9.77","4.61","2.12","1.63","25.3 %","11.9 %","13.3 %",".224","1.36",".265","80.9 %","3.66","5.55","-1.88","4.95","582"
"James Gillheeney","- - -","23","147.0","8.02","2.88","2.79","1.65","20.4 %","7.3 %","13.1 %",".263","1.37",".297","65.8 %","5.39","5.55","-0.16","4.80","sa501532"
"Tyler Matzek","- - -","20","97.0","10.30","8.91","1.16","0.74","24.3 %","21.0 %","3.3 %",".221","1.80",".298","63.8 %","6.22","5.55","0.67","5.65","10058"
"Richard Montilla","Pirates (R)","20","2.0","9.00","9.00","1.00","0.00","11.8 %","11.8 %","0.0 %",".643","5.50",".750","41.7 %","31.50","5.55","25.95","7.07","sa546534"
"Carlos Suarez","Twins (R)","18","15.1","4.70","9.39","0.50","0.00","9.2 %","18.4 %","-9.2 %",".319","2.48",".361","52.5 %","9.39","5.55","3.84","5.96","sa548093"
"Jordan Kreke","Braves (AA)","24","1.1","0.00","6.75","0.00","0.00","0.0 %","14.3 %","-14.3 %",".333","2.25",".333","100.0 %","0.00","5.56","-5.56","9.24","sa501696"
"Max Krakowiak","Mariners (A-)","22","18.0","6.00","4.00","1.50","1.00","14.5 %","9.6 %","4.8 %",".319","1.72",".362","60.9 %","5.50","5.56","-0.06","4.79","sa578015"
"Tyler Vail","- - -","19","95.2","5.27","4.99","1.06","0.94","12.6 %","11.9 %","0.7 %",".270","1.63",".295","64.7 %","5.83","5.56","0.28","5.28","sa549653"
"Austin Bibens-Dirkx","- - -","26","130.1","6.28","2.76","2.28","1.45","15.6 %","6.9 %","8.8 %",".284","1.47",".310","64.9 %","5.94","5.56","0.37","5.15","9559"
"Humberto Montemayor","Mexican (AAA)","33","55.2","6.31","3.07","2.05","1.46","14.3 %","7.0 %","7.3 %",".343","1.87",".380","60.6 %","7.44","5.57","1.87","5.35","sa205768"
"Aaron Terry","Cardinals (A+)","24","35.1","4.33","4.84","0.89","0.76","10.6 %","11.9 %","-1.3 %",".257","1.53",".276","76.6 %","4.33","5.57","-1.24","5.24","sa503424"
"Yefri Saba","Brewers (R)","19","47.2","5.29","2.27","2.33","0.94","12.5 %","5.4 %","7.1 %",".308","1.59",".337","50.7 %","5.48","5.57","-0.10","5.25","sa551262"
"Taylor Reid","Rockies (A)","22","55.2","6.14","4.53","1.36","1.13","14.8 %","10.9 %","3.9 %",".272","1.60",".302","72.5 %","4.69","5.58","-0.89","4.99","sa549138"
"Brett Cecil","Blue Jays (AAA)","24","78.2","7.21","2.75","2.63","1.72","18.3 %","7.0 %","11.3 %",".277","1.44",".305","67.4 %","5.26","5.58","-0.31","4.87","2660"
"Geison Aguasviva","Dodgers (A+)","23","8.0","6.75","2.25","3.00","1.13","18.8 %","6.3 %","12.5 %",".179","0.88",".191","92.1 %","1.13","5.58","-4.45","4.96","sa447649"
"Robert Ray","- - -","27","66.2","7.96","3.24","2.46","1.75","20.0 %","8.1 %","11.9 %",".272","1.45",".306","53.8 %","6.75","5.58","1.17","4.24","3359"
"Michael Blazek","- - -","22","145.2","8.28","4.51","1.84","1.61","20.2 %","11.0 %","9.2 %",".268","1.57",".308","70.9 %","5.31","5.58","-0.27","4.53","9654"
"Kurt Wunderlich","Athletics (A-)","21","52.1","5.16","3.61","1.43","1.38","13.0 %","9.1 %","3.9 %",".295","1.57",".314","67.8 %","5.33","5.58","-0.25","4.39","sa598321"
"Luis Perdomo","Padres (AAA)","27","71.2","6.40","5.78","1.11","0.75","14.7 %","13.2 %","1.4 %",".290","1.84",".333","65.3 %","5.40","5.58","-0.18","5.93","5380"
"Ramon Troncoso","Dodgers (AAA)","28","57.0","6.47","4.11","1.58","1.26","16.7 %","10.6 %","6.1 %",".271","1.49",".302","66.8 %","5.05","5.59","-0.54","4.93","4685"
"Tobi Stoner","- - -","26","105.2","5.71","2.38","2.39","1.70","14.2 %","5.9 %","8.3 %",".301","1.51",".319","64.8 %","6.05","5.59","0.45","4.70","4591"
"Henry Villar","- - -","24","76.0","5.68","3.43","1.66","1.42","14.5 %","8.8 %","5.7 %",".290","1.53",".313","69.2 %","5.45","5.60","-0.15","4.98","5360"
"Eduardo Paulino","Royals (AA)","25","57.2","6.40","6.40","1.00","0.94","15.5 %","15.5 %","0.0 %",".272","1.75",".310","65.9 %","5.46","5.60","-0.13","6.05","sa392464"
"Martire Garcia","Twins (A)","21","21.0","9.43","10.71","0.88","0.43","20.4 %","23.2 %","-2.8 %",".232","2.10",".305","66.5 %","5.57","5.60","-0.03","5.77","sa455802"
"Ruben Medina","- - -","24","19.2","5.03","4.12","1.22","1.37","12.2 %","10.0 %","2.2 %",".309","1.73",".328","50.3 %","6.86","5.60","1.27","5.12","sa245449"
"Chad Thall","Rays (AA)","25","15.2","6.32","8.04","0.79","0.57","14.1 %","18.0 %","-3.9 %",".254","1.91",".294","64.2 %","5.74","5.60","0.14","5.97","sa326108"
"Blake Martin","- - -","25","84.0","6.75","8.25","0.82","0.54","15.6 %","19.1 %","-3.5 %",".240","1.83",".285","67.8 %","5.36","5.61","-0.25","6.07","sa455002"
"Bryton Trepagnier","Pirates (R)","19","28.1","4.45","3.49","1.27","0.95","10.1 %","7.9 %","2.2 %",".295","1.66",".314","57.4 %","6.04","5.61","0.43","5.27","sa550135"
"Justin Lehr","- - -","33","64.2","6.12","4.31","1.42","1.39","14.8 %","10.4 %","4.4 %",".307","1.72",".338","73.5 %","5.57","5.61","-0.04","4.77","2163"
"Michael Bowman","Brewers (AA)","24","135.0","4.07","3.80","1.07","1.27","10.2 %","9.5 %","0.7 %",".310","1.66",".322","73.1 %","5.27","5.61","-0.34","5.11","sa454857"
"Cruz Cedeno","Tigers (R)","17","50.0","3.78","3.42","1.11","1.44","9.8 %","8.9 %","0.9 %",".297","1.52",".301","69.3 %","5.58","5.61","-0.03","4.03","sa596314"
"Daniel Carela","- - -","23","28.0","7.39","7.39","1.00","0.32","17.3 %","17.3 %","0.0 %",".257","1.82",".318","55.3 %","5.46","5.61","-0.15","6.45","sa503969"
"Alejandro Rivas","Indians (R)","19","4.1","8.31","4.15","2.00","2.08","22.2 %","11.1 %","11.1 %",".188","1.15",".182","83.3 %","2.08","5.61","-3.54","2.99","sa547859"
"Tyler Barrett","Tigers (A-)","22","20.0","5.85","4.50","1.30","0.90","13.5 %","10.4 %","3.1 %",".296","1.70",".333","63.5 %","4.95","5.61","-0.66","4.93","sa599193"
"Angel Ventura","Brewers (R)","18","24.0","6.00","6.00","1.00","1.13","14.4 %","14.4 %","0.0 %",".269","1.71",".297","61.9 %","6.00","5.62","0.38","4.41","sa597505"
"Leonel De Los Santos","- - -","21","24.0","7.13","4.13","1.73","1.13","16.2 %","9.4 %","6.8 %",".311","1.79",".358","57.4 %","7.50","5.62","1.88","5.15","sa397322"
"Kyle McMyne","Reds (R)","21","27.0","9.00","4.67","1.93","1.00","20.9 %","10.9 %","10.1 %",".321","1.85",".402","59.4 %","8.00","5.62","2.38","6.33","sa577706"
"Brian Leach","- - -","25","67.0","5.37","5.37","1.00","0.94","12.6 %","12.6 %","0.0 %",".279","1.73",".307","51.7 %","7.93","5.62","2.31","5.50","sa455179"
"Ryan Mullins","- - -","27","41.0","6.80","3.29","2.07","1.76","16.1 %","7.8 %","8.3 %",".331","1.78",".368","57.1 %","8.12","5.62","2.50","4.35","sa290187"
"Tommy Layne","- - -","26","139.1","4.52","4.07","1.11","0.97","11.1 %","10.0 %","1.1 %",".293","1.63",".314","62.9 %","5.75","5.62","0.12","5.31","7501"
"Josh Sullivan","Rockies (AA)","26","117.2","6.65","4.13","1.61","1.45","16.5 %","10.3 %","6.3 %",".264","1.50",".289","65.2 %","5.51","5.63","-0.12","4.65","sa291408"
"Joseph Parsons","Pirates (R)","22","25.1","6.75","2.84","2.38","1.42","16.4 %","6.9 %","9.5 %",".294","1.50",".329","65.1 %","5.33","5.63","-0.30","4.61","sa599065"
"Jose Franco","Rays (R)","20","13.2","3.95","3.95","1.00","1.32","9.8 %","9.8 %","0.0 %",".241","1.39",".239","64.0 %","4.61","5.64","-1.03","4.28","sa548005"
"Waldis Joaquin","Giants (AAA)","24","49.2","4.89","4.17","1.17","0.91","12.3 %","10.5 %","1.8 %",".276","1.53",".300","74.0 %","3.44","5.64","-2.19","5.67","6580"
"Jeff Frazier","Nationals (AAA)","28","1.2","5.40","10.80","0.50","0.00","12.5 %","25.0 %","-12.5 %",".167","1.80",".200","100.0 %","0.00","5.64","-5.64","7.73","8056"
"Roman Colon","Dodgers (AAA)","31","29.2","5.16","2.12","2.43","1.52","13.6 %","5.6 %","8.0 %",".282","1.35",".295","61.8 %","4.85","5.64","-0.78","4.85","2242"
"Ryan Chaffee","- - -","23","106.1","8.04","4.40","1.83","1.18","18.7 %","10.2 %","8.5 %",".285","1.68",".336","57.5 %","7.19","5.64","1.56","5.39","sa454506"
"Brad Tippett","Twins (A+)","23","18.2","5.30","1.93","2.75","1.93","12.8 %","4.7 %","8.1 %",".329","1.66",".343","59.1 %","7.23","5.64","1.59","4.41","sa326954"
"Michael Johnson","Angels (R)","20","14.0","5.14","1.93","2.67","1.29","14.0 %","5.3 %","8.8 %",".296","1.36",".318","86.4 %","3.21","5.64","-2.43","5.21","sa602816"
"Jorge Navarrete","Blue Jays (R)","21","27.0","9.33","5.33","1.75","1.67","21.5 %","12.3 %","9.2 %",".345","2.04",".425","69.4 %","5.33","5.64","-0.31","4.04","sa598673"
"Scott Bittle","- - -","24","5.1","10.12","13.50","0.75","0.00","21.4 %","28.6 %","-7.1 %",".250","2.44",".357","61.5 %","8.44","5.64","2.80","6.85","sa456038"
"Gregory Aquino","Mariners (R)","21","51.0","6.18","6.00","1.03","1.06","14.5 %","14.1 %","0.4 %",".249","1.65",".275","58.1 %","5.82","5.64","0.18","4.70","sa506642"
"Drew Gagnier","- - -","22","23.1","6.17","7.33","0.84","0.39","14.3 %","17.0 %","-2.7 %",".290","1.97",".342","62.8 %","6.17","5.64","0.53","5.52","sa501713"
"Jorge Ibarra","Mexican (AAA)","23","50.1","6.26","5.36","1.17","1.07","14.3 %","12.2 %","2.0 %",".321","1.95",".363","63.7 %","6.79","5.64","1.15","5.15","sa509258"
"Jesus De Los Santos","Nationals (R)","18","9.1","8.68","11.57","0.75","0.00","15.5 %","20.7 %","-5.2 %",".364","3.00",".457","50.0 %","11.57","5.65","5.93","6.31","sa603014"
"Baudel Zambrano","Mexican (AAA)","28","91.2","4.03","4.52","0.89","0.98","9.8 %","11.0 %","-1.2 %",".310","1.76",".328","64.0 %","5.99","5.65","0.34","5.95","sa509259"
"Aguido Gonzalez","- - -","24","3.0","3.00","6.00","0.50","0.00","10.0 %","20.0 %","-10.0 %",".125","1.00",".143","100.0 %","0.00","5.65","-5.65","6.16","sa393273"
"Richard White","Mariners (R)","18","11.0","10.64","5.73","1.86","0.82","26.0 %","14.0 %","12.0 %",".244","1.55",".333","79.6 %","4.09","5.65","-1.56","5.41","sa599242"
"Kasey Kiker","Rangers (A+)","23","44.2","10.88","10.48","1.04","0.60","22.9 %","22.0 %","0.9 %",".254","2.17",".350","65.1 %","7.05","5.65","1.40","5.85","sa326474"
"Mace Thurman","Reds (A+)","24","65.1","8.40","5.23","1.61","1.10","20.1 %","12.5 %","7.6 %",".264","1.64",".318","65.5 %","5.51","5.65","-0.14","5.50","sa454986"
"Barry Enright","Diamondbacks (AAA)","25","122.2","6.31","3.08","2.05","1.47","16.5 %","8.1 %","8.5 %",".268","1.38",".291","70.6 %","5.21","5.65","-0.44","5.38","2412"
"Martin Gomez","Mexican (AAA)","35","12.2","3.55","5.68","0.63","0.71","7.6 %","12.1 %","-4.6 %",".328","2.13",".346","70.3 %","6.39","5.65","0.74","6.88","sa185305"
"Jose Juan Lopez","Mexican (AAA)","43","25.1","5.68","2.13","2.67","1.78","14.0 %","5.3 %","8.8 %",".290","1.46",".302","67.7 %","5.68","5.65","0.03","5.24","sa508086"
"Brandon Martinez","Dodgers (R)","20","73.0","7.15","5.42","1.32","0.74","17.7 %","13.4 %","4.3 %",".234","1.51",".275","69.5 %","4.07","5.65","-1.58","5.89","sa501514"
"Matt Daly","- - -","24","50.2","7.46","6.57","1.14","1.07","17.2 %","15.2 %","2.1 %",".279","1.86",".327","64.3 %","6.93","5.65","1.27","5.35","sa454890"
"Jeff Soptic","White Sox (R)","20","2.2","6.75","6.75","1.00","0.00","14.3 %","14.3 %","0.0 %",".182","1.50",".222","60.0 %","0.00","5.66","-5.66","6.04","sa503518"
"Eric Hurley","Rangers (AAA)","25","84.1","4.91","3.84","1.28","1.07","12.0 %","9.4 %","2.6 %",".313","1.71",".339","70.2 %","5.55","5.66","-0.11","6.27","8364"
"Luis Mendez","Mexican (AAA)","22","29.0","4.34","4.03","1.08","0.93","11.3 %","10.5 %","0.8 %",".243","1.34",".256","74.7 %","4.34","5.66","-1.31","5.82","sa509937"
"Edgar Estudillo","Mexican (AAA)","23","29.0","5.59","3.41","1.64","1.55","14.6 %","8.9 %","5.7 %",".277","1.45",".292","65.7 %","5.90","5.66","0.24","5.06","sa542114"
"Andres Machado","Royals (R)","18","9.2","6.52","10.24","0.64","0.00","14.3 %","22.5 %","-8.2 %",".250","2.07",".310","72.7 %","4.66","5.66","-1.01","5.97","14681"
"Osvaldo Flores","Mexican (AAA)","21","2.1","7.71","11.57","0.67","0.00","15.4 %","23.1 %","-7.7 %",".300","2.57",".375","50.0 %","7.71","5.66","2.05","8.00","sa592946"
"Eduardo Rivera","Yankees (R)","18","34.0","10.59","11.12","0.95","0.00","21.1 %","22.1 %","-1.1 %",".299","2.41",".426","55.2 %","9.79","5.66","4.13","6.01","sa597029"
"Rhett Ballard","Rockies (A-)","25","32.2","7.16","6.61","1.08","0.55","17.9 %","16.6 %","1.4 %",".175","1.35",".209","70.5 %","3.31","5.66","-2.36","5.59","sa502310"
"Kevin Shackelford","Brewers (R)","22","65.0","4.29","1.38","3.10","1.11","11.2 %","3.6 %","7.6 %",".282","1.29",".296","71.1 %","4.15","5.67","-1.51","6.03","11012"
"Esmailin Caridad","- - -","27","46.0","7.83","5.67","1.38","1.17","17.2 %","12.5 %","4.7 %",".313","2.00",".368","56.1 %","8.02","5.67","2.35","5.99","5284"
"Jose Perdomo","Astros (R)","19","18.0","10.50","4.00","2.63","2.00","22.1 %","8.4 %","13.7 %",".379","2.28",".468","53.7 %","9.00","5.67","3.33","3.76","sa505308"
"Luis Rojas","Mets (A)","21","44.1","5.28","6.50","0.81","0.61","12.6 %","15.5 %","-2.9 %",".265","1.74",".298","69.0 %","4.87","5.67","-0.80","6.06","sa393428"
"Dean Weaver","- - -","23","43.0","7.33","3.14","2.33","1.67","18.1 %","7.8 %","10.4 %",".285","1.49",".318","62.9 %","6.91","5.67","1.24","4.69","sa501493"
"Eder Llamas","Mexican (AAA)","25","54.1","4.47","4.80","0.93","0.99","11.1 %","11.9 %","-0.8 %",".274","1.60",".291","83.1 %","3.48","5.67","-2.19","5.62","sa509457"
"Chad Pierce","Brewers (R)","23","39.1","7.55","4.35","1.74","0.92","17.6 %","10.1 %","7.5 %",".303","1.75",".359","54.9 %","6.64","5.68","0.95","6.11","sa599563"
"Gary Cuevas","- - -","23","22.2","10.72","9.13","1.17","0.40","23.7 %","20.2 %","3.5 %",".205","1.81",".283","68.1 %","5.56","5.68","-0.12","6.08","sa456377"
"Nevin Griffith","White Sox (AA)","22","108.1","7.06","7.98","0.89","0.66","16.4 %","18.5 %","-2.1 %",".246","1.82",".293","60.2 %","6.23","5.69","0.54","5.61","sa390351"
"Min-Sih Chen","Mariners (R)","21","53.1","6.58","4.22","1.56","0.68","15.7 %","10.1 %","5.7 %",".287","1.63",".335","56.6 %","6.08","5.69","0.39","5.65","sa599915"
"Wilson Eusebio","Nationals (A)","22","68.0","8.07","3.18","2.54","1.85","20.6 %","8.1 %","12.5 %",".281","1.46",".318","72.3 %","5.56","5.69","-0.13","3.97","sa503974"
"Oscar Atondo","Mexican (AAA)","24","19.1","8.38","4.66","1.80","1.40","18.6 %","10.3 %","8.3 %",".286","1.76",".333","73.2 %","6.05","5.69","0.36","5.44","sa594598"
"Carlos De Aza","Dodgers (R)","21","33.1","6.75","3.24","2.08","1.08","16.6 %","8.0 %","8.6 %",".287","1.53",".327","51.7 %","7.02","5.69","1.33","6.16","sa506965"
"Luis Morel","Indians (R)","18","25.0","7.92","5.76","1.38","0.72","19.3 %","14.0 %","5.3 %",".237","1.56",".288","67.2 %","3.60","5.70","-2.10","5.57","sa550457"
"Ben Tootle","Twins (A)","23","30.1","6.23","8.31","0.75","0.59","13.6 %","18.2 %","-4.6 %",".240","1.91",".275","51.6 %","7.71","5.70","2.01","6.03","sa501243"
"Stolmy Pimentel","- - -","21","102.0","5.74","3.44","1.67","1.41","13.8 %","8.3 %","5.5 %",".301","1.61",".325","59.6 %","6.79","5.70","1.09","5.01","6415"
"Nathan Forer","Yankees (A)","23","66.2","4.73","2.97","1.59","1.49","11.3 %","7.1 %","4.2 %",".302","1.62",".314","57.1 %","5.13","5.70","-0.57","4.93","sa549346"
"Chad Yinger","- - -","22","13.0","6.92","2.08","3.33","1.38","16.7 %","5.0 %","11.7 %",".375","1.85",".432","76.6 %","5.54","5.70","-0.16","5.24","sa550356"
"Andrew Robinson","- - -","23","130.2","6.34","2.41","2.63","1.52","15.5 %","5.9 %","9.6 %",".315","1.59",".347","63.2 %","6.34","5.70","0.63","4.85","sa549091"
"Tony Amezcua","Reds (R)","20","3.0","3.00","3.00","1.00","0.00","7.1 %","7.1 %","0.0 %",".250","1.33",".273","60.0 %","6.00","5.71","0.29","6.63","sa548382"
"Blake Brewer","Marlins (A-)","21","23.0","11.74","11.74","1.00","0.00","24.8 %","24.8 %","0.0 %",".181","1.96",".283","75.5 %","4.30","5.71","-1.41","6.13","sa455164"
"Julio Medina","Mexican (AAA)","28","31.0","3.48","4.94","0.71","0.58","7.9 %","11.2 %","-3.3 %",".308","1.84",".328","57.4 %","6.10","5.71","0.38","5.93","sa226405"
"Patrick Quinn","Reds (R)","21","30.0","7.50","4.50","1.67","0.90","17.7 %","10.6 %","7.1 %",".301","1.73",".358","72.8 %","4.80","5.72","-0.92","6.05","sa550281"
"Jefri Hernandez","Rockies (R)","20","47.1","5.13","2.28","2.25","0.95","12.7 %","5.7 %","7.1 %",".280","1.39",".304","63.6 %","3.99","5.72","-1.73","5.84","sa506317"
"Santiago Casilla","- - -","30","8.0","5.63","3.38","1.67","1.13","16.1 %","9.7 %","6.5 %",".222","1.13",".238","100.0 %","1.13","5.72","-4.60","5.04","2873"
"Kevin Rath","White Sox (R)","21","24.1","8.14","7.03","1.16","0.37","18.8 %","16.2 %","2.6 %",".284","1.89",".361","60.9 %","6.29","5.72","0.57","6.51","sa549732"
"Andrew Taylor","Angels (AA)","24","112.0","5.87","5.71","1.03","1.04","13.8 %","13.4 %","0.4 %",".278","1.75",".309","63.7 %","5.14","5.73","-0.58","5.86","7896"
"Vince Bongiovanni","Blue Jays (A+)","28","19.2","6.86","3.20","2.14","1.83","16.7 %","7.8 %","8.9 %",".268","1.47",".286","69.7 %","5.95","5.73","0.22","4.27","sa293557"
"Sergio Perez","Astros (AAA)","26","110.0","5.81","3.93","1.48","1.15","14.2 %","9.6 %","4.6 %",".293","1.61",".323","72.9 %","4.25","5.73","-1.47","5.53","sa326541"
"Milciades Santana","Blue Jays (R)","22","25.2","9.82","5.26","1.87","1.40","22.8 %","12.2 %","10.6 %",".286","1.75",".356","44.8 %","9.47","5.73","3.74","5.27","sa506182"
"Chris Malone","- - -","28","12.1","7.30","8.76","0.83","0.73","17.2 %","20.7 %","-3.5 %",".283","2.03",".343","67.8 %","5.84","5.74","0.10","5.47","sa287533"
"Mark Jones","Astros (R)","20","24.0","7.50","5.25","1.43","1.13","16.4 %","11.5 %","4.9 %",".293","1.88",".337","58.4 %","6.75","5.74","1.01","5.79","sa502117"
"Casey Weathers","Rockies (AA)","26","45.2","9.46","9.46","1.00","0.59","21.8 %","21.8 %","0.0 %",".194","1.75",".254","67.6 %","5.32","5.74","-0.42","5.93","sa327842"
"Adalberto Mendez","Marlins (AAA)","29","93.1","7.43","5.01","1.48","1.25","18.2 %","12.3 %","5.9 %",".264","1.60",".303","55.6 %","7.33","5.74","1.58","5.64","3752"
"Jeff Bennett","Diamondbacks (AAA)","31","35.2","5.30","4.79","1.11","1.01","13.1 %","11.9 %","1.3 %",".279","1.63",".304","74.9 %","4.29","5.75","-1.46","5.31","1903"
"Christian Witt","Royals (R)","22","27.2","6.18","2.28","2.71","1.30","13.8 %","5.1 %","8.7 %",".323","1.77",".355","33.8 %","9.11","5.75","3.36","5.12","sa599778"
"Victor Lara","Diamondbacks (R)","22","30.0","12.00","6.30","1.90","1.20","29.6 %","15.6 %","14.1 %",".207","1.47",".284","70.1 %","4.80","5.75","-0.95","5.45","sa549897"
"Zak Adams","Blue Jays (R)","19","21.0","12.00","8.14","1.47","1.29","26.4 %","17.9 %","8.5 %",".226","1.81",".302","54.4 %","9.00","5.75","3.25","4.29","sa549152"
"Chris Carpenter","- - -","25","42.2","7.17","5.70","1.26","1.05","17.4 %","13.9 %","3.6 %",".256","1.62",".296","63.6 %","5.91","5.75","0.15","5.45","8556"
"Aaron Larsen","Athletics (R)","24","45.2","6.31","4.73","1.33","0.79","15.0 %","11.3 %","3.8 %",".319","1.84",".368","57.9 %","7.09","5.76","1.34","5.60","sa549613"
"Stephen Lumpkins","Royals (R)","21","33.1","7.02","5.94","1.18","0.54","16.0 %","13.5 %","2.5 %",".338","2.07",".405","58.7 %","7.02","5.76","1.26","5.64","sa550143"
"Scottie Allen","- - -","19","93.1","6.36","3.18","2.00","1.64","15.0 %","7.5 %","7.5 %",".344","1.82",".381","62.5 %","7.52","5.76","1.76","4.68","sa501628"
"Sergio Lizarraga","Mexican (AAA)","29","64.2","6.96","4.04","1.72","1.53","17.9 %","10.4 %","7.5 %",".249","1.39",".272","76.6 %","4.73","5.76","-1.03","5.47","sa200709"
"Roque Colon","Rays (A-)","23","10.0","4.50","4.50","1.00","0.90","9.1 %","9.1 %","0.0 %",".417","2.50",".452","46.9 %","12.60","5.76","6.84","5.82","sa455660"
"Kenshin Kawakami","- - -","36","43.2","7.21","3.50","2.06","1.85","17.0 %","8.3 %","8.7 %",".339","1.83",".380","56.8 %","8.86","5.76","3.10","4.40","9225"
"Luis Mendez","Blue Jays (R)","21","26.0","7.27","4.50","1.62","1.38","18.0 %","11.1 %","6.8 %",".240","1.42",".267","56.5 %","6.58","5.77","0.81","4.63","sa506204"
